id,created_at,edit_history_tweet_ids,text,clean_text
1.5647503027205284e+18,2022-08-30 23:01:58+00:00,['1564750302720528396'],"@ScotRevival I wish I’d known about this before. Will it be available to view afterwards, please?",wish known available view afterwards please
1.5647201224005755e+18,2022-08-30 21:02:02+00:00,['1564720122400575498'],@StephenGardens @GardensHour 👏🏻👏🏻👏🏻👏🏻👏🏻,
1.5647108940006564e+18,2022-08-30 20:25:22+00:00,['1564710894000656385'],🎶 This Friday in Clashmore! https://t.co/HAVgbTYMva,friday clashmore
1.5646534240036454e+18,2022-08-30 16:37:00+00:00,['1564653424003645442'],🎶 A free concert this Sunday evening! https://t.co/NVtxsMkNGg,free concert sunday evening
1.5645798927375892e+18,2022-08-30 11:44:49+00:00,['1564579892737589248'],🎶 https://t.co/NVtxsMkNGg,
1.5634986844486738e+18,2022-08-27 12:08:29+00:00,['1563498684448673795'],🎶 NEW! https://t.co/YADTpUvIpr,new
1.563459794354049e+18,2022-08-27 09:33:57+00:00,['1563459794354049024'],@RattledRig So sorry I’m going to miss this - it will be a great weekend!,sorry going miss great weekend
1.5634457705312543e+18,2022-08-27 08:38:13+00:00,['1563445770531254273'],"@BDR_Andy @RadioMatlock @RFM_OnAir Indeed! Hopefully, very soon! 💿",indeed hopefully soon
1.5634455918874747e+18,2022-08-27 08:37:31+00:00,['1563445591887474690'],"@BDR_Andy @RadioMatlock @RFM_OnAir Josie Duncan; Ryan Young; Calum McIlroy Trio; Chloë Bryce; McKerron, Ó hEadhra &amp; Brechin - all gave wonderful performances @EdenCourt #undercanvas in Inverness this week!",josie duncan ryan young calum mcilroy trio chlo bryce mckerron headhra amp brechin gave wonderful performance inverness week
1.5634441949745193e+18,2022-08-27 08:31:58+00:00,['1563444194974519296'],@BDR_Andy @RadioMatlock @RFM_OnAir https://t.co/4K0zGk51xm,
1.563443883047932e+18,2022-08-27 08:30:43+00:00,['1563443883047931905'],"@BDR_Andy @RadioMatlock @RFM_OnAir Good morning, Andy. I am indeed lurking and listening! Good to have you back. Here are some of my pics from marvellous UnderCanvas concerts this week… https://t.co/ArYkbDmcOz",good morning andy indeed lurking listening good back pic marvellous undercanvas concert week
1.5630805035063255e+18,2022-08-26 08:26:47+00:00,['1563080503506325505'],@StephenGardens Good luck!,good luck
1.562176998918824e+18,2022-08-23 20:36:35+00:00,['1562176998918823936'],@JohnWellwood @StFilansDream Channel 4,channel
1.562153708934275e+18,2022-08-23 19:04:02+00:00,['1562153708934275073'],@DGaidhlig Tha e grianach an seo! ☀️,tha grianach seo
1.5621312076510044e+18,2022-08-23 17:34:37+00:00,['1562131207651004417'],@shirley_barr @moniackmhor @findlaynapier @boohewerdine @Jenny_Sturgeon 👏🏻👏🏻👏🏻👏🏻👏🏻,
1.561731743874519e+18,2022-08-22 15:07:17+00:00,['1561731743874519040'],@FeisRois @ThinkUHI @FDalgetty Many congratulations to @FDalgetty - an honour most richly deserved!,many congratulation honour richly deserved
1.5613908686947205e+18,2022-08-21 16:32:46+00:00,['1561390868694720515'],@UndisScot Cromarty,cromarty
1.5610775053726024e+18,2022-08-20 19:47:35+00:00,['1561077505372602373'],@adamfiddle This will be wonderful! I always learn so much from your classes. If only I lived nearer…,wonderful always learn much class lived nearer
1.5610693773147505e+18,2022-08-20 19:15:17+00:00,['1561069377314750466'],"@StephenGardens @More4Tweets @ZoeTheBall Oh, wow! Looking forward to that 😁👍🏻",wow looking forward
1.561022055738491e+18,2022-08-20 16:07:15+00:00,['1561022055738490881'],https://t.co/EpRTsSSuZW,
1.5607548481733755e+18,2022-08-19 22:25:27+00:00,['1560754848173375488'],"@PartickThistle Familiar score… 🇧🇪🇧🇪🇧🇪

#71",familiar score
1.5607542346641326e+18,2022-08-19 22:23:01+00:00,['1560754234664132608'],@Val_Bold 💫,
1.5607537887424184e+18,2022-08-19 22:21:15+00:00,['1560753788742418433'],@PTFCAM1876 @PartickThistle “When the Partick Thistle starts to play…” 🇧🇪🇧🇪🇧🇪🇧🇪🇧🇪,partick thistle start play
1.560749230905471e+18,2022-08-19 22:03:08+00:00,['1560749230905470977'],"A memorable launch of #thespringbankvoyage - the compelling album by @RattledRig - aboard the tall ship Glenlee @riversidemuseum in Glasgow. Musician/sailor Barry Nisbet was joined by Theo Barnard, Pepita Emmarichs, Ade Dacre, Harry Bird and Carol Anderson. 
From @Bandcamp  now. https://t.co/EVdj8eF3Tx",memorable launch compelling album aboard tall ship glenlee glasgow musiciansailor barry nisbet joined theo barnard pepita emmarichs ade dacre harry bird carol anderson
1.5605428676381778e+18,2022-08-19 08:23:07+00:00,['1560542867638177792'],@missallot Thanks for this. Appreciated. The original tweet was criticising the W/m government.,thanks appreciated original tweet criticising government
1.5600200966842696e+18,2022-08-17 21:45:49+00:00,['1560020096684269575'],@iain_j4ggy71 @ptfctrust Nope.,nope
1.5598166984206664e+18,2022-08-17 08:17:35+00:00,['1559816698420666368'],🎶🎻 https://t.co/qxrc4VCljt,
1.5594612513942446e+18,2022-08-16 08:45:10+00:00,['1559461251394244610'],"🎶 This will be a special night on 2nd September in Clashmore near Dornoch, celebrating the birthday of Essie Stewart with marvellous music, including the new piece from @chloebrycemusic The Summer Walkers. https://t.co/0OjyWSDgeD",special night september clashmore near dornoch celebrating birthday essie stewart marvellous music including new piece summer walker
1.559460006994518e+18,2022-08-16 08:40:13+00:00,['1559460006994518016'],"🎶 This will be a lovely concert in the beautiful surroundings of Dornoch Cathedral. Please come along! 

@visitdornoch https://t.co/RpIoH3rkns",lovely concert beautiful surroundings dornoch cathedral please come along
1.5594440823421993e+18,2022-08-16 07:36:56+00:00,['1559444082342199296'],https://t.co/CMUQHbn2B6,
1.5594376469292687e+18,2022-08-16 07:11:22+00:00,['1559437646929268736'],https://t.co/NRWNzUXWGJ,
1.5591274837646746e+18,2022-08-15 10:38:53+00:00,['1559127483764674562'],@piper_simon Congratulations and best wishes!,congratulation best wish
1.559104753895891e+18,2022-08-15 09:08:34+00:00,['1559104753895890945'],Echinops before the storm https://t.co/gZldklfHmI,echinops storm
