id,created_at,edit_history_tweet_ids,text,clean_text
1.565086570730107e+18,2022-08-31 21:18:11+00:00,['1565086570730106880'],Saudi Arabia has sentenced Salma to 34 years in prison just for tweeting - here's what we can do about it: https://t.co/3s5reamme3,saudi arabia sentenced salma year prison tweeting here's
1.5650044659916923e+18,2022-08-31 15:51:55+00:00,['1565004465991692288'],I just signed the petition calling on Boris Johnson's resignation honours to be blocked. Will you sign too? https://t.co/78qWusnoaW via @38_degrees,signed petition calling boris johnson's resignation honour blocked sign via
1.5648841631901942e+18,2022-08-31 07:53:53+00:00,['1564884163190194176'],Authorities Might Kill an 85-Year-Old Man's Beloved Pet Dog As Punishment for One Mistake https://t.co/IJsS1b2Z4D,authority might kill yearold man's beloved pet dog punishment one mistake
1.5646400514259397e+18,2022-08-30 15:43:52+00:00,['1564640051425939460'],@zingonathome 🤣,
1.5645173599179612e+18,2022-08-30 07:36:20+00:00,['1564517359917961217'],Please sign! https://t.co/DmP6VLR4ey,please sign
1.5645170277878088e+18,2022-08-30 07:35:01+00:00,['1564517027787808769'],@zingonathome Morning M’Lord. Another classic!,morning mlord another classic
1.5643561725005742e+18,2022-08-29 20:55:50+00:00,['1564356172500574209'],"Australian salmon producer @huonaquaculture’s use of deadly seal crackers has increased, resulting in the death of at least two more seals. @huonaquaculture end this deadly practise! #StopKillingSeals https://t.co/O2jly3XjPq",australian salmon producer use deadly seal cracker increased resulting death least two seal end deadly practise
1.5642693274776123e+18,2022-08-29 15:10:45+00:00,['1564269327477612545'],"We're living in a climate-changed world. In the UK we've got hotter, drier summers, and wetter, stormier winters. But our government is recklessly unprepared. 

Sign the petition asking UK gov for a plan to increase our resilience to #climatechange https://t.co/wc1HAkJlEp",we're living climatechanged world we've got hotter drier summer wetter stormier winter government recklessly unprepared sign petition asking gov plan increase resilience
1.5636721490506793e+18,2022-08-27 23:37:46+00:00,['1563672149050679297'],We can't take any more energy price hikes. I just signed the petition demanding @GOVUK and @ofgem intervene NOW to make sure energy is affordable for all. Will you join me? https://t.co/367tn1WAzj,can't take energy price hike signed petition demanding intervene make sure energy affordable join
1.563422951768494e+18,2022-08-27 07:07:33+00:00,['1563422951768494081'],I just signed this open letter on @organisehq asking the new Prime Minister to act on the cost of living crisis. Will you add your name? https://t.co/UHKyTVxHTq,signed open letter asking new prime minister act cost living crisis add name
1.5634227706877788e+18,2022-08-27 07:06:50+00:00,['1563422770687778816'],"Palestinian human rights defenders are under attack. 

Israeli soldiers have raided 7 Palestinian human rights organisations and are forcing them to close.

Join me &amp; @waronwant — tell UK Foreign Sec @LizTruss to stand up for human rights. #StandWithThe6 https://t.co/sbW6SentYx",palestinian human right defender attack israeli soldier raided palestinian human right organisation forcing close join amp tell foreign sec stand human right
1.563422571391238e+18,2022-08-27 07:06:02+00:00,['1563422571391238145'],https://t.co/g4kLIoN7rT,
1.5634210745360302e+18,2022-08-27 07:00:05+00:00,['1563421074536030208'],"We simply cannot let this catastrophic energy price hike happen.

The Government must step in to cut our bills and fix this broken energy system. Agree? Join hundreds of thousands of us - and add your name to the petition TODAY! https://t.co/Jf4fcctAF6",simply cannot let catastrophic energy price hike happen government must step cut bill fix broken energy system agree join hundred thousand add name petition today
1.563418701629911e+18,2022-08-27 06:50:40+00:00,['1563418701629911040'],Join me in letting the Government know you want better protection for our seas. Use The Wildlife Trusts simple form to share your views with the Government 🌊: https://t.co/COK4h0e8wP,join letting government know want better protection sea use wildlife trust simple form share view government
1.563418576702165e+18,2022-08-27 06:50:10+00:00,['1563418576702164992'],Brazil: Stop genetically modified eucalyptus trees! https://t.co/UdOTByvPQD via @RainforestResq,brazil stop genetically modified eucalyptus tree via
1.5631577237383864e+18,2022-08-26 13:33:38+00:00,['1563157723738386435'],Join me in letting the Government know you want better protection for our seas. Use The Wildlife Trusts simple form to share your views with the Government 🌊: https://t.co/COK4h0vbyP,join letting government know want better protection sea use wildlife trust simple form share view government
1.5631565123146424e+18,2022-08-26 13:28:49+00:00,['1563156512314642435'],Please help us by sharing our campaign https://t.co/zCBvWpu4TM,please help sharing campaign
1.5631554440589844e+18,2022-08-26 13:24:34+00:00,['1563155444058984448'],https://t.co/8VbONYOm1R,
1.563035679990329e+18,2022-08-26 05:28:40+00:00,['1563035679990329344'],@IanMaher7 And me 👊,
1.5630352434726298e+18,2022-08-26 05:26:56+00:00,['1563035243472629760'],"Banks including @Citi @HSBC @JPMorgan Chase, and @CreditAgricole are propping up Russian oil and gas producers and traders, prolonging Putin’s war. https://t.co/x1atjKou2p",bank including chase propping russian oil gas producer trader prolonging putin war
1.5627911380962017e+18,2022-08-25 13:16:57+00:00,['1562791138096201729'],https://t.co/g4kLIoN7rT,
1.5627590286732288e+18,2022-08-25 11:09:21+00:00,['1562759028673228801'],Should the minimum wage be raised to £15 an hour? What do you think? Vote and discuss on Organise: https://t.co/UhQt5fhGx8,minimum wage raised hour think vote discus organise
1.5627589145546097e+18,2022-08-25 11:08:54+00:00,['1562758914554609664'],@MatthewStadlen Woke and proud,woke proud
1.562758752256e+18,2022-08-25 11:08:15+00:00,['1562758752256000001'],Help support 38 Degrees by donating or retweeting. https://t.co/pKSwoeWoVc,help support degree donating retweeting
1.5626798220772024e+18,2022-08-25 05:54:37+00:00,['1562679822077202433'],"Palestinian human rights defenders are under attack. 

Israeli soldiers have raided 7 Palestinian human rights organisations and are forcing them to close.

Join me &amp; @waronwant — tell UK Foreign Sec @LizTruss to stand up for human rights. #StandWithThe6 https://t.co/sbW6Se5kKp",palestinian human right defender attack israeli soldier raided palestinian human right organisation forcing close join amp tell foreign sec stand human right
1.5626795638720143e+18,2022-08-25 05:53:35+00:00,['1562679563872014336'],"I just took part in @FreefromTorture's action, demanding that Privilege Style refuses to remove refugees to Rwanda on behalf of the government.

We need to act as quickly as possible, before another flight is scheduled. Will you join me?

#StopTheFlights https://t.co/fxeeg5HRv8",took part action demanding privilege style refuse remove refugee rwanda behalf government need act quickly possible another flight scheduled join
