id,created_at,edit_history_tweet_ids,text,clean_text
1.5650657681606984e+18,2022-08-31 19:55:31+00:00,['1565065768160698368'],@tpwkkava but ALWAYS in your slay era x,always slay era
1.5650651445557658e+18,2022-08-31 19:53:02+00:00,['1565065144555765761'],@tpwkkava i feel like a new era is upon u and i am LIVING for it x,feel like new era upon living
1.5650649361282253e+18,2022-08-31 19:52:12+00:00,['1565064936128225283'],"P.S this whole project is done entirely in my spare time (and unpaid) so pls be patient with me answering emails. If I like what I hear and read, rest assured I will be in touch, even if it does take me a few days! Thank you for your understanding ❤️",whole project done entirely spare time unpaid pls patient answering email like hear read rest assured touch even doe take day thank understanding
1.565061483779834e+18,2022-08-31 19:38:29+00:00,['1565061483779833862'],"you can email me your press releases, bios and recent music on lydia.greatrix@gmail.com  ❤️

#prrequest #journorequest #musicjournalism",email press release bios recent music lydiagreatrixcom
1.5650609154431386e+18,2022-08-31 19:36:14+00:00,['1565060915443138562'],"just recorded another lovely lil chat for my new TikTok project where I'm chatting to &amp; celebrating women and non binary people in music ❤️

If you're a musician or a music PR with clients who'd like to chat for an upcoming video, let me know✌️

https://t.co/yxJ6TwUHBj",recorded another lovely lil chat new tiktok project i'm chatting amp celebrating woman non binary people music musician music client who'd like chat upcoming video let know
1.5650578190402683e+18,2022-08-31 19:23:56+00:00,['1565057819040268290'],@YesZebra Thank u Z!! ❤️❤️,thank
1.5650577164013568e+18,2022-08-31 19:23:31+00:00,['1565057716401356800'],"@matthewhorwood Drop it by me! I have a TikTok channel where I speak to women and non binary people in music about their latest projects and I'd love to chat ✌️ lydia.greatrix@gmail.com

https://t.co/yxJ6TwUHBj",drop tiktok channel speak woman non binary people music latest project i'd love chat lydiagreatrixcom
1.5650335982977024e+18,2022-08-31 17:47:41+00:00,['1565033598297702404'],@tpwkkava i love Queer Eye and The Circle 🥲,love queer eye circle
1.5649386138419692e+18,2022-08-31 11:30:15+00:00,['1564938613841969152'],@DavisLabrador @HanyBeth Would be a pleasure to meet you Diane and learn more about the incredible events of 21 years ago!,would pleasure meet diane learn incredible event year ago
1.5649135427588915e+18,2022-08-31 09:50:37+00:00,['1564913542758891521'],💙💛 https://t.co/1rCCn678r1,
1.564689857217147e+18,2022-08-30 19:01:47+00:00,['1564689857217146880'],"@ComeFromAwayUK no God bless YOUR cotton socks CFA, thanks for being my comfort musical x",god bless cotton sock cfa thanks comfort musical
1.5646654510740111e+18,2022-08-30 17:24:48+00:00,['1564665451074011139'],"Hey @AirCanada I have a 12 hour stop over in Toronto on 7th-8th Sept between my connecting flights, and I've got a hotel for the night. Will I be able to get my hold luggage back on the night of the 7th or does it automatically get put on the next flight?",hey hour stop toronto thth sept connecting flight i've got hotel night able get hold luggage back night doe automatically get put next flight
1.564610494077571e+18,2022-08-30 13:46:25+00:00,['1564610494077571079'],They should totally make them dance &amp; put it on ice and then they'll have a full blown mash up of all the TV talent shows https://t.co/6N2CrQqx6i,totally make dance amp put ice they'll full blown mash talent show
1.5645807007701563e+18,2022-08-30 11:48:02+00:00,['1564580700770156544'],Always a dream to edit videos for the queen of reviews @JadaJonesTweets - this one's a right corker 🙌 https://t.co/HzG5AqNTW5,always dream edit video queen review one's right corker
1.5645573848732877e+18,2022-08-30 10:15:23+00:00,['1564557384873287680'],"Was fab to edit this video of the poignant and emotional candlelit vigil at @ManchesterPride for @MENnewsdesk last night 🏳️‍🌈🌈

https://t.co/abebz11Zh3",fab edit video poignant emotional candlelit vigil last night
1.5642776591269642e+18,2022-08-29 15:43:51+00:00,['1564277659126964224'],@tpwkkava Congratulations!! ❤️❤️,congratulation
1.5642292510160404e+18,2022-08-29 12:31:30+00:00,['1564229251016040448'],@LauraT87 Yes please! Keen to meet as many interesting people as I can ☺️,yes please keen meet many interesting people
1.564207505873535e+18,2022-08-29 11:05:05+00:00,['1564207505873534976'],@LauraT87 Eeeee I'm BUZZING too. Gonna be the trip of a lifetime (although I'll probably end up going back) 🥲,eeeee i'm buzzing gonna trip lifetime although i'll probably end going back
1.5642072508684165e+18,2022-08-29 11:04:04+00:00,['1564207250868416513'],@nkflanders you can count on me to vicariously document every single thing i do x,count vicariously document every single thing
1.564193718621639e+18,2022-08-29 10:10:18+00:00,['1564193718621638657'],"I'll give u two guesses as to who my favourite @ComeFromAwayUK character is (and who I'm cosplaying as for the Gander Come From Away concert next month) 

(spoiler alert the answer's also in this thread lol) https://t.co/SbwlaLLAXE",i'll give two guess favourite character i'm cosplaying gander come away concert next month spoiler alert answer's also thread lol
1.5640235827532636e+18,2022-08-28 22:54:14+00:00,['1564023582753263619'],"this is happening a week on Wednesday and i could not be more excited if i tried

my nerdy brain is going to be FULL and THRIVING https://t.co/ZqyjU8ns30",happening week wednesday could excited tried nerdy brain going full thriving
1.5634760933187297e+18,2022-08-27 10:38:43+00:00,['1563476093318729728'],@YesZebra You're still here to tell the tale? I am IMPRESSED,still tell tale impressed
1.5634614411598316e+18,2022-08-27 09:40:29+00:00,['1563461441159831555'],my toxic trait is thinking that i could pet this animal and it wouldn't bite my arm off https://t.co/X4Ws4spral,toxic trait thinking could pet animal bite arm
1.5634455514539827e+18,2022-08-27 08:37:21+00:00,['1563445551453982720'],:( this sucks https://t.co/CmccuVSrYs,suck
1.5634259343170683e+18,2022-08-27 07:19:24+00:00,['1563425934317068290'],@rllyintododie Ahhh I do not fit any of those boxes as a full time working human in the west midlands 💔 thank u for letting me know tho!!,ahhh fit box full time working human west midland thank letting know tho
1.5632921480403558e+18,2022-08-26 22:27:47+00:00,['1563292148040355841'],"@rllyintododie I'm signed up to the mailing list but i got no dodie email, not sure what's happened there 💔 what was it?",i'm signed mailing list got dodie email sure what's happened
1.5632839265502167e+18,2022-08-26 21:55:07+00:00,['1563283926550216704'],"@emilyjupitus it's the same as my twitter - lydiagreatrix ! I've already got a few clips up on there, LOVING it so far! 😍",twitter lydiagreatrix i've already got clip loving far
1.5632568720562913e+18,2022-08-26 20:07:36+00:00,['1563256872056291328'],"@mattmillswrites dodie, my favourite musician, told me that the interview I did with them in Feb 2021 was their favourite they'd ever done. I was only about 6 months out of training at uni at that point and still finding my feet, so I was so honoured. 🥲🥲",dodie favourite musician told interview feb favourite they'd ever done month training uni point still finding foot honoured
1.5631989244917555e+18,2022-08-26 16:17:21+00:00,['1563198924491755522'],the Official Charts really did say gay rights today https://t.co/1xaQqVpUvi,official chart really say gay right today
1.5631985230209393e+18,2022-08-26 16:15:45+00:00,['1563198523020939267'],"Just booked another interview for my TikTok project 🥲 at some point I'll actually give this project a name and a ✨brand✨ but for now, I'm just loving speaking to talented musicians again 😭❤️",booked another interview tiktok project point i'll actually give project name brand i'm loving speaking talented musician
1.5631332651624325e+18,2022-08-26 11:56:26+00:00,['1563133265162432512'],VERY excited for this 🙌 https://t.co/aYKC7tsG4T,excited
1.5631303584590356e+18,2022-08-26 11:44:53+00:00,['1563130358459035650'],@beffshuff to the point where i literally base my out-of-work hobbies around journalism because it's the only thing I'm good at 😂,point literally base outofwork hobby around journalism thing i'm good
1.563129353264763e+18,2022-08-26 11:40:54+00:00,['1563129353264762880'],"@beffshuff honestly i am ✨guilty✨, thanks for the representation 😭😂",honestly guilty thanks representation
1.5628741973866004e+18,2022-08-25 18:47:00+00:00,['1562874197386600450'],@orlagartland @cooIgirlemily looking forward to it!! top quality memes from emily there,looking forward top quality meme emily
1.5628600392362437e+18,2022-08-25 17:50:44+00:00,['1562860039236243457'],me listening to the opener of this album: https://t.co/8fVnH2HKtZ,listening opener album
1.5628596295869645e+18,2022-08-25 17:49:06+00:00,['1562859629586964480'],"I've been sent an album which isn't out until 9th Sept and honestly it's totally my vibe 

A queer person playing an acoustic instrument with harmonies and singing about queer experience? Yes pls tHANK U",i've sent album sept honestly totally vibe queer person playing acoustic instrument harmony singing queer experience yes pls thank
1.5628278435535913e+18,2022-08-25 15:42:48+00:00,['1562827843553591296'],"HELLO music PRs sorry I haven't got back to any of you yet (it's been a mad week in my proper job) 

I'll be replying to you tonight and tomorrow afternoon for setting something up this weekend and early next week so please get in touch ☺️

#prrequest #journorequest https://t.co/LtY2Jo9Ui7",hello music sorry got back yet mad week proper job i'll replying tonight tomorrow afternoon setting something weekend early next week please get touch
1.562805876540715e+18,2022-08-25 14:15:31+00:00,['1562805876540715009'],@iamjameslevett Oh my goodness I think I was at that event too James! 🙈 https://t.co/zy7Q5N1RpN,goodness think event james
1.5625041739960975e+18,2022-08-24 18:16:39+00:00,['1562504173996097538'],"I'm sure most journalists will agree with me when I say that we don't often get a good rep in TV, movies and theatre. Journos are always the bad guys, the intrusive ones and the villains.

Janice is the one exception I've seen. I can't wait to honour her. 🥲",i'm sure journalist agree say often get good rep movie theatre journos always bad guy intrusive one villain janice one exception i've seen can't wait honour
