id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5142752323700204e+18,2022-04-13 16:12:03+00:00,['1514275232370020366'],I thought I couldn't be shocked any more at the atrocities the Russians have carried out in Ukraine but this harrowing report floored me yet again https://t.co/c85Zi71ciX,i thought i couldn't be shocked any more at the atrocities the russians have carried out in ukraine but this harrowing report floored me yet again ,atrocity russian report
1.5123152301598802e+18,2022-04-08 06:23:42+00:00,['1512315230159880200'],"@tpmayo @MadsDavies I'm hoping to speak to someone about their own experiences of mental illness while being part of a church community, but will come back to you if one or two current leads don't work out. Thanks!",  i'm hoping to speak to someone about their own experiences of mental illness while being part of a church community but will come back to you if one or two current leads don't work out thanks,someone experience illness part church community lead work thanks
1.5120757744753992e+18,2022-04-07 14:32:12+00:00,['1512075774475399169'],@MadsDavies Thanks Mads!, thanks mads,thanks mads
1.5120757034490552e+18,2022-04-07 14:31:55+00:00,['1512075703449055242'],"@h_waite710 @ChineMcDonald @MadsDavies Haha this is for a piece using that very same research! Which is good and interesting, so thank you!",   haha this is for a piece using that very same research which is good and interesting so thank you,piece research
1.511713547201532e+18,2022-04-06 14:32:50+00:00,['1511713547201531906'],"New episode of Matters of Life and Death out today: We interview Sarah Foot, a Christian palliative care doctor, about what life is like looking after the physical, social and spiritual needs of the dying. https://t.co/gZQCOEBcRC",new episode of matters of life and death out today we interview sarah foot a christian palliative care doctor about what life is like looking after the physical social and spiritual needs of the dying ,episode matter life death today interview foot palliative care doctor life need
1.5088279253401108e+18,2022-03-29 15:26:24+00:00,['1508827925340110853'],What does an authentically Christian response to our environmental crisis look like? How can we steer a middle path between complacency and despair? The second part of our podcast on climate anxiety is out now: https://t.co/Ymh3YSZ9XW,what does an authentically christian response to our environmental crisis look like how can we steer a middle path between complacency and despair the second part of our podcast on climate anxiety is out now ,response crisis look path complacency despair part podcast climate anxiety
1.5066642024586076e+18,2022-03-23 16:08:32+00:00,['1506664202458607623'],"New podcast out today: climate anxiety, hyper-fatalism, mental health worries among the young, and how we communicate well around climate crisis. https://t.co/Opfir86idG",new podcast out today climate anxiety hyperfatalism mental health worries among the young and how we communicate well around climate crisis ,podcast today anxiety hyperfatalism health worry climate crisis
1.5062991510841467e+18,2022-03-22 15:57:57+00:00,['1506299151084146691'],"“As a general rule for us all: be sceptical – question what we’re seeing – but don’t be cynical, not to assume that everything is wrong. God is at work.” https://t.co/ImY3YYwYNb",as a general rule for us all be sceptical  question what we’re seeing  but don’t be cynical not to assume that everything is wrong god is at work ,rule question everything work
1.5012210287012946e+18,2022-03-08 15:39:19+00:00,['1501221028701294597'],"Sobering read from 2016 on how NATO was rearming and reforming to deal with the growing threat from Russia, a threat we now know even the hawks underestimated https://t.co/or2VzuH8el",sobering read from on how nato was rearming and reforming to deal with the growing threat from russia a threat we now know even the hawks underestimated ,read nato threat russia threat hawk
1.4990339582306796e+18,2022-03-02 14:48:41+00:00,['1499033958230679553'],Really pleased to have brought our lockdown podcast onto the Premier network today. First episode after relaunch now live and new one every Wednesday from now. https://t.co/3D7a7elbm8,really pleased to have brought our lockdown podcast onto the premier network today first episode after relaunch now live and new one every wednesday from now ,podcast premier network today relaunch wednesday
