id,created_at,edit_history_tweet_ids,text,clean_text
1.5650539873170637e+18,2022-08-31 19:08:42+00:00,['1565053987317063681'],@AmberrWhitee And it's got a pretty hashtag #taylorhawkins,got pretty hashtag
1.5647157854398136e+18,2022-08-30 20:44:48+00:00,['1564715785439813637'],😍😍😍 https://t.co/3oNHa2OqCw,
1.564713445869625e+18,2022-08-30 20:35:31+00:00,['1564713445869625344'],@AndyRobsonTips He cost me on this as well as your checklist 🥲 https://t.co/G3wsNi5nH3,cost well checklist
1.5646263135535104e+18,2022-08-30 14:49:17+00:00,['1564626313553510412'],@peterwebb28 Cunt.,cunt
1.5646251164195758e+18,2022-08-30 14:44:31+00:00,['1564625116419575809'],"The guy who played wearing a tag following a drink-driving conviction talking about ""class"" in football 🙃🙃 https://t.co/M61hgk2Dow",guy played wearing tag following drinkdriving conviction talking class football
1.564621679476736e+18,2022-08-30 14:30:52+00:00,['1564621679476736005'],@Lord_Sugar What a silly cunt you are,silly cunt
1.5645761772217672e+18,2022-08-30 11:30:03+00:00,['1564576177221767170'],@dundeeunitedfc https://t.co/viLrbgQ35g,
1.5645730374035538e+18,2022-08-30 11:17:35+00:00,['1564573037403553793'],"@Lord_Sugar No supervision? It's work, not school. If your workforce can't be trusted to get on with it unsupervised perhaps you need to work on your recruitment strategy?",supervision work school workforce can't trusted get unsupervised perhaps need work recruitment strategy
1.5645726762613883e+18,2022-08-30 11:16:09+00:00,['1564572676261388288'],I fucking WISH I had time to watch sports while I'm 'supposed to be working'. I don't. Because I AM working. The fact I live here too has no bearing on my ability to get the work done you fucking dinosaur. I'm working my arse off. https://t.co/rf7UdpXnOJ,fucking wish time watch sport i'm 'supposed working' working fact live bearing ability get work done fucking dinosaur i'm working arse
1.564572392105689e+18,2022-08-30 11:15:01+00:00,['1564572392105689089'],"@Lord_Sugar You fucking moron. I work hard wherever you put me because that's who I am. My productivity is through the roof though because I haven't got daftys distracting me or dinosaurs calling meetings because they're bored. While we're at it, you're not paying me. My employer is.",fucking moron work hard wherever put that's productivity roof though got daftys distracting dinosaur calling meeting they're bored we're paying employer
1.5645524718879744e+18,2022-08-30 09:55:51+00:00,['1564552471887974402'],Huh so money still can't buy humility then https://t.co/jmnnPiEwY4,huh money still can't buy humility
1.5645508588299756e+18,2022-08-30 09:49:27+00:00,['1564550858829975552'],@kighofficial Smart casual repress next plsplspls,smart casual repress next plsplspls
1.5645498063196242e+18,2022-08-30 09:45:16+00:00,['1564549806319624192'],@AndyRobsonTips https://t.co/q20Xq7SPPM,
1.5645229736498995e+18,2022-08-30 07:58:39+00:00,['1564522973649899522'],@afcbournemouth https://t.co/H5Um4wgeaF,
1.5639463827418808e+18,2022-08-28 17:47:29+00:00,['1563946382741880832'],In other words https://t.co/IRnRpkoWo7,word
1.5639454501215928e+18,2022-08-28 17:43:46+00:00,['1563945450121592833'],"Thing is Richarlison will be buzzing off this. Knows he had Johnson rattled. Could only twat him instead of putting a decent challenge in after affording him the time to showboat, I think I comes out looking worse than Richarlison here 😂 https://t.co/akp6rIxcmE",thing richarlison buzzing know johnson rattled could twat instead putting decent challenge affording time showboat think come looking worse richarlison
1.5639378615603118e+18,2022-08-28 17:13:37+00:00,['1563937861560311814'],"@AyoCaesar ""he could have injured himself getting tackled like that!"" 🤦‍♂️🤦‍♂️",could injured getting tackled like
1.5636663715859292e+18,2022-08-27 23:14:49+00:00,['1563666371585929216'],"I was born in the 16th century. 
We didn't have electricity. 
Let's get back to the good old days! https://t.co/1fSkQTUQCz",born century electricity let's get back good old day
1.563661684342145e+18,2022-08-27 22:56:11+00:00,['1563661684342145029'],Ever so slightly bat shit crazy that my first album is 10 years old in November 🤯,ever slightly bat shit crazy first album year old november
1.563614280607748e+18,2022-08-27 19:47:49+00:00,['1563614280607748096'],@Nd9Nick Just @ me next time 😤🤣,next time
1.5634441844339302e+18,2022-08-27 08:31:55+00:00,['1563444184433930241'],@charseymour_ Happy belated and congratulations😆,happy belated congratulation
1.5631107951178793e+18,2022-08-26 10:27:09+00:00,['1563110795117879296'],"12 years of Tory cunts and the best excuse we can come up with for the state of anything is 'spending money on woke things' 🥴

Embarrassing. https://t.co/gyJvSA1Tls",year tory cunt best excuse come state anything 'spending money woke things' embarrassing
1.5630757511501783e+18,2022-08-26 08:07:54+00:00,['1563075751150178304'],@PrimeBallard @jenkszy @YTFlagrant No. This categorically does not happen in the UK.,categorically doe happen
1.5630754020208435e+18,2022-08-26 08:06:31+00:00,['1563075402020843520'],"Not sure what's worse, the fact that both candidates are massive transphobes, or the fact that this is probably why they're the front runners",sure what's worse fact candidate massive transphobes fact probably they're front runner
1.5630665838364303e+18,2022-08-26 07:31:28+00:00,['1563066583836430336'],Another perfectly normal day in blighty🥲🥲 https://t.co/E6u32BnrnR,another perfectly normal day blighty
1.5628981633792942e+18,2022-08-25 20:22:14+00:00,['1562898163379294208'],https://t.co/Vh7NopJenb https://t.co/F2GcTGswaD,
1.5627191927924777e+18,2022-08-25 08:31:04+00:00,['1562719192792477699'],@BethFaceNOWAY 🥺🖤,
1.5623725499332403e+18,2022-08-24 09:33:38+00:00,['1562372549933240320'],Starting to think taking the piss is an innate trait that comes easier than learning to shit for most humans,starting think taking piss innate trait come easier learning shit human
1.562340182371844e+18,2022-08-24 07:25:01+00:00,['1562340182371844096'],What's our obsession with this question in any leadership contest https://t.co/jXQwZsL7tx,what's obsession question leadership contest
