id,created_at,edit_history_tweet_ids,text,clean_text
1.562871723803824e+18,2022-08-25 18:37:10+00:00,['1562871723803824128'],"@BLKnitting There's lots to rummage through and as someone who doesn't know what they're doing they seemed reasonably well done. 

Tho some are patterns and no instructions. The top I just attempted then unpicked when I realised I'd done it in the wrong order 😀",there's lot rummage someone know they're seemed reasonably well done tho pattern instruction top attempted unpicked realised i'd done wrong order
1.562871117555323e+18,2022-08-25 18:34:45+00:00,['1562871117555322881'],@BLKnitting I've used this one for patterns https://t.co/V9lYVOChqt,i've used one pattern
1.5628709356983583e+18,2022-08-25 18:34:02+00:00,['1562870935698358274'],@BLKnitting I did a Square cut top that seemed straightforward to me as a beginner..there was a pleat or two tho.. 😮,square cut top seemed straightforward beginnerthere pleat two tho
1.562865555065176e+18,2022-08-25 18:12:39+00:00,['1562865555065176066'],"@BLKnitting I started with a bags then went on to tortoise pin cushion and then a pig pin cushion. 

Then went onto a top and rag dolls I'm practising for Xmas  

Next one is a dress. 

There's a fab website I found... hang on x",started bag went tortoise pin cushion pig pin cushion went onto top rag doll i'm practising xmas next one dress there's fab website found hang
1.561323067858735e+18,2022-08-21 12:03:22+00:00,['1561323067858735104'],@inexcelsisDeo4 @strawbini @BarbaraKPiano @missminifer Ooh that looks good. I'm getting @BootstrapCook books next :),ooh look good i'm getting book next
1.561262904833626e+18,2022-08-21 08:04:18+00:00,['1561262904833626112'],"Not much time for anything as had two days to make this. 

Not bad for someone who's learning to sew https://t.co/N27lmTHoUu",much time anything two day make bad someone who's learning sew
1.5612618924751585e+18,2022-08-21 08:00:16+00:00,['1561261892475158528'],@BarbaraKPiano I like the riverford veg books. :),like riverford veg book
1.561261687495344e+18,2022-08-21 07:59:27+00:00,['1561261687495344128'],@strawbini @BarbaraKPiano Love these :),love
1.5606631360964936e+18,2022-08-19 16:21:02+00:00,['1560663136096493569'],@BLKnitting Lovely. I just did this blanket with the stone wash collection  :) https://t.co/AHIRwZ68o2,lovely blanket stone wash collection
1.560650609899909e+18,2022-08-19 15:31:15+00:00,['1560650609899909121'],@BLKnitting ooh shjeeples?,ooh shjeeples
1.5599835315263324e+18,2022-08-17 19:20:31+00:00,['1559983531526332418'],@Leese72 Yeah me and mum sobbed in town the other day - were enjoying the brass band while we pottered around. Then they played a song that had meaning ... ug,yeah mum sobbed town day enjoying brass band pottered around played song meaning
1.5591855503301878e+18,2022-08-15 14:29:38+00:00,['1559185550330187781'],@Social_Pip Yes I think so. Hopefully less but about average yes,yes think hopefully average yes
1.559161801207681e+18,2022-08-15 12:55:15+00:00,['1559161801207681024'],@Social_Pip About 3-4 weeks :(,week
1.55798512877269e+18,2022-08-12 06:59:35+00:00,['1557985128772689920'],"One of the main things I need to do today is figure out if I can make a corgi costume for a fancy dress costume. For my son.

No idea how to start

Sigh 

Then second thing is to see if I can make a queen costume for the dog... 

Normal summer day really",one main thing need today figure make corgi costume fancy dress costume son idea start sigh second thing see make queen costume dog normal summer day really
1.556332961984815e+18,2022-08-07 17:34:28+00:00,['1556332961984815104'],@Leese72 Yay. Sorry missed this. WELL DONE 👏,yay sorry missed well done
1.5563327770538555e+18,2022-08-07 17:33:43+00:00,['1556332777053855744'],@Leese72 Xx,
1.5554597645193748e+18,2022-08-05 07:44:41+00:00,['1555459764519374849'],@teachypiano Very much this xx,much
1.5544948262504858e+18,2022-08-02 15:50:22+00:00,['1554494826250485762'],@AGamerCrafting 😱,
1.5540600328698102e+18,2022-08-01 11:02:39+00:00,['1554060032869810182'],@Leese72 Ha ha. Its fine on the big roads themselves. I just need to cross from little road over the 303 to get to the otherside. No roundabout which is abboying,fine big road need cross little road get otherside roundabout abboying
1.554059785821102e+18,2022-08-01 11:01:40+00:00,['1554059785821102081'],@Leese72 Ooh yes I remember that one,ooh yes remember one
1.554059362137772e+18,2022-08-01 10:59:59+00:00,['1554059362137772032'],@Leese72 Ooh Sparkford. Good service choice 😀  were not far from the 303 so can't go up and cross it atm as it's just stupid ...,ooh sparkford good service choice far can't cross atm stupid
1.5540588710895534e+18,2022-08-01 10:58:02+00:00,['1554058871089553410'],@Leese72 Hee hee. Bigger than our road 😀  that's something. 👌,hee hee bigger road that's something
1.554057696248316e+18,2022-08-01 10:53:22+00:00,['1554057696248315906'],@Leese72 Ah. Yeah that's an extra pain for time length. Hopefully it won't be too bad. That's something. I'm avoiding going out on the big roads until after summer holidays. Much less traffic,yeah that's extra pain time length hopefully bad that's something i'm avoiding going big road summer holiday much traffic
1.5540567465907692e+18,2022-08-01 10:49:36+00:00,['1554056746590769153'],@Leese72 Yeah. Could be nice 3 hour run on the 303 could be 6.. ick x,yeah could nice hour run could ick
1.5540439665422868e+18,2022-08-01 09:58:49+00:00,['1554043966542286848'],@clementineroseb @davidbartonmus Not sure = depends on who's playing the organ 🤣🤣,sure depends who's playing organ
1.554039865796399e+18,2022-08-01 09:42:31+00:00,['1554039865796399104'],@DrSamanthaEge Wow = thats terrifying,wow thats terrifying
1.5540397411332506e+18,2022-08-01 09:42:01+00:00,['1554039741133250560'],@clementineroseb @davidbartonmus With beer? That sounds dangerous,beer sound dangerous
1.554039590708777e+18,2022-08-01 09:41:25+00:00,['1554039590708776960'],Have a bit of to do thing time this morning :) Starting a new #SATB piece.,bit thing time morning starting new piece
1.554033204193026e+18,2022-08-01 09:16:03+00:00,['1554033204193026051'],@Leese72 But when you get there.... it is super this end of the country :),get super end country
1.5536466480598958e+18,2022-07-31 07:40:00+00:00,['1553646648059895811'],"@GermanderCC Spent two weeks trying to find the wool that I need to finish blanket off because I moved it because I was so slow finishing the blanket off.. sigh 

Found wool. But have started another project so can't be bothered now",spent two week trying find wool need finish blanket moved slow finishing blanket sigh found wool started another project can't bothered
1.5525748986688184e+18,2022-07-28 08:41:15+00:00,['1552574898668818432'],@stewlee81 @davidbartonmus @vcm_exams Most welcome :),welcome
1.5525639634723185e+18,2022-07-28 07:57:48+00:00,['1552563963472318466'],@bencomposer Aww thats lovely,aww thats lovely
