id,created_at,edit_history_tweet_ids,text,clean_text
1.5650539868472648e+18,2022-08-31 19:08:42+00:00,['1565053986847264768'],BrewDog criticises ‘clueless government’ as it closes six pubs over energy bills - Evening Standard https://t.co/Okqgv2NQzu,brewdog criticises clueless government close six pub energy bill evening standard
1.5650536133571256e+18,2022-08-31 19:07:13+00:00,['1565053613357125635'],@CVFry 💕,
1.5649973042092687e+18,2022-08-31 15:23:28+00:00,['1564997304209268736'],"Such a glorious day yesterday at the seaside, back at work now full of happy memories. https://t.co/CX5PkDht3e",glorious day yesterday seaside back work full happy memory
1.5649942895197594e+18,2022-08-31 15:11:29+00:00,['1564994289519759360'],"@bmay Someone buy him a lego set,",someone buy lego set
1.5649938850043494e+18,2022-08-31 15:09:53+00:00,['1564993885004349446'],@MichaelRosenYes When I was a lass I served a term as an office girl Scrooges firm…….apologies to G&amp;S,lass served term office girl scrooge firmapologies gamp
1.5649919012411515e+18,2022-08-31 15:02:00+00:00,['1564991901241151488'],"@CounsellingSam No, but I do remember where I was when President Kennedy was assassinated.",remember president kennedy assassinated
1.564961296746963e+18,2022-08-31 13:00:23+00:00,['1564961296746962946'],Working from home could add £131 a month to energy bills - Evening Standard. HMRC tax relief will need a hike😳 https://t.co/L7bSCbwsnQ,working home could add month energy bill evening standard hmrc tax relief need hike
1.5648632058343752e+18,2022-08-31 06:30:36+00:00,['1564863205834375168'],"Asylum seeker deal leaves Rwanda hostel residents homeless. The direct result of the Rwanda deal was making others homeless ⁦@grahambradymp⁩ , are you happy about that? https://t.co/rTIufH8gsN",asylum seeker deal leaf rwanda hostel resident homeless direct result rwanda deal making others homeless happy
1.564859298370437e+18,2022-08-31 06:15:05+00:00,['1564859298370437120'],"@ellibin It was really lovely, we had a great day, pity I’ve got to go back south to work today 😢",really lovely great day pity ive got back south work today
1.564701103094104e+18,2022-08-30 19:46:28+00:00,['1564701103094104064'],Day at the seaside! https://t.co/dvYiL66x5g,day seaside
1.5645432675046236e+18,2022-08-30 09:19:17+00:00,['1564543267504623617'],@ThatEricAlper Barry Kirwan,barry kirwan
1.564522402851201e+18,2022-08-30 07:56:22+00:00,['1564522402851201027'],World Gravy Wrestling Championships make SPECTACULAR comeback to Lancashire - Manchester Evening News. We know how to enjoy the bank holiday here! https://t.co/ubNY3gDvSN,world gravy wrestling championship make spectacular comeback lancashire manchester evening news know enjoy bank holiday
1.564336002520449e+18,2022-08-29 19:35:41+00:00,['1564336002520449026'],@ThatEricAlper The oldest is probably The Laughing Policeman,oldest probably laughing policeman
1.5643319376947282e+18,2022-08-29 19:19:32+00:00,['1564331937694728195'],@McDermottQC I’m back to London on Wednesday for a month. Going to miss this.,back london wednesday month going miss
1.5643268198091694e+18,2022-08-29 18:59:12+00:00,['1564326819809169412'],@tismenic70 Switch to coffee 😀,switch coffee
1.564326740557701e+18,2022-08-29 18:58:53+00:00,['1564326740557701121'],@McDermottQC @tismenic70 😵‍💫,
