,id,created_at,edit_history_tweet_ids,text
0,1.5221221357156516e+18,2022-05-05 07:52:51+00:00,['1522122135715651584'],@phildelves 👌🏼
1,1.5219547858004623e+18,2022-05-04 20:47:52+00:00,['1521954785800462340'],@TomJGarry 😞
2,1.521954209725399e+18,2022-05-04 20:45:34+00:00,['1521954209725399041'],@bigmacg20 @Pro_CharlieW Here comes the Tamworth Gun Show 💪🏻
3,1.5219525131922473e+18,2022-05-04 20:38:50+00:00,['1521952513192247298'],"Sad day. Great memories of FA Cup glory, finals, competing on Europe’s biggest stage and consistently punching above their weight in the top flight. 

Hopefully be back sooner rather than later 🙏🏼 https://t.co/5LDopZ1SjG"
4,1.5196963460133888e+18,2022-04-28 15:13:38+00:00,['1519696346013388800'],"Great to hear that @BBCSport will be broadcasting these Young Lions games this summer. 

Five spots also up for grabs for the 2023 FIFA U20 World Cup in Indonesia. https://t.co/ajjgVMx3sl"
5,1.519052140488147e+18,2022-04-26 20:33:47+00:00,['1519052140488146946'],"RT @SolihullMoors: Two remarkable footballing careers will be under the spotlight next Thursday! 👏

#SolihullHour

🎟 https://t.co/nfb4WaOQ0…"
6,1.5168921506167644e+18,2022-04-20 21:30:45+00:00,['1516892150616764418'],"Great day at the annual @theofficialfwa midlands lunch in aid of @Smileforjoel1 

So many familiar faces but great to get the old Sunday Mercury band back together, @MatKendrick &amp; @grahamhill1 https://t.co/zHxEqdWwNL"
7,1.5156063513801933e+18,2022-04-17 08:21:27+00:00,['1515606351380193281'],"@WEnglandfans @ETFC1968 Thanks guys, please do 👏🏼"
8,1.5156062462708982e+18,2022-04-17 08:21:02+00:00,['1515606246270898177'],"@kfgreen1960 @ETFC1968 Thanks, Keith and the same to you and yours 👍🏼"
9,1.515460707093037e+18,2022-04-16 22:42:43+00:00,['1515460707093037061'],"@sundogs1971 @ETFC1968 Top man, Al. Your support is very much appreciated 👏🏼"
10,1.5154434868913807e+18,2022-04-16 21:34:17+00:00,['1515443486891380745'],@_chrisquinn @ETFC1968 😘
11,1.5154428770603786e+18,2022-04-16 21:31:52+00:00,['1515442877060378624'],"End of my first season as chairman of @ETFC1968 and loving every minute. 

A great set of lads, incredible group of volunteers, idyllic home ground and plenty of plans in the pipeline to drive the club forward 🙌🏼 #UpTheEarls https://t.co/OS9Ym8vOOu"
12,1.5152684356929004e+18,2022-04-16 09:58:42+00:00,['1515268435692900355'],RT @ETFC1968: 🔜 Our final game of the 2021/22 season this weekend. An away fixture at home as we play Barnt Green at The Pavilions with #Th…
13,1.5151239163516232e+18,2022-04-16 00:24:25+00:00,['1515123916351623187'],@patmurphybbc ❤️
14,1.515037583331541e+18,2022-04-15 18:41:22+00:00,['1515037583331540994'],Devastating news. An absolutely tremendous bloke. RIP Nige 💔 https://t.co/QqO6HTRsCk
15,1.5138568928162652e+18,2022-04-12 12:29:44+00:00,['1513856892816265222'],Big game against Belgium for the @Lionesses U19s at St. George’s Park this afternoon. Only a point needed to secure the #YoungLionesses a place at this summer’s #WU19EURO in Czech Republic. https://t.co/CrTzlzweTS
16,1.5138327417663242e+18,2022-04-12 10:53:45+00:00,['1513832741766324227'],Oh yes! https://t.co/NFyxu2Lq7J
17,1.512391519319343e+18,2022-04-08 11:26:51+00:00,['1512391519319343107'],@allylew23 @ETFC1968 @TidburyGreen @MFsportsUK Illuminous pink is the way forward
18,1.5123805804276736e+18,2022-04-08 10:43:23+00:00,['1512380580427673600'],"Grateful to all those at @TidburyGreen for allowing us to run this initiative with The Earls. 

Have already caught a glimpse of some of the designs and the standard is 🔥  Keep an eye out @The_Kitsman, @Kitkingdom83, @ellis_platten, @phildelves et al 👀 #UpTheEarls https://t.co/Dpf974gNXU"
19,1.512119553739866e+18,2022-04-07 17:26:10+00:00,['1512119553739866118'],@LittlehamptonFC Yes lads!! #Biggs
20,1.5118018710019643e+18,2022-04-06 20:23:48+00:00,['1511801871001964548'],@KandDCC You certainly will 🥰
21,1.5118010822085263e+18,2022-04-06 20:20:40+00:00,['1511801082208526337'],Wow - a sensational signing for my local cricket club 🤩 https://t.co/ZjOCWPLqRt
22,1.5109723577073705e+18,2022-04-04 13:27:37+00:00,['1510972357707370501'],"@craigoates87 @ChrisCOB_OB @AidanP93 Sorry to hear, glad you got there in the end 🙏🏼"
23,1.5109707173865103e+18,2022-04-04 13:21:06+00:00,['1510970717386510337'],@craigoates87 @ChrisCOB_OB @AidanP93 Thanks all. Will pass that on to the relevant people at this end.
24,1.5105622722420244e+18,2022-04-03 10:18:05+00:00,['1510562272242024449'],@JFBLucas 🥴
