id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5215988156728852e+18,2022-05-03 21:13:22+00:00,['1521598815672885248'],"@BootstrapCook Just what you needed. Boots up, sun on your face. Then back at it. More power to you, Jack!",, just what you needed boots up sun on your face then back at it more power to you jack,face power
1.5212204927697756e+18,2022-05-02 20:10:03+00:00,['1521220492769775617'],@Dr_A_Kelly @RTEsport @ihrb_ie Absolutely outrageous remarks attitude from Walsh. And sad to see people jumping to his defence or downplaying the vile comments.,,   absolutely outrageous remarks attitude from walsh and sad to see people jumping to his defence or downplaying the vile comments,remark walsh people defence vile comment
1.5208860558383022e+18,2022-05-01 22:01:07+00:00,['1520886055838302211'],@BeebsyMcA Glad I missed that! It was nearly all women on board yesterday. Hen vibes 👰‍♀,, glad i missed that it was nearly all women on board yesterday hen vibes ,glad woman board yesterday vibe
1.5208843184696074e+18,2022-05-01 21:54:12+00:00,['1520884318469607424'],"@BeebsyMcA They do squeeze down some narrow streets alleyways, but they were so noisy it was hard to miss them. Although fair to say those with hearing or sight impairment would find them challenging.",, they do squeeze down some narrow streets alleyways but they were so noisy it was hard to miss them although fair to say those with hearing or sight impairment would find them challenging,street alleyway hearing impairment
1.5208837900711772e+18,2022-05-01 21:52:06+00:00,['1520883790071177221'],"@lfclee2011 Head down to Newcastle🏖 (NI's superior seaside resort 😉), mountain walk in the Mournes ⛰, up to Castlewellan Forest Park for the fab arboretum 🌳 then round the coast to beautiful Rostrevor 😊",, head down to newcastle nis superior seaside resort  mountain walk in the mournes  up to castlewellan forest park for the fab arboretum  then round the coast to beautiful rostrevor ,head seaside resort mountain walk mournes park arboretum coast rostrevor
1.520882005365379e+18,2022-05-01 21:45:01+00:00,['1520882005365379073'],"@OzKaterji What is the point of these celeb visits? The eyes of the world are already on this war, international political leaders are bringing financial military aid holding high level talks. Actors are surely superfluous have to be minded managed.",, what is the point of these celeb visits the eyes of the world are already on this war international political leaders are bringing financial military aid holding high level talks actors are surely superfluous have to be minded managed,point world leader level talk actor
1.5208802029345874e+18,2022-05-01 21:37:51+00:00,['1520880202934587394'],"@BeebsyMcA Saw lots of them in town yesterday, pedalling away in the rain. First saw them in Berlin 20 years ago loved them! They bring the party to a very dull Belfast 🥳",, saw lots of them in town yesterday pedalling away in the rain first saw them in berlin years ago loved them they bring the party to a very dull belfast ,town yesterday rain berlin year party belfast
1.520513812197163e+18,2022-04-30 21:21:57+00:00,['1520513812197163009'],@BeebsyMcA This is the BEST news! Delighted for Sarge ❤ Well done Brónagh Caroline.,, this is the best news delighted for sarge  well done brnagh caroline,news sarge brnagh caroline
1.5195611349735956e+18,2022-04-28 06:16:21+00:00,['1519561134973595648'],@BeebsyMcA What a gorgeous boy 😍 Good luck Sarge.,, what a gorgeous boy  good luck sarge,luck sarge
1.5176489966464983e+18,2022-04-22 23:38:12+00:00,['1517648996646498319'],"@DecLawn Fantastic concert tonight, as always. The Fureys are never less than wonderful. And genuinely some of the nicest guys in the music business 😊",, fantastic concert tonight as always the fureys are never less than wonderful and genuinely some of the nicest guys in the music business ,concert tonight fureys music business
1.5167093645010412e+18,2022-04-20 09:24:26+00:00,['1516709364501041152'],"Western journalists reporting from #Ukraine, protected by security teams billeted in mostly comfortable accommodation, tweeting to tell us they're leaving the warzone for a ""break"". Read the room, guys. No-one's gliding out of #Mariupol for a break.",,western journalists reporting from  protected by security teams billeted in mostly comfortable accommodation tweeting to tell us they're leaving the warzone for a break read the room guys noones gliding out of  for a break,journalist security team accommodation warzone break room noones break
1.5166839889324687e+18,2022-04-20 07:43:36+00:00,['1516683988932468739'],"@mrst43 Rainbow birthday wishes in memory of beautiful Paddy love to you, Julie 🌈 ❤️",, rainbow birthday wishes in memory of beautiful paddy love to you julie  ,rainbow birthday wish memory love
1.5163269042860892e+18,2022-04-19 08:04:40+00:00,['1516326904286089220'],"@JaneyGodley Keep trying, keep going keep feeling all the love energy we're sending you. And keep that little dog close",, keep trying keep going keep feeling all the love energy we're sending you and keep that little dog close,love energy
1.5154498836118323e+18,2022-04-16 21:59:42+00:00,['1515449883611832324'],Yet another horrifying story about vile puppy breeders. Well done @Sunday_Mail for exposing this evil trade #animalrights #AdoptDontShop https://t.co/tWSI4IWACn,,yet another horrifying story about vile puppy breeders well done  for exposing this evil trade   ,horrifying story vile breeder trade
1.515388231826694e+18,2022-04-16 17:54:43+00:00,['1515388231826694153'],@ElaineYoung94 There would be words. Not the sort you sing...,, there would be words not the sort you sing,word sort
1.5153837848913756e+18,2022-04-16 17:37:03+00:00,['1515383784891375622'],"@ElaineYoung94 Fascinated by this flight where passengers are allowed to stand, sing generally leap about. Wouldn't try that on an Easyjet flight to London!",, fascinated by this flight where passengers are allowed to stand sing generally leap about wouldn't try that on an easyjet flight to london,flight passenger easyjet flight
1.5150585781508588e+18,2022-04-15 20:04:48+00:00,['1515058578150858753'],"@newsmulg Love your red leggings, John. Brave choice...",, love your red leggings john brave choice,legging john choice
1.5142930338938757e+18,2022-04-13 17:22:48+00:00,['1514293033893875716'],Not in the least bit surprised to see @ChrisMasonBBC getting the big job. Fantastic journalist broadcaster who always tells you something new 👏 https://t.co/0TC3TXlGc5,,not in the least bit surprised to see  getting the big job fantastic journalist broadcaster who always tells you something new  ,journalist broadcaster something
