id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5193162843952005e+18,2022-04-27 14:03:24+00:00,['1519316284395200514'],Family Matters: Lucian Freud exhibition in his grandfather's Hampstead home https://t.co/CTqEEZwnx9,family matters lucian freud exhibition in his grandfather's hampstead home ,family matter exhibition home
1.517515583209812e+18,2022-04-22 14:48:03+00:00,['1517515583209811971'],Want to see your name in print? My fast track Writing for Magazines (6 weeks) starts Wednesday May 4 lunchtime. Remote! Book now. https://t.co/6XQJeirivw,want to see your name in print my fast track writing for magazines  weeks starts wednesday may lunchtime remote book now ,want name print track magazine week wednesday book
1.5135134408994447e+18,2022-04-11 13:44:58+00:00,['1513513440899444744'],"@PsychScientists It's not the topic that's boring, is that most of the students my uni recruits (in my module) can neither read or write in English. We do our best.", it's not the topic that's boring is that most of the students my uni recruits in my module can neither read or write in english we do our best,topic boring student recruit module
1.5120924501558682e+18,2022-04-07 15:38:28+00:00,['1512092450155868166'],@AaronMWriter Jeez is it that long! See your podcasts going from strength to strength. Your kids must be teenagers., jeez is it that long see your podcasts going from strength to strength your kids must be teenagers,jeez podcasts strength strength teenager
1.5120652388577772e+18,2022-04-07 13:50:20+00:00,['1512065238857777154'],Be brave. Tell a publisher what you can add to their list. #LondonBookFair #writerslife https://t.co/tPP1onhmV0,be brave tell a publisher what you can add to their list   ,publisher list
1.511700786476159e+18,2022-04-06 13:42:08+00:00,['1511700786476158977'],Long form journalism needed by @TheFaceMagazine #goforit https://t.co/zOljI4AJoy,long form journalism needed by   ,form journalism
1.51094381158067e+18,2022-04-04 11:34:11+00:00,['1510943811580669954'],@alrightPET I was 29th in the queue. At least my GP surgery offers a call back., i was in the queue at least my gp surgery offers a call back,queue surgery call
1.509560778415878e+18,2022-03-31 15:58:30+00:00,['1509560778415878146'],Want to be a travel writer or improve your travel blog? My next @cityshortcourse Mon eves from April 25 https://t.co/LIy39zJj5x,want to be a travel writer or improve your travel blog my next  mon eves from april ,want writer travel april
1.5092126208128655e+18,2022-03-30 16:55:03+00:00,['1509212620812865557'],@Judypiatkus Congratulations. Thought you might like to know I have just been added as an approved business mentor Creative Growth Sector SW., congratulations thought you might like to know i have just been added as an approved business mentor creative growth sector sw,congratulation business mentor growth sector
1.508032540459905e+18,2022-03-27 10:45:50+00:00,['1508032540459905027'],Podcasts for writing inspiration h/t @samatlounge https://t.co/dqXZHZSYKs,podcasts for writing inspiration ht  ,podcasts inspiration
1.5066414379784645e+18,2022-03-23 14:38:05+00:00,['1506641437978464257'],Just finished teaching Intro to Journalism. Looking forward to my next class Writing for Magazines. Enrolling now for April 27 @CityLitWriting https://t.co/MyKWzPAr1L,just finished teaching intro to journalism looking forward to my next class writing for magazines enrolling now for april  ,intro journalism class magazine april
1.5026210414447616e+18,2022-03-12 12:22:28+00:00,['1502621041444761608'],@brokenbottleboy Inclination to self sabotage may have worked, inclination to self sabotage may have worked,inclination sabotage
1.500588332241367e+18,2022-03-06 21:45:12+00:00,['1500588332241367047'],He ain't half as suave as Michael Caine #ipcressfile,he ain't half as suave as michael caine ,half caine
1.500181665108353e+18,2022-03-05 18:49:15+00:00,['1500181665108353025'],Spotted your lovely piece in @theipaper Lucy #Dancing https://t.co/MZLxNwCF49,spotted your lovely piece in  lucy  ,piece lucy
1.5001248942600806e+18,2022-03-05 15:03:40+00:00,['1500124894260080644'],Want to comment on what's being proposed for the O2 site? Read this ⤵️ https://t.co/eY7N17NIM9,want to comment on what's being proposed for the o site read this  ,want site
1.4987001474123735e+18,2022-03-01 16:42:14+00:00,['1498700147412373505'],Nostalgia can change perceptions of #pain https://t.co/CARKRhmaSm,nostalgia can change perceptions of  ,nostalgia perception
1.4986346149438505e+18,2022-03-01 12:21:50+00:00,['1498634614943850497'],Deputy Editor 21 hours a week job spot - The Psychologist #hiring https://t.co/ze43gjDRKd via @psychmag,deputy editor hours a week job spot  the psychologist   via ,deputy editor hour week spot psychologist
1.4979873171512812e+18,2022-02-27 17:29:42+00:00,['1497987317151281155'],Golden light in London on a day of shocking news from Ukraine https://t.co/eTPZt4R6eZ,golden light in london on a day of shocking news from ukraine ,light london news
1.4979045263382364e+18,2022-02-27 12:00:43+00:00,['1497904526338236419'],Magritte. Life of a surrealist #art https://t.co/XQWlJfgluG,magritte life of a surrealist  ,life surrealist
1.4978948137813445e+18,2022-02-27 11:22:07+00:00,['1497894813781344262'],"""I do not want my pictures in your offices, for the President is not an icon, an idol or a portrait. Hang your kids' photos instead, and look at them each time you are making a decision."" Volodymyr Zelensky",i do not want my pictures in your offices for the president is not an icon an idol or a portrait hang your kids photos instead and look at them each time you are making a decision volodymyr zelensky,picture office president icon idol portrait hang photo time decision volodymyr zelensky
