id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5647601071747236e+18,2022-08-30 23:40:56+00:00,['1564760107174723585'],"Di mana jua. Bumi ibunda. Persada dunia. Jalurmu gemilang. 6.5 abad. Maramu berdekad. Citamu nekad. Ya, Ada diperdaya. Cela. Tidak, Sekali-kali kendur. Apa lagi berundur. Selagi nyawa dikandung badan. Warisan dipertahan, Perjuanganmu diteruskan. Merdeka! Merdeka Merdeka! https://t.co/ZXdOakJ4Ci",,di mana jua bumi ibunda persada dunia jalurmu gemilang abad maramu berdekad citamu nekad ya ada diperdaya cela tidak sekalikali kendur apa lagi berundur selagi nyawa dikandung badan warisan dipertahan perjuanganmu diteruskan merdeka merdeka merdeka ,mana bumi ibunda persada dunia jalurmu gemilang abad maramu berdekad citamu diperdaya cela tidak sekalikali kendur lagi berundur selagi nyawa dikandung badan dipertahan perjuanganmu diteruskan merdeka merdeka merdeka
1.5637825610667336e+18,2022-08-28 06:56:30+00:00,['1563782561066733568'],World champs! Sejarah dicipta. #BWFWorldChampionships2022 #chiasoh They did it. #Jalurgemilang flies high in Japan. Great job. #juaradunia 🏸🏸 https://t.co/FgTgI4sz0E,,world champs sejarah dicipta   they did it  flies high in japan great job   ,world champ japan
1.563566140609114e+18,2022-08-27 16:36:32+00:00,['1563566140609114113'],Caption possibilities: Wow. I asked them to buck up and roar. But even I did not think they would soar all the way to ☁️ 9️⃣. @LFC @Kloppholic #YNWA #LIVBOU https://t.co/cRg6TFMDF5,,caption possibilities wow i asked them to buck up and roar but even i did not think they would soar all the way to      ,caption possibility
1.5635645230169498e+18,2022-08-27 16:30:06+00:00,['1563564523016949760'],For sure. All 11 step way up today. https://t.co/ABV20I6zsR,,for sure all step way up today ,step today
1.5635561495001334e+18,2022-08-27 15:56:50+00:00,['1563556149500133376'],"Spectacular nine. Extreme amok of total domination football by @LFC. 9-0 #LIVBOU at final whistle. @LuisFDiaz19 second. @afcbournemouth was no pushover but they had no chance with this pure passion, power, intensity exquisite skills of flowing precision by #Liverpool. https://t.co/IiDIZ97Fv7",,spectacular nine extreme amok of total domination football by   at final whistle  second  was no pushover but they had no chance with this pure passion power intensity exquisite skills of flowing precision by  ,amok domination football whistle pushover chance pure passion power intensity skill precision
1.5635533434184827e+18,2022-08-27 15:45:41+00:00,['1563553343418482691'],Welcome to #Anfield dear new scorer from midfield #fabiocarvalho. Real amok by @LFC. 8-0 #LIVBOU #EPL #YNWA. Yeah I know 9 already but coming too fast😅. Old fingers cant cope. https://t.co/ql3h8a6OVS,,welcome to  dear new scorer from midfield  real amok by     yeah i know already but coming too fast old fingers cant cope ,welcome scorer midfield amok yeah finger cope
1.563548418286334e+18,2022-08-27 15:26:06+00:00,['1563548418286333953'],Magnificent seven. Tqvm again #firmino for your second. Not to mention multiple assists. 7-0 #LIVBOU Reds running amok at #Anfield with no signs of abating. #EPL #YNWA https://t.co/0secd04BDJ,,magnificent seven tqvm again  for your second not to mention multiple assists  reds running amok at  with no signs of abating   ,tqvm assist amok sign
1.5635447794423808e+18,2022-08-27 15:11:39+00:00,['1563544779442380800'],Sedekah turut diterima. History made at #Anfield. 6-0 #LIVBOU #EPL #YNWA soaring. Bonus with @ManCity trailing by 2 goals at home vs @CPFC. https://t.co/hC1AaVJH1f,,sedekah turut diterima history made at     soaring bonus with  trailing by goals at home vs  ,sedekah turut diterima history bonus trailing goal home
1.5635399462955336e+18,2022-08-27 14:52:27+00:00,['1563539946295533572'],Hi ✋️. 5-0 #LIVBOU. @VirgilvDijk replying last Monday's critics with the best way he knows how. Towering header into the net from a corner. Salute @LFC. And it is just the first half finishing. Jumpa sebentar lagi. Terbaik. #EPL #YNWA https://t.co/n2ST8qP73O,,hi    replying last monday's critics with the best way he knows how towering header into the net from a corner salute  and it is just the first half finishing jumpa sebentar lagi terbaik   ,critic header corner salute half sebentar lagi terbaik
1.563537886338617e+18,2022-08-27 14:44:15+00:00,['1563537886338617344'],Yes. About time. Should have been this abundantly clinical last Monday especially against that team but will take it this weekend gladly too. The season finally really starts. Tqvm #firmino. 4-0 #LIVBOU #EPL #YNWA https://t.co/2UaP3jslaD,,yes about time should have been this abundantly clinical last monday especially against that team but will take it this weekend gladly too the season finally really starts tqvm     ,time monday team weekend season tqvm
