id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1.5221383466460283e+18,2022-05-05 08:57:16+00:00,['1522138346646028288'],@yasminstefsyed Ffsssssss no!,ffsssssss,False
1.5221107766848184e+18,2022-05-05 07:07:43+00:00,['1522110776684818434'],"@robneedham16 Too right

#Heardle #69

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/3PNjOmHraY",right,False
1.521982274325074e+18,2022-05-04 22:37:05+00:00,['1521982274325073920'],"Carlo Ancelotti is a history maker - again.

Four days after becoming the first man to win all of Europe’s top-five leagues, he’s now the first to manage in five Champions League finals.

An incredible achievement.

https://t.co/4UrcRSk7cH",carlo ancelotti history maker four day becoming first man win europe topfive league first manage five champion league final incredible achievement,False
1.5219672550467953e+18,2022-05-04 21:37:25+00:00,['1521967255046795265'],Blowing up early in a champions league  semi-final on a knife edge is certainly a vibe,blowing early champion league semifinal knife edge certainly vibe,False
1.5219091968910828e+18,2022-05-04 17:46:42+00:00,['1521909196891082752'],@nocontextfm1 Alicia (Aggressive): I was hoping you might show me a bit more respect.,alicia aggressive hoping might show bit respect,False
1.5218562924527657e+18,2022-05-04 14:16:29+00:00,['1521856292452765698'],Made this for the piece and was quite surprised by the contrast. He's not the main man at City like he was at Villa but that's a serious drop in output. https://t.co/rZOmDvd2WR,made piece quite surprised contrast he's main man city like villa that's serious drop output,False
1.5218556973146276e+18,2022-05-04 14:14:07+00:00,['1521855697314627584'],"""I don't think he's going to get used to doing it. I think they might sell him, I might be wrong. Maybe not this summer, but is the lad enjoying it? You've got to ask him.""

Talked to Merse about Grealish today - he's not confident about his City future.
https://t.co/9rUUAK0JDL",think he's going get used think might sell might wrong maybe summer lad enjoying got ask talked merse grealish today he's confident city future,False
1.521854607546372e+18,2022-05-04 14:09:47+00:00,['1521854607546372097'],@nocontextfm1 @robneedham16,,
1.5218351768416502e+18,2022-05-04 12:52:35+00:00,['1521835176841650177'],@MrGeorgeThorpe Unpaid mortgages?,unpaid mortgage,True
1.5218094627508552e+18,2022-05-04 11:10:24+00:00,['1521809462750855169'],"@bushontheradio Yes. But if you tell anyone what it is, it'll never come up.",yes tell anyone it'll never come,False
1.5217740660840653e+18,2022-05-04 08:49:45+00:00,['1521774066084065281'],🤯🤯It's actually coming! https://t.co/xJ4pCLR61o,actually coming,False
1.5217580697006326e+18,2022-05-04 07:46:11+00:00,['1521758069700632577'],"He's already become the only manager to win all of Europe's top-five leagues, and four days on Carlo Ancelotti stands on the brink of more history.

https://t.co/jjZDCojno2",he's already become manager win europe's topfive league four day carlo ancelotti stand brink history,False
1.5216128219051704e+18,2022-05-03 22:09:01+00:00,['1521612821905170432'],@floellaumbagabe @yasminstefsyed do these fit in a bit better,fit bit better,False
1.521612525040771e+18,2022-05-03 22:07:50+00:00,['1521612525040771072'],"For all his Championship performances, it’s most impressive we’ve kept @andiweimann given his international record https://t.co/MhpQO2WQ34",championship performance impressive weve kept given international record,False
1.5215918052545454e+18,2022-05-03 20:45:30+00:00,['1521591805254545408'],Has a performance ever embodied its name more than Geronimo’s goalkeeping display here,performance ever embodied name geronimo goalkeeping display,False
1.5215906461880033e+18,2022-05-03 20:40:54+00:00,['1521590646188003328'],"Geronimo Rulli

Eccentricity: 20

#FM",geronimo rulli eccentricity,True
1.5215250454531072e+18,2022-05-03 16:20:14+00:00,['1521525045453107201'],@tennis_brand @paulcarver1971 @Wimbledon Was that through Advantage?,advantage,False
1.5215183265220403e+18,2022-05-03 15:53:32+00:00,['1521518326522040327'],"@tennis_brand @paulcarver1971 @Wimbledon Nothing in the inbox. Sounds like they're aware, at least.",nothing inbox sound like they're aware least,False
1.5215180137275845e+18,2022-05-03 15:52:17+00:00,['1521518013727584256'],@K8Carine @AshleyTMN @megabrow12 @backstreetjoe @the_LTA Have you guys heard yet?,guy heard yet,True
1.5215178109329326e+18,2022-05-03 15:51:29+00:00,['1521517810932932609'],"@the_LTA Hi there, I still haven't had the e-mail from you or the AELTC (or anyone) to pay for Wimbledon tickets - should I be concerned? Thanks.",still email aeltc anyone pay wimbledon ticket concerned thanks,False
1.5215174954793288e+18,2022-05-03 15:50:14+00:00,['1521517495479328769'],@tennis_brand @paulcarver1971 @Wimbledon Who was the e-mail from?,email,False
1.521517417846956e+18,2022-05-03 15:49:55+00:00,['1521517417846956038'],@bretty_tuxford @Wimbledon Still getting bi-weekly heart attacks about this,still getting biweekly heart attack,False
1.521493783468294e+18,2022-05-03 14:16:00+00:00,['1521493783468294144'],Someone fishing for an answer here… https://t.co/cYa3vPvwT8,someone fishing answer,False
1.5214822914444247e+18,2022-05-03 13:30:20+00:00,['1521482291444424705'],"@FootballCliches What a word that is, by the way",word way,False
1.5214820734916198e+18,2022-05-03 13:29:28+00:00,['1521482073491619840'],@FootballCliches Is Ally McCoist totally out of the equation?,ally mccoist totally equation,False
1.5214817020860006e+18,2022-05-03 13:28:00+00:00,['1521481702086000640'],Without a proper director of football the next host won't last long either https://t.co/WASsF62zzU,without proper director football next host last long either,False
1.521474766690992e+18,2022-05-03 13:00:26+00:00,['1521474766690992129'],@McMoop The steak is still there though right?,steak still though right,False
1.5212571350651576e+18,2022-05-02 22:35:39+00:00,['1521257135065157641'],This gets two big thumbs up https://t.co/eRxaw8hpgk,get two big thumb,False
1.5212462709244068e+18,2022-05-02 21:52:29+00:00,['1521246270924406787'],"@reallycerys Yeah and that’s fine - but the original response to that video, before the rude person weighs in, goes beyond that. That’s glamorisation and unhelpful imo",yeah thats fine original response video rude person weighs beyond thats glamorisation unhelpful imo,False
1.5212452487305871e+18,2022-05-02 21:48:25+00:00,['1521245248730587137'],"@reallycerys No it isn’t just laziness, but as someone who’s spent most of their life overweight whatever the problems, glamourising bad health choices isn’t the answer",isnt laziness someone spent life overweight whatever problem glamourising bad health choice isnt answer,False
1.5212430164674273e+18,2022-05-02 21:39:33+00:00,['1521243016467427328'],@reallycerys I’m really sorry you went through that. The pressures are ridiculous. But then imagine people were commenting saying “go girl! Body positive” when you’re in that mindset… that would *not* be okay,really sorry went pressure ridiculous imagine people commenting saying girl body positive youre mindset would okay,False
1.5212426318205174e+18,2022-05-02 21:38:01+00:00,['1521242631820517376'],"@reallycerys Yeah, The whole thing needs a reboot. But that should include a serious mature approach to personal health",yeah whole thing need reboot include serious mature approach personal health,False
1.5212051392390554e+18,2022-05-02 19:09:02+00:00,['1521205139239055361'],"@iDeeryyy Oh really, thanks for clarifying.",really thanks clarifying,False
1.521204956644225e+18,2022-05-02 19:08:18+00:00,['1521204956644225024'],@SavaqeGati No. But that’s the point!,thats point,False
1.5212030707592315e+18,2022-05-02 19:00:49+00:00,['1521203070759231493'],"@reallycerys I know what you mean, but there’s a happy medium we have absolutely not reached. The way that person said it was incredibly rude and unhelpful, but we shouldn’t cancel the very idea of talking about health. We wouldn’t if it was smoking, financial issues or anorexia",know mean happy medium absolutely reached way person said incredibly rude unhelpful shouldnt cancel idea talking health wouldnt smoking financial issue anorexia,False
1.521102299644547e+18,2022-05-02 12:20:23+00:00,['1521102299644547080'],"Ralf Rangnick, September 2021:

“A little bit of pressing is like a little bit of pregnant. Either you are pregnant are not. Either you want to play pressing or not. But please, not a little bit of pressing.”

That idea really hasn’t filtered through in five months at #MUFC.",ralf rangnick september little bit pressing like little bit pregnant either pregnant either want play pressing please little bit pressing idea really hasnt filtered five month,False
1.521086477995856e+18,2022-05-02 11:17:31+00:00,['1521086477995855873'],"Cinderella is a brilliant musical - this is tragic. And for a man who said he would risk arrest to re-open his shows last year, Andrew Lloyd Webber doesn’t seem quite as loyal to his staff now.

https://t.co/ITYyh1cuTr",cinderella brilliant musical tragic man said would risk arrest reopen show last year andrew lloyd webber doesnt seem quite loyal staff,False
1.5210850456493343e+18,2022-05-02 11:11:49+00:00,['1521085045649334273'],King Street Bristol. One of the world’s premier social drinking establishments.,king street bristol one world premier social drinking establishment,False
1.521075439858598e+18,2022-05-02 10:33:39+00:00,['1521075439858597888'],Must be something wrong with my browser. The only thing I get when I search that is a load of pages about Dominator combine harvesters. https://t.co/8WjCyWR3LV,must something wrong browser thing get search load page dominator combine harvester,False
1.5207724427797012e+18,2022-05-01 14:29:39+00:00,['1520772442779701248'],@iDeeryyy What an odd take,odd take,False
1.5207711405363855e+18,2022-05-01 14:24:29+00:00,['1520771140536385538'],"“Please take care leaving tonight, we know this administration doesn’t handle evacuations well” is a work of genius from Trevor Noah at the White House correspondents dinner",please take care leaving tonight know administration doesnt handle evacuation well work genius trevor noah white house correspondent dinner,False
1.52076963917278e+18,2022-05-01 14:18:31+00:00,['1520769639172780033'],@wilko2012 @BobbiHadgraft compliments to the cone,compliment cone,False
1.520769394107994e+18,2022-05-01 14:17:32+00:00,['1520769394107994113'],Yeah this really wasn’t a great idea https://t.co/TXpRx34vGD,yeah really wasnt great idea,False
1.5207528911742976e+18,2022-05-01 13:11:58+00:00,['1520752891174297600'],"Do managers *really* lose sleep over team selections?

""All the time, all the time,"" says David Moyes. ""Part of my job is to get the best team out, a team to win, and it's a big part of that. It takes up a lot of energy.”

More on the life of a PL boss 👇 https://t.co/2X7k4odPus",manager really lose sleep team selection time time say david moyes part job get best team team win big part take lot energy life bos,False
1.5204725295084872e+18,2022-04-30 18:37:54+00:00,['1520472529508487169'],🥴 It's a shame a dangerous challenge from Stuart Dallas didn't injure the opposition player? https://t.co/iO63z1AOHz,shame dangerous challenge stuart dallas injure opposition player,False
1.5204723763450798e+18,2022-04-30 18:37:18+00:00,['1520472376345079810'],"7 goals in 6 games for Jesus and another fine finish today.

Can't see him being City's regular number nine next season even without Haaland but an impressive purple patch.",goal game jesus another fine finish today can't see city's regular number nine next season even without haaland impressive purple patch,False
1.5204714658162117e+18,2022-04-30 18:33:41+00:00,['1520471465816211456'],What if the dog in the https://t.co/6yoOb7jc2M advert actually is dead?,dog advert actually dead,False
1.520461281198854e+18,2022-04-30 17:53:12+00:00,['1520461281198854145'],What do I know. You don't need to complete many passes when your opposition are this bad from set pieces.,know need complete many pass opposition bad set piece,False
1.520458415478395e+18,2022-04-30 17:41:49+00:00,['1520458415478394883'],"Man City completed just under 78 per cent of passes in the Leeds half before the break.

The only time they've registered a lower figure this season was against Liverpool earlier this month.

Pep clearly unhappy with his players and understandably so.",man city completed per cent pass leeds half break time they've registered lower figure season liverpool earlier month pep clearly unhappy player understandably,False
1.5204456220374917e+18,2022-04-30 16:50:59+00:00,['1520445622037491713'],"Surprised, to say the least, if Laporte and Koch are actually fit to come back on after being down for so long following a clash of heads.",surprised say least laporte koch actually fit come back long following clash head,False
1.5204360247988142e+18,2022-04-30 16:12:51+00:00,['1520436024798814209'],It doesn't even bear thinking about how the limbs must have been in the away end at Spotland. Eurgh.,even bear thinking limb must away end spotland eurgh,False
1.5204216090053222e+18,2022-04-30 15:15:34+00:00,['1520421609005322241'],"If the season started five games ago, we'd probably get promoted",season started five game ago we'd probably get promoted,False
1.5203774196051927e+18,2022-04-30 12:19:58+00:00,['1520377419605192704'],@AdamVessey Those people saying “what about the mass executions” look pretty stupid now,people saying mass execution look pretty stupid,False
1.5203742926257275e+18,2022-04-30 12:07:33+00:00,['1520374292625727489'],Jesus! https://t.co/DOZQ4Z2MC3,jesus,True
1.5203499538554716e+18,2022-04-30 10:30:50+00:00,['1520349953855471616'],@MichaelHincks Bends down to fit through aircraft hangars,bend fit aircraft hangar,False
1.520317145476997e+18,2022-04-30 08:20:28+00:00,['1520317145476997120'],"Something a bit different - an in-depth look into the life of a football manager with West Ham boss David Moyes.

From philosophy to authority, tactics to team talks, dealing with getting sacked, managing in Europe, recruitment and more.

Full piece: https://t.co/2X7k4odPus https://t.co/LGAn3jTW1t",something bit different indepth look life football manager west ham bos david moyes philosophy authority tactic team talk dealing getting sacked managing europe recruitment full piece,False
1.5201364246364406e+18,2022-04-29 20:22:21+00:00,['1520136424636440576'],"This is the same government the attorney general was earning millions of pounds defending as a second job, which isn’t ideal?

https://t.co/VkoH0j95pd",government attorney general earning million pound defending second job isnt ideal,False
1.5201124382929142e+18,2022-04-29 18:47:02+00:00,['1520112438292914176'],@FootballCliches I'm totally against robbery but on the other hand it takes two to tango. There must be people having their things stolen,i'm totally robbery hand take two tango must people thing stolen,False
1.5200833906277294e+18,2022-04-29 16:51:36+00:00,['1520083390627729408'],@hamdi_beast @DomBooth19 @Zonal_Marking Murtough was made DoF under Solskjaer - and it doesn’t seem to have done much for the philosophy of United’s recruitment last summer,murtough made dof solskjaer doesnt seem done much philosophy uniteds recruitment last summer,False
1.520073174662144e+18,2022-04-29 16:11:01+00:00,['1520073174662144000'],"@DomBooth19 @Zonal_Marking Not keeping him on in a meaningful role is a backwards step unless they’ve got someone else lined up. He’s been refreshingly honest and accurate about what the club needs, advice it could’ve done with taking years ago.",keeping meaningful role backwards step unless theyve got someone else lined refreshingly honest accurate club need advice couldve done taking year ago,False
1.5200655519718892e+18,2022-04-29 15:40:43+00:00,['1520065551971889152'],@Zonal_Marking @DomBooth19 That's why I'd blame the club rather than the man,that's i'd blame club rather man,False
