id,created_at,edit_history_tweet_ids,text,clean_text
1.565090103437017e+18,2022-08-31 21:32:13+00:00,['1565090103437017088'],@WhiteCrone https://t.co/0DjTXJikCO,
1.5648096152248525e+18,2022-08-31 02:57:39+00:00,['1564809615224852487'],"Heavy practicing. So??????
#bassguitar #bassplayer https://t.co/m3f69Mr7ko",heavy practicing
1.564683486170071e+18,2022-08-30 18:36:28+00:00,['1564683486170071040'],"YUMMEY!!!

#deathmetal #jazz #opera #latinmusic 
#noisemusic #experimentalmusic #cat #kitty #eclecticmusictaste https://t.co/8K2CM17w3c",yummey
1.5642636711859487e+18,2022-08-29 14:48:16+00:00,['1564263671185948676'],"#NP JOHN FERRARA &amp; SETH MOUTAL at the Museum of Modern Renaissance
HOLY SHIT. If you're a bass player or drummer you need to watch this.
#bassguitar #bassplayer #drums #drummer 
https://t.co/Llx3HuX5I8",john ferrara amp seth moutal museum modern renaissance holy shit bass player drummer need watch
1.564261298333958e+18,2022-08-29 14:38:50+00:00,['1564261298333958145'],Looks like Mtv is still doing #VMAs and I missed it. Woe is me! 🤣 https://t.co/xdNMs5Ezlj,look like mtv still missed woe
1.5642604540751708e+18,2022-08-29 14:35:29+00:00,['1564260454075170817'],"And here she is bitching about punctuation. OH, THE IRONY! 🤣😂 https://t.co/7fOVftDNCx",bitching punctuation irony
1.5642596976324485e+18,2022-08-29 14:32:29+00:00,['1564259697632448512'],"#NP PSYCHOPHAGIA -- 'Arousal Euphoric Debauchery' 
https://t.co/7ueNl0P908",psychophagia 'arousal euphoric debauchery'
1.5642593818557972e+18,2022-08-29 14:31:13+00:00,['1564259381855797253'],"@_jessiisawesome Not SoundCloud, cupcake. 
Were you trying to make me feel bad? https://t.co/cGN6UW2yfa",soundcloud cupcake trying make feel bad
1.5642304091095122e+18,2022-08-29 12:36:06+00:00,['1564230409109512192'],"Blessed. 
#lol #memes #drunk #wtf #applebees https://t.co/HEesmtrIZ8",blessed
1.5642293905438556e+18,2022-08-29 12:32:03+00:00,['1564229390543855617'],@_jessiisawesome @Mark_Edward21 @NatalyaLobanova Who is back is flat...huh?,back flathuh
1.5638643132737536e+18,2022-08-28 12:21:22+00:00,['1563864313273753600'],"--&gt; https://t.co/G2ydX9uc6m &lt;--
#kitty #CatsOfTwitter #kittycat #pets https://t.co/HHoubzxTV3",
1.5635656578995692e+18,2022-08-27 16:34:37+00:00,['1563565657899569152'],"WTF is this? These kids must be rich. Are their parents rich or they got rich from dumb videos? 
Only rich people can indulge in such wasteful fuckery. And the house is obviously a rich people house. 
#WhitePeople #richpeople #unspeakable #wtf #youtube 
https://t.co/8Ppfsz7jT1",wtf kid must rich parent rich got rich dumb video rich people indulge wasteful fuckery house obviously rich people house
1.5633389281991926e+18,2022-08-27 01:33:40+00:00,['1563338928199192577'],"#NP MADE OUT OF BABIES -- 'Trophy'
Julie Christmas on vocals. 
https://t.co/5TczfqdKWT",made baby 'trophy' julie christmas vocal
1.562886109327405e+18,2022-08-25 19:34:20+00:00,['1562886109327405058'],"Re: Mayhem's first demo. 🤣
#blackmetal #mayhem #norweiganblackmetal #metaldemos 
#necrobutcher #purefuckingarmageddon https://t.co/zR7avAp8Ce",mayhem's first demo
1.56281493487804e+18,2022-08-25 14:51:30+00:00,['1562814934878040065'],"My friend took A LITTLE BIT of time to reply to my comment. 🤣
#lol #wtf https://t.co/o55NoZ5XMK",friend took little bit time reply comment
1.5626359119002788e+18,2022-08-25 03:00:08+00:00,['1562635911900278786'],"Ummmmm...
#drums #wtf #lol https://t.co/3LkfbOGm8t",ummmmm
1.56229192369988e+18,2022-08-24 04:13:15+00:00,['1562291923699879936'],"@GoReDzilla @MetalBlade Check out their website. 

https://t.co/SGc1FnRfwO",check website
1.562291553804198e+18,2022-08-24 04:11:47+00:00,['1562291553804197888'],"@GoReDzilla They have one shirt that incorporates Groot with CC stuff and another with Darth Vader. Weird, but that's two other copyright violations, I think.
On Instagram I messaged Paul, Metal Blade Records and the CC account. Paul saw it but didn't reply, which is fine.",one shirt incorporates groot stuff another darth vader weird that's two copyright violation think instagram messaged paul metal blade record account paul saw reply fine
1.5622750551402168e+18,2022-08-24 03:06:13+00:00,['1562275055140216832'],"""Un Coeur En Hiver"" (""A Heart in Winter""). 
This movie is brilliant. People who have only watched American movies might not be able to appreciate it. It's all about the story, the acting, the things not said, subtleties...and it can tear you apart.
https://t.co/AfZLVO4B7P",coeur hiver heart winter movie brilliant people watched american movie might able appreciate story acting thing said subtletiesand tear apart
