id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5200180215945871e+18,2022-04-29 12:31:51+00:00,['1520018021594587141'],"Jao, ah ta bugarska ljubav s nož i s ledja 😎",,jao ah ta bugarska ljubav s no i s ledja ,bugarska ljubav ledja
1.519963515053822e+18,2022-04-29 08:55:16+00:00,['1519963515053821952'],"A zamisli malo mućneš mozgom i u svaku školu postaviš po jednog policajca koji bi služio baš u ovakvim ""prilikama"".Šta?!Nemate ih dovoljno?!Pa kako to kada ulažete u sva krucijalna zanimanja:profesori, lekari, sudije, tužioci, policajci, vojnici itd?!🤣 https://t.co/mWJc7iqV8d",,a zamisli malo mune mozgom i u svaku kolu postavi po jednog policajca koji bi sluio ba u ovakvim prilikamatanemate ih dovoljnopa kako to kada ulaete u sva krucijalna zanimanjaprofesori lekari sudije tuioci policajci vojnici itd ,zamisli malo mune mozgom svaku kolu postavi jednog policajca koji sluio prilikamatanemate dovoljnopa kako krucijalna zanimanjaprofesori tuioci policajci vojnici
1.5194583112797225e+18,2022-04-27 23:27:46+00:00,['1519458311279722497'],"@misslovelty Jaooo da nije to ono posle 40te ne vredimo ništa nego samo podeljene šablonske uloge?! Kakva amaterska, mladalačka, greška 😏 https://t.co/ZdkI8Fn1YC",, jaooo da nije to ono posle ne vredimo nita nego samo podeljene ablonske uloge kakva amaterska mladalaka greka  ,jaooo nije posle vredimo nego samo podeljene kakva amaterska mladalaka greka
1.5194057227269816e+18,2022-04-27 19:58:48+00:00,['1519405722726981634'],@homerhsimpson Vidiš koliko su neupućeni pa ne vide telegram ikonicu u uglu 😏,, vidi koliko su neupueni pa ne vide telegram ikonicu u uglu ,vidi koliko vide telegram ikonicu
1.5194038228498678e+18,2022-04-27 19:51:15+00:00,['1519403822849867776'],Brnaba-Havana sindrom https://t.co/v0ayqiGZ5l,,brnabahavana sindrom ,brnabahavana sindrom
1.5194005123402465e+18,2022-04-27 19:38:05+00:00,['1519400512340246532'],@misslovelty Šta priča ovaj o dream kombinaciji godina i visine?! 😂,, ta pria ovaj o dream kombinaciji godina i visine ,pria dream kombinaciji godina visine
1.5193983675325645e+18,2022-04-27 19:29:34+00:00,['1519398367532564482'],Elonu nedostaje jod,,elonu nedostaje jod,elonu nedostaje
1.5193969446821028e+18,2022-04-27 19:23:55+00:00,['1519396944682102784'],Vrata na ulazu Palate pravde brat bratu pola od ovoga 😅 https://t.co/KWBfITcGUw,,vrata na ulazu palate pravde brat bratu pola od ovoga  ,vrata palate pravde brat bratu pola ovoga
1.5193967243762235e+18,2022-04-27 19:23:02+00:00,['1519396724376223749'],@bjutidingospo Ja pročitala Tvitov grob 🤣,, ja proitala tvitov grob ,proitala tvitov grob
1.5193965054378516e+18,2022-04-27 19:22:10+00:00,['1519396505437851649'],Najveći hit bi bio da se otkrije da bivšoj državnoj sekretarki u kućni pritvor dolazi profesionalni šminker.Evo šta znam mene to uopšte ne bi iznenadilo...Šariću mobilni telefoni sa skaj aplikacijom a ovoj make up palete 😎😂,,najvei hit bi bio da se otkrije da bivoj dravnoj sekretarki u kuni pritvor dolazi profesionalni minkerevo ta znam mene to uopte ne bi iznenadiloariu mobilni telefoni sa skaj aplikacijom a ovoj make up palete ,najvei otkrije bivoj dravnoj sekretarki kuni profesionalni minkerevo znam mene iznenadiloariu mobilni telefoni skaj ovoj
1.5193958810988298e+18,2022-04-27 19:19:41+00:00,['1519395881098829827'],@fiumanka_bg Držali je na ledu što bi se reklo 😎,, drali je na ledu to bi se reklo ,drali ledu reklo
