id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5218608167435878e+18,2022-05-04 14:34:28+00:00,['1521860816743587840'],In December I wrote about the issue of RC dioceses opposing the listing of RC primaries as feeders for non-RC secondaries. https://t.co/8rd4IMIfle Parent Sara Thompson is still fundraising for a possible legal challenge: https://t.co/sPIHP5hJJQ,,in december i wrote about the issue of rc dioceses opposing the listing of rc primaries as feeders for nonrc secondaries  parent sara thompson is still fundraising for a possible legal challenge ,december issue diocese listing primary feeder secondary parent sara thompson challenge
1.5218581516199977e+18,2022-05-04 14:23:52+00:00,['1521858151619997697'],@oldandrewuk And the one before that. And the Education Select Committee. https://t.co/rubjVpFdkL,, and the one before that and the education select committee ,education committee
1.521839920624685e+18,2022-05-04 13:11:26+00:00,['1521839920624685056'],"@SamRobb34797357 @hesketh_sam @StopTheMATness ...Not sure if there were any counter-voices at the public meeting the council put on after the proposal was announced, though I didn't get a chance to see whole video, so may have missed something.",,   not sure if there were any countervoices at the public meeting the council put on after the proposal was announced though i didn't get a chance to see whole video so may have missed something,countervoices meeting council proposal chance video something
1.5218397103055053e+18,2022-05-04 13:10:36+00:00,['1521839710305505280'],"@SamRobb34797357 @hesketh_sam @StopTheMATness Just coming back to this. Thanks, Sam, for your comment, and fair enough, though there is more widespread criticism of what has happened re choosing ULT: local councillors, the local MP, staff vote of no confidence in gb, pupils speaking out.",,   just coming back to this thanks sam for your comment and fair enough though there is more widespread criticism of what has happened re choosing ult local councillors the local mp staff vote of no confidence in gb pupils speaking out,thanks comment criticism councillor staff vote confidence pupil
1.5218198370597683e+18,2022-05-04 11:51:37+00:00,['1521819837059768320'],...Looks at Ofsted report on national media favourite Brampton Manor Academy.,,looks at ofsted report on national media favourite brampton manor academy,look report medium brampton manor academy
1.5218195384798822e+18,2022-05-04 11:50:26+00:00,['1521819538479882242'],"New: Silence from current Children’s Commissioner on school exclusions speaks volumes? https://t.co/pQur1iKJd0 Delving into record of Rachel de Souza, in terms of spoken interventions, public scrutiny and her former trust. New diary, which also...",,new silence from current children’s commissioner on school exclusions speaks volumes  delving into record of rachel de souza in terms of spoken interventions public scrutiny and her former trust new diary which also,silence commissioner school exclusion volume record rachel term intervention scrutiny trust diary
1.521815649235972e+18,2022-05-04 11:34:59+00:00,['1521815649235972096'],"@JodieTerry @CMalagaC @SamRobb34797357 @HelenJosueUK @schooltruth @StopTheMATness re the first question, yes of course they should. I would have boards/governing bodies with a majority elected, and, if there have to be members, they would be elected. Transparency the default, esp on huge issues such as this. Acads policy needs to address community dimension.",,      re the first question yes of course they should i would have boardsgoverning bodies with a majority elected and if there have to be members they would be elected transparency the default esp on huge issues such as this acads policy needs to address community dimension,question course body majority member default issue acads policy community dimension
1.5217992037768724e+18,2022-05-04 10:29:38+00:00,['1521799203776872448'],"@gplunkett58 @SamRobb34797357 @CMalagaC @HelenJosueUK @schooltruth @StopTheMATness Yes, though I think it's more noticeable with regard to the lack of local campaigns re, eg off-rolling pupils pre-16. In contrast, for example, with this: https://t.co/IQtcd9pfY6",,      yes though i think it's more noticeable with regard to the lack of local campaigns re eg offrolling pupils pre in contrast for example with this ,regard lack campaign pupil contrast example
1.5217974080862822e+18,2022-05-04 10:22:30+00:00,['1521797408086282241'],"@gplunkett58 @SamRobb34797357 @CMalagaC @HelenJosueUK @schooltruth @StopTheMATness I think part of the problem, in terms of debating the academies policy, is fragmentation: these are lots of individual stories, with parents at other schools unaware of issues until problems arise. Parents of varied backgrounds do get angry and campaign, tho- have seen it happen.",,      i think part of the problem in terms of debating the academies policy is fragmentation these are lots of individual stories with parents at other schools unaware of issues until problems arise parents of varied backgrounds do get angry and campaign tho have seen it happen,part problem term academy policy story parent school issue problem parent background campaign
1.5217957536094208e+18,2022-05-04 10:15:55+00:00,['1521795753609420801'],"@JodieTerry @CMalagaC @SamRobb34797357 @HelenJosueUK @schooltruth @StopTheMATness Yes, of course.Issue has been that this was done in private, with options explored but not shared with community. Decision effectively taken without two elected parents on board, which articles of association say should happen. Trust states was within rights,but not popular move.",,      yes of courseissue has been that this was done in private with options explored but not shared with community decision effectively taken without two elected parents on board which articles of association say should happen trust states was within rightsbut not popular move,courseissue option community decision parent board association trust state rightsbut move
1.5217655728072049e+18,2022-05-04 08:16:00+00:00,['1521765572807204864'],"@McKayEli @StuartLock @schooltruth @StopTheMATness Really interesting exchange. Key issue, of course, is who gets to decide/does one view on this trump all? Ult's record overall is far from uncontroversial.",,    really interesting exchange key issue of course is who gets to decidedoes one view on this trump all ult's record overall is far from uncontroversial,exchange issue course view trump record overall
1.5215090852455834e+18,2022-05-03 15:16:48+00:00,['1521509085245583360'],"Obituary in Guardian of Barbara Hibbert, who was a stalwart of the Historical Association and by all accounts a brilliant teacher. Rest in peace, Barbara: https://t.co/c1ozgxFRPg",,obituary in guardian of barbara hibbert who was a stalwart of the historical association and by all accounts a brilliant teacher rest in peace barbara ,guardian barbara hibbert stalwart association account teacher rest peace barbara
1.520036209640325e+18,2022-04-29 13:44:07+00:00,['1520036209640325122'],"@RDayysj @JohnBaldLangLit Son, nine, known to spell some words as they ""should"" be in terms of phonetic rules. Incorrectly, though, sadly, English being what it is.",,  son nine known to spell some words as they should be in terms of phonetic rules incorrectly though sadly english being what it is,word term rule
1.5200356373610988e+18,2022-04-29 13:41:51+00:00,['1520035637361098752'],"@RosMadeMe Thanks. I suspect it would have been quorate even against those rules - though we can't know at present as no minutes of the fateful meeting have been published, I think. Issue is that single parent governors vacancy.",, thanks i suspect it would have been quorate even against those rules  though we can't know at present as no minutes of the fateful meeting have been published i think issue is that single parent governors vacancy,thanks rule minute meeting issue parent governor vacancy
1.5200128019762463e+18,2022-04-29 12:11:07+00:00,['1520012801976246273'],"So there it is: those were the rules.But, with this being perhaps the most important decision any board can take, and with it appearing that the board was not set up as its articles state it shd have been - notwithstanding the details re quorum - seems interesting legal position.",,so there it is those were the rulesbut with this being perhaps the most important decision any board can take and with it appearing that the board was not set up as its articles state it shd have been  notwithstanding the details re quorum  seems interesting legal position,rulesbut decision board board article state detail quorum position
1.520012349696057e+18,2022-04-29 12:09:19+00:00,['1520012349696057345'],"It should be stressed, in case anyone was wondering, that these rules have not been devised after the event: they date to this trust's establishment, in 2013.",,it should be stressed in case anyone was wondering that these rules have not been devised after the event they date to this trust's establishment in,case anyone rule event date establishment
1.5200121210268017e+18,2022-04-29 12:08:24+00:00,['1520012121026801664'],"The articles, as flagged up for me by the school, also basically state that it doesn't matter, in terms of there being quorum for a decision, if there is a vacancy on the board, or if there is ""any defect in the election...of any Governor"".",,the articles as flagged up for me by the school also basically state that it doesn't matter in terms of there being quorum for a decision if there is a vacancy on the board or if there is any defect in the electionof any governor,article school state matter term quorum decision vacancy board defect electionof governor
1.5200116835777044e+18,2022-04-29 12:06:40+00:00,['1520011683577704448'],"These stipulate what seems a v low bar in terms of the number of governors needing to be in attendance for any decision, including this huge one: minimum of three governors, or one third of board at the time, whatever is larger.",,these stipulate what seems a v low bar in terms of the number of governors needing to be in attendance for any decision including this huge one minimum of three governors or one third of board at the time whatever is larger,term number governor attendance decision minimum governor third board time
