id,created_at,edit_history_tweet_ids,text,clean_text
1.5632764949565276e+18,2022-08-26 21:25:35+00:00,['1563276494956527616'],@timmhotep they clearly don’t know even half of the warpath,clearly dont know even half warpath
1.562332189806715e+18,2022-08-24 06:53:15+00:00,['1562332189806714880'],@sheetaverma never gonna have the third thing 😂,never gonna third thing
1.5573439403780833e+18,2022-08-10 12:31:44+00:00,['1557343940378083328'],@Thebookofbri @sekanibrghtn @HoodFamousTV_ https://t.co/2D0dZ1yndD,
1.556980888055042e+18,2022-08-09 12:29:05+00:00,['1556980888055042048'],@candlestickem can’t stop thinking bout how mich we need this,cant stop thinking bout mich need
1.5531811842423603e+18,2022-07-30 00:50:25+00:00,['1553181184242360332'],SHE RAPPIN IN 2030 ON CHURCH GIRLS 🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯,rappin church girl
1.553051439013847e+18,2022-07-29 16:14:52+00:00,['1553051439013847040'],@SUPERbyCope I’m ready this time https://t.co/XLNF2OS3Xj,ready time
1.5529556229073388e+18,2022-07-29 09:54:07+00:00,['1552955622907338752'],@_youngju8 w/ the recess pennys 🔥🔥🔥🔥,recess penny
1.5520386925497915e+18,2022-07-26 21:10:34+00:00,['1552038692549791747'],https://t.co/njvqHoSXS2 https://t.co/pG1gzvLB9T,
1.5470751810883174e+18,2022-07-13 04:27:21+00:00,['1547075181088317445'],@sammie_scottie @troizel_ impeccable the both of ya 🤩,impeccable
1.547072545194709e+18,2022-07-13 04:16:52+00:00,['1547072545194708992'],@MadameJaeMusic Kenny Mason has some dope songs exploring that blend https://t.co/CZ67ycRTaP,kenny mason dope song exploring blend
1.543020449034117e+18,2022-07-01 23:55:17+00:00,['1543020449034117121'],@OmiMoon_ psshhh like girl we need you wya,psshhh like girl need wya
1.543013045504512e+18,2022-07-01 23:25:52+00:00,['1543013045504512002'],just sitting here wondering where Kelela at https://t.co/nSamgbTRZY,sitting wondering kelela
1.542909710034256e+18,2022-07-01 16:35:15+00:00,['1542909710034255875'],@AdesWords pause the capricorning brudda 😂,pause capricorning brudda
1.5407446037033124e+18,2022-06-25 17:11:53+00:00,['1540744603703312384'],"was headed to my hs graduation when the news broke, one of the most emotionally jarring days ever https://t.co/qyxEsEvuAk",headed graduation news broke one emotionally jarring day ever
1.5372401812959764e+18,2022-06-16 01:06:34+00:00,['1537240181295976448'],she radiant tn https://t.co/fGJ9T7GSTd,radiant
1.5368966785649746e+18,2022-06-15 02:21:36+00:00,['1536896678564974592'],"another baddie, catch that strawberry supermoon if you can https://t.co/Q9yHZFtYCn",another baddie catch strawberry supermoon
1.5357869910648422e+18,2022-06-12 00:52:06+00:00,['1535786991064842241'],saw another baddie https://t.co/0waQhPeV1g,saw another baddie
