id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.521828963907158e+18,2022-05-04 12:27:53+00:00,['1521828963907158021'],Hartlebury Incinerator. When it opened in 2017 the infant mortality rates were 3 per 1000 live births and subsequently rose to 6. https://t.co/h7EvkzEA5P https://t.co/H1x9jfEsdA,,hartlebury incinerator when it opened in the infant mortality rates were per live births and subsequently rose to  ,hartlebury incinerator mortality rate birth
1.521819420884144e+18,2022-05-04 11:49:58+00:00,['1521819420884144130'],Hartlebury Castle and Museum visit for a Landworker magazine article. It has been a very interesting few hours. https://t.co/WSBG8No17g,,hartlebury castle and museum visit for a landworker magazine article it has been a very interesting few hours ,hartlebury castle museum visit landworker magazine article hour
1.521750014124601e+18,2022-05-04 07:14:10+00:00,['1521750014124601344'],Greece: Letting police officers involved in brutal death of LGBTI activist off the hook sends chilling sign of impunity https://t.co/DnnOUOAFNa,,greece letting police officers involved in brutal death of lgbti activist off the hook sends chilling sign of impunity ,greece police officer death activist hook sign impunity
1.5215913622060196e+18,2022-05-03 20:43:45+00:00,['1521591362206019584'],The remarkable working class fighter Betty Tebbs set up the Refuge in Warrington many years ago https://t.co/PJXylM7HRx https://t.co/dJjzuoej0N,,the remarkable working class fighter betty tebbs set up the refuge in warrington many years ago  ,class fighter tebbs refuge year
1.521161246845907e+18,2022-05-02 16:14:37+00:00,['1521161246845906945'],Around 40 people turned out today at the @calderdaletuc May Day Rally at Hebden Bridge Trades Club. https://t.co/iGSGJ41aZc,,around people turned out today at the  may day rally at hebden bridge trades club ,people today bridge trade
1.521155491862356e+18,2022-05-02 15:51:45+00:00,['1521155491862355970'],Belarus: Biggest attack on a trade union in Europe this century https://t.co/UHwTuOc2eU @labourstart,,belarus biggest attack on a trade union in europe this century  ,belarus attack trade union europe century
1.520542087820845e+18,2022-04-30 23:14:18+00:00,['1520542087820845056'],"Of the current 92 League clubs I've seen Sunderland play on 82 of their current grounds - Spurs, Brentford, Northampton, Crawley, Sutton, Salford, Newport, Harrogate, Barrow, Stevenage are the missing ten. 2 of 82 were only in friendlies at Forest Green and Hartlepool.",,of the current league clubs i've seen sunderland play on of their current grounds  spurs brentford northampton crawley sutton salford newport harrogate barrow stevenage are the missing ten of were only in friendlies at forest green and hartlepool,league club ground spur crawley sutton salford newport harrogate barrow stevenage friendly hartlepool
1.520423696996909e+18,2022-04-30 15:23:52+00:00,['1520423696996909057'],A Sunderland sign as you walk into Lancaster from Morecambe. https://t.co/o64CJeldnB,,a sunderland sign as you walk into lancaster from morecambe ,sunderland sign lancaster morecambe
1.5204228945217536e+18,2022-04-30 15:20:40+00:00,['1520422894521753600'],Morecambe 0 Lads 1. Play off beckons then. Fair play Alex Neil whose side has conceded just one goal in the last six away games. https://t.co/csNuJxtios,,morecambe  lads play off beckons then fair play alex neil whose side has conceded just one goal in the last six away games ,morecambe beckons play side goal game
1.5203313014291292e+18,2022-04-30 09:16:43+00:00,['1520331301429129216'],"It was great to visit the Preston monument to the 1842 victims - who lost their lives in the fight for greater democracy and an end to poverty - and more recent victims of workplace malpractices. REMEMBER THE DEAD, FIGHT FOR THE LIVING. https://t.co/BiQTqz9tZk",,it was great to visit the preston monument to the victims  who lost their lives in the fight for greater democracy and an end to poverty  and more recent victims of workplace malpractices remember the dead fight for the living ,preston monument victim life fight democracy victim workplace malpractice fight living
1.5203303442470093e+18,2022-04-30 09:12:55+00:00,['1520330344247009283'],Six weeks after having Covid 19 I'm still suffering with headaches. I can function but it's not great. If you can then try to not to get Covid.,,six weeks after having covid i'm still suffering with headaches i can function but it's not great if you can then try to not to get covid,week covid headache
1.520022695508861e+18,2022-04-29 12:50:25+00:00,['1520022695508860929'],Pendle Witches Sculpture. https://t.co/VIiZCn3ZgT,,pendle witches sculpture ,witch sculpture
1.5200097597971702e+18,2022-04-29 11:59:01+00:00,['1520009759797170184'],The Pendle Sculpture Trail. https://t.co/kpOvQEwdso,,the pendle sculpture trail ,sculpture trail
1.519668192133718e+18,2022-04-28 13:21:45+00:00,['1519668192133718016'],#IWMD2022 Around 60 people were present at the Hod Carrier in Liverpool today at which a new plaque commemorating health workers who've died due to Covid was unveiled. A BOOKLET on Hod Carrier was also launched. Download at:- https://t.co/2UIhKBox6H https://t.co/4uZwbjDRbr,, around people were present at the hod carrier in liverpool today at which a new plaque commemorating health workers who've died due to covid was unveiled a booklet on hod carrier was also launched download at  ,people carrier liverpool today plaque health worker booklet carrier download
1.5196552671049275e+18,2022-04-28 12:30:24+00:00,['1519655267104927744'],‘This War Is a Vampire’: Buryat Activists Protest Ukraine Invasion https://t.co/H9ZJYCKGNk,,this war is a vampire buryat activists protest ukraine invasion ,vampire buryat activist invasion
