id,created_at,edit_history_tweet_ids,text,clean_text
1.5650222662363218e+18,2022-08-31 17:02:39+00:00,['1565022266236321792'],"That went well! I suggested @WhittakerLib @rcstweets colleagues would enjoy a visit to meet @zandrayeaman at @hunterian and the visit went really well. Inspirational, Zandra! Many thanks 😊 
#CuratingDiscomfort",went well suggested colleague would enjoy visit meet visit went really well inspirational zandra many thanks
1.565008734090412e+18,2022-08-31 16:08:53+00:00,['1565008734090412038'],"High fluffy white clouds ⛅️ 
But still I ask Alexa,
Any rain 🌧  today?
#haikuchallenge https://t.co/kYAen2Oah0",high fluffy white cloud still ask alexa rain today
1.5648604950179348e+18,2022-08-31 06:19:50+00:00,['1564860495017934848'],Excellent definition of inclusion:- https://t.co/yCv6nAO8Dc,excellent definition inclusion
1.564528309462913e+18,2022-08-30 08:19:51+00:00,['1564528309462913024'],@BLMedieval But not the kneeling in flames! You don't want that ...?,kneeling flame want
1.564281099156603e+18,2022-08-29 15:57:31+00:00,['1564281099156602880'],@AudreySuffolk I'll DM if I may.,i'll may
1.564218399990874e+18,2022-08-29 11:48:22+00:00,['1564218399990874113'],Heroines should never be burnt. Never! https://t.co/CD2gn6Jcn1,heroine never burnt never
1.564158146029015e+18,2022-08-29 07:48:57+00:00,['1564158146029015043'],But will the bairn quietly get on with being a baby *And Allow* the parent to work?! https://t.co/fZpGWCO5tN,bairn quietly get baby allow parent work
1.564156005457531e+18,2022-08-29 07:40:26+00:00,['1564156005457530880'],"Weirdest dreams last night. Can I go back and have an uninterrupted sleep, please?",weirdest dream last night back uninterrupted sleep please
1.5635126659513057e+18,2022-08-27 13:04:02+00:00,['1563512665951305728'],Well done to the musicians of @NorwichHigh - my alma mater! https://t.co/DBVc6amuFq,well done musician alma mater
1.563434516550918e+18,2022-08-27 07:53:30+00:00,['1563434516550918145'],A day-conference in June looked at archiving issues in the scottish trad music sector - @FriendsWighton was there ... https://t.co/XKdr0bCCMV,dayconference june looked archiving issue scottish trad music sector
1.5632197360909312e+18,2022-08-26 17:40:02+00:00,['1563219736090931201'],"@Bob_Wachter @trishgreenhalgh I was brought up nonconformist and, strangely enough, I have no trouble non-conforming at all!!",brought nonconformist strangely enough trouble nonconforming
1.5630721537585357e+18,2022-08-26 07:53:36+00:00,['1563072153758535680'],"My energy bills have been atypical for years. Old spouse, older house. https://t.co/fu3yU9aXXX",energy bill atypical year old spouse older house
1.5630717776094822e+18,2022-08-26 07:52:06+00:00,['1563071777609482241'],No way for our senior citizens to be facing winter. #EnergyHike https://t.co/SGXPV69XyQ,way senior citizen facing winter
1.5630651956014612e+18,2022-08-26 07:25:57+00:00,['1563065195601461248'],"@cocteautriplets Ah, I see. Thanks.",see thanks
1.563045094143705e+18,2022-08-26 06:06:05+00:00,['1563045094143705088'],"@cocteautriplets So, the naming of Glasgow's plantation district? Down to Porters? Or them AND other firms?",naming glasgow's plantation district porter firm
1.562844855419949e+18,2022-08-25 16:50:24+00:00,['1562844855419949056'],"@cath_fletcher @lizgloyn Also passed the maintenance part of a motorcycling test, but not the motorcycling. (1975)",also passed maintenance part motorcycling test motorcycling
1.5628443798400737e+18,2022-08-25 16:48:31+00:00,['1562844379840073730'],@cath_fletcher @lizgloyn RSA Stage 3 Typing (1981). Predates the era of word-processing!,rsa stage typing predates era wordprocessing
1.5621822357295596e+18,2022-08-23 20:57:23+00:00,['1562182235729559552'],"@PilgrimTeresa ummm - sadly not. I had something I absolutely had to get done tonight, and it's done (as best as I can) - but not a step walked outdoors.",ummm sadly something absolutely get done tonight done best step walked outdoors
1.5621755681242972e+18,2022-08-23 20:30:53+00:00,['1562175568124297217'],@RachelandDesign @EmbroideryHour @WomanMagazine This is very true!,true
1.5621673856955845e+18,2022-08-23 19:58:23+00:00,['1562167385695584256'],"#QuestionOfTheDay. You can keep three. I'll be curled up at home with tea, books and leggings! https://t.co/WWKLNTjLXd",keep three i'll curled home tea book legging
1.562167058665726e+18,2022-08-23 19:57:05+00:00,['1562167058665725953'],"@EYarrison You're okay, Eileen. I'll be curled up at home with tea, books and leggings!",okay eileen i'll curled home tea book legging
1.562151750672466e+18,2022-08-23 18:56:15+00:00,['1562151750672465921'],"@RachelandDesign @EmbroideryHour @WomanMagazine Given my inexperience, I'm fairly pleased. It's strange to think that it must have been within the capability of a good percentage of @WomanMagazine readers in 1951! #handembroideryhr",given inexperience i'm fairly pleased strange think must within capability good percentage reader
