id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5134975634958172e+18,2022-04-11 12:41:53+00:00,['1513497563495817225'],@yskocak @BlurCrypto 💯🤣,,,nan 
1.51349466398609e+18,2022-04-11 12:30:21+00:00,['1513494663986089993'],@ZoopaETH 👀,,,nan 
1.5110203979024097e+18,2022-04-04 16:38:30+00:00,['1511020397902409731'],@elonmusk 👋🤣🤣,,,nan 
1.511020333322625e+18,2022-04-04 16:38:15+00:00,['1511020333322625025'],@Philly__Nation 👀,,,nan 
1.5107790949837455e+18,2022-04-04 00:39:39+00:00,['1510779094983745538'],@LilMoonLambo 🤣🤣,,,nan 
1.5088381534482145e+18,2022-03-29 16:07:03+00:00,['1508838153448214535'],@TheOfficial_80 ☠️,,,nan 
1.5083986123588772e+18,2022-03-28 11:00:28+00:00,['1508398612358877184'],@901CREUX @buhlakay11 🤣🤣,,,nan 
1.5063059141937766e+18,2022-03-22 16:24:50+00:00,['1506305914193776648'],@mutantsimian 😭😭😭,,,nan 
1.5052550201529915e+18,2022-03-19 18:48:57+00:00,['1505255020152991745'],@0xCharlotte 💀💀🥴🚀,,,nan 
1.503722558352511e+18,2022-03-15 13:19:30+00:00,['1503722558352510982'],@joncoopertweets @dianerocks52 👀,,,nan 
1.5031803255974666e+18,2022-03-14 01:24:52+00:00,['1503180325597466628'],Rare by Nas as an NFT token 🤔👀💿📀 https://t.co/hf9hNv7uAs,,rare nft token,nft token 
1.5012725251495158e+18,2022-03-08 19:03:56+00:00,['1501272525149515788'],@Dant3Digital 🔻🔺,,,nan 
1.5012168804717814e+18,2022-03-08 15:22:50+00:00,['1501216880471781384'],@0xWuda @mcuban @StubHub Wow,,wow,wow 
1.4994928919782564e+18,2022-03-03 21:12:19+00:00,['1499492891978256384'],@CryptoCalicoCat @Bornosor @opensea 💯,,,nan 
1.499439774268113e+18,2022-03-03 17:41:15+00:00,['1499439774268112900'],@clickthatfollow @kobehighlight 😤😤,,,nan 
1.4994393747103212e+18,2022-03-03 17:39:39+00:00,['1499439374710321160'],"@Metro_Ents If Pete don’t sue, then he been in on it 🤡",,pete dont sue,dont sue 
1.4984359586556232e+18,2022-02-28 23:12:26+00:00,['1498435958655623170'],@yyz_one @notcapnamerica 🥸,,,nan 
1.4984353497307628e+18,2022-02-28 23:10:01+00:00,['1498435349730762754'],@TermStayRes @notcapnamerica 😭,,,nan 
1.495046633884631e+18,2022-02-19 14:44:28+00:00,['1495046633884631044'],@cubescapee @warobusiness @hentaiavenger66 💡,,,nan 
1.4926732605379215e+18,2022-02-13 01:33:32+00:00,['1492673260537921539'],@KidCudi https://t.co/NDEWtch5Vx,,,nan 
1.4904152112658104e+18,2022-02-06 20:00:51+00:00,['1490415211265810437'],@cryptofishx ‼️👀,,,nan 
1.490136063565779e+18,2022-02-06 01:31:37+00:00,['1490136063565778944'],@lingg_lingg 😭,,,nan 
1.4901360344447754e+18,2022-02-06 01:31:30+00:00,['1490136034444775425'],@Bitfinexed 👀,,,nan 
1.489733713915261e+18,2022-02-04 22:52:49+00:00,['1489733713915260931'],@metahomie 💯💯🦍,,,nan 
1.4881715060814395e+18,2022-01-31 15:25:10+00:00,['1488171506081439748'],@Phil_Lewis_ 🤯🤯,,,nan 
1.4863681174586737e+18,2022-01-26 15:59:09+00:00,['1486368117458673667'],@DefiDividends @danielesesta @0xM3rlin 👀,,,nan 
1.484194083639804e+18,2022-01-20 16:00:19+00:00,['1484194083639803906'],@XXL 😭😭,,,nan 
1.4829181793913815e+18,2022-01-17 03:30:19+00:00,['1482918179391381504'],@kay_hennessey 😭,,,nan 
1.4813238518543565e+18,2022-01-12 17:55:02+00:00,['1481323851854356481'],@overtime 😭,,,nan 
1.4809149994051707e+18,2022-01-11 14:50:24+00:00,['1480914999405170699'],@jai_bhavnani 🤯,,,nan 
1.4792999284008346e+18,2022-01-07 03:52:41+00:00,['1479299928400834564'],@THEChrisKessell 😭,,,nan 
1.4774110692871823e+18,2022-01-01 22:47:02+00:00,['1477411069287182340'],@Ballislife @KingJames 🔥🔥🔥🔥,,,nan 
1.4756880224315802e+18,2021-12-28 04:40:16+00:00,['1475688022431580161'],@shawphd @SubBass49Tees @the_richservo @Brionna__ 👀,,,nan 
1.4756388771552133e+18,2021-12-28 01:24:59+00:00,['1475638877155213313'],@Brionna__ 💯,,,nan 
1.472961340125991e+18,2021-12-20 16:05:24+00:00,['1472961340125990922'],@HoodHealer 🙏🏾,,,nan 
1.4727001607529925e+18,2021-12-19 22:47:34+00:00,['1472700160752992262'],RIP DMX 🙏🏾 https://t.co/huta2HKnIS,,rip dmx,rip dmx 
1.4726998733424148e+18,2021-12-19 22:46:25+00:00,['1472699873342414852'],How and where to Mint your Music NFTs #blockchain dm us now https://t.co/UJVRV1XdGD,,mint music nfts,mint music 
1.4726962353751736e+18,2021-12-19 22:31:58+00:00,['1472696235375173632'],@ShibInform 👀🚀🙄,,,nan 
1.4726961873503928e+18,2021-12-19 22:31:47+00:00,['1472696187350392832'],@ELRTC_KGP @GeniusCrypto_ 😭😭,,,nan 
1.472696116818989e+18,2021-12-19 22:31:30+00:00,['1472696116818989066'],@doseofkaylaa 💯💯💯,,,nan 
1.4718568496790118e+18,2021-12-17 14:56:33+00:00,['1471856849679011849'],@NonFungibleK 🔥,,,nan 
1.4700889045691474e+18,2021-12-12 17:51:22+00:00,['1470088904569147397'],@LilMoonLambo 💀,,,nan 
1.4673380042472858e+18,2021-12-05 03:40:16+00:00,['1467338004247285768'],@CoCoMamba96 😭,,,nan 
1.467337845958484e+18,2021-12-05 03:39:38+00:00,['1467337845958483971'],@danielesesta @Wonderland_fi 👀,,,nan 
1.4671574881727693e+18,2021-12-04 15:42:58+00:00,['1467157488172769285'],@WesDenzel 🥳,,,nan 
1.4668595083119944e+18,2021-12-03 19:58:54+00:00,['1466859508311994371'],Delusions by Ralph Burg on #SoundCloud https://t.co/pfgKVIq6q0,,delusion ralph burg,delusion ralph burg 
1.4642419074717286e+18,2021-11-26 14:37:29+00:00,['1464241907471728650'],@PeyMamas 🌻,,,nan 
1.4642417737740575e+18,2021-11-26 14:36:57+00:00,['1464241773774057476'],@ulovewendy 😭,,,nan 
1.464241519238566e+18,2021-11-26 14:35:57+00:00,['1464241519238565897'],@onCornCobTV @NetflixIsAJoke 🔥,,,nan 
1.46424143196348e+18,2021-11-26 14:35:36+00:00,['1464241431963480067'],@HERMusicx @Ay__Lo 🦃🍁,,,nan 
1.4639877948046213e+18,2021-11-25 21:47:44+00:00,['1463987794804621317'],@ilovejohnkimble @AaronfingJ 😭,,,nan 
1.463702145476313e+18,2021-11-25 02:52:40+00:00,['1463702145476313092'],@traderjoe_xyz 🔥🔥📈,,,nan 
1.4636911908728095e+18,2021-11-25 02:09:08+00:00,['1463691190872809478'],@HatterFinance 📈📈,,,nan 
1.4636842196753203e+18,2021-11-25 01:41:26+00:00,['1463684219675320328'],@picado_dennis @danielesesta @squirrelcrypto @0xNoise @PopsicleFinance 🔥,,,nan 
1.4603227030559334e+18,2021-11-15 19:03:58+00:00,['1460322703055933448'],@Sethrogen 😭😭😭,,,nan 
1.460005430466392e+18,2021-11-14 22:03:14+00:00,['1460005430466392071'],@oinotnv @PostMalone 🌊🌊,,,nan 
1.4600053741578895e+18,2021-11-14 22:03:01+00:00,['1460005374157889540'],@zymerce @PostMalone @BoredApeYC 😮,,,nan 
1.4592473096115446e+18,2021-11-12 19:50:44+00:00,['1459247309611544577'],@nuffsaidny 😭😭,,,nan 
