id,created_at,edit_history_tweet_ids,text,clean_text
1.564924222064976e+18,2022-08-31 10:33:04+00:00,['1564924222064975874'],@BolsoverBeast Dorrise there too,dorrise
1.564922748928934e+18,2022-08-31 10:27:12+00:00,['1564922748928933889'],@curtisstigers @RadissonBlu Surely you can move room?,surely move room
1.5648674766173676e+18,2022-08-31 06:47:34+00:00,['1564867476617367554'],@Keir_Starmer &amp; @MarinaPurkiss on Jeremy Vine today. Got to watch! https://t.co/SCI7Rf2B9S,amp jeremy vine today got watch
1.5648637346019738e+18,2022-08-31 06:32:42+00:00,['1564863734601973760'],@lukeunabomber Hang in there x,hang
1.5646957335671644e+18,2022-08-30 19:25:08+00:00,['1564695733567164419'],@MarinaPurkiss @JeremyVineOn5 What?,
1.563423248280621e+18,2022-08-27 07:08:44+00:00,['1563423248280621056'],Chancellor Nadhim Zahawi proves he is out of his depth and unfit for the job.  Sounds like your colleague cover your holiday and bluffing the customer. https://t.co/6pk5qLE4DO,chancellor nadhim zahawi prof depth unfit job sound like colleague cover holiday bluffing customer
1.5630584495374705e+18,2022-08-26 06:59:09+00:00,['1563058449537470464'],@djdebgrant Atlantic 252!,atlantic
1.5628499675925504e+18,2022-08-25 17:10:43+00:00,['1562849967592550400'],I've added my name to @GoodLawProject's petition telling @Ofgem they need to do more to protect customers as energy prices soar. Will you add yours too? https://t.co/4O1AzmHdJA,i've added name petition telling need protect customer energy price soar add
1.5623531992641864e+18,2022-08-24 08:16:44+00:00,['1562353199264186368'],@wendyfinnandmax @freshnet Hi Wendy. I have been listening to each album in chronological order at the gym! It's been a delight. Next Andromeda Heights.,wendy listening album chronological order gym delight next andromeda height
1.562352357320573e+18,2022-08-24 08:13:23+00:00,['1562352357320572928'],@lukeunabomber Hope to see you soon Luke x,hope see soon luke
1.5623505432338432e+18,2022-08-24 08:06:11+00:00,['1562350543233843200'],"@campbellclaret @maitlis @jonsopel @RestIsPolitics Yes! This is how Labour should react. Who is advising you, send them to Kier Starmer or Lisa Nandy?",yes labour react advising send kier starmer lisa nandy
1.5623493424759112e+18,2022-08-24 08:01:24+00:00,['1562349342475911168'],@Mr_Jimbob That would be hilarious. I could contact both artists,would hilarious could contact artist
1.5621690719987548e+18,2022-08-23 20:05:05+00:00,['1562169071998754821'],@Mr_Jimbob Erasure vs both bands I worked with,erasure band worked
1.562065061690196e+18,2022-08-23 13:11:47+00:00,['1562065061690195971'],"Boris Johnson is our current Prime Minister! he's on his 2nd hol in 3 wks. Government missing in action while UK descends into crisis, inflation soars, kids go hungry, taps run dry and strikes. “Shots anyone?” https://t.co/axSzndFsRa",boris johnson current prime minister he's hol wks government missing action descends crisis inflation soar kid hungry tap run dry strike shot anyone
1.5620633222955336e+18,2022-08-23 13:04:52+00:00,['1562063322295533569'],@AAAAAAAGGGHHHHH He said what?,said
1.5619832307939e+18,2022-08-23 07:46:37+00:00,['1561983230793900034'],"@Tookey6859 Well, we hope so. @lisanandy would wipe the floor with Truss",well hope would wipe floor truss
1.5619623011121605e+18,2022-08-23 06:23:27+00:00,['1561962301112160258'],The UK needs @JolyonMaugham and @GoodLawProject to hold our corrupt government to account. https://t.co/GjspDJduLv,need hold corrupt government account
1.5616077571569828e+18,2022-08-22 06:54:37+00:00,['1561607757156982785'],@Miss_EBP I can only imagine,imagine
1.5613468155171553e+18,2022-08-21 13:37:43+00:00,['1561346815517155328'],Good Law Project are holding this government to account. I'd vote for @JolyonMaugham https://t.co/K6HMIjMlxB,good law project holding government account i'd vote
1.5603308541901783e+18,2022-08-18 18:20:39+00:00,['1560330854190178304'],@BarryGardiner MP! https://t.co/kAeyKKfHES,
1.560175802456621e+18,2022-08-18 08:04:32+00:00,['1560175802456621056'],I remember this advert explaining how the Tories privatising our UK trains benefits EU countries while ripping us off. https://t.co/5O3spu9Qkk,remember advert explaining tory privatising train benefit country ripping
1.559870293455274e+18,2022-08-17 11:50:33+00:00,['1559870293455273988'],@jondrape @Thebobbylangley @beckstergreen @catrinapage2 @lukebainbridge @Norris4000 @garethjcooper Happy happy birthday @jondrape xx,happy happy birthday
1.5598153898565304e+18,2022-08-17 08:12:23+00:00,['1559815389856530433'],@natalieeveradio I read that a themed 'Peterloo' bar has opened!,read themed 'peterloo' bar opened
1.5588128889907118e+18,2022-08-14 13:48:48+00:00,['1558812888990711812'],Every report the Tories have buried should be made available and reported on before the next general election. Just the highlights will do. https://t.co/qieJXLVx7D,every report tory buried made available reported next general election highlight
1.5583746847895593e+18,2022-08-13 08:47:32+00:00,['1558374684789559304'],"""This is The One: Let's Kick Cancer's Arse"" - A Night of Fundraising curated by Stone Roses legend Mani. Fri 18 November 2022 https://t.co/IqTube7p5b
#cancer #awareness #cancerresearch #charity #fundraising #event  #TheChristieHospital  #TheStockportNHSCharity #StoneRoses #Mani",one let's kick cancer's arse night fundraising curated stone rose legend mani fri november
1.5583522214436127e+18,2022-08-13 07:18:17+00:00,['1558352221443612672'],"Boris Johnson is planning to fill the @UKHouseofLords with 50 new Conservative peers &amp; make them promise to never challenge the Conservative government if they take the job. If you don't think this should be allowed to happen, sign here on @organisehq✏️ https://t.co/mmzxV5hCQ9",boris johnson planning fill new conservative peer amp make promise never challenge conservative government take job think allowed happen sign
1.5582196117530378e+18,2022-08-12 22:31:20+00:00,['1558219611753037826'],@MichaelAHann @chealie I agree with both of you about both bands,agree band
1.5582001850623918e+18,2022-08-12 21:14:08+00:00,['1558200185062391808'],@carollowe98 Unforgivable!,unforgivable
1.5578465779932037e+18,2022-08-11 21:49:02+00:00,['1557846577993203713'],"Gary ‘Mani’ Mounfield and his wife Imelda are throwing a massive fundraising night to raise money for The Christie and The Stockport Charitable Trust https://t.co/IqTube7p5b
#StoneRoses #Mani",gary mani mounfield wife imelda throwing massive fundraising night raise money christie stockport charitable trust
1.5576748880679404e+18,2022-08-11 10:26:48+00:00,['1557674888067940352'],"Salford Council, why would you be allowed to build a hotel &amp; office block that will remove a 300 yr old path by the Irwell prohibiting walking and cycling? https://t.co/RQPha2L6q0",salford council would allowed build hotel amp office block remove old path irwell prohibiting walking cycling
1.5576328309471724e+18,2022-08-11 07:39:40+00:00,['1557632830947172352'],Brexit stage left: British band tells of farcical barriers encountered on EU tour https://t.co/7KG5ayTkuD,brexit stage left british band tell farcical barrier encountered tour
1.5574341153932984e+18,2022-08-10 18:30:03+00:00,['1557434115393298433'],@ElaineWITV All very dark and disturbing,dark disturbing
1.5573765191017103e+18,2022-08-10 14:41:11+00:00,['1557376519101710343'],@TheMarquisCG Just back from 3 weeks in central London. Next trip I’m coming to visit,back week central london next trip coming visit
1.5566943780806085e+18,2022-08-08 17:30:36+00:00,['1556694378080608256'],@chris_hawkins @mccool_music,
1.5565560530886984e+18,2022-08-08 08:20:57+00:00,['1556556053088698368'],"‘It’s the songs that count’: Erasure’s Andy Bell on being out in the 80s, living with HIV and falling from fashion. Loved working with ⁦@erasureinfo⁩ during the 90s.  https://t.co/DjVFEG5KLy",song count erasure andy bell living hiv falling fashion loved working
1.5563903741004104e+18,2022-08-07 21:22:36+00:00,['1556390374100410369'],@MichaelAHann Mancunion?,mancunion
1.5555109153861796e+18,2022-08-05 11:07:56+00:00,['1555510915386179585'],@petepaphides They won’t see this @petepaphides because where they find their news won’t cover it.,wont see find news wont cover
1.5542346290870108e+18,2022-08-01 22:36:26+00:00,['1554234629087010821'],@nazirafzal @lemnsissay Great choice,great choice
1.5537187611060716e+18,2022-07-31 12:26:34+00:00,['1553718761106071554'],@maryannehobbs ❤️,
1.553505760302203e+18,2022-07-30 22:20:10+00:00,['1553505760302202885'],This looks fantastic. A @KateBushMusic singalong https://t.co/EiVBoZIEPZ,look fantastic singalong
1.5535054436072038e+18,2022-07-30 22:18:55+00:00,['1553505443607203841'],@tracey_thorn Only seen Charlie episode and it was wonderful,seen charlie episode wonderful
1.5533991271192166e+18,2022-07-30 15:16:27+00:00,['1553399127119216643'],@lukeunabomber @_Chappers_ Let’s do it. Celebrate Amy’s birthday now COVID free,let celebrate amys birthday covid free
1.5533312739926344e+18,2022-07-30 10:46:49+00:00,['1553331273992634368'],@Roisin_OConnor @hannahfearn this looks like an interesting read,look like interesting read
1.553330613679231e+18,2022-07-30 10:44:12+00:00,['1553330613679230982'],@BridgeeCee looks wonderful,look wonderful
1.553330254516822e+18,2022-07-30 10:42:46+00:00,['1553330254516822017'],@_Chappers_ I must visit Stockport again soon.,must visit stockport soon
1.5526585129368084e+18,2022-07-28 14:13:31+00:00,['1552658512936808452'],@MichaelAHann The Bodines! I saw them many times working at The Boardwalk in Manchester,bodines saw many time working boardwalk manchester
1.5519396686687803e+18,2022-07-26 14:37:05+00:00,['1551939668668780545'],@carollowe98 Just brilliant,brilliant
1.5511576708491592e+18,2022-07-24 10:49:42+00:00,['1551157670849159170'],@MatthewStadlen It’s a dilemma. I’ve kept some cards too and need to make a similar decision.,dilemma ive kept card need make similar decision
1.5511567640070715e+18,2022-07-24 10:46:06+00:00,['1551156764007071744'],@Dkgarden @UKLabour @ManCityCouncil is letting us down.,letting
1.5511068985224315e+18,2022-07-24 07:27:57+00:00,['1551106898522431489'],Kate Moss ‘sick and angry’ at being made a scapegoat for taking cocaine https://t.co/bcGrCrXJn3,kate moss sick angry made scapegoat taking cocaine
