id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5063602262362235e+18,2022-03-22 20:00:39+00:00,['1506360226236223496'],"Dmitry Peskov, Putin spokesman refuses to rule out use of nuclear weapons if Russia faced an 'existential threat' - CNN المتحدث الرسمي باسم #بوتين لا يستبعد اللجوء الى السلاح #النووي اذا واجهت بلاده تهديدا لبقائها #روسيا #أوكرانيا # https://t.co/nR1v9IZC7v",,dmitry peskov putin spokesman refuses to rule out use of nuclear weapons if russia faced an existential threat  cnn                   ,dmitry peskov putin spokesman weapon russia threat
1.5015884086527672e+18,2022-03-09 15:59:09+00:00,['1501588408652767244'],Egyptian pound devaluation likely to be required - JPMorgan | Reuters رويترز نقلا عن بنك چي پي مورغان ##مصر قد تتجه الى تعويم الجنيه تحت وطأة ضغوط السوق https://t.co/12M7OSlCRe,,egyptian pound devaluation likely to be required  jpmorgan  reuters                  ,pound devaluation reuters
1.5012096336203858e+18,2022-03-08 14:54:02+00:00,['1501209633620385793'],“Russia is basically a Gaz station with nukes” “Ukraine gave courage to many other people throughout the world “. https://t.co/x0Qwe7gv5Z,,russia is basically a gaz station with nukes ukraine gave courage to many other people throughout the world  ,russia station nuke courage people world
1.4998358841028936e+18,2022-03-04 19:55:15+00:00,['1499835884102893571'],تم حجب موقعي فايسبوك وتويتر في #روسيا Facebook and Twitter are banned now in #Russia,,       facebook and twitter are banned now in ,facebook twitter
1.499429394846294e+18,2022-03-03 17:00:00+00:00,['1499429394846294025'],Wegz - ElBakht | ويجز - البخت (Audio) prod. Rahal https://t.co/zF40ggxcu0 via @YouTube رغم كل الاحداث ما بينفع تعدي الاغنية دي من غير ما نقول برافو #ويجز برافو الجيل الجديد 👏🏼,,wegz  elbakht     audio prod rahal  via                   ,wegz audio prod
1.498702497610879e+18,2022-03-01 16:51:34+00:00,['1498702497610878982'],I wonder if @Kempinski are aware of the incident yet? It’s an unprofessional approach that would largely affect the reputation of the hotel. Mr Qaour is a successful Lebanese business man was humiliated and treated with disrespect at #kempinski #Lebanon https://t.co/CxzAlORLXf,,i wonder if  are aware of the incident yet it’s an unprofessional approach that would largely affect the reputation of the hotel mr qaour is a successful lebanese business man was humiliated and treated with disrespect at   ,incident approach reputation hotel qaour business disrespect
1.4980031755169096e+18,2022-02-27 18:32:43+00:00,['1498003175516909574'],@FishereEzzedine Two steps forward one step back,, two steps forward one step back,step step
1.4973459149477396e+18,2022-02-25 23:01:00+00:00,['1497345914947739657'],Any conflict of interest here? Hello!! https://t.co/3I3r9ZrImw,,any conflict of interest here hello ,conflict interest
1.49724861992951e+18,2022-02-25 16:34:23+00:00,['1497248619929509916'],What’s going on inside Putin’s mind? His own words give us a disturbing clue | Michel Eltchaninoff | The Guardian ماذا يدور في عقل #بوتين https://t.co/ZEsg3kda1M,,what’s going on inside putin’s mind his own words give us a disturbing clue  michel eltchaninoff  the guardian      ,word clue
1.4810135417673728e+18,2022-01-11 21:21:58+00:00,['1481013541767372804'],الأغنية الايطالية المترجمة الي العربية Bella Ciao بيلا تشاو- Casa de pap... https://t.co/HyBdGBzaRk via @YouTube ترجمة اغنية #بيلا_تشاو التي غناها الايطاليون ضد الفاشية في بلادهم.,,     bella ciao   casa de pap  via           ,bella ciao casa
