id,created_at,edit_history_tweet_ids,text,clean_text
1.5645069159583089e+18,2022-08-30 06:54:50+00:00,['1564506915958308870'],https://t.co/LW6jSBb1d7,
1.5574951224340808e+18,2022-08-10 22:32:28+00:00,['1557495122434080769'],https://t.co/SbuWvtiDXv,
1.5568602391185818e+18,2022-08-09 04:29:40+00:00,['1556860239118581760'],#FreeBritneyGriner https://t.co/vw5Vy0xqSP,
1.556860115789271e+18,2022-08-09 04:29:11+00:00,['1556860115789271043'],#eldebarge https://t.co/9NQsRIWd2u,
1.556857652428292e+18,2022-08-09 04:19:24+00:00,['1556857652428292099'],https://t.co/b5gz5pA8uf,
1.5568574916774052e+18,2022-08-09 04:18:45+00:00,['1556857491677405185'],https://t.co/jVsi2ENaig,
1.5568572974518436e+18,2022-08-09 04:17:59+00:00,['1556857297451843584'],https://t.co/q9tMiiV1NV,
1.5568569867586847e+18,2022-08-09 04:16:45+00:00,['1556856986758684672'],https://t.co/0U5vVweQLt,
1.5568563807195218e+18,2022-08-09 04:14:20+00:00,['1556856380719521792'],#africandiaspora  are: FBI busting into Trumps Mira Lago residents to seize an historical item taken from the White House Archives at Trumps final departure from the White House. https://t.co/6DEpXONacw,fbi busting trump mira lago resident seize historical item taken white house archive trump final departure white house
1.5466357167085158e+18,2022-07-11 23:21:04+00:00,['1546635716708515843'],"Putanny Yawanawa - Yawanawa Tribe, Amazon Brazil 🌀Love, Humility, Patience, Alliance.  These are the weapons for our current time 💙🌎

Like / Follow / Share 🌀 @wisdom.keepers 

#putanny #yawanawa #amazon #brazil #paje #wisdomkeeper #originalpeoples #love #humility #patience https://t.co/Jx6lrPT7MY",putanny yawanawa yawanawa tribe amazon brazil love humility patience alliance weapon current time like follow share keeper
1.5466332099030426e+18,2022-07-11 23:11:06+00:00,['1546633209903042562'],"Raleigh Pull up!!! July 15-17 at @improvraleigh!
Tickets at the link in my bio

More dates on https://t.co/iUXeSVDcVU! https://t.co/gk3891ZV1H",raleigh pull july ticket link bio date
1.5466329398233252e+18,2022-07-11 23:10:02+00:00,['1546632939823325187'],We are witnessing Nicki’s Michael Jackson era because this is insane! But she deserves everything!🦄 https://t.co/bSxddKaiMZ,witnessing nickis michael jackson era insane deserves everything
1.5466326496907346e+18,2022-07-11 23:08:53+00:00,['1546632649690734596'],"@leadesandre &amp; Sandrine Piau singing ""Bramo aver mille vite"" from Haendel's ""Ariodante"" with @lesartsflo ! 

#LeaDesandre #desandre #mezzosoprano #SandrinePiau #piau #soprano #diva #primadonna #brava #bellavoce #opera #operasinger #instaopera #music #ariodante #georgfriedrichhänd https://t.co/oSkBgbM313",amp sandrine piau singing bramo aver mille vite haendel's ariodante
1.5466245698505933e+18,2022-07-11 22:36:47+00:00,['1546624569850593281'],"@eddiegriffin in "" Malcolm &amp; Eddie "" (1996)[ Season 1: Episode 5] performing as TAFKAP || 

#eddiegriffin #prince #tafkap #malcolmandeddie #comedy #parody #sitcom #malcolmjamalwarner #purplerain #kansascity https://t.co/Zvr7X3z04C",malcolm amp eddie season episode performing tafkap
1.5466240327449068e+18,2022-07-11 22:34:38+00:00,['1546624032744906754'],#protege https://t.co/KNkoX7cEU6,
1.5466236160911483e+18,2022-07-11 22:32:59+00:00,['1546623616091148288'],"igshid=YmMyMTA2M2Y=

#italianartist #italianpop #italianhiphop #italiantrendy #blackitalian #newartist #coversong in #italian #singersongwriter 

#italianmixed#italiangirl #italianmixedkid #blackitalian #coversongs #mixedamerican #singer #music #artistsofinstagram https://t.co/AkerYdVAir",igshidymmymtamy
1.5466231274840433e+18,2022-07-11 22:31:03+00:00,['1546623127484043267'],https://t.co/AA9e1CCqUj,
1.5466230012607078e+18,2022-07-11 22:30:33+00:00,['1546623001260707840'],#toureroberts #sarahjakes #womeninministry #relationshipnotreligion https://t.co/C973GXJUW7,
1.5466222879395103e+18,2022-07-11 22:27:42+00:00,['1546622287939510276'],#fredhammond https://t.co/gbEQVdGa0v,
1.546621922338816e+18,2022-07-11 22:26:15+00:00,['1546621922338816000'],Check out MINDSET | INSPIRATION |'s video! #TikTok https://t.co/i6imoZAxOH,check mindset inspiration video
1.5450998656711557e+18,2022-07-07 17:38:09+00:00,['1545099865671155714'],60 Bullets killed👇🏾    6 killed by👇🏾 https://t.co/p4YuSGyyqE,bullet killed killed
