,id,created_at,edit_history_tweet_ids,text
0,1.5219759866608108e+18,2022-05-04 22:12:06+00:00,['1521975986660810758'],"RT @DanJohnsonNews: Here's our report on the disabled children of Ukraine, abandoned by their carers and left in institutions that can't pr…"
1,1.5219668260155802e+18,2022-05-04 21:35:42+00:00,['1521966826015580161'],NI Protocol override law 'not part of Queen's Speech' - BBC News https://t.co/DfCd6LL0vm
2,1.5219649300560404e+18,2022-05-04 21:28:10+00:00,['1521964930056040454'],"RT @BBCJayneMcC: Last-minute studying for #AE22 - if you want to know what to watch for in all 18 constituencies this weekend, we’ve got yo…"
3,1.5219566821124178e+18,2022-05-04 20:55:24+00:00,['1521956682112417794'],RT @BBCMarkSimpson: A look ahead to Polling Day from the BBC election studio in Belfast. https://t.co/q5hw0GjhaW
4,1.521738565146882e+18,2022-05-04 06:28:41+00:00,['1521738565146882048'],NI election 2022: Does bad weather really put people off voting? - BBC News https://t.co/liy6CsSlk0
5,1.5213845318272983e+18,2022-05-03 07:01:53+00:00,['1521384531827298304'],RT @BBCNewsNI: The BBC understands the PSNI is investigating reports of false material circulating online about the DUP South Down assembly…
6,1.5210963454693048e+18,2022-05-02 11:56:44+00:00,['1521096345469304834'],"RT @MarkCarruthers7: 🔹Only four sleeps to go… #AE22
🔹Results coverage from Friday @ 12.15 on ⁦@BBCOneNI⁩… 
🔹Join us… @taramillstv⁩ ⁦@endamc…"
7,1.5207126583072315e+18,2022-05-01 10:32:05+00:00,['1520712658307231751'],RT @LAMcbelfast: Paul Pollock from Annandale Striders first to cross the line in the Belfast marathon. He’s told @bbcnewsline @BBCNewsNI @b…
8,1.520361565622575e+18,2022-04-30 11:16:58+00:00,['1520361565622575110'],NI election 2022: What are parties pledging on the cost of living? - BBC News https://t.co/CWxtZdqqtx
9,1.5199916344188887e+18,2022-04-29 10:47:00+00:00,['1519991634418888705'],RT @RyanMcAleerbiz: SSE Airtricity has announced a 33% price hike for its Northern Ireland electricity customers from June 1 2022. It will…
10,1.5197862118454886e+18,2022-04-28 21:10:43+00:00,['1519786211845488644'],RT @BBCNewsNI: The mother of a teenage girl who took her own life in a secure mental health unit in Northern Ireland said her daughter shou…
