id,created_at,edit_history_tweet_ids,text,clean_text
1.5638532434107802e+18,2022-08-28 11:37:22+00:00,['1563853243410780161'],"@tunebubble No  I'm old school, I like long intros and a good storyline, so one of my songs is almost 8 minutes long and is on an album. #TallStoriesOnShortStreet",i'm old school like long intro good storyline one song almost minute long album
1.56385266056192e+18,2022-08-28 11:35:03+00:00,['1563852660561920006'],"@tunebubble Not really for co-writers, because together in one space you bounce off each other's ideas more.",really cowriters together one space bounce other's idea
1.5632627668104847e+18,2022-08-26 20:31:02+00:00,['1563262766810484736'],https://t.co/7zOiFDpmEp,
1.562760627214758e+18,2022-08-25 11:15:42+00:00,['1562760627214757888'],https://t.co/ZCZOoEpJhi,
1.5609364554253844e+18,2022-08-20 10:27:06+00:00,['1560936455425384449'],"I put my entire song catalogue up for sale recently, together with my record label (inc. signed artist and masters), web domain and website, but not one single enquiry. Wondering what to do next with it to be honest, as I really don't see a way forward without a budget :(",put entire song catalogue sale recently together record label inc signed artist master web domain website one single enquiry wondering next honest really see way forward without budget
1.5584637160893645e+18,2022-08-13 14:41:19+00:00,['1558463716089364481'],"I am not sure I can currently justify renewing my annual membership of the @SongwritersHOF in the current financial climate. I have actually now offered my entire song catalogue and many masters, for sale via LinkedIn and am considering possible retirement from music :(",sure currently justify renewing annual membership current financial climate actually offered entire song catalogue many master sale via linkedin considering possible retirement music
1.5577503777846804e+18,2022-08-11 15:26:46+00:00,['1557750377784680449'],Wondering whether to renew my @SongwritersHOF membership as money so tight right now  😞,wondering whether renew membership money tight right
1.5563170547430728e+18,2022-08-07 16:31:15+00:00,['1556317054743072768'],@lowri_lowri @RockRollDriver @FreyaWolf1 @KobaltMusicPub Thank you,thank
1.5562649083665326e+18,2022-08-07 13:04:02+00:00,['1556264908366532614'],@talkSPORTLive No live match commentary then?,live match commentary
1.5562633393150362e+18,2022-08-07 12:57:48+00:00,['1556263339315036160'],I'd like to offer this to @RMTunion and Mick Lynch as a song for their supporters and the fight that they are facing with our government. I own all rights and am can offer this. https://t.co/B48IjWYbDb,i'd like offer mick lynch song supporter fight facing government right offer
1.5562625588809933e+18,2022-08-07 12:54:42+00:00,['1556262558880993281'],I think @mileyworld could do a great version of this hooky track too! ;),think could great version hooky track
