id,created_at,edit_history_tweet_ids,text,clean_text
1.565110929997562e+18,2022-08-31 22:54:58+00:00,['1565110929997561856'],@thebuckybfiles genuinely the scariest ever,genuinely scariest ever
1.565110864297984e+18,2022-08-31 22:54:43+00:00,['1565110864297984001'],@ncturnalnights AWH what a sweet baby!! 😭😭,awh sweet baby
1.565075184020775e+18,2022-08-31 20:32:56+00:00,['1565075184020774915'],@voidhugs the best providers of joy: feline friends,best provider joy feline friend
1.5650738303385928e+18,2022-08-31 20:27:33+00:00,['1565073830338592771'],pls reply to this with anything that brings you joy ❤️,pls reply anything brings joy
1.565068653795623e+18,2022-08-31 20:06:59+00:00,['1565068653795622914'],https://t.co/qFpgMpYLMn,
1.565065741845631e+18,2022-08-31 19:55:25+00:00,['1565065741845630983'],we are so lucky to have bastille,lucky bastille
1.5650650648638996e+18,2022-08-31 19:52:43+00:00,['1565065064863899650'],dark side!! i search for your dark side!! but what if i’m alright..right..right here!! miss swift really,dark side search dark side alrightrightright miss swift really
1.565062616912896e+18,2022-08-31 19:42:59+00:00,['1565062616912896003'],before it falls apart!!,fall apart
1.565061465022894e+18,2022-08-31 19:38:25+00:00,['1565061465022894080'],@Abigail2187 @NelllieHope12 THE THIRD ONE,third one
1.5650588976389366e+18,2022-08-31 19:28:13+00:00,['1565058897638936577'],still trying everything to keep you looking at me...see that line says so fucking much with so few words,still trying everything keep looking mesee line say fucking much word
1.5650476142104494e+18,2022-08-31 18:43:23+00:00,['1565047614210449409'],@lfglauralee @NelllieHope12 this is a good thing,good thing
1.5650470310553846e+18,2022-08-31 18:41:04+00:00,['1565047031055384583'],@lfglauralee @NelllieHope12 i am SOBBING pls send me endless pics i love them all,sobbing pls send endless pic love
1.565046554184061e+18,2022-08-31 18:39:10+00:00,['1565046554184060928'],@lfglauralee @NelllieHope12 these are good selections...especially the blonde ones,good selectionsespecially blonde one
1.5650460798585403e+18,2022-08-31 18:37:17+00:00,['1565046079858540544'],@lfglauralee @NelllieHope12 there’s a lot going on here,lot going
1.565044967214649e+18,2022-08-31 18:32:51+00:00,['1565044967214649346'],@voidhugs @NelllieHope12 so true and its painful,true painful
1.5650446676700529e+18,2022-08-31 18:31:40+00:00,['1565044667670052866'],@voidhugs @NelllieHope12 elmo’s world :(,elmos world
1.5650442744287724e+18,2022-08-31 18:30:06+00:00,['1565044274428772353'],waitrose has kiwi berries and i wasnt aware they were a thing until just now but lemme tell you...yall are missing out,waitrose kiwi berry wasnt aware thing lemme tell youyall missing
1.5650250121213092e+18,2022-08-31 17:13:34+00:00,['1565025012121309185'],@NelllieHope12 since you’re asking smh https://t.co/ulQQrR7M5k,since youre asking smh
1.5650130053221253e+18,2022-08-31 16:25:51+00:00,['1565013005322125313'],bastille x 3 now dont ever doubt them again https://t.co/oirYEpKHWr,bastille dont ever doubt
1.5649994616628224e+18,2022-08-31 15:32:02+00:00,['1564999461662822402'],@dancemyth_ no ❤️,
1.5649994561725112e+18,2022-08-31 15:32:01+00:00,['1564999456172511234'],"@Woodythedrum we appreciate yall’s support endlessly, thank you for creating a safe environment. loved this bit from detroit❤️ https://t.co/C1aKyilIDy",appreciate yalls support endlessly thank creating safe environment loved bit detroit
1.5649935587000852e+18,2022-08-31 15:08:35+00:00,['1564993558700085250'],the breeze always stirs..nope 💔,breeze always stirsnope
1.5649924204917965e+18,2022-08-31 15:04:03+00:00,['1564992420491796481'],@finaIdaysofrome im so sorry 😭😭😭😭,sorry
1.5649868894169702e+18,2022-08-31 14:42:05+00:00,['1564986889416970240'],"we keep on running, running through the red lights // who says i can’t keep running? 💔💔💔",keep running running red light say cant keep running
1.56498376901419e+18,2022-08-31 14:29:41+00:00,['1564983769014190081'],*not clickbait* https://t.co/JxhjR6mtqF,clickbait
1.5649795400568422e+18,2022-08-31 14:12:52+00:00,['1564979540056842242'],@awyma2 do ittt,ittt
1.5649795156921303e+18,2022-08-31 14:12:47+00:00,['1564979515692130311'],@taylahsversions @awyma2 i’ll run it by them im sure they’ll be down,ill run sure theyll
