id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.521457285201113e+18,2022-05-03 11:50:58+00:00,['1521457285201113093'],"@kayikgolge Teşekkürler Ayşecim. Yakın tarihin eksik, taraflı ve yanlış okunması maalesef çok sıradanlaştı",, teekkrler ayecim yakn tarihin eksik tarafl ve yanl okunmas maalesef ok sradanlat,teekkrler ayecim yakn tarafl yanl sradanlat
1.5214569311933727e+18,2022-05-03 11:49:34+00:00,['1521456931193372672'],"Gezi olmasaydı da demokrasiden uzaklasacakti AKP. Neden, çünkü konu parti değil Erdoğan. Eğer bir milat varsa o da 2015 Haziran secimleridir",,gezi olmasayd da demokrasiden uzaklasacakti akp neden nk konu parti deil erdoan eer bir milat varsa o da haziran secimleridir,gezi konu parti deil erdoan varsa haziran secimleridir
1.5214543815849738e+18,2022-05-03 11:39:26+00:00,['1521454381584973824'],"Dr. Uslu, Gezi'nin muhafazakar milli seçmenin davranışını bugün bile etkilediğini söylese de Gezi korkusunun rejimin işbirlikcileri için geçerli olduğunu sanıyorum",,dr uslu gezi'nin muhafazakar milli semenin davrann bugn bile etkilediini sylese de gezi korkusunun rejimin ibirlikcileri iin geerli olduunu sanyorum,muhafazakar milli semenin davrann bugn sanyorum
1.5214536554923827e+18,2022-05-03 11:36:33+00:00,['1521453655492382722'],"Doğru, polis şiddeti ve “olağanüstü politikalar”ın kullanması anlamında Gezi zirvedir. Ancak Gezi’den önce sokak eylemleri güllük gülistanlıktı, her şey çok serbestti çıkarımı yanlış olur. 2012 Newroz'u, 2013 1 Mayıs'inda da 'güvenlikçi politikalar"" devredeydi",,doru polis iddeti ve olaanst politikalarn kullanmas anlamnda gezi zirvedir ancak gezi’den nce sokak eylemleri gllk glistanlkt her ey ok serbestti karm yanl olur newrozu maysinda da gvenliki politikalar devredeydi,doru polis iddeti politikalarn kullanmas anlamnda gezi zirvedir ancak sokak eylemleri gllk serbestti yanl olur maysinda gvenliki devredeydi
1.5214530581018542e+18,2022-05-03 11:34:10+00:00,['1521453058101854208'],"ANAR’ın eski müdürü, siyasal iletişimci Dr. İbrahim Uslu, @bbcturkce'ye ""AKP’nin otoriterleşmesi”nin miladı olark Gezi ve 17-25 Aralık'i gösteriyor. Itirazim var",,anarn eski mdr siyasal iletiimci dr ibrahim uslu ye akpnin otoriterlemesinin milad olark gezi ve aralki gsteriyor itirazim var,anarn eski siyasal ibrahim akpnin otoriterlemesinin milad olark gezi aralki gsteriyor itirazim
1.5214150470624338e+18,2022-05-03 09:03:08+00:00,['1521415047062433793'],AK Parti uzun süredir tek adamla özdeş olduğundan soruyu şöyle sormak daha doğru: Recep Tayyip Erdoğan’ın demokrasiden vazgeçip daha güvenlikçi ve otoriter çizgiye geçmesinde Gezi eylemlerinin etkisi neydi? @kisadalgamedya'ya yazdım https://t.co/EfO72a6vKT,,ak parti uzun sredir tek adamla zde olduundan soruyu yle sormak daha doru recep tayyip erdoann demokrasiden vazgeip daha gvenliki ve otoriter izgiye gemesinde gezi eylemlerinin etkisi neydi ya yazdm ,parti sredir adamla olduundan soruyu sormak daha doru recep tayyip vazgeip daha gvenliki otoriter izgiye gemesinde gezi eylemlerinin etkisi yazdm
1.5204402337954652e+18,2022-04-30 16:29:34+00:00,['1520440233795465216'],"Can Atalay ve Tayfun Kahraman: Gururluyuz, tek sorunumuz hasretlik https://t.co/f5Xj7tTOZH",,can atalay ve tayfun kahraman gururluyuz tek sorunumuz hasretlik ,tayfun kahraman gururluyuz sorunumuz hasretlik
1.5203608380408586e+18,2022-04-30 11:14:05+00:00,['1520360838040858624'],"@medyascope @AydnSelcen Osman Kavala’ya ağırlaştırılmış müebbet, diğerlerine 18’er yıl hapis cezası çıkmasına AB başkentlerinden bazı cılız sesler duyulurken Ankara’daki diplomatik temsilcilikleriyse, derslerini almış da ediyor ezber olacaklar ki, “uslu” durmayı seçtiler, diyor @AydnSelcen",,  osman kavala’ya arlatrlm mebbet dierlerine yl hapis cezas kmasna ab bakentlerinden baz clz sesler duyulurken ankara’daki diplomatik temsilcilikleriyse derslerini alm da ediyor ezber olacaklar ki uslu durmay setiler diyor ,osman arlatrlm mebbet dierlerine hapis cezas kmasna bakentlerinden sesler duyulurken diplomatik temsilcilikleriyse derslerini ediyor uslu durmay setiler diyor
1.520360408506327e+18,2022-04-30 11:12:22+00:00,['1520360408506327040'],"@medyascope @AydnSelcen Kaşıkçı Davası SA’na devredilince, bu defa temas talebi Riyad’dan geldi, Mekke’de namaz kılma fırsatı doğdu. Katar’ın yanı sıra, SA ve BAE’den seçim ufkunda “kasa rahatlığı” sağlama olanağı belirdi. Via @AydnSelcen",,  kak davas sa’na devredilince bu defa temas talebi riyad’dan geldi mekke’de namaz klma frsat dodu katarn yan sra sa ve bae’den seim ufkunda kasa rahatl salama olana belirdi via ,davas devredilince defa temas talebi geldi klma dodu katarn seim kasa rahatl salama olana belirdi
1.5203182835048325e+18,2022-04-30 08:24:59+00:00,['1520318283504832518'],"Arap Nasri, Kemal Aygün, Arap Tevfik, Ferit Sözen, Oflu İsmail ve diğerleri… Geçmişten, muhalif gazetecilerin dövülmesiyle başlayan, polis müdürlerine, kumar ve fuhuşa, silaha, çetelere, uyuşturucuya ve bugüne uzanan bir aile fotoğrafı. CENGİZ ERDİNÇ https://t.co/5aoL3qwdWA",,arap nasri kemal aygn arap tevfik ferit szen oflu ismail ve dierleri gemiten muhalif gazetecilerin dvlmesiyle balayan polis mdrlerine kumar ve fuhua silaha etelere uyuturucuya ve bugne uzanan bir aile fotoraf cengiz erdin ,arap aygn arap tevfik ferit oflu ismail dierleri gazetecilerin dvlmesiyle balayan polis mdrlerine kumar fuhua silaha bugne cengiz erdin
