id,created_at,edit_history_tweet_ids,text,clean_text
1.5645837173009736e+18,2022-08-30 12:00:01+00:00,['1564583717300973568'],"Only 4 Saturday tours left! Thanks for the fab 5 star reviews from our guests so far:""I had a cracking day as part of tour party.Tour guide's historical knowledge of Glasgow music,art and political scene was fabulous as was his passion for the city..."" tix https://t.co/c2nHCFahoH https://t.co/AzvAhpT7Mn",saturday tour left thanks fab star review guest fari cracking day part tour partytour guide's historical knowledge glasgow musicart political scene fabulous passion city tix
1.564313035770106e+18,2022-08-29 18:04:25+00:00,['1564313035770105856'],We host so many Simple Minds fans from home and abroad on our tours...this looks right up their street. We're looking fwd to it... get your tix while you can. @WhatsOnGlasgow @simplemindscom https://t.co/IVVNhEg5nr,host many simple mind fan home abroad toursthis look right street we're looking fwd get tix
1.5643078888390492e+18,2022-08-29 17:43:58+00:00,['1564307888839049217'],Once More Into the Vaults: Blondie on the Music That Defined Its Legacy https://t.co/hoyrnUGyhg,vault blondie music defined legacy
1.5642827036959867e+18,2022-08-29 16:03:54+00:00,['1564282703695986688'],‘I went from the outskirts of Glasgow to LA and stretch limos’: Altered Images on making Don’t Talk to Me About Love https://t.co/OFQlb0pQf1,went outskirt glasgow stretch limo altered image making dont talk love
1.5642213244063212e+18,2022-08-29 12:00:00+00:00,['1564221324406321153'],"We're into the last month of our scheduled Saturday tours already! So happy with the generous 5 star reviews our guests have left this year:""Learned a lot...Would thoroughly recommend this as a great activity."" 
Tix: https://t.co/c2nHCFahoH
@WhatsOnGlasgow https://t.co/22jym9kznU",we're last month scheduled saturday tour already happy generous star review guest left yearlearned lotwould thoroughly recommend great activity tix
1.5642097080802673e+18,2022-08-29 11:13:50+00:00,['1564209708080267264'],"Rose,a play about the inspirational footballer Rose Reilly, is touring this autumn. It's written by Lorna Martin &amp; directed by Maureen Carr: There's some more info on our blog: Get a ticket while you can...
https://t.co/K1eSG6g5c5
@LynnieCarson @Detroit67Book @PeterAlanRoss https://t.co/ySnfZDQoyJ",rosea play inspirational footballer rose reilly touring autumn written lorna martin amp directed maureen carr there's info blog get ticket
1.5634786343711252e+18,2022-08-27 10:48:49+00:00,['1563478634371125251'],@ScotsPostPunk @LunaTheGreyTuna @lapsedvinylgod1 @planetmairi He is the most beautiful boy...,beautiful boy
1.5625757532541624e+18,2022-08-24 23:01:05+00:00,['1562575753254162432'],Sky full of fireworks at tonight's @coldplay extravaganza @HampdenPark @DFConcerts #ColdplayGlasgow https://t.co/TDcRsa8Bat,sky full firework tonight's extravaganza
1.562170256382214e+18,2022-08-23 20:09:47+00:00,['1562170256382214144'],"‘If there are death threats, don’t tell me’ – how Rock Against Racism fought fascism https://t.co/lFrSpEMEL5",death threat dont tell rock racism fought fascism
1.5620189069817815e+18,2022-08-23 10:08:22+00:00,['1562018906981781504'],On Sat 10th @TheAdmiralBar Stuart Cosgrove chats with Fiona Shepherd about his fab new book Hey America! Hosted by @AndrewDivine there's a soul club night later. Tix go fast so don't hang about: https://t.co/2D8WGCL47Y Excerpt here https://t.co/lD191yA48G @WhatsOnGlasgow,sat stuart cosgrove chat fiona shepherd fab new book hey america hosted there's soul club night later tix fast hang excerpt
1.561393362497704e+18,2022-08-21 16:42:41+00:00,['1561393362497703936'],"Thanks to our guest, David, from our tour yesterday who took the time to write about it. There's lots of interesting things on his blog...have a wee look...
https://t.co/RMWNjdcliR",thanks guest david tour yesterday took time write there's lot interesting thing bloghave wee look
1.560053789608104e+18,2022-08-17 23:59:42+00:00,['1560053789608103938'],Willie Nelson’s Long Encore https://t.co/kgMFtoYcTP,willie nelson long encore
1.5599481792436142e+18,2022-08-17 17:00:03+00:00,['1559948179243614208'],"""What a fantastic afternoon out!!...partly a trip down memory lane to my teenage years at The Apollo,Tiffany’s &amp; Barrowland...also the more recent discoveries who made their debuts in Glasgow...A thoroughly enjoyable tour.""
tix: https://t.co/c2nHCFahoH
@WhatsOnGlasgow @kingtuts https://t.co/cN9rBLpNB1",fantastic afternoon outpartly trip memory lane teenage year apollotiffanys amp barrowlandalso recent discovery made debut glasgowa thoroughly enjoyable tour tix
1.5595933300396564e+18,2022-08-16 17:30:00+00:00,['1559593330039656448'],"Seems like only yesterday our new season  started &amp; we're finishing end September. Walk &amp; roll with us while you can!""Guide's historical knowledge of Glasgow music,art &amp; political scene fabulous as was his passion for the city...""
Tix: https://t.co/fPQtpnLWKf
@WhatsOnGlasgow https://t.co/1k91r2xZqH",seems like yesterday new season started amp we're finishing end september walk amp roll canguide's historical knowledge glasgow musicart amp political scene fabulous passion city tix
1.5595857797346757e+18,2022-08-16 17:00:00+00:00,['1559585779734675458'],"New review:""What a fantastic afternoon out!!...partly a trip down memory lane to my teenage years at The Apollo,Tiffany’s &amp; Barrowland...also the more recent discoveries who made their debuts in Glasgow...A thoroughly enjoyable tour.""
Tix:https://t.co/fPQtpo3y8P @WhatsOnGlasgow https://t.co/Yjb29jok6O",new reviewwhat fantastic afternoon outpartly trip memory lane teenage year apollotiffanys amp barrowlandalso recent discovery made debut glasgowa thoroughly enjoyable tour tix
1.557644024198087e+18,2022-08-11 08:24:09+00:00,['1557644024198086656'],https://t.co/czEa5LSGnN,
