id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5218840537624535e+18,2022-05-04 16:06:48+00:00,['1521884053762453506'],"Aden historical declaration which was announced in a huge Southern rally in Aden city on May 4, 2017 was a significant turning point in the struggle of the Southern people towards restoring the Southern state which was ruling South Yemen before 1990. #٤مايو_نجدد_العهد_للزبيدي https://t.co/NkNLDU9XhL",,aden historical declaration which was announced in a huge southern rally in aden city on may was a significant turning point in the struggle of the southern people towards restoring the southern state which was ruling south yemen before  ,declaration rally city turning point struggle people towards state yemen
1.5201428245781957e+18,2022-04-29 20:47:46+00:00,['1520142824578195457'],"The visit aims to deepen the historical ties between the two countries and rally for a broader support for the war-torn country, politically, economically and militarily.",,the visit aims to deepen the historical ties between the two countries and rally for a broader support for the wartorn country politically economically and militarily,visit country rally support country
1.5201428213107958e+18,2022-04-29 20:47:46+00:00,['1520142821310795778'],"President of the STC, deputy of the head of the Yemen's presidential council Maj-Gen @AidrosAlzubidi arrived in Abu Dhabi along with the head of the presidential council and his fellow deputies within an official visit to the UAE lasts for many days. https://t.co/hLmHUlst7b",,president of the stc deputy of the head of the yemen's presidential council majgen  arrived in abu dhabi along with the head of the presidential council and his fellow deputies within an official visit to the uae lasts for many days ,president deputy head council majgen dhabi head council deputy visit last
1.519401199799353e+18,2022-04-27 19:40:49+00:00,['1519401199799353347'],"As we celebrate the 7th anniversary of Aden's Liberation Day,the portraits of the UAE heroes AbdulAziz Al Kaabi his comrades shine deep in our consciousness.We will never forget their ultimate scarifice.They paid their lives to grant us life and peace #عدن_تنتصر_للمشروع_العربي https://t.co/99FIU45fUs",,as we celebrate the anniversary of aden's liberation daythe portraits of the uae heroes abdulaziz al kaabi his comrades shine deep in our consciousnesswe will never forget their ultimate scarificethey paid their lives to grant us life and peace  ,anniversary liberation daythe portrait hero comrade consciousnesswe scarificethey life life peace
1.5193983942249925e+18,2022-04-27 19:29:40+00:00,['1519398394224992256'],Todaypeople in Aden and across South Yemen commemorate the 7th anniversary of Aden'Liberation Day when the Southern Forces backed by the UAE troops drove the Houthi invaders out of the city.This day will last in the memory of the Southern people forever #عدن_تنتصر_للمشروع_العربي https://t.co/aNibZekXST,,todaypeople in aden and across south yemen commemorate the anniversary of aden'liberation day when the southern forces backed by the uae troops drove the houthi invaders out of the citythis day will last in the memory of the southern people forever  ,todaypeople aden yemen anniversary force troop houthi citythis memory people
1.5193890302652826e+18,2022-04-27 18:52:28+00:00,['1519389030265282563'],Head of Yemen’s new Presidential Leadership Council arrives in Jeddah https://t.co/MBVj2YW3eT عبر @TheNationalNews,,head of yemen’s new presidential leadership council arrives in jeddah   ,head leadership council jeddah
1.519353103740543e+18,2022-04-27 16:29:42+00:00,['1519353103740542981'],President of the Southern Transitional Council Maj-Gen @AidrosAlzubidi arrived in Jeddah along with the head of the presidential council in #Yemen. The new leaders are officially visiting KSA days after they sworn in. https://t.co/t3ukOw9Qeb,,president of the southern transitional council majgen  arrived in jeddah along with the head of the presidential council in  the new leaders are officially visiting ksa days after they sworn in ,president council majgen jeddah head council leader
1.5187370620312044e+18,2022-04-25 23:41:47+00:00,['1518737062031204352'],Exhausted Briton Luke Symons in ‘good spirits’ after release from Yemen jail https://t.co/HtTcdChTRX عبر @TheNationalNews,,exhausted briton luke symons in good spirits after release from yemen jail   ,briton luke symons spirit release yemen
1.5175697687355228e+18,2022-04-22 18:23:22+00:00,['1517569768735522816'],Yemen: US and UAE pledge full support for new presidential council https://t.co/6blCDqlQBe عبر @TheNationalNews,,yemen us and uae pledge full support for new presidential council   ,yemen pledge support council
1.5175687597829489e+18,2022-04-22 18:19:22+00:00,['1517568759782948867'],A Saudi Diplomat: Real Discussions Should be Held for the Southerners' Issue https://t.co/6buoNL771L عبر @South24E,,a saudi diplomat real discussions should be held for the southerners issue   ,diplomat discussion southerner
1.5169302651338588e+18,2022-04-21 00:02:13+00:00,['1516930265133858819'],"External Southern National Dialogue Team meets, in Jeddah, Several Southern Businessmen https://t.co/2XEG1C6Lp2",,external southern national dialogue team meets in jeddah several southern businessmen ,dialogue team meet businessmen
1.512020250233086e+18,2022-04-07 10:51:34+00:00,['1512020250233085954'],Yemen president Abdrabu Mansur Hadi transfers power to presidential council https://t.co/oR1tN4ju6I عبر @TheNationalNews,,yemen president abdrabu mansur hadi transfers power to presidential council   ,yemen president mansur hadi transfer power council
1.511886842353832e+18,2022-04-07 02:01:27+00:00,['1511886842353831940'],Breaking: Yemen’s president has handed over his powers to a newly established presidential leadership council and relieved the vice president of his duties https://t.co/CrY33tV1Q0,,breaking yemen’s president has handed over his powers to a newly established presidential leadership council and relieved the vice president of his duties ,president power leadership council vice president duty
1.511379160152916e+18,2022-04-05 16:24:06+00:00,['1511379160152915981'],Difficult Ramadan ahead as prices soar in Yemen https://t.co/BUD38WNxuo عبر @TheNationalNews,,difficult ramadan ahead as prices soar in yemen   ,ramadan price yemen
1.5113413881133588e+18,2022-04-05 13:54:00+00:00,['1511341388113358861'],Conflict Parties in Yemen Exchange Accusations of the Truce Violations https://t.co/1zYZMP2pHQ عبر @South24E,,conflict parties in yemen exchange accusations of the truce violations   ,conflict party yemen accusation truce violation
1.511299732454486e+18,2022-04-05 11:08:29+00:00,['1511299732454486021'],UN truce brings improvement in Yemen humanitarian situation https://t.co/zhAsKmQoBb عبر @TheNationalNews,,un truce brings improvement in yemen humanitarian situation   ,truce brings improvement yemen situation
1.5106567883617976e+18,2022-04-03 16:33:39+00:00,['1510656788361797639'],Central Bank and Currency Deterioration in Yemen https://t.co/EYOuumo6gr عبر @South24E,,central bank and currency deterioration in yemen   ,bank currency deterioration yemen
1.5102437427788636e+18,2022-04-02 13:12:21+00:00,['1510243742778863616'],My latest via the @TheNationalNews Yemenis welcome ceasefire with cautious optimism https://t.co/1OqTdNWXiH عبر @TheNationalNews,,my latest via the  yemenis welcome ceasefire with cautious optimism   ,yemeni ceasefire optimism
1.5099415016269292e+18,2022-04-01 17:11:22+00:00,['1509941501626929160'],Riyadh: STC Officials Discuss Terrorism File with US Delegation https://t.co/477S8qIOJ4 عبر @South24E,,riyadh stc officials discuss terrorism file with us delegation   ,riyadh official terrorism file
1.5099058227128033e+18,2022-04-01 14:49:35+00:00,['1509905822712803348'],@alvin_prima90 @aldhirabi @Fatemaal7rbi @lalshareef @DrAlsarrah @Binyousef91 @AD_GQ @hameli1234 @HSajwanization @Thani75 @thekingnorah @binzak @Imam1chalghoumi @Imamofpeace @mohammadkabiya @omaralbusaidy @RKmiddleeast @mosaud08 @zahacktanvir Wish you the same bro. Ramadan Mubarak,,                   wish you the same bro ramadan mubarak,wish ramadan mubarak
1.5095747789186826e+18,2022-03-31 16:54:08+00:00,['1509574778918682639'],"In his residence in Riyadh, president of the STC @AidrosAlzubidi received the US envoy to Yemen Mr Tim Linderking and his team on Thursday. Both discussed the recent updates on the political and economic developments in the South and across #Yemen https://t.co/5NpYfkXITW",,in his residence in riyadh president of the stc  received the us envoy to yemen mr tim linderking and his team on thursday both discussed the recent updates on the political and economic developments in the south and across  ,residence president linderking team update development south
1.5080397056061194e+18,2022-03-27 11:14:18+00:00,['1508039705606119424'],@Eslanderkow Salute from South Arabia!,, salute from south arabia,salute arabia
1.5077233357776282e+18,2022-03-26 14:17:10+00:00,['1507723335777628164'],The moment when #Aden's building collapsed this afternoon. The building was a shelter for dozens of IDP families who resided it despite the damage sustained in it due to the #Houthi shelling in 2015. https://t.co/bYRHKwonIn,,the moment when s building collapsed this afternoon the building was a shelter for dozens of idp families who resided it despite the damage sustained in it due to the  shelling in ,moment building afternoon building shelter dozen family damage
1.5077203579769403e+18,2022-03-26 14:05:20+00:00,['1507720357976940547'],"Rescuers in race against time to save the lives of civilians still stranded under the rubble of the building which was partially collapsed in #Aden, South #Yemen on Saturday afternoon. https://t.co/F76Q6Z1IhF",,rescuers in race against time to save the lives of civilians still stranded under the rubble of the building which was partially collapsed in  south  on saturday afternoon ,rescuer race time life civilian rubble building afternoon
