id,created_at,edit_history_tweet_ids,text,clean_text
1.565044943391019e+18,2022-08-31 18:32:46+00:00,['1565044943391019011'],@justshev_ @dbcxptures @consciouslY_GEE You know I have to be the main character! Daniel on the float is killing me though 😂,know main character daniel float killing though
1.5650259072193044e+18,2022-08-31 17:17:07+00:00,['1565025907219304454'],This video is sick &gt;&gt;&gt; https://t.co/3fDvBWFGq0,video sick gtgtgt
1.5650258112075244e+18,2022-08-31 17:16:44+00:00,['1565025811207524352'],JVCK JAMES is the best we have in the UK. I will never stop screaming this.,jvck james best never stop screaming
1.5650137531119124e+18,2022-08-31 16:28:49+00:00,['1565013753111912448'],@dbcxptures 💀💀💀,
1.565013474496942e+18,2022-08-31 16:27:43+00:00,['1565013474496942082'],"@dbcxptures I remember seeing you on the back of the float and thinking, lucky bastard xx",remember seeing back float thinking lucky bastard
1.5648975323957985e+18,2022-08-31 08:47:00+00:00,['1564897532395798528'],I’m so protective over masc women.,protective masc woman
1.5646287726488822e+18,2022-08-30 14:59:03+00:00,['1564628772648882177'],@DSLewisUK I wanna know 👁,wanna know
1.5646251468030034e+18,2022-08-30 14:44:38+00:00,['1564625146803003404'],@JanayMarie One in particular that happens every year post NHC,one particular happens every year post nhc
1.5645805185235067e+18,2022-08-30 11:47:18+00:00,['1564580518523506690'],@LyloGold @hazard2ace It actually is :(,actually
1.5645800492101796e+18,2022-08-30 11:45:26+00:00,['1564580049210179585'],@LyloGold @hazard2ace I didn’t send this!!!,didnt send
1.5645530472834744e+18,2022-08-30 09:58:09+00:00,['1564553047283474432'],@LyloGold Fair ! Yeah they can stop,fair yeah stop
1.564551656984961e+18,2022-08-30 09:52:37+00:00,['1564551656984961024'],No I’m sorry. I was very happy to see my West African brothers and sisters carrying the Jamaican flag. Rep my country 🇯🇲🇯🇲🇯🇲 https://t.co/tNc19kOfj2,sorry happy see west african brother sister carrying jamaican flag rep country
1.5643452521226076e+18,2022-08-29 20:12:26+00:00,['1564345252122607616'],No but we really need to praise @JanayMarie because she had a hard job today and she executed it flawlessly 👌🏿,really need praise hard job today executed flawlessly
1.5643450877646643e+18,2022-08-29 20:11:47+00:00,['1564345087764664324'],Making ppl around me rep Jamaica at carnival &gt;&gt;&gt;,making ppl around rep jamaica carnival gtgtgt
1.564343842303787e+18,2022-08-29 20:06:50+00:00,['1564343842303787008'],@justshev_ Love you too! Definitely need to see you soon 🥹🥹🥹,love definitely need see soon
1.5643406367315108e+18,2022-08-29 19:54:06+00:00,['1564340636731510784'],@justshev_ ❤️❤️,
1.5641711493359944e+18,2022-08-29 08:40:37+00:00,['1564171149335994368'],Just saw a picture of my baby cousin all grown up and nearly fell over.,saw picture baby cousin grown nearly fell
1.563579718573912e+18,2022-08-27 17:30:29+00:00,['1563579718573912070'],So bc everyone’s clocked onto H**** S***** being trash they’ve nominated Ross Lynch as their next ⚪️ Boi to raise up and I have to see him continuously ruin MJ songs. It’s enough!!,everyones clocked onto trash theyve nominated ross lynch next boi raise see continuously ruin song enough
1.5635780707279258e+18,2022-08-27 17:23:56+00:00,['1563578070727925762'],I NEED that Gorillaz x Tame Impala collab RIGHT NOW. The tiktok teaser is literally making me SCREAM. INJECT ITTT 💉💉💉,need gorillaz tame impala collab right tiktok teaser literally making scream inject ittt
1.5634949135550587e+18,2022-08-27 11:53:30+00:00,['1563494913555058691'],@ad_uker Liar! Actress! Get the fuck out !!!,liar actress get fuck
1.5634940673126769e+18,2022-08-27 11:50:08+00:00,['1563494067312676865'],@ad_uker https://t.co/SliIpBEwUY,
1.5629387657309102e+18,2022-08-25 23:03:34+00:00,['1562938765730910209'],He looks like how the dad in Proud Family dances https://t.co/Pb1PkAHcgW,look like dad proud family dance
1.5628600405158912e+18,2022-08-25 17:50:44+00:00,['1562860040515891202'],@ad_uker https://t.co/3i70ggXf7o,
1.5627145301986058e+18,2022-08-25 08:12:32+00:00,['1562714530198605825'],@Shiromi_ She’s not.,shes
1.5626117382472376e+18,2022-08-25 01:24:04+00:00,['1562611738247237633'],I’m screaming x https://t.co/cnQVkyeNRa,screaming
1.5623352109471867e+18,2022-08-24 07:05:15+00:00,['1562335210947186688'],"Read the book “To The Left Of Marx”, if you want a Black interpretation of Marxism and the full details of Claudia Jones’ life. This woman did a lot for Black people everywhere and is terribly erased. https://t.co/CaoIqyZVR4",read book left marx want black interpretation marxism full detail claudia jones life woman lot black people everywhere terribly erased
1.5622031036753306e+18,2022-08-23 22:20:18+00:00,['1562203103675330560'],This is so crazy. Yt pipo r pissing me off tonight. To bed I go xxx https://t.co/dPfojjfetB,crazy pipo pissing tonight bed xxx
1.562202485502124e+18,2022-08-23 22:17:51+00:00,['1562202485502124032'],The fact ppl come to Carnival without knowing the history which is a very recent history… is scary. Claudia Jones is turning in her grave… https://t.co/aJbAabtIxt,fact ppl come carnival without knowing history recent history scary claudia jones turning grave
1.5621887548774236e+18,2022-08-23 21:23:17+00:00,['1562188754877423618'],"If there’s one thing I’m good at, it’s saying BLACK &amp; WHITE SUPREMACY in any space when ppl don’t wanna say it. Corporate, personal, public, private. People are actually so scared of race issues it’s so funny, but BLM right? 😂",one thing good saying black amp white supremacy space ppl dont wanna say corporate personal public private people actually scared race issue funny blm right
1.5621884168756347e+18,2022-08-23 21:21:57+00:00,['1562188416875634688'],I got these oyinbos SHOOK in the wee hours of the night. Hahaaaaaa,got oyinbos shook wee hour night hahaaaaaa
1.5618256679977329e+18,2022-08-22 21:20:31+00:00,['1561825667997732864'],Keke Palmer &gt;&gt;&gt;&gt;,keke palmer gtgtgtgt
1.5617699899542075e+18,2022-08-22 17:39:16+00:00,['1561769989954207746'],Me every time the MCU fucks up Spider-Man’s life https://t.co/VfxHktkoPB,every time mcu fuck spidermans life
1.56171291499366e+18,2022-08-22 13:52:28+00:00,['1561712914993659904'],"@_thisisnana Mid is 23? Are you sick, Nana???????",mid sick nana
