id,created_at,edit_history_tweet_ids,text,clean_text
1.5650350004535378e+18,2022-08-31 17:53:15+00:00,['1565035000453537798'],@ben_cameron That's a cool thing to do 😃,that's cool thing
1.564915020512764e+18,2022-08-31 09:56:30+00:00,['1564915020512763904'],"For fellow #Japanese learners, my fab teacher Azumi is posting some great clips for beginners on insta as @azumisenseijpn check them out 😃🇯🇵",fellow learner fab teacher azumi posting great clip beginner insta check
1.5649125026092646e+18,2022-08-31 09:46:29+00:00,['1564912502609264641'],"@PacboySlim @jake_j_jung Looks fun, hope I can afford it 😃",look fun hope afford
1.5646938409964667e+18,2022-08-30 19:17:36+00:00,['1564693840996466696'],@Readitdaddy @StudioTeaBreak He is magnificent 😃 Remember going to see that at the pictures,magnificent remember going see picture
1.564673258414383e+18,2022-08-30 17:55:49+00:00,['1564673258414383104'],@rsrjones @StudioTeaBreak Very appropriate 😃🎷,appropriate
1.5646588472052326e+18,2022-08-30 16:58:33+00:00,['1564658847205232641'],"@cartoonsidrew @StudioTeaBreak That's great, going full pelt there 😃",that's great going full pelt
1.564567485181051e+18,2022-08-30 10:55:31+00:00,['1564567485181050881'],@DadMoonstruck @StudioTeaBreak Fab bunny 😃,fab bunny
1.5643644561042842e+18,2022-08-29 21:28:45+00:00,['1564364456104284160'],It's the Tuesday environmental #ShapeChallenge @StudioTeaBreak Use the photo or shape any way you like and have fun 😃🖍 https://t.co/6iwjNjaIHK,tuesday environmental use photo shape way like fun
1.5643135987128443e+18,2022-08-29 18:06:40+00:00,['1564313598712844289'],"@emmachichesterc Yes thank you, having a good Summer of gigs and trying not to think too much about the chaos as well 😃 x",yes thank good summer gig trying think much chaos well
1.564244308177322e+18,2022-08-29 13:31:19+00:00,['1564244308177321986'],@neojaponism What a beautiful place 😃,beautiful place
1.5642336100974592e+18,2022-08-29 12:48:49+00:00,['1564233610097459205'],"First time out on my bike for ages, popped into Dunham Massey Farm Ice Cream for a treat and look at the Sunflowers. Lemon drizzle and mint choc chip 😋 https://t.co/jNdEhN0wdd",first time bike age popped dunham massey farm ice cream treat look sunflower lemon drizzle mint choc chip
1.5642148847825592e+18,2022-08-29 11:34:24+00:00,['1564214884782559233'],@emmachichesterc Hope you're ok Emma x,hope emma
1.564194934382596e+18,2022-08-29 10:15:08+00:00,['1564194934382596096'],@crispriestley Once watched a wing mirror spider nip out on it's web to grab a fly while we were at traffic lights and dodge back behind the mirror as we moved off,watched wing mirror spider nip web grab fly traffic light dodge back behind mirror moved
