id,created_at,edit_history_tweet_ids,text,clean_text
1.564082245463335e+18,2022-08-29 02:47:21+00:00,['1564082245463334919'],Best bank holiday Sunday ever I can’t lie,best bank holiday sunday ever cant lie
1.5638584731039048e+18,2022-08-28 11:58:09+00:00,['1563858473103904769'],@Digital_Mozart RIDICULOUS 🔥🥲,ridiculous
1.5636627975897375e+18,2022-08-27 23:00:37+00:00,['1563662797589737472'],@_malaikas @mdaixo 😂😂,
1.563604880593666e+18,2022-08-27 19:10:28+00:00,['1563604880593666050'],Heartbreaking &amp; terrifying 💔R.I.P Lily 🕊 https://t.co/BViOmQe9wy,heartbreaking amp terrifying rip lily
1.5620759646407393e+18,2022-08-23 13:55:06+00:00,['1562075964640739330'],@hearthisuk Thank you ❤️❤️!!,thank
1.5620750386138972e+18,2022-08-23 13:51:25+00:00,['1562075038613897217'],@MisterrCha You’re too kind x,youre kind
1.5620744119009935e+18,2022-08-23 13:48:56+00:00,['1562074411900993536'],@Mazworth Happy birthday!’❤️,happy birthday
1.562072482001068e+18,2022-08-23 13:41:16+00:00,['1562072482001068033'],🥹🫶🏽 https://t.co/1txWN9qo8E https://t.co/D0Y0UILXMU,
1.562072310840017e+18,2022-08-23 13:40:35+00:00,['1562072310840016896'],@DJmag @anniemacmanus ❤️❤️,
1.5618467017696092e+18,2022-08-22 22:44:06+00:00,['1561846701769609217'],@djjennygreene @anniemacmanus @RTE2fm Thanks Jenny!! ❤️❤️❤️,thanks jenny
1.5617993851382006e+18,2022-08-22 19:36:04+00:00,['1561799385138200581'],@des_uo 🥹❤️,
1.561791045398143e+18,2022-08-22 19:02:56+00:00,['1561791045398142976'],@DJmag @anniemacmanus Thanks @DJmag!! ❤️😍,thanks
1.5617324421715067e+18,2022-08-22 15:10:04+00:00,['1561732442171506688'],@Bee_thomas @ColumbiaUK Ahhhh congratulations lovely!!❤️❤️,ahhhh congratulation lovely
1.5607290864562217e+18,2022-08-19 20:43:05+00:00,['1560729086456221697'],@bainofyrexstnce @Hot_Chip @sudanarchives @samdivine @anniemacmanus @JuicyRomance @PatLokMusic @KatSaysKill @krystalllrose @billboard 🫶🏽🫶🏽thank you!!,thank
1.5606351551185756e+18,2022-08-19 14:29:50+00:00,['1560635155118575617'],@MaxAremia 🫶🏽,
1.560570901191852e+18,2022-08-19 10:14:31+00:00,['1560570901191852032'],"DJ Koze remix of Feel About You with @anniemacmanus is out now! 🪩🤍

https://t.co/68cKAZu9I1 https://t.co/Nq4duBj5vJ",koze remix feel
1.5595426260717568e+18,2022-08-16 14:08:31+00:00,['1559542626071756801'],@Vokzman @DefectedRecords Thank you man 🫶🏽❤️💃🏽 forever dancing!,thank man forever dancing
1.5576815804700672e+18,2022-08-11 10:53:23+00:00,['1557681580470067209'],https://t.co/9ZXIFAaxz3 😅🔥 https://t.co/APOPCQHSjQ,
1.555213827633029e+18,2022-08-04 15:27:25+00:00,['1555213827633029120'],@StephAchigbu Happy birthday lovely ❤️❤️❤️,happy birthday lovely
1.5538379458446295e+18,2022-07-31 20:20:09+00:00,['1553837945844629504'],"@yoosoyedith @HamiSakim2 Cannot cope, I would’ve fainted there and then 🙂",cannot cope wouldve fainted
1.552744397044867e+18,2022-07-28 19:54:47+00:00,['1552744397044867072'],❤️ https://t.co/Vjd6mm6h7h,
1.552719829601325e+18,2022-07-28 18:17:10+00:00,['1552719829601325056'],"New York! Super blessed to be in the mix from 20:30 this evening w/my sis @olivetonic on @thelotradio 🫶🏽🗽show time 2-4PM EST, 7-9PM GMT 

https://t.co/5hy0dzOA2Q 

Real deep! tracks from JohNick, MrFingers, @djbooker_t +more✨ 

Love to Olive for having me in her Olive Garden 💛 https://t.co/7q2QxGI8Bx",new york super blessed mix evening wmy show time est gmt real deep track johnick mrfingers love olive olive garden
1.5523105258576036e+18,2022-07-27 15:10:44+00:00,['1552310525857603584'],@fee_mak 👑👑👑👑,
1.552310041696518e+18,2022-07-27 15:08:49+00:00,['1552310041696518144'],🫶🏽🫶🏽🫶🏽🫶🏽🫶🏽 https://t.co/SQOxvB1QmI,
1.5519617128609874e+18,2022-07-26 16:04:41+00:00,['1551961712860987393'],@angienashat Happy birthday lovely! 💖💖💖,happy birthday lovely
1.5499055724426527e+18,2022-07-20 23:54:18+00:00,['1549905572442652672'],@MaxAremia @anniemacmanus ❤️❤️,
1.5469977098858004e+18,2022-07-12 23:19:30+00:00,['1546997709885800451'],905 people signed and won this petition “Bring Baby Xien and Tiffany Ellis Home” on https://t.co/XhezEQSge0.  https://t.co/oPIhlvQQeA via @UKChange,people signed petition bring baby xien tiffany elli home via
1.5461399940452598e+18,2022-07-10 14:31:15+00:00,['1546139994045259777'],@SongstatsApp 🥳💃🏽,
1.5459220381283205e+18,2022-07-10 00:05:10+00:00,['1545922038128320513'],Listen back here ❤️ https://t.co/fkJJGrHhsq https://t.co/OaIIeSl9cx,listen back
1.545919182763688e+18,2022-07-09 23:53:49+00:00,['1545919182763687937'],@JeremiahAsiamah Thanks for having me bro ❤️❤️,thanks bro
