id,created_at,edit_history_tweet_ids,text,clean_text
1.5639434027685888e+18,2022-08-28 17:35:38+00:00,['1563943402768588801'],It was lovely to play for @HistCovTrust this afternoon during one of their gorgeous afternoon tea events! https://t.co/fABzx4uqD2,lovely play afternoon one gorgeous afternoon tea event
1.5634441762931057e+18,2022-08-27 08:31:53+00:00,['1563444176293105664'],I’m very very late to really discovering Sufjan Stevens. What should I listen to?,late really discovering sufjan stevens listen
1.5634439187457434e+18,2022-08-27 08:30:52+00:00,['1563443918745743366'],Posit covid run. Not too bad. @Brooksrunninguk @runningpunks https://t.co/uk94ksGbTP,posit covid run bad
1.5632564618320077e+18,2022-08-26 20:05:59+00:00,['1563256461832007681'],@Squeeam @hindsightrcrds @InDropped @FantayziaR I use to put most of my wages back in the till every week!! Haha,use put wage back till every week haha
1.563232902967464e+18,2022-08-26 18:32:22+00:00,['1563232902967463936'],@hindsightrcrds @InDropped @FantayziaR Id forgotten I’d written it!,forgotten written
1.5632305316506542e+18,2022-08-26 18:22:56+00:00,['1563230531650654208'],@hindsightrcrds @InDropped @FantayziaR Ah amazing! Thanks for reading it and sharing it.,amazing thanks reading sharing
1.563067052226515e+18,2022-08-26 07:33:20+00:00,['1563067052226514944'],Looking forward to playing at this on Sunday afternoon. https://t.co/zSDaqfATGh,looking forward playing sunday afternoon
1.56287934977869e+18,2022-08-25 19:07:28+00:00,['1562879349778690050'],Hello @Covhour! Happy 9th Birthday! I’m an indie folk singer songwriter from Coventry! You can find my music on @SpotifyUK: https://t.co/TzZ4gDcZFR #covhour https://t.co/ebrmXrG7Sx,hello happy birthday indie folk singer songwriter coventry find music
1.56287005755367e+18,2022-08-25 18:30:33+00:00,['1562870057553670144'],It is so sad that so many people are in this situation. Please help where you can. https://t.co/JgPWb61xw4,sad many people situation please help
1.562739899349889e+18,2022-08-25 09:53:20+00:00,['1562739899349889025'],To confirm this is a negative result today! Whoop,confirm negative result today whoop
1.56273976285884e+18,2022-08-25 09:52:48+00:00,['1562739762858840064'],@wesfinch Haha!! 🤦🏼🤦🏼,haha
1.5627369100316795e+18,2022-08-25 09:41:28+00:00,['1562736910031679488'],I’m back in the one line club!,back one line club
1.562684860866519e+18,2022-08-25 06:14:38+00:00,['1562684860866519042'],"Hmmm, will I have two lines or one today?",hmmm two line one today
1.5624577884331868e+18,2022-08-24 15:12:20+00:00,['1562457788433186817'],Super excited about this!! https://t.co/nhLpLQHq0w,super excited
1.5624225204853883e+18,2022-08-24 12:52:11+00:00,['1562422520485388288'],@ljwilliamsmusic No worries,worry
1.562421488233644e+18,2022-08-24 12:48:05+00:00,['1562421488233644033'],@ljwilliamsmusic Hang in there Luke. Always here if you want to chat. Sorry to hear it’s been a hard time.,hang luke always want chat sorry hear hard time
1.562407257391997e+18,2022-08-24 11:51:32+00:00,['1562407257391996929'],@aaronashmore8 @EtchandPin 🤷‍♂️🤷‍♂️,
1.5623600059611628e+18,2022-08-24 08:43:47+00:00,['1562360005961162752'],@GoldenSlippers7 @anaismitchell Sounds incredible,sound incredible
