,id,created_at,edit_history_tweet_ids,text
0,1.5650761621912822e+18,2022-08-31 20:36:49+00:00,['1565076162191282176'],RT @claramps: @mrjoelperry We definitely deserve this after those darker days.
1,1.56507613371605e+18,2022-08-31 20:36:42+00:00,['1565076133716049922'],"@claramps Clara, we deserve every single bloody thing at that club. Even the odd humiliation. It’s our time…x https://t.co/1gIfMWYu3Y"
2,1.565074956425339e+18,2022-08-31 20:32:01+00:00,['1565074956425338881'],RT @claramps: Thinking back to the season Man City only scored 10 league games at home ALL season…
3,1.5650749469041787e+18,2022-08-31 20:31:59+00:00,['1565074946904178688'],"@claramps And my dear friend Will, missed 4 home games which meant he saw only 2 of those Pearce-stewarded ‘draws’.

Funny old game…"
4,1.565071967996285e+18,2022-08-31 20:20:09+00:00,['1565071967996284929'],I want a Hat-Trick at every home game.
5,1.5650528027029094e+18,2022-08-31 19:04:00+00:00,['1565052802702909442'],When @fernandinho simply cannot leave @ManCity 😍💙👕 https://t.co/fyBRHLruJm
6,1.564685811106386e+18,2022-08-30 18:45:42+00:00,['1564685811106385921'],RT @brawday: latest menu from the House of Commons MPs dining room https://t.co/R9Gf2v9Bsw
7,1.5646294522015416e+18,2022-08-30 15:01:45+00:00,['1564629452201541636'],@Ottojizzmark I’m sorry I quit.
8,1.5646291552994427e+18,2022-08-30 15:00:34+00:00,['1564629155299442690'],RT @KevinDeBruyne: 🤪🤪🤪
9,1.564629112395817e+18,2022-08-30 15:00:24+00:00,['1564629112395816966'],@lukeunabomber My mum has 12 cups a day. Every day. And has done since her 30’s. She’s 74.
10,1.564570064266924e+18,2022-08-30 11:05:46+00:00,['1564570064266924035'],"@badly_drawn_boy Wow! Hope you’ve survived and are all keeping well, D x"
11,1.5645668459606262e+18,2022-08-30 10:52:58+00:00,['1564566845960626178'],@ThatEricAlper Jimmy Webb
12,1.5645573511217152e+18,2022-08-30 10:15:15+00:00,['1564557351121715202'],Huge news from a dial-up politician https://t.co/IkQLx862B1
13,1.564554604351742e+18,2022-08-30 10:04:20+00:00,['1564554604351741953'],@Jace_Gee279 @lukeunabomber That would impedance the law…
14,1.5645536793567068e+18,2022-08-30 10:00:39+00:00,['1564553679356706817'],"Gotta be, no? https://t.co/6GdkZBp3JG"
15,1.5645488424391803e+18,2022-08-30 09:41:26+00:00,['1564548842439180288'],"If the government stopped giving out £30m fines willy-nilly, to utility companies and transport firms etc - and instead forced them to pass on those savings to the consumers, then…

Shut up, Joel."
16,1.5645470556699402e+18,2022-08-30 09:34:20+00:00,['1564547055669940224'],"@badly_drawn_boy Good old, White City! 😂"
17,1.5638869370096927e+18,2022-08-28 13:51:16+00:00,['1563886937009692672'],@TomKeen_ It’s the hooligans that make it great!!! x
18,1.5638837427997243e+18,2022-08-28 13:38:34+00:00,['1563883742799724546'],"@PabloSacramento Freeman, Hardy &amp; Willis"
19,1.56387015246216e+18,2022-08-28 12:44:34+00:00,['1563870152462159872'],https://t.co/URIBZ1ssLC
20,1.5638699191035494e+18,2022-08-28 12:43:38+00:00,['1563869919103549443'],@TomKeen_ Great seats them mate! x
21,1.5638454313855222e+18,2022-08-28 11:06:20+00:00,['1563845431385522178'],The recorded crowd noise on @ManCity + TV is out of phase. Sounds so weird.
22,1.563809707847975e+18,2022-08-28 08:44:23+00:00,['1563809707847974913'],@KevinRushton But it’s awful.
23,1.5638053062825492e+18,2022-08-28 08:26:53+00:00,['1563805306282549248'],Has Scott Parker got 9 rings around the sleeve of his awful cardigan this morning?
24,1.563141110930649e+18,2022-08-26 12:27:37+00:00,['1563141110930649089'],"Liz Truss, this morning. https://t.co/mYtezXC0bi"
25,1.563128702854058e+18,2022-08-26 11:38:18+00:00,['1563128702854057985'],Have United signed any more unicorns yet?
26,1.563126394728903e+18,2022-08-26 11:29:08+00:00,['1563126394728902657'],"How come nobody is bothered about the state of this country?

Do people just not care?"
27,1.5630970603287716e+18,2022-08-26 09:32:34+00:00,['1563097060328771584'],"We have requests for PA, Video, Lighting techs and Tour Managers for jobs and tours with immediate starts. 

Numbers are low and demand is high.

Help us to promote and provide opportunities for crew by joining EP. https://t.co/TPqtpI8Jla"
28,1.5628822444604826e+18,2022-08-25 19:18:58+00:00,['1562882244460482560'],"RT @brexit_sham: A reminder of when @Ed_Miliband took Kwasi Kwarteng - a co-author of Britannia Unchained - to the cleaners. 

Drink in the…"
29,1.562820396260348e+18,2022-08-25 15:13:12+00:00,['1562820396260347908'],@NoelGallagher Fender Precision Buss
30,1.56278524788412e+18,2022-08-25 12:53:32+00:00,['1562785247884120065'],"@ArunSAhluwalia @BorisJohnson @HarrietHarman He’s not listening to you, you tit.

But you’re listening to me. You tit."
