id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5221438377281618e+18,2022-05-05 09:19:05+00:00,['1522143837728161799'],Dog owner 'horrified' by his attack on own pet https://t.co/CFFhFD8ZKz,,dog owner horrified by his attack on own pet ,owner attack
1.521867025236349e+18,2022-05-04 14:59:08+00:00,['1521867025236348929'],@theuntoldpast you've got two YouTube channels now haven't you? What's the other one called please. From an avid fan.,, you've got two youtube channels now haven't you what's the other one called please from an avid fan,youtube channel please avid
1.5218611914794762e+18,2022-05-04 14:35:57+00:00,['1521861191479476225'],Summer holidays in Wick. https://t.co/lV3AGVl2nA,,summer holidays in wick ,summer holiday wick
1.5218609206490767e+18,2022-05-04 14:34:52+00:00,['1521860920649076736'],Wick riverside walk. https://t.co/0FyrUhpwGa,,wick riverside walk ,riverside walk
1.5217763524117545e+18,2022-05-04 08:58:50+00:00,['1521776352411754496'],@DaysDyingGlory @nickyforvictory Very little is know about this monastery. The area surrounding it is the Hill of Peace. There's the remains of an ancient monastery/chapel near me at Watten called Clow Chapel. You can see the outline from Cuckoo Hill. https://t.co/i4vHE2klz8,,  very little is know about this monastery the area surrounding it is the hill of peace there's the remains of an ancient monasterychapel near me at watten called clow chapel you can see the outline from cuckoo hill ,monastery area hill peace remains monasterychapel watten clow chapel outline cuckoo hill
1.521775492420014e+18,2022-05-04 08:55:25+00:00,['1521775492420014080'],Check that for a strange bird picture! Took that at Keiss beach. Think he's just about to dive or maybe it's a flying black snake? The choice is yours. #birds @nickyforvictory https://t.co/zIeYwX9prN,,check that for a strange bird picture took that at keiss beach think he's just about to dive or maybe it's a flying black snake the choice is yours   ,check bird picture beach choice
1.5217563014156165e+18,2022-05-04 07:39:09+00:00,['1521756301415616512'],@DaysDyingGlory @nickyforvictory I know the wall but never noticed the doorway. Good find.,,  i know the wall but never noticed the doorway good find,wall doorway find
1.5215670744763474e+18,2022-05-03 19:07:14+00:00,['1521567074476347396'],Lovely Bilbster walk on Sunday. Not a soul about apart from a couple of farm workers in the distance. https://t.co/uKsS05Mkw3,,lovely bilbster walk on sunday not a soul about apart from a couple of farm workers in the distance ,bilbster walk sunday soul couple farm worker distance
1.5215663869753016e+18,2022-05-03 19:04:30+00:00,['1521566386975301636'],There's @nickyforvictory at the remains of an ancient dwelling place near Bilbster in Caithness. What a lovely walk. https://t.co/BgCvWKx1zj,,there's  at the remains of an ancient dwelling place near bilbster in caithness what a lovely walk ,remains ancient place bilbster caithness walk
1.5215658171790991e+18,2022-05-03 19:02:14+00:00,['1521565817179099137'],@nickyforvictory with Earl and Ping in Thor House. https://t.co/QXVH1m4n8L,, with earl and ping in thor house ,earl ping thor house
1.521553350902399e+18,2022-05-03 18:12:42+00:00,['1521553350902398979'],Cat rescued from sea adventure! A stray cat nicknamed One-Eyed Joe was a regular around Peterhead prison but was found at an offshore oil rig in a shipping container. He was helicoptered back to the mainland and reunited with his owner. Thanks to the SSPCA. #CatsofTwittter https://t.co/LlFcTKdL5V,,cat rescued from sea adventure a stray cat nicknamed oneeyed joe was a regular around peterhead prison but was found at an offshore oil rig in a shipping container he was helicoptered back to the mainland and reunited with his owner thanks to the sspca  ,adventure prison shipping container mainland owner thanks sspca
1.521532783910343e+18,2022-05-03 16:50:59+00:00,['1521532783910342657'],@kilvaxter And that’s not all of it….I took this from part way along the road.,, and that’s not all of iti took this from part way along the road,part road
1.521531005265498e+18,2022-05-03 16:43:54+00:00,['1521531005265498115'],"@stonedragonlisa @nickyforvictory Unfortunately not, they were only discovered in 2018 in a Thai cave.",,  unfortunately not they were only discovered in in a thai cave,thai cave
1.5200311984494756e+18,2022-04-29 13:24:13+00:00,['1520031198449475584'],@stonedragonlisa @nickyforvictory Yes....they're a type of woodlouse,,  yestheyre a type of woodlouse,yestheyre type woodlouse
1.5200309325053993e+18,2022-04-29 13:23:09+00:00,['1520030932505399296'],Long backroad at Brabster this morning. https://t.co/tpVy4IiWdH,,long backroad at brabster this morning ,backroad brabster morning
1.5199609299532718e+18,2022-04-29 08:44:59+00:00,['1519960929953271809'],A rubber duckie isopod with its baby. #isopod https://t.co/uGKQm0jXRm,,a rubber duckie isopod with its baby  ,rubber duckie isopod baby
1.5199607246756987e+18,2022-04-29 08:44:10+00:00,['1519960724675698689'],Rubber duckie isopod! https://t.co/mVtfAyZbOq,,rubber duckie isopod ,rubber duckie isopod
1.5199605140755333e+18,2022-04-29 08:43:20+00:00,['1519960514075533313'],@GailRossSNP Wonderful Gail!! If we had got that in the paper back in your political days you'd be president of the universe now! Love it and well done.,, wonderful gail if we had got that in the paper back in your political days you'd be president of the universe now love it and well done,gail paper president universe
1.519720709542531e+18,2022-04-28 16:50:26+00:00,['1519720709542531077'],"Me and @nickyforvictory love ispods (aka wood lice, slaters, pill bugs). This species is called a Rubber Ducky. https://t.co/jaFKCokrSj",,me and  love ispods aka wood lice slaters pill bugs this species is called a rubber ducky ,ispods wood louse slater pill specie rubber
1.5194115157739233e+18,2022-04-27 20:21:49+00:00,['1519411515773923331'],Public toilets at Watten show how it's done in these parts. https://t.co/gVNX7gDqFL,,public toilets at watten show how it's done in these parts ,toilet part
1.5193659874176614e+18,2022-04-27 17:20:54+00:00,['1519365987417661440'],Thurso stills from 1966 documentary. https://t.co/946TGlHAFr,,thurso stills from documentary ,thurso still
1.5193657298621809e+18,2022-04-27 17:19:53+00:00,['1519365729862180866'],Man's wallet returned seven years after losing it – with £134 still inside https://t.co/8RCURVf09s via @Yahoo,,man's wallet returned seven years after losing it  with  still inside  via ,wallet year
1.5189483029218673e+18,2022-04-26 13:41:10+00:00,['1518948302921867265'],@TPTVEncore @TalkingPicsTV @MikeReadUK I used to work in a film archives and found many gems in the time I was there. Bravo for this work TPTV!,,   i used to work in a film archives and found many gems in the time i was there bravo for this work tptv,film archive time bravo work tptv
1.5189477542439404e+18,2022-04-26 13:38:59+00:00,['1518947754243940353'],@TPTVEncore THE greatest channel on British TV full-flipping-stop!,, the greatest channel on british tv fullflippingstop,channel fullflippingstop
1.5189470081863025e+18,2022-04-26 13:36:02+00:00,['1518947008186302464'],An old bridge and derelict farmhouse west of Thurso. https://t.co/fnNdYS4Su6,,an old bridge and derelict farmhouse west of thurso ,bridge derelict farmhouse west
1.518882293380948e+18,2022-04-26 09:18:52+00:00,['1518882293380947969'],@cutbeart Anyone with a cat as their profile pic and a calf as their cover photo needs to be followed!,, anyone with a cat as their profile pic and a calf as their cover photo needs to be followed,anyone profile calf cover photo
1.5188763289839985e+18,2022-04-26 08:55:10+00:00,['1518876328983998466'],@cutbeart @ScaryMommy I used to smoke crack and was completely sane throughout my madness.,,  i used to smoke crack and was completely sane throughout my madness,crack madness
1.5186039562551706e+18,2022-04-25 14:52:52+00:00,['1518603956255170565'],@jackfrank_jjf Big deal...I was doing hoops like that in nursery school,, big deali was doing hoops like that in nursery school,deali hoop school
