id,created_at,edit_history_tweet_ids,text,clean_text
1.5528762909020324e+18,2022-07-29 04:38:53+00:00,['1552876290902032384'],@alexandermilas Benvinguts a Catalunya!,benvinguts catalunya
1.54182499616256e+18,2022-06-28 16:44:59+00:00,['1541824996162560003'],@Getintothis @Alberthallmcr @Nath_Brudenell @RoundhouseLDN @dragcityrecords @swxbristol @QMUnion @nowwave Oh how I'd love to catch him on this tour. Bill's so good.,i'd love catch tour bill's good
1.5411335475865928e+18,2022-06-26 18:57:25+00:00,['1541133547586592769'],"@shirlelundstram @Sarahshugs @future_yard What are the ingredients: salt water, melted ice cream and disappointment?",ingredient salt water melted ice cream disappointment
1.5400843626743153e+18,2022-06-23 21:28:20+00:00,['1540084362674315265'],"The future is, indeed, #Birkenhead.

Who'd have thought it? https://t.co/vhvc8luBKd",future indeed who'd thought
1.5399885548136694e+18,2022-06-23 15:07:37+00:00,['1539988554813669377'],"Great job with a great organisation doing BRILLIANT things in Wigan and beyond.

Have a look fellow fundraisers. https://t.co/Gp4jvUmId8",great job great organisation brilliant thing wigan beyond look fellow fundraiser
1.5395246279024845e+18,2022-06-22 08:24:08+00:00,['1539524627902484481'],Congratulations to Gary @snowpatrol for his OBE in the Queen's Birthday Honours for his charitable work in Northern Ireland through the @lightbodyfdn. I've had the pleasure of meeting Gary a few times; he's a top chap with a big heart. This is very well deserved.,congratulation gary obe queen's birthday honour charitable work northern ireland i've pleasure meeting gary time he's top chap big heart well deserved
1.5384928796724183e+18,2022-06-19 12:04:20+00:00,['1538492879672418305'],@JonDennis Me too!,
1.5384287129322824e+18,2022-06-19 07:49:22+00:00,['1538428712932282370'],"@Dorianlynskey @The_Anchoress Me too. I've seen him a bunch of times over the years - all in Liverpool - but I desperately want my kids to see a living Beatle... Well, Paul actually.

We had tickets for his gig in Barcelona in 2020, sadly cancelled and never rescheduled. I remain hopeful.",i've seen bunch time year liverpool desperately want kid see living beatle well paul actually ticket gig barcelona sadly cancelled never rescheduled remain hopeful
1.5384283671412283e+18,2022-06-19 07:48:00+00:00,['1538428367141228545'],"@Dorianlynskey You did.

And it was an excellent little portrait.

Thanks.",excellent little portrait thanks
1.536613834374406e+18,2022-06-14 07:37:41+00:00,['1536613834374406144'],"This is horrifying. The real effects of the #climatecrisis on the world's poorest communities. This time, Chile:

https://t.co/k9V5I9UXc2",horrifying real effect world's poorest community time chile
1.5268961107275735e+18,2022-05-18 12:02:55+00:00,['1526896110727573504'],@mikrontheatre @ace_thenorth @ace_national @EsmeeFairbairn @DarkWoodsCoffee @CanalRiverTrust @markkelly333 @MikronAD @MaryJayneDrama @dermot_daly @bexjhughes @BarrieEnglish @JamesMcLean5 @hannnahlouise_ @AliceMcKenna94 @ThomasCotran @TNLUK @cr8tivekirklees Everything crossed for Mikron come October! Can we just go to sleep until then...?,everything crossed mikron come october sleep
1.5207147527413228e+18,2022-05-01 10:40:25+00:00,['1520714752741322753'],It was totally brilliant to see a digital music business building real world relationships with their artists. Thanks everyone who played.,totally brilliant see digital music business building real world relationship artist thanks everyone played
1.5207062349445284e+18,2022-05-01 10:06:34+00:00,['1520706234944528384'],"Would you like to join the amazing @20StoriesHigh team as a trustee?

I love working with this lot. You probably would too.

#beatrustee #theatre #arts #charity https://t.co/QCnNkiQRIF",would like join amazing team trustee love working lot probably would
1.520701084930564e+18,2022-05-01 09:46:06+00:00,['1520701084930564098'],@Getintothis @SoundCity @MantaRayBryn @ditzband @codyfrostmusic @ph0ebegreen @YardActBand @brookecombe @DreamMachineHQ @sanlorenzband @TEEVEE_PRIEST @gigseekr @ILoveLiveEvents @Beckoir @SoundCityPich @ilovealcopop @ChessClubRecord @SubPoplicity @BundobustLiv @ElaineWITV Can we have your recommendations for today too?,recommendation today
1.5207005325953434e+18,2022-05-01 09:43:54+00:00,['1520700532595343360'],"Best things at #Liverpool @SoundCity yesterday:

* The best festival catering I've ever had, thanks to.@BundobustLiv 
* @CrawlersHQ surprise set at the #BundoSessions
* @yardact at @ArtsClubHQ 
* @TuneCore busking takeover
* seeing #Dannydevito was in town for the festivities https://t.co/zsqY45TDBs",best thing yesterday best festival catering i've ever thanks surprise set busking takeover seeing town festivity
1.5204063933287014e+18,2022-04-30 14:15:06+00:00,['1520406393328701441'],"@BundobustLiv buzzin' for @MotelSundown at @SoundCity. Who doesn't love a bit of 70s vibe Americana with their Indian street food?

#bundosessions #Liverpool #music #livemusic https://t.co/uqpavapcPD",buzzin' love bit vibe americana indian street food
1.5203705078535782e+18,2022-04-30 11:52:30+00:00,['1520370507853578241'],"First #BundoSessions set of the weekend at @BundobustLiv on right now. Hey a wriggle on!

#livemusic #music #liverpool #soundcity22 #soundcity https://t.co/wBgV0zPjnm",first set weekend right hey wriggle
1.520060082444247e+18,2022-04-29 15:18:59+00:00,['1520060082444247041'],"Exciting musical and edible things are afoot @BundobustLiv. For surprise guests, keep your eyes on their socials.

@SoundCity #soundcity22 #Liverpool #music #food #musicandfood https://t.co/PSSYJv4ekQ",exciting musical edible thing afoot surprise guest keep eye social
