,id,created_at,edit_history_tweet_ids,text
0,1.5650522297526026e+18,2022-08-31 19:01:43+00:00,['1565052229752602625'],@WestminsterWAG Just like you.
1,1.5649068609809777e+18,2022-08-31 09:24:04+00:00,['1564906860980977669'],@SkyNews So this a new play for power. An ego trip.
2,1.564906579014652e+18,2022-08-31 09:22:57+00:00,['1564906579014651904'],@trussliz So in that spirit we will rejoin the EU ofc.
3,1.5647257037063045e+18,2022-08-30 21:24:13+00:00,['1564725703706304518'],@AlStewartOBE Just switching you off. You're dull.
4,1.5646372267843994e+18,2022-08-30 15:32:39+00:00,['1564637226784399362'],@NileGardiner @MailOnline @danwootton Oh you're dull. Blocked.
5,1.564625712933372e+18,2022-08-30 14:46:53+00:00,['1564625712933371904'],@Giftyyy__ https://t.co/Bofuz6grHz
6,1.5646129826671534e+18,2022-08-30 13:56:18+00:00,['1564612982667153414'],@_HenryBolton @GuidoFawkes Show me the money.
7,1.5646025346222817e+18,2022-08-30 13:14:47+00:00,['1564602534622281728'],@Councillorsuzie Plebiscite are not democracy. We can rejoin without one.
8,1.5645843478433956e+18,2022-08-30 12:02:31+00:00,['1564584347843395585'],@theRumble9 Just another perfectly decent human being who married a rich guy.  Why the fuss?
9,1.564564548010578e+18,2022-08-30 10:43:51+00:00,['1564564548010577922'],@peteratcmc Bit childish don't you think? Why do you label people terms to try cancel them? Humans have points of view. Quite a few decent people have a very different view to yours. Some people have empathy. Some don't. May be you'll get some for Christmas!
10,1.564559964936495e+18,2022-08-30 10:25:38+00:00,['1564559964936495107'],@manda_m0 @KennethCFryer Think it all went wrong when the Saxons landed. Was quite multicultural under the Romans.
11,1.5645218263987528e+18,2022-08-30 07:54:05+00:00,['1564521826398752772'],@NileGardiner Look mate. She's just not into you. This could be classed as harassment. Move on.
12,1.5643638426159022e+18,2022-08-29 21:26:19+00:00,['1564363842615902208'],"@JAHeale Some act, some spectate."
13,1.564356556107518e+18,2022-08-29 20:57:21+00:00,['1564356556107517953'],@Lord_Sugar @RoyHStAsaph Probably just asking nicely.
14,1.5643559327962112e+18,2022-08-29 20:54:53+00:00,['1564355932796211200'],"@NileGardiner Far left 😂🤣🤣🤣😂😂😂
You have no idea. 
Right of centre by any reasonable measure.
How far right do you have to be to think.....🤣🤪🤪🤪🤣🤣🤣"
15,1.56422522027742e+18,2022-08-29 12:15:29+00:00,['1564225220277420040'],"@AlStewartOBE @DAVEtheIMPALER He ain't woke he is fast asleep. He ain't Woke, he has no empathy."
16,1.564223849843118e+18,2022-08-29 12:10:02+00:00,['1564223849843118080'],@AlStewartOBE Have you studied this before your answer? Or are you of the school of life that relies on 'common sense'?
17,1.5642232512529736e+18,2022-08-29 12:07:39+00:00,['1564223251252973569'],@THEJamesWhale Seek help. A search party for your mind I out.
18,1.564223050949841e+18,2022-08-29 12:06:51+00:00,['1564223050949840897'],@KEdge23 Who is paying you?
19,1.5641582251923046e+18,2022-08-29 07:49:16+00:00,['1564158225192304641'],@MontyLescalier @Keir_Starmer Agitators on the starboard bow.
20,1.5640040038972785e+18,2022-08-28 21:36:26+00:00,['1564004003897278467'],@IsabelOakeshott Wider? You have narrow vision obviously.
21,1.5640035194888233e+18,2022-08-28 21:34:31+00:00,['1564003519488823296'],@THEJamesWhale You bit like Farage but thick.
22,1.563839580578759e+18,2022-08-28 10:43:05+00:00,['1563839580578758657'],@Lookinupatstars @BobGeor27574923 Declare she was a liberal sleeper all along and bring the government down.
23,1.5638386963859046e+18,2022-08-28 10:39:34+00:00,['1563838696385904640'],"@DouglasCarswell Science behind lockdown was not that flawed. But you know, morons treat science like a religion. Scientists do not. The game changes as you play it and you don't  ever really know how."
24,1.5637870415943025e+18,2022-08-28 07:14:19+00:00,['1563787041594302465'],@TelBabe Strange correlation!
25,1.563646341086974e+18,2022-08-27 21:55:13+00:00,['1563646341086973952'],@Telegraph The hard right tried to take over Europe about 80 years ago. We defeated them. How comes they're allowed to run a newspaper?
26,1.563645247510483e+18,2022-08-27 21:50:52+00:00,['1563645247510482945'],@NileGardiner @trussliz Who pays you?
27,1.5635872400007946e+18,2022-08-27 18:00:22+00:00,['1563587240000794625'],@DavidGHFrost @CitySamuel @Telegraph Who pays you?
28,1.563569648414892e+18,2022-08-27 16:50:28+00:00,['1563569648414892034'],@NileGardiner @trussliz She doesn't speak her mind. She says what the current crop of voters want to hear so she can get what she wants.
29,1.563569057504596e+18,2022-08-27 16:48:07+00:00,['1563569057504595969'],@NileGardiner What is wrong with you?
30,1.5632729336775516e+18,2022-08-26 21:11:26+00:00,['1563272933677551617'],"RT @annettedittert: While the vilification
of #Maitlis is predictably underway, I thought it might be useful to put up a previous  column I…"
31,1.5632727535657452e+18,2022-08-26 21:10:43+00:00,['1563272753565745153'],@THEJamesWhale This is just about the driest parody account there is. So bad it's good.
32,1.5632008974667694e+18,2022-08-26 16:25:11+00:00,['1563200897466769408'],@THEJamesWhale Wow! You actually think. Whoda thunk it?🤡
33,1.5631530271248425e+18,2022-08-26 13:14:58+00:00,['1563153027124842500'],@feedingtubepaul I guess to some morality is a book and to others it's a real feeling. With you. My soul does not have a price.
34,1.5631098817372652e+18,2022-08-26 10:23:31+00:00,['1563109881737265152'],"@KEdge23 I agree, but you need to say the same thing to your Cocaine dealer really.😉"
35,1.5631095265380966e+18,2022-08-26 10:22:06+00:00,['1563109526538096641'],"@christiancalgie Pearl clutching is more of a conservative trait you'll find. Not that I have the problem you have with it ofc. Since you write, you need to be less wrong."
36,1.5630996023199048e+18,2022-08-26 09:42:40+00:00,['1563099602319904768'],@spectator How far right do you have to be to see the centre as far left? I mean you are quite right. Quite a lot!
37,1.563098739728085e+18,2022-08-26 09:39:15+00:00,['1563098739728084998'],@mrjamesob Allison still using a 20 year old profile picture I see.🤔Mine's a year old and I feel dishonest.
38,1.5630665230690058e+18,2022-08-26 07:31:14+00:00,['1563066523069005824'],@elonmusk Birth rates are higher somewhere else. Bring them over.
39,1.5630661982204805e+18,2022-08-26 07:29:56+00:00,['1563066198220480512'],"If I were to get paid to write controversial stuff to trigger people every day, how much would it be? Is it worth my soul?"
40,1.5629205068059156e+18,2022-08-25 21:51:01+00:00,['1562920506805915648'],@AllisterHeath Well was hoping it would be quicker than that. We are sinking. Maybe you haven't noticed.
41,1.5629201031586284e+18,2022-08-25 21:49:24+00:00,['1562920103158628406'],@DCBMEP @hendopolis He's not a current affairs journalist. Mind you the football commentary is rarely impartial.
42,1.5627981069235282e+18,2022-08-25 13:44:38+00:00,['1562798106923528192'],@RoyalMailHelp Hi I have a parcel that has been stuck at your Sandhurst depot for three days. Mistakenly delivered there. No movement on tracking. Can you help please?
43,1.562776537308754e+18,2022-08-25 12:18:56+00:00,['1562776537308753921'],@benhabib6 So is it the Caymans?
44,1.5627672978694144e+18,2022-08-25 11:42:13+00:00,['1562767297869414404'],"@MPIainDS The only problem being, they are more united than we are."
45,1.5627670931953664e+18,2022-08-25 11:41:24+00:00,['1562767093195366400'],@almolx Either you too work for the conservatives or you just have a fetish of pissing on your own food while it's cooking nicely. 🧐
46,1.5627664189823508e+18,2022-08-25 11:38:43+00:00,['1562766418982350850'],"@MatthewStadlen I have empathy, yes."
47,1.5627644932809157e+18,2022-08-25 11:31:04+00:00,['1562764493280915456'],@James7Holland So humans have opinions. What's your issue R2?
48,1.5627541313405665e+18,2022-08-25 10:49:54+00:00,['1562754131340566528'],@JamesCleverly Think about what you wrote and then explain to yourself how you think it makes sense. Or at least try.
49,1.5627534156291482e+18,2022-08-25 10:47:03+00:00,['1562753415629148160'],@MrHarryCole You really didn't think this tweet through. I would delete and start again. Just saying.
50,1.5627531476340777e+18,2022-08-25 10:45:59+00:00,['1562753147634077698'],@DCBMEP Yes and Brexit has been wonderful. 🦇💩🤪
51,1.5627518784712417e+18,2022-08-25 10:40:57+00:00,['1562751878471241728'],@Daniel_Grigg @turley45 @UKLabour @BorisJohnson How much are they paying you?
52,1.562751541836411e+18,2022-08-25 10:39:36+00:00,['1562751541836410882'],"RT @Sillyshib: @DCBMEP Here is the active Tory agent telling you himself
https://t.co/C9m1zkL4va"
53,1.5627511304964055e+18,2022-08-25 10:37:58+00:00,['1562751130496405504'],@KEdge23 How do you get a tick and all compost heaps don't?
54,1.562750631567192e+18,2022-08-25 10:35:59+00:00,['1562750631567192065'],@jonsopel @lukegreen71 @maitlis Time the BBC was totally independent of government at all levels. Trust is everything.
55,1.5627489734753116e+18,2022-08-25 10:29:24+00:00,['1562748973475311618'],@MrHarryCole There's a big difference between having your own view and actively quashing others to promote your own. A bit like what you do.
56,1.5626946035304653e+18,2022-08-25 06:53:21+00:00,['1562694603530465281'],"RT @RemainerIn: @drchrisnewton You are right, if you deem suitable to be journalists that only say what they are told to say, rather than p…"
57,1.5626918533081416e+18,2022-08-25 06:42:25+00:00,['1562691853308141569'],RT @annettedittert: Brilliant MacTaggart lecture by @maitlis -   Why journalism woke up too late to populism and what do to now. A speech a…
58,1.5625797316812268e+18,2022-08-24 23:16:54+00:00,['1562579731681226752'],RT @FayeEsq: Yeah Robbie Gibb. Shouldn’t be anywhere near the BBC
59,1.5625792999240663e+18,2022-08-24 23:15:11+00:00,['1562579299924066306'],RT @SkyNews: Journalist Emily Maitlis has hit out at the BBC - her former employer - claiming its board has been infiltrated by a Conservat…
60,1.562576846352679e+18,2022-08-24 23:05:26+00:00,['1562576846352678914'],"RT @WritesBright: @BBCNews Very convenient that you missed this bit, lads https://t.co/YhmBMf4bmv"
