id,created_at,edit_history_tweet_ids,text,clean_text
1.5643370899274342e+18,2022-08-29 19:40:00+00:00,['1564337089927434240'],@STORMIMFMAYA you are in Metal Hammer! 🤘🖤 https://t.co/QqJbkMgNZI,metal hammer
1.5643330772954683e+18,2022-08-29 19:24:04+00:00,['1564333077295468544'],@FunkButcher Pleasure my dude. xxxx,pleasure dude xxxx
1.5641648612186604e+18,2022-08-29 08:15:38+00:00,['1564164861218660352'],@_lavieathomas6 @FunkButcher I simply believe good people in this business should know each other.,simply believe good people business know
1.5639025829128684e+18,2022-08-28 14:53:26+00:00,['1563902582912868353'],@JillKrajewski Can I dm you please?,please
1.5638658979489137e+18,2022-08-28 12:27:39+00:00,['1563865897948913664'],"@naomisnews @Big_Joanie @NovaTwinsMusic @DelilahBon_ @STORMIMFMAYA Exactly!! There was a Josephine Baker doll but not made by Mattel

https://t.co/7XAMxxr3uQ",exactly josephine baker doll made mattel
1.5638644984564777e+18,2022-08-28 12:22:06+00:00,['1563864498456477696'],@FunkButcher My friend do you know @_lavieathomas6 - she`s the best in PR and people like her make indie scene a better place. if you build a team - she`s a good person to have.,friend know shes best people like make indie scene better place build team shes good person
1.5638639089763656e+18,2022-08-28 12:19:45+00:00,['1563863908976365570'],"@naomisnews @Big_Joanie @NovaTwinsMusic How about we petition the makers of dolls to create a series of strong women: Id add @DelilahBon_ and @STORMIMFMAYA of Cinnabon Babe. What a line it would be!

Somebody should also tell Matter to make Tina Bell Barbie because she was a pioneer in rock.",petition maker doll create series strong woman add cinnabon babe line would somebody also tell matter make tina bell barbie pioneer rock
1.5638615369339044e+18,2022-08-28 12:10:20+00:00,['1563861536933904386'],@naomisnews We need @Big_Joanie and @NovaTwinsMusic dolls like these! Now!,need doll like
1.5638597685903729e+18,2022-08-28 12:03:18+00:00,['1563859768590372869'],"@FunkButcher Since Brexit every time I travel from Poland I am asked why I come to the UK. When I say I return home, I get a smirk and a reply - you dont live here. Its always coming from white middle aged people, usually males. I can only guess how they treat POC. 😑",since brexit every time travel poland asked come say return home get smirk reply dont live always coming white middle aged people usually male guess treat poc
1.563846284091564e+18,2022-08-28 11:09:43+00:00,['1563846284091564032'],@JillKrajewski @yaraelsoueidi @MarcHogan Jill Id welcome an investigation of similar sort regarding Manchester scene. :(,jill welcome investigation similar sort regarding manchester scene
