id,created_at,edit_history_tweet_ids,text,clean_text
1.56500803938381e+18,2022-08-31 16:06:07+00:00,['1565008039383810048'],Latest listing: Pegg and Spong | https://t.co/Lz3H74SXHd https://t.co/Lz3H74SXHd https://t.co/Q1y2GAIdwG,latest listing pegg spong
1.565002758255956e+18,2022-08-31 15:45:08+00:00,['1565002758255955969'],"Latest review - I Do Party (https://t.co/87e1s2SpLz) | Reviewed on 31 Aug 2022 by Ailsa &amp; David | ""These guys were just amazing. We had a four piece for 2 sets of 2 hours at our wedding celebration in July 2022 and they were absolutely perfect. So many… https://t.co/87e1s2SpLz",latest review party reviewed aug ailsa amp david guy amazing four piece set hour wedding celebration july absolutely perfect many
1.5650027507900948e+18,2022-08-31 15:45:06+00:00,['1565002750790094848'],"Latest review - Sinatra/ RatPack/ Swing Singer (https://t.co/Xdp5jB29nk) | Reviewed on 31 Aug 2022 by Steve Thompson | ""Hi Darren Thank you so much for singing at our wedding, you did a great job and all night long people were telling me how much they… https://t.co/Xdp5jB29nk",latest review sinatra ratpack swing singer reviewed aug steve thompson darren thank much singing wedding great job night long people telling much
1.5649929195134976e+18,2022-08-31 15:06:02+00:00,['1564992919513497600'],Latest listing: The Dancellas - Decades Show | https://t.co/gWo4jskDb8 https://t.co/gWo4jskDb8 https://t.co/nvU9Th1Ism,latest listing dancellas decade show
1.5649122725472543e+18,2022-08-31 09:45:35+00:00,['1564912272547254273'],"Latest review - Madeline Kirby Harpist (https://t.co/93G40dIC3r) | Reviewed on 31 Aug 2022 by Dan Guest | ""What more can I say, Madeline has been an absolute star from the word go. Her attention to detail, professionalism and friendly perspective meant… https://t.co/93G40dIC3r",latest review madeline kirby harpist reviewed aug dan guest say madeline absolute star word attention detail professionalism friendly perspective meant
1.564912265471869e+18,2022-08-31 09:45:33+00:00,['1564912265471868928'],"Latest review - Mileva (https://t.co/WK1w1p8hVw) | Reviewed on 31 Aug 2022 by Samantha Brown | ""Mileva is a great addition to our Thursdays. Either in our courtyard or inside the pub. The atmosphere is fantastic. With familiar songs to get the guests… https://t.co/WK1w1p8hVw",latest review mileva reviewed aug samantha brown mileva great addition thursday either courtyard inside pub atmosphere fantastic familiar song get guest
1.564897540268753e+18,2022-08-31 08:47:02+00:00,['1564897540268752897'],"Latest review - Samantha-Jayne (https://t.co/aqgiuMj7vA) | Reviewed on 31 Aug 2022 by Mr &amp; Mrs Hetep | ""Samantha was amazing! Literally (excuse the pun) blew us and our wedding guests away with her excellent renditions of many popular R&amp;B songs. She was… https://t.co/aqgiuMj7vA",latest review samanthajayne reviewed aug amp hetep samantha amazing literally excuse pun blew wedding guest away excellent rendition many popular rampb song
1.5647364867672064e+18,2022-08-30 22:07:04+00:00,['1564736486767206401'],Latest listing: Manhattan Funk | https://t.co/bUSLObnaGI https://t.co/bUSLObnaGI https://t.co/qopR7nlGKc,latest listing manhattan funk
1.564722637276074e+18,2022-08-30 21:12:02+00:00,['1564722637276073984'],"Latest review - Phoenix 5 (https://t.co/Y1tvbI3p7u) | Reviewed on 30 Aug 2022 by Charlotte &amp; Tom Green | ""My husband and I had the pleasure of having Phoenix5 play at our wedding on the 27th August’22. Our guests thoroughly enjoyed it as did we. There… https://t.co/Y1tvbI3p7u",latest review phoenix reviewed aug charlotte amp tom green husband pleasure phoenix play wedding august guest thoroughly enjoyed
1.5646848932838482e+18,2022-08-30 18:42:03+00:00,['1564684893283848192'],"Latest review - Grouvecat ’Rock The Acoustic’ (https://t.co/87ImVhPgs6) | Reviewed on 30 Aug 2022 by Anna James | ""Mark was brilliant, we had all ages from 1 to 91 and everyone commented on how good he was, brilliant collection of songs highly recommend "" https://t.co/87ImVhPgs6",latest review grouvecat rock acoustic reviewed aug anna james mark brilliant age everyone commented good brilliant collection song highly recommend
1.5646551927964672e+18,2022-08-30 16:44:02+00:00,['1564655192796467200'],"Latest review - Mother Ukers - Ukulele Band (https://t.co/rdsGHy1QTD) | Reviewed on 30 Aug 2022 by Paul Hougham | ""We booked this band for our wedding at Deans Court in Wimborne. We have seen locally over the years and we were so pleased to get them to… https://t.co/rdsGHy1QTD",latest review mother ukers ukulele band reviewed aug paul hougham booked band wedding dean court wimborne seen locally year pleased get
