id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5221547911656448e+18,2022-05-05 10:02:37+00:00,['1522154791165644800'],@NicholasPegg I fully expected Dilyn to be sent back to a pet shelter once he’d served his purpose. Ditto Wilfrid and Romy., i fully expected dilyn to be sent back to a pet shelter once he’d served his purpose ditto wilfrid and romy,dilyn shelter ditto wilfrid romy
1.5215182094254203e+18,2022-05-03 15:53:04+00:00,['1521518209425420289'],"@TheBoss73002 @Paulhaider74 @PaulHaider6 @YouTube I have come to see ‘Mary’ as quite his most Byronic song. It puts me in mind of ‘The Cornelian’. In any case, it was a very brave piece of writing for a blue-collar 22-year-old American at that point in history.",    i have come to see mary as quite his most byronic song it puts me in mind of the cornelian in any case it was a very brave piece of writing for a bluecollar american at that point in history,song mind cornelian case piece point history
1.519943018991833e+18,2022-04-29 07:33:49+00:00,['1519943018991833089'],@Lazbotron The pilot was certainly good. I’m glad that Tom Basden got a series out of it., the pilot was certainly good i’m glad that tom basden got a series out of it,pilot glad series
1.5190448137940296e+18,2022-04-26 20:04:40+00:00,['1519044813794029569'],@ThatEricAlper @PaulHaider6 Bruce Springsteen the E Street Band.,  bruce springsteen the e street band,bruce street band
1.51897826171127e+18,2022-04-26 15:40:13+00:00,['1518978261711269888'],"@michaelbeddoes @seon_tech @TheWebbyAwards @painharold @netflix @BBDOWorldwide @GSP Excellent news, Michael!",       excellent news michael,news michael
1.5188600519051428e+18,2022-04-26 07:50:30+00:00,['1518860051905142787'],@alexvtunzelmann I think my cat could have anticipated this impact on the economy - and she’s not the brightest. But she’s obviously more economically astute than BoJo. And a lot more statesmanlike. https://t.co/2DAeXj546Y, i think my cat could have anticipated this impact on the economy  and she’s not the brightest but she’s obviously more economically astute than bojo and a lot more statesmanlike ,impact economy bojo
1.5185767560217723e+18,2022-04-25 13:04:47+00:00,['1518576756021772289'],@phil_lol_ogist @alexvtunzelmann Arghh! Now I know why it’s so painful when our cat bites my feet in bed. https://t.co/4T3elwfl6H,  arghh now i know why it’s so painful when our cat bites my feet in bed ,arghh foot
1.5170810908628132e+18,2022-04-21 10:01:32+00:00,['1517081090862813186'],@GrahamB47 He’s obviously now agreed with everyone else that his credibility is shot and he’s a clown., he’s obviously now agreed with everyone else that his credibility is shot and he’s a clown,everyone credibility clown
1.5167916994853806e+18,2022-04-20 14:51:36+00:00,['1516791699485380613'],"@JamesTurner37 @DavidMuttering @BarristerSecret @DanKaszeta I still can’t work out how he didn’t know that in the ‘real world’ during office hours partaking of alcohol (though not cake) is a disciplinary matter. Even in journalism it isn’t the 1980s anymore, Boris.",    i still can’t work out how he didn’t know that in the real world during office hours partaking of alcohol though not cake is a disciplinary matter even in journalism it isn’t the anymore boris,work world office hour alcohol matter journalism anymore boris
1.515769379392303e+18,2022-04-17 19:09:16+00:00,['1515769379392303114'],@BDoltri @PaulHaider6 Love to you both (and Fran!) ❤️❤️❤️,  love to you both and fran ,love fran
