id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5207615325310607e+18,2022-05-01 13:46:18+00:00,['1520761532531060738'],@fearofmarko @SoundCity @glamgigpics @SoundCityPlus That hand pic is a serve!,,    that hand pic is a serve,hand serve
1.5192656313544294e+18,2022-04-27 10:42:07+00:00,['1519265631354429440'],@BronteSchiltz Do you think what he said will have a lot of impact in the area?,, do you think what he said will have a lot of impact in the area,impact area
1.517075508378362e+18,2022-04-21 09:39:21+00:00,['1517075508378361862'],"@scardy10 Hi Stephen, can you follow me back so I can send you a message?",, hi stephen can you follow me back so i can send you a message,stephen message
1.5167762303176663e+18,2022-04-20 13:50:08+00:00,['1516776230317666312'],"@faith_madison98 Hi Faith, could you follow me back so I could drop you a message? 🙂",, hi faith could you follow me back so i could drop you a message ,faith message
1.515680545509978e+18,2022-04-17 13:16:16+00:00,['1515680545509978122'],There are women would rather a man cheat on them than be bisexual? 😳 https://t.co/teEayR97C0,,there are women would rather a man cheat on them than be bisexual  ,woman cheat
1.5138319377182433e+18,2022-04-12 10:50:34+00:00,['1513831937718243333'],@bigpr1ncess Is there not a way to petition for a recall or a byelection? Surely there's enough residents who'd want this?,, is there not a way to petition for a recall or a byelection surely there's enough residents who'd want this,petition recall byelection resident
1.5135252472192287e+18,2022-04-11 14:31:53+00:00,['1513525247219228675'],@bigpr1ncess I'd love it. I still remember saying Jane Moore was my fav journalist in a job interview bahahaha.,, i'd love it i still remember saying jane moore was my fav journalist in a job interview bahahaha,jane moore journalist interview bahahaha
1.5120452879882035e+18,2022-04-07 12:31:03+00:00,['1512045287988203522'],"@Taylor_McManus_ Hi Taylor, could you follow me back so I could send you a message? 🙂",, hi taylor could you follow me back so i could send you a message ,taylor message
1.511274513182466e+18,2022-04-05 09:28:16+00:00,['1511274513182466048'],"@CliveThomas69 Hi Clive, could you follow me back so I could drop you a message? 🙂",, hi clive could you follow me back so i could drop you a message ,clive message
1.5110565739799388e+18,2022-04-04 19:02:15+00:00,['1511056573979938818'],@bigpr1ncess Where has this love for Jewish bagels come from? 😂 feel like I’m missing out,, where has this love for jewish bagels come from  feel like i’m missing out,love bagel feel
1.5088836188186296e+18,2022-03-29 19:07:43+00:00,['1508883618818629633'],@bigpr1ncess I guess people have a hard time seeing how age affects people they grew up loving.,, i guess people have a hard time seeing how age affects people they grew up loving,guess people time people
1.5085317095491994e+18,2022-03-28 19:49:21+00:00,['1508531709549199366'],These are the reactions to the Best Picture mix-up at the 2017 Oscars. Not to what happened last night. https://t.co/bULEhvxNTu,,these are the reactions to the best picture mixup at the oscars not to what happened last night ,reaction picture mixup oscar night
1.508526507865559e+18,2022-03-28 19:28:41+00:00,['1508526507865559041'],This reminds me of when a girl referred to me as ‘the guy who wears costumes’ https://t.co/c0kp0s6UZZ,,this reminds me of when a girl referred to me as the guy who wears costumes ,girl costume
1.5074655502047068e+18,2022-03-25 21:12:49+00:00,['1507465550204706826'],Being veggie in Spain is a continuous cycle of salads and cheese sandwiches.,,being veggie in spain is a continuous cycle of salads and cheese sandwiches,spain cycle salad sandwich
1.5074181693712056e+18,2022-03-25 18:04:32+00:00,['1507418169371205637'],Santander photo dump 🇪🇸 https://t.co/GCTgcry8ly,,santander photo dump  ,santander photo dump
1.5054872232354898e+18,2022-03-20 10:11:39+00:00,['1505487223235489797'],Ross Kemp to front documentary about Michael Jackson's treatment of his animals https://t.co/gFoBMukHjV,,ross kemp to front documentary about michael jackson's treatment of his animals ,ross kemp treatment animal
1.505136768580006e+18,2022-03-19 10:59:04+00:00,['1505136768580005889'],Are white people officially in suncream season? 🌞,,are white people officially in suncream season ,people suncream season
1.5050800395069153e+18,2022-03-19 07:13:39+00:00,['1505080039506915329'],@Tayobakare17 It’s like they expect everyone to switch to solar panels over night 😂,, it’s like they expect everyone to switch to solar panels over night ,everyone panel night
1.5044892359481344e+18,2022-03-17 16:06:00+00:00,['1504489235948134403'],This question dominates my brain way too much. https://t.co/IpNWlWwGWR,,this question dominates my brain way too much ,question brain
1.5037522463366597e+18,2022-03-15 15:17:28+00:00,['1503752246336659482'],@jamiecarrolannx Hi! I sent you a message about something that could be of interest - can you please check and get back to me when you can? 🙂,, hi i sent you a message about something that could be of interest  can you please check and get back to me when you can ,message something interest
