id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5213060476250194e+18,2022-05-03 01:50:00+00:00,['1521306047625019393'],"👇😭Supreme Court has voted to overturn abortion rights, draft opinion shows - POLITICO https://t.co/OQfj2cdPbP",,supreme court has voted to overturn abortion rights draft opinion shows  politico ,court abortion right draft opinion show politico
1.521198537568043e+18,2022-05-02 18:42:48+00:00,['1521198537568043009'],@yoga_with_emma 👏👏👏yes! So many injuries and yoga keeps me sane and helps with pain. For every age and body! 🧘‍♀️🧘🧘‍♂️,, yes so many injuries and yoga keeps me sane and helps with pain for every age and body ,injury keep sane pain body
1.5210072412765798e+18,2022-05-02 06:02:39+00:00,['1521007241276579843'],"Without most people being aware of it, the world is entering its most dangerous period since the 1962 Cuban missile crisis The return of the 20th century’s nuclear shadow | Financial Times https://t.co/xxAcUOXxEe",,without most people being aware of it the world is entering its most dangerous period since the cuban missile crisis the return of the century’s nuclear shadow  financial times ,people world period cuban missile crisis return shadow time
1.521000089782739e+18,2022-05-02 05:34:14+00:00,['1521000089782738945'],It is unfair and even cruel of the state to expect women to take its word on trust that their healthcare rights and those of their babies will be protected. https://t.co/fOW8KSpgpx,,it is unfair and even cruel of the state to expect women to take its word on trust that their healthcare rights and those of their babies will be protected ,cruel state woman word trust healthcare right baby
1.517535453066453e+18,2022-04-22 16:07:01+00:00,['1517535453066452993'],"Read and weep. No gas, no energy is worth this. #bloodfuel https://t.co/el804Dzr99",,read and weep no gas no energy is worth this  ,read energy
1.516613578173866e+18,2022-04-20 03:03:49+00:00,['1516613578173865987'],"“Like a bald man masturbating alone into an open pedal bin, Boris Johnson’s Brexit Britain disgusts itself”. https://t.co/EK8pZu5eTS",,like a bald man masturbating alone into an open pedal bin boris johnson’s brexit britain disgusts itself ,bald pedal boris brexit britain
1.5160631002769818e+18,2022-04-18 14:36:24+00:00,['1516063100276981765'],"@TarynDeVere Me: god, I look crap in that photo. My mother: why- do you think better in real life? 🤔",, me god i look crap in that photo my mother why do you think better in real life ,crap photo mother life
1.5153924087159972e+18,2022-04-16 18:11:19+00:00,['1515392408715997185'],Compare to #Mancityvsliverpool when City wouldn’t stop chanting during silence and management had to apologize to Liverpool. https://t.co/UxSAE2S57t,,compare to  when city wouldn’t stop chanting during silence and management had to apologize to liverpool ,compare city chanting silence management
1.515371202755412e+18,2022-04-16 16:47:03+00:00,['1515371202755411972'],"Took a bite of an apple, and realized I had swallowed my ( v expensive) tooth implant. How’s your Easter bank holiday going? https://t.co/gofS13oqUe",,took a bite of an apple and realized i had swallowed my  v expensive tooth implant how’s your easter bank holiday going ,bite apple tooth easter bank holiday
1.5153527647376343e+18,2022-04-16 15:33:47+00:00,['1515352764737634315'],@stryder444 Man city management have apologized to Liverpool and Liverpool supporters. #LIVMCI #FACupSemiFinal,, man city management have apologized to liverpool and liverpool supporters  ,city management supporter
1.5153380075822817e+18,2022-04-16 14:35:09+00:00,['1515338007582281738'],#LIVMCI #FACup Did the #Hillsborough remembrance silence have to be shortened because #mcity fans started booing? Srsly?,,  did the  remembrance silence have to be shortened because  fans started booing srsly,remembrance silence
1.5152663055820595e+18,2022-04-16 09:50:14+00:00,['1515266305582059528'],@AineKerr @TheBusinessRTE @LizCarolan @MarkPaulTimes @BrigidLaffan @susanspence92 @aideenmclough @SiofraMulqueen Frightening that stats show rise in support for #LePen among younger women- who believe that gender progress can’t be reversed even as they see what’s happening in Poland.,,        frightening that stats show rise in support for  among younger women who believe that gender progress can’t be reversed even as they see what’s happening in poland,rise support woman gender progress poland
1.515050441964503e+18,2022-04-15 19:32:28+00:00,['1515050441964503042'],@HelenORahilly I’d want them to go into a museum rather than fall into private hands.,, i’d want them to go into a museum rather than fall into private hands,museum hand
1.5149513712708526e+18,2022-04-15 12:58:48+00:00,['1514951371270852614'],"“ I think the churches, and I'm not just talking about the Catholic church, I'm talking about all the major denominations because all of them are conduits for homophobia” Mary McAleese. https://t.co/bmWwOELSEG",, i think the churches and i'm not just talking about the catholic church i'm talking about all the major denominations because all of them are conduits for homophobia mary mcaleese ,church church denomination conduit homophobia
1.5149507876712038e+18,2022-04-15 12:56:28+00:00,['1514950787671203843'],Are you in a different time zone? It’s after midday here. 😉 https://t.co/aE23VdcCUj,,are you in a different time zone it’s after midday here  ,time zone midday
1.5139402333976166e+18,2022-04-12 18:00:53+00:00,['1513940233397616641'],Unbelievable defence from Ireland. Hang in there! #COYGIG,,unbelievable defence from ireland hang in there ,defence ireland hang
1.5139363230605883e+18,2022-04-12 17:45:21+00:00,['1513936323060588546'],Jasus. Me nerves. Rest of second half to go. Fantastic game. #COYGIG,,jasus me nerves rest of second half to go fantastic game ,jasus rest half game
1.5132097602036122e+18,2022-04-10 17:38:15+00:00,['1513209760203612167'],@jonnyfallon @The_Crab_Man_ @TheRedmenTV Great match though. Some really lovely football.,,   great match though some really lovely football,match football
1.5131142834706885e+18,2022-04-10 11:18:52+00:00,['1513114283470688262'],@parkinsbrea Cloud cafe North Strand. Ask @roisiningle for confirmation.,, cloud cafe north strand ask  for confirmation,cloud strand confirmation
1.510447696557097e+18,2022-04-03 02:42:48+00:00,['1510447696557096972'],I have never been so confused and unsure on an issue before. I have to leave it to those with skin in the game. https://t.co/i76kk44G69,,i have never been so confused and unsure on an issue before i have to leave it to those with skin in the game ,unsure issue skin game
1.5099873970265948e+18,2022-04-01 20:13:44+00:00,['1509987397026594822'],"#abomination A DUP Opera @AbbeyTheatre is superb, insightful, hilarious and brilliantly executed. Grab a ticket while it’s still on! 👏👏👏",, a dup opera  is superb insightful hilarious and brilliantly executed grab a ticket while it’s still on ,opera grab ticket
1.5096964751771402e+18,2022-04-01 00:57:43+00:00,['1509696475177140226'],"“If you go around to certain European countries you see these monuments to big war heroes—but they’re heroes who conquered other countries. Whereas for us, war is something that could never be positive. War means utter devastation.” https://t.co/rARcicybxw",,if you go around to certain european countries you see these monuments to big war heroesbut they’re heroes who conquered other countries whereas for us war is something that could never be positive war means utter devastation ,country monument heroesbut hero country something devastation
1.509544473021268e+18,2022-03-31 14:53:43+00:00,['1509544473021267976'],@DearbhailDibs @TCDLawSchool Ditto. Love a good transfer battle!,,  ditto love a good transfer battle,ditto transfer battle
1.5094232424271258e+18,2022-03-31 06:51:59+00:00,['1509423242427125764'],Award winning podcast- stellar guests- fantastic cause. Book now! See you there. https://t.co/c4cLYLOfK5,,award winning podcast stellar guests fantastic cause book now see you there ,podcast guest cause book
1.508701688915546e+18,2022-03-29 07:04:47+00:00,['1508701688915546119'],Why is no one on Dublin bus wearing a mask ? #COVID19,,why is no one on dublin bus wearing a mask  ,dublin mask
1.5077701393699553e+18,2022-03-26 17:23:08+00:00,['1507770139369955329'],Srsly- is Ireland Belgium only on Sky sports?,,srsly is ireland belgium only on sky sports,belgium sport
1.5069518685299794e+18,2022-03-24 11:11:37+00:00,['1506951868529979397'],@_jenherron @MargaretEWard @MarianKeyes @Backmuir @beingvarious @BelfastRoyalAc Can we order prints?,,      can we order prints,order print
1.5034474895292375e+18,2022-03-14 19:06:28+00:00,['1503447489529237513'],Surely this should be titled best MALE lead singers of all time. 🙄 https://t.co/T1em3mOGIq,,surely this should be titled best male lead singers of all time  ,lead singer time
1.5024021400897618e+18,2022-03-11 21:52:38+00:00,['1502402140089761803'],"@HelenORahilly Same Helen, kids both down with it, I had slight symptoms ( probable a cold or paranoia) so had to cancel meeting friends. Will this EVER be over. Mind yourself.",, same helen kids both down with it i had slight symptoms  probable a cold or paranoia so had to cancel meeting friends will this ever be over mind yourself,helen symptom paranoia meeting friend mind
1.5016754724884808e+18,2022-03-09 21:45:07+00:00,['1501675472488480780'],@paddycullivan @themillsinn @THTG @BallycottonIRE @KernanAndrews @galwayad @corkbeo @GiftGrubMario @igaeilge @cushballycotton @mullingarartsc Ah no Paddy. Mind yourself. Your show last week was AMAZING. Would hate to think others deprived of the pleasure. X,,           ah no paddy mind yourself your show last week was amazing would hate to think others deprived of the pleasure x,paddy show week others pleasure
