id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.519293698403668e+18,2022-04-27 12:33:39+00:00,['1519293698403667969'],"@NicKeaney I talked to my son about your obsession yesterday in an attempt to get him to like broccoli. It was successful as it was the first thing he finished at dinner yesterday 😄 this photo will help support my story, so thank you ☺️ https://t.co/GQTZW1jWDH",, i talked to my son about your obsession yesterday in an attempt to get him to like broccoli it was successful as it was the first thing he finished at dinner yesterday  this photo will help support my story so thank you  ,obsession yesterday attempt broccoli thing dinner yesterday photo story
1.518525208780546e+18,2022-04-25 09:39:57+00:00,['1518525208780546049'],@20thcenturymarc Happy birthday Marc 🥳🥳🥳🥳 hope you're celebrating in style,, happy birthday marc  hope you're celebrating in style,birthday marc style
1.5174772467553444e+18,2022-04-22 12:15:43+00:00,['1517477246755344384'],@georgievayani @OutSpokenLDN oh wow!! congratulationsssssss and happy birthday Yanita 👏🥳,,  oh wow congratulationsssssss and happy birthday yanita ,congratulations birthday
1.5099937040560988e+18,2022-04-01 20:38:48+00:00,['1509993704056098820'],What better way to say bye bye to your 30s.. Tomorrow I turn 40 and I am starting this new adventure completely different. Ramadan Kareem to all of you celebrating 🎉 https://t.co/RcSOJrqbrs,,what better way to say bye bye to your tomorrow i turn and i am starting this new adventure completely different ramadan kareem to all of you celebrating  ,tomorrow adventure ramadan kareem
1.5098734709849334e+18,2022-04-01 12:41:02+00:00,['1509873470984933454'],@jackiegalgey Trying to look at this side of the coin ❤️ thank you Jackie 🎉,, trying to look at this side of the coin  thank you jackie ,side coin thank
1.5096613769728328e+18,2022-03-31 22:38:15+00:00,['1509661376972832768'],".@vuecinemas is the worst! Booked tickets for tomorrow through their app, didn't receive any email confirmation not m do they appear on the app! Now what?! #fail",, is the worst booked tickets for tomorrow through their app didn't receive any email confirmation not m do they appear on the app now what ,ticket tomorrow confirmation
1.5096611607271014e+18,2022-03-31 22:37:23+00:00,['1509661160727101442'],#March has been all about swings and trophies 😃 https://t.co/CGq7IqOFjW,, has been all about swings and trophies  ,swing trophy
1.5094641700429578e+18,2022-03-31 09:34:37+00:00,['1509464170042957827'],@20thcenturymarc go for IKEA mattresses - they are great! Beds - not so great,, go for ikea mattresses  they are great beds  not so great,ikea mattress
1.5072770122511647e+18,2022-03-25 08:43:38+00:00,['1507277012251164702'],@anaclarapaniago Happy birthday Clara 🥳 https://t.co/m6sPWCOjDE,, happy birthday clara  ,birthday clara
1.5060075893181932e+18,2022-03-21 20:39:24+00:00,['1506007589318193153'],@brittpurdy Well done Britt and team for such an amazing project 🎉🎉🎉🎉,, well done britt and team for such an amazing project ,britt team project
1.5051697883683062e+18,2022-03-19 13:10:16+00:00,['1505169788368306184'],On Monday it will be exactly one year since I lost my dad. And today he and my mum were honoured by the Egyptian ministry of higher education. Can’t describe how proud I am of both of them and how happy I was when people came to tell me great stories about my dad. الله يرحمك https://t.co/o2TQ5PP3ns,,on monday it will be exactly one year since i lost my dad and today he and my mum were honoured by the egyptian ministry of higher education can’t describe how proud i am of both of them and how happy i was when people came to tell me great stories about my dad   ,monday year today ministry education people story
1.5047827772957778e+18,2022-03-18 11:32:26+00:00,['1504782777295777793'],@jamesglynn well done! I would have just gave mine his phone and opened a delivery app https://t.co/MhvvE1JJDa,, well done i would have just gave mine his phone and opened a delivery app ,phone delivery
1.5043804881563935e+18,2022-03-17 08:53:53+00:00,['1504380488156393472'],@shilpakannan Oh my god the Netflix show? YES! Someone wanted one that he can move using a remote control 🤣 https://t.co/p8vjRbWeqD,, oh my god the netflix show yes someone wanted one that he can move using a remote control  ,show someone control
1.5029589799237222e+18,2022-03-13 10:45:19+00:00,['1502958979923722242'],Finally recovered my #flickr account and found LOADS of photos from the Egyptian revolution #25Jan #LittleThingsThatMatter #Egypt,,finally recovered my  account and found loads of photos from the egyptian revolution   ,account load photo revolution
1.5029007887708774e+18,2022-03-13 06:54:05+00:00,['1502900788770877444'],@leostamillo @jackiegalgey Happy birthday Jackie 🎉🎉🎉🎉,,  happy birthday jackie ,birthday jackie
1.502636906835755e+18,2022-03-12 13:25:30+00:00,['1502636906835755015'],My very own #twitter meeting room 😅 https://t.co/WeYlXcEyy0,,my very own  meeting room  ,meeting room
1.5001842496385638e+18,2022-03-05 18:59:31+00:00,['1500184249638563841'],First disasters of being 7.. looks like the fun is about to start 🥺 https://t.co/rV4QH9CicA,,first disasters of being looks like the fun is about to start  ,disaster look
1.4993303047792108e+18,2022-03-03 10:26:15+00:00,['1499330304779210752'],@FadahJassem Yes! As long as they have a costume and got to school we are doing well 🤣,, yes as long as they have a costume and got to school we are doing well ,costume school
1.4993262726183854e+18,2022-03-03 10:10:14+00:00,['1499326272618385408'],oh... I forgot to take a photo of the #worldbookday outfit this morning https://t.co/HJVNbNaq9G,,oh i forgot to take a photo of the  outfit this morning ,photo outfit morning
1.4991317303510753e+18,2022-03-02 21:17:11+00:00,['1499131730351075328'],Good. But wish you’d done it with other countries too. Syria? Palestine? https://t.co/luVXZOyw6I,,good but wish you’d done it with other countries too syria palestine ,country palestine
1.498935600136794e+18,2022-03-02 08:17:50+00:00,['1498935600136794114'],I used to like this day. It reminded me of nice things. This time it comes with a very sour taste #2ndMarch,,i used to like this day it reminded me of nice things this time it comes with a very sour taste ,thing time taste
