id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.4368367554251858e+18,2021-09-11 23:39:12+00:00,['1436836755425185794'],World Cup of Darts quarter-final line-up: #darts https://t.co/ouqkc6TOVT,,world cup of darts quarterfinal lineup  ,world dart lineup
1.436823888038617e+18,2021-09-11 22:48:04+00:00,['1436823888038617093'],@Sales_Rainmaker I agree. The medical time out was fine under the circumstances.,, i agree the medical time out was fine under the circumstances,time circumstance
1.436819975122129e+18,2021-09-11 22:32:31+00:00,['1436819975122128896'],"Emma Raducanu is not only a world-class tennis player at the age of just 18, she's also modest and well-spoken. She's a real asset to this country. And if she can stay injury-free, this is just the start! #USOpen",,emma raducanu is not only a worldclass tennis player at the age of just she's also modest and wellspoken she's a real asset to this country and if she can stay injuryfree this is just the start ,emma raducanu worldclass tennis player asset country start
1.436816597574951e+18,2021-09-11 22:19:06+00:00,['1436816597574950913'],"Prime Video presenter (who I don't recognise) to Tim Henman: ""Tim, how does this compare to winning a title yourself?"" Whisper this quietly to her, but Tim has never won a Grand Slam title! #USOpen",,prime video presenter who i don't recognise to tim henman tim how does this compare to winning a title yourself whisper this quietly to her but tim has never won a grand slam title ,video presenter recognise henman compare title slam title
1.4368154070804849e+18,2021-09-11 22:14:22+00:00,['1436815407080484867'],"Massive congratulations to Emma Raducanu! What a wonderful Great British success story this is. These are great scenes at Flushing Meadows. To think that this is just the start of the story for her! If she can stay free from injury, the years ahead should be tremendous! #USOpen",,massive congratulations to emma raducanu what a wonderful great british success story this is these are great scenes at flushing meadows to think that this is just the start of the story for her if she can stay free from injury the years ahead should be tremendous ,congratulation success story scene meadow start story year
1.4366880152215675e+18,2021-09-11 13:48:09+00:00,['1436688015221567492'],"The sheer number of survivors, first responders and local residents/workers who have either died or suffered significant health problems from the toxic dust they inhaled on 9/11 and in the period that followed is enormous. They are 9/11 victims too. #911Anniversary",,the sheer number of survivors first responders and local residentsworkers who have either died or suffered significant health problems from the toxic dust they inhaled on and in the period that followed is enormous they are victims too ,sheer number survivor responder residentsworkers health problem toxic dust period victim
1.4366862246143754e+18,2021-09-11 13:41:02+00:00,['1436686224614375429'],"On the 20th anniversary of the 9/11 attacks, we remember the 2,974 people lost their lives that day. However, let us also remember that the death toll continues to rise. 4,343 survivors and first responders have died in the years since. Let us remember them all. #911Anniversary",,on the anniversary of the attacks we remember the people lost their lives that day however let us also remember that the death toll continues to rise survivors and first responders have died in the years since let us remember them all ,anniversary attack people life death toll survivor responder year
1.4364616400405545e+18,2021-09-10 22:48:37+00:00,['1436461640040554502'],What a terrific fight that was! Congratulations to Sam Eggington - that was wonderful to watch. I hope we'll be seeing a lot more of Bilel Jkitou in the months and years ahead. He deserves another crack at the big time! #boxing,,what a terrific fight that was congratulations to sam eggington  that was wonderful to watch i hope we'll be seeing a lot more of bilel jkitou in the months and years ahead he deserves another crack at the big time ,fight congratulation eggington bilel jkitou month year crack time
1.436172537742905e+18,2021-09-10 03:39:50+00:00,['1436172537742905350'],"This is absolutely extraordinary stuff from Emma Raducanu. This tournament is her US Open debut, but she's playing with the confidence and demeanour of a much more experienced, world class player. It's certainly worth staying up late for! #USOpen",,this is absolutely extraordinary stuff from emma raducanu this tournament is her us open debut but she's playing with the confidence and demeanour of a much more experienced world class player it's certainly worth staying up late for ,stuff raducanu tournament debut playing confidence demeanour world class player
1.436105801014329e+18,2021-09-09 23:14:39+00:00,['1436105801014329353'],"@DavidShield23 A Sky Sports subscription in a pub is considerably higher in cost than a domestic subscription. Over the last decade, many pubs have found the rates they're charged increasingly unaffordable. As for DAZN, I don't know what they charge pubs.",, a sky sports subscription in a pub is considerably higher in cost than a domestic subscription over the last decade many pubs have found the rates they're charged increasingly unaffordable as for dazn i don't know what they charge pubs,sport subscription cost subscription decade rate dazn
1.4360986959850824e+18,2021-09-09 22:46:25+00:00,['1436098695985082368'],"In terms of the scope of coverage of the US Open, it's now way ahead of the days when the BBC provided limited coverage. Amazon Prime is a decent platform for entertainment, and increasingly, live sport. But people who aren't tech-savvy often struggle to find it. #USOpen",,in terms of the scope of coverage of the us open it's now way ahead of the days when the bbc provided limited coverage amazon prime is a decent platform for entertainment and increasingly live sport but people who aren't techsavvy often struggle to find it ,term scope coverage coverage amazon prime platform entertainment sport people techsavvy
1.4360977216523674e+18,2021-09-09 22:42:32+00:00,['1436097721652367368'],"We have a major British success story to enjoy with Emma Raducanu, and yet it feels as though it's somewhat 'hidden' from view because the UK TV rights are with Amazon Prime. A lot of people who use Prime for shopping etc probably don't know they can watch it. #USOpen",,we have a major british success story to enjoy with emma raducanu and yet it feels as though it's somewhat hidden from view because the uk tv rights are with amazon prime a lot of people who use prime for shopping etc probably don't know they can watch it ,success story raducanu view right people
1.4360953559140065e+18,2021-09-09 22:33:08+00:00,['1436095355914006532'],"Good luck to Emma Raducanu in her semi-final later tonight. Her rise over the course of the last few months has been extraordinary. I won't call it a 'meteoric' rise, because, as the late Keith Waterhouse pointed out in 'Waterhouse on Newspaper Style', meteors FALL. #USOpen",,good luck to emma raducanu in her semifinal later tonight her rise over the course of the last few months has been extraordinary i won't call it a meteoric rise because as the late keith waterhouse pointed out in waterhouse on newspaper style meteors fall ,luck raducanu later rise course month rise keith waterhouse waterhouse newspaper style meteor
1.434922365251641e+18,2021-09-06 16:52:06+00:00,['1434922365251641349'],"@glennerboy Yes, he is treated with a deference and a respectability he does not deserve.",, yes he is treated with a deference and a respectability he does not deserve,deference respectability
1.4349222651420385e+18,2021-09-06 16:51:42+00:00,['1434922265142038528'],"@RWTaylors The world's leading scientists are overwhelmingly in agreement that the vaccine provides a substantial degree of protection against transmission. That's the reality. If I'm in a theatre or restaurant, I'd feel safer happier knowing those around me are jabbed End of discussion",, the world's leading scientists are overwhelmingly in agreement that the vaccine provides a substantial degree of protection against transmission that's the reality if i'm in a theatre or restaurant i'd feel safer happier knowing those around me are jabbed end of discussion,scientist agreement vaccine degree protection transmission reality theatre restaurant feel discussion
1.4349197675514511e+18,2021-09-06 16:41:46+00:00,['1434919767551451138'],"Anthony Blair has a nerve. His lies and deceit have led to the deaths of British and allied service personnel, not to mention countless innocent Afghans and Iraqis. We do well not to treat him as some sort of elder statesman and we shouldn't give him the dignitaries of the role. https://t.co/04he3EGNmk",,anthony blair has a nerve his lies and deceit have led to the deaths of british and allied service personnel not to mention countless innocent afghans and iraqis we do well not to treat him as some sort of elder statesman and we shouldn't give him the dignitaries of the role ,anthony blair nerve deceit death service personnel afghan iraqi sort elder statesman dignitary role
1.4349191605559665e+18,2021-09-06 16:39:22+00:00,['1434919160555966470'],"@RWTaylors ""A little research"" very often means people looking up cranky conspiracy theorists online. We live in an age where if you decide you believe any conspiracy, you can find an online community to back it up. I prefer to listen to leading universities and scientists.",, a little research very often means people looking up cranky conspiracy theorists online we live in an age where if you decide you believe any conspiracy you can find an online community to back it up i prefer to listen to leading universities and scientists,research people cranky conspiracy theorist conspiracy online community university scientist
1.4349181220965745e+18,2021-09-06 16:35:14+00:00,['1434918122096574466'],"@Exsnookerpro @RWTaylors You can indeed, but the vaccine massively reduces the risk of both: https://t.co/Ng8uK49CNP",,  you can indeed but the vaccine massively reduces the risk of both ,vaccine risk
1.434918008468693e+18,2021-09-06 16:34:47+00:00,['1434918008468692995'],@RWTaylors The vaccine massively cuts the risk of transmission: https://t.co/Ng8uK49CNP,, the vaccine massively cuts the risk of transmission ,vaccine risk transmission
1.434917308984709e+18,2021-09-06 16:32:00+00:00,['1434917308984709120'],@RWTaylors Who? The care home residents? Having the jab will give them a substantial degree of protection. But having the jab also prevents us from spreading Covid to others. And therefore the staff they come into contact with should've had their jabs.,, who the care home residents having the jab will give them a substantial degree of protection but having the jab also prevents us from spreading covid to others and therefore the staff they come into contact with should've had their jabs,care home resident degree protection covid others staff contact
1.4349163460396073e+18,2021-09-06 16:28:11+00:00,['1434916346039607299'],"@RWTaylors If you're coming into contact with elderly people in a care home, either as a doctor, nurse, hairdresser or anything else, I expect you to have had your jabs to protect the elderly vulnerable people you come into contact with. If you don't like it, find alternative employment.",, if you're coming into contact with elderly people in a care home either as a doctor nurse hairdresser or anything else i expect you to have had your jabs to protect the elderly vulnerable people you come into contact with if you don't like it find alternative employment,contact people care home doctor hairdresser anything people contact employment
1.434915983446139e+18,2021-09-06 16:26:44+00:00,['1434915983446138884'],"There are numerous jobs where you're required to have various inoculations as a condition of you taking the job - serving in the armed forces, working in hospitals and care homes, and lots more. Now, the same applies to the Covid jab. It is NOT an attack on civil liberties.",,there are numerous jobs where you're required to have various inoculations as a condition of you taking the job  serving in the armed forces working in hospitals and care homes and lots more now the same applies to the covid jab it is not an attack on civil liberties,inoculation condition serving force hospital care home applies covid attack liberty
1.4349155002665083e+18,2021-09-06 16:24:49+00:00,['1434915500266508292'],"Nobody should be 'forced' to have the Covid jab, but it offers a substantial degree of protection to the individual and those they come into contact with. Therefore, if you have the jab, you can expect to have a great deal more freedom to work and socialise as you choose. Fair.",,nobody should be forced to have the covid jab but it offers a substantial degree of protection to the individual and those they come into contact with therefore if you have the jab you can expect to have a great deal more freedom to work and socialise as you choose fair,nobody covid degree protection individual contact therefore deal freedom
