id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5208896877114e+18,2022-05-01 22:15:32+00:00,['1520889687711399937'],This is insane! Bad things start with bad rhetorics. Communication matters and I believe that situation will calm down with #Russia #Ukraine #world Let's hope that all these wars will come to an end. #wars https://t.co/3vC7aPRA3Y,,this is insane bad things start with bad rhetorics communication matters and i believe that situation will calm down with    let's hope that all these wars will come to an end  ,thing rhetoric communication matter situation hope
1.5200417347760087e+18,2022-04-29 14:06:05+00:00,['1520041734776008706'],New #Montenegro PM Dritan Abazovic announced that government sessions will be opened for public #transparency #goodgovernance https://t.co/LcAgLtgfMp,,new  pm dritan abazovic announced that government sessions will be opened for public   ,dritan abazovic government session
1.5200371855542067e+18,2022-04-29 13:48:00+00:00,['1520037185554206725'],DECLARATION FOR THE FUTURE OF #INTERNET https://t.co/UyfSNoaAol,,declaration for the future of  ,declaration future
1.5194397206102548e+18,2022-04-27 22:13:53+00:00,['1519439720610254856'],The truth is the first casualty of war,,the truth is the first casualty of war,truth casualty
1.519318665228923e+18,2022-04-27 14:12:52+00:00,['1519318665228922883'],"#ElonMusk explaining himself, so this is about ‘free speech within boundaries set by law” … As a long time journalist, my first question was which law, the law of which country …. Obviously ahead is a huge space for public #debate https://t.co/1wrRTNxCOL",, explaining himself so this is about free speech within boundaries set by law  as a long time journalist my first question was which law the law of which country  obviously ahead is a huge space for public  ,speech boundary time journalist question country space
1.5179910408542495e+18,2022-04-23 22:17:21+00:00,['1517991040854249472'],"@kennethandresen are you planning to come in #Kosovo soon ? I would like to hear your opinion about WFP now during the latest developments in #Ukraine . Some thought about satellite reporting, new war techniques reporting would be worthy to be heard as well… https://t.co/tYCSBA3gmC",, are you planning to come in  soon  i would like to hear your opinion about wfp now during the latest developments in   some thought about satellite reporting new war techniques reporting would be worthy to be heard as well ,opinion development satellite technique
1.5158417729367409e+18,2022-04-17 23:56:56+00:00,['1515841772936740869'],"Welcome Ludmila … Make #Kosovo your second home and let’s continue the journos’ and media efforts to make this planet a better place for everyone. Don’t allow dark moments to stop your dreams, our dreams, media dreams about the world with no wars, about the peace and love https://t.co/mqG4ZvdLQR https://t.co/SHCggfP1D3",,welcome ludmila  make  your second home and let’s continue the journos and media efforts to make this planet a better place for everyone don’t allow dark moments to stop your dreams our dreams media dreams about the world with no wars about the peace and love  ,ludmila home journos medium effort planet place everyone moment dream dream medium dream world peace
1.4733862831919145e+18,2021-12-21 20:13:58+00:00,['1473386283191914506'],@duadotcom Thank you @duadotcom for finding this data .,, thank you  for finding this data ,thank data
1.4732434743340032e+18,2021-12-21 10:46:30+00:00,['1473243474334003200'],Small country with another champion… First #MajlindaKelmendi now #DistriaKrasniqi. Remarkable https://t.co/c81J2MV6Yf,,small country with another champion first  now  remarkable ,country champion
1.473240624275075e+18,2021-12-21 10:35:10+00:00,['1473240624275075073'],@duadotcom It would be good to see where Kosovo stands with the rate of the young population in comparison to other states. I believe that marriages are more related to the high rate of the youngsters,, it would be good to see where kosovo stands with the rate of the young population in comparison to other states i believe that marriages are more related to the high rate of the youngsters,rate population comparison state marriage rate youngster
1.472699179956949e+18,2021-12-19 22:43:40+00:00,['1472699179956948994'],"Yeah, isolation is bad European Parliament calls for visa liberalisation with #Kosovo https://t.co/UsbOkmTh5c",,yeah isolation is bad european parliament calls for visa liberalisation with  ,yeah isolation parliament liberalisation
1.4726965968654582e+18,2021-12-19 22:33:24+00:00,['1472696596865458182'],The rebirth of Tasmanian indigenous culture https://t.co/plJZzIEE43 via @bbc_travel,,the rebirth of tasmanian indigenous culture  via ,rebirth culture
1.4723475934977966e+18,2021-12-18 23:26:35+00:00,['1472347593497796611'],Independent media are struggling. Support will be needed in all fronts #media #journalism https://t.co/pCQ4gH9YA3,,independent media are struggling support will be needed in all fronts   ,medium support front
1.4696874525835305e+18,2021-12-11 15:16:08+00:00,['1469687452583530500'],The Matrix and the sci-fi stories that predicted life in 2021 https://t.co/g4EA303xIl via @BBC_Culture,,the matrix and the scifi stories that predicted life in  via ,matrix scifi story life
1.4669091910298952e+18,2021-12-03 23:16:19+00:00,['1466909191029895169'],"#Omicron Shows Evidence It Can Reinfect Those Who Already Had #COVID, Study Says 😷https://t.co/gDdH3NHkq5",, shows evidence it can reinfect those who already had  study says ,evidence study
1.4669020986211738e+18,2021-12-03 22:48:08+00:00,['1466902098621173761'],Very sad ... Women and children are always the first victims during crisis time. It is like an unwritten rule😷 https://t.co/VBtKSvZY5B,,very sad  women and children are always the first victims during crisis time it is like an unwritten rule ,woman child victim crisis time rule
