id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5205769856757473e+18,2022-05-01 01:32:58+00:00,['1520576985675747331'],"@haaretzcom @AnshelPfeffer Others who had in past 200 years claimed religion as grounds for crimes they carried out against people they oppressed- KKK , ISIL, western colonist, white South Africa and Nazi Germany",,  others who had in past years claimed religion as grounds for crimes they carried out against people they oppressed kkk  isil western colonist white south africa and nazi germany,others year religion ground crime people isil colonist south africa germany
1.5203747200839393e+18,2022-04-30 12:09:15+00:00,['1520374720083939328'],"@abierkhatib One way to not face the ugliness one doing and to keep doing it, is to blame it on religion and history ..",, one way to not face the ugliness one doing and to keep doing it is to blame it on religion and history ,religion history
1.5203726134486753e+18,2022-04-30 12:00:52+00:00,['1520372613448675331'],Israeli police really have serious issues .. he left all the men close by and standing up to him and went after the woman at the distance .. must be a fun man to have around the house out of uniform ! https://t.co/DPJXbI2OQT,,israeli police really have serious issues  he left all the men close by and standing up to him and went after the woman at the distance  must be a fun man to have around the house out of uniform  ,police issue woman distance house
1.520124923364135e+18,2022-04-29 19:36:38+00:00,['1520124923364134912'],@GonenYonatan @AvichayAdraee @IDF @CaptainElla1 🤣🤣🤣 he is not kneeling right and he didn’t even bother to take his sunglasses off … that dude never prayed in his life .. and I am pretty sure one of them facing the wrong direction :) the IDF has one of the worst run propaganda machines,,     he is not kneeling right and he didn’t even bother to take his sunglasses off  that dude never prayed in his life  and i am pretty sure one of them facing the wrong direction  the idf has one of the worst run propaganda machines,sunglass life direction propaganda machine
1.5194505784846705e+18,2022-04-27 22:57:02+00:00,['1519450578484670472'],Loving @Twitter under @elonmusk .. it is working like it should and how it use to work in the past. Can feel the restrictions gone on many accounts in the feed,,loving  under   it is working like it should and how it use to work in the past can feel the restrictions gone on many accounts in the feed,past restriction account feed
1.5180189577683313e+18,2022-04-24 00:08:17+00:00,['1518018957768331264'],@Tvistee It won’t be upheld as long as the west turn a blind eye to this .. pretty soon they will attempt to march their forces into the church like they do in the mosque .. https://t.co/2eZmYUDJ9T,, it won’t be upheld as long as the west turn a blind eye to this  pretty soon they will attempt to march their forces into the church like they do in the mosque  ,west blind force church mosque
1.517903526214652e+18,2022-04-23 16:29:36+00:00,['1517903526214651905'],@OnlinePalEng The hate in his eyes speaks volumes more than the chock itself,, the hate in his eyes speaks volumes more than the chock itself,hate volume chock
1.5174850271976038e+18,2022-04-22 12:46:38+00:00,['1517485027197603843'],"You know who else shares #Israel (so called only democracy in region) values of attacking worship places, prayer goers as they pray, and uses drones in dropping projectiles indiscriminately on civilians ? ISIL … the only two, check the records https://t.co/wPwQHmuuMI",,you know who else shares  so called only democracy in region values of attacking worship places prayer goers as they pray and uses drones in dropping projectiles indiscriminately on civilians  isil  the only two check the records ,share democracy region value place prayer goer drone projectile civilian record
1.517077461837697e+18,2022-04-21 09:47:07+00:00,['1517077461837697024'],Again Israel spokesman @ofirgendelman caught spreading lies and doctoring media with edits - in Arabic version he claims Palestine brought fireworks and used it inside Al-Aqsa mosque - full clip shows fireworks used for protection from attack till all got in and it was left out https://t.co/HKooeVmlkU https://t.co/xmpjXkKXNN,,again israel spokesman  caught spreading lies and doctoring media with edits  in arabic version he claims palestine brought fireworks and used it inside alaqsa mosque  full clip shows fireworks used for protection from attack till all got in and it was left out  ,spokesman caught medium edits version palestine firework mosque clip show firework protection attack till
1.5170362850593833e+18,2022-04-21 07:03:30+00:00,['1517036285059383296'],"@Marwa__Osman He is likely just promoting an upcoming book or movie … until he post front line videos of him in action “done talking” during actual combat, he is just putting the volume up on his old talk",, he is likely just promoting an upcoming book or movie  until he post front line videos of him in action done talking during actual combat he is just putting the volume up on his old talk,book movie line video action combat volume talk
