Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
47,1.5645201361487462e+18,2022-08-30 07:47:22+00:00,['1564520136148746240'],@sunnyandme Love them. It's the language and the empathy that does it for me., love them its the language and the empathy that does it for me,True,False
62,1.5641715618752143e+18,2022-08-29 08:42:15+00:00,['1564171561875214340'],@KevinWa35381605 Soon. Brilliant photo btw., soon brilliant photo btw,True,False
67,1.56416997017464e+18,2022-08-29 08:35:56+00:00,['1564169970174640128'],@CarlaHankinson2 Wow! And breathe. You'll be fabulous and they're lucky to get you. Enjoy., wow and breathe youll be fabulous and theyre lucky to get you enjoy,True,False
73,1.5641687187914465e+18,2022-08-29 08:30:58+00:00,['1564168718791446528'],@shrimpzoo Don't use @amazon, dont use ,True,False
81,1.5641668139189248e+18,2022-08-29 08:23:23+00:00,['1564166813918924800'],Blimey! https://t.co/2cyJSIU3ie,blimey ,True,False
88,1.5641626209612923e+18,2022-08-29 08:06:44+00:00,['1564162620961292290'],@secretHT1 And 'Have you got a minute?', and have you got a minute,True,False
89,1.5641612556440453e+18,2022-08-29 08:01:18+00:00,['1564161255644045312'],@MichaelRosenYes Just beautiful. Thank you both., just beautiful thank you both,True,False
106,1.5638895822776402e+18,2022-08-28 14:01:46+00:00,['1563889582277640193'],@LesaPamplin Horrible. I hope she has the support she needs and that the team coaches are suitably ashamed., horrible i hope she has the support she needs and that the team coaches are suitably ashamed,True,False
146,1.563438276152742e+18,2022-08-27 08:08:26+00:00,['1563438276152741889'],@HopeShiloh2 Sorry this is being done to you. Hope you have the support you need. Sending love., sorry this is being done to you hope you have the support you need sending love,True,False
149,1.5634376714938245e+18,2022-08-27 08:06:02+00:00,['1563437671493824514'],@ruth_wishart Exactly! Thanks for saying it. I'm too caught up being apoplectic to tweet coherently., exactly thanks for saying it im too caught up being apoplectic to tweet coherently,True,False
179,1.563247071024464e+18,2022-08-26 19:28:40+00:00,['1563247071024463875'],@MartinSLewis Rest and recover. Thank you., rest and recover thank you,True,False
204,1.563060119973204e+18,2022-08-26 07:05:47+00:00,['1563060119973203968'],"According to the Times, ""Finland's PM must see serious times need serious behaviour"" Obviously an irony by-pass #Partygate",according to the times finlands pm must see serious times need serious behaviour obviously an irony bypass ,True,False
230,1.5626999340798075e+18,2022-08-25 07:14:32+00:00,['1562699934079807489'],@RoachSN @threadreaderapp please do your thing. Thanks.,  please do your thing thanks,True,False
232,1.562695235913671e+18,2022-08-25 06:55:52+00:00,['1562695235913670656'],Completely missed this at the time. https://t.co/8m7hfRwYBd,completely missed this at the time ,True,False
233,1.562678950366937e+18,2022-08-25 05:51:09+00:00,['1562678950366937088'],"Wtaf?

Routine Covid tests in English hospitals to be scrapped next week

https://t.co/Y3CDRgs8yn","wtaf

routine covid tests in english hospitals to be scrapped next week

",True,False
234,1.5624787950297457e+18,2022-08-24 16:35:48+00:00,['1562478795029745665'],"@mickeyB121 @BrokenTwitty Dreadful! Hope he, and you, are ok.",  dreadful hope he and you are ok,True,False
236,1.562477895356154e+18,2022-08-24 16:32:14+00:00,['1562477895356153857'],@Joannechocolat Congratulations x, congratulations x,True,False
237,1.562477764099199e+18,2022-08-24 16:31:43+00:00,['1562477764099198976'],@Petrooka_ Sending love., sending love,True,False
242,1.5623452475895194e+18,2022-08-24 07:45:08+00:00,['1562345247589519360'],@BaytAlFann Thank you for this ., thank you for this ,True,False
250,1.562341873716527e+18,2022-08-24 07:31:44+00:00,['1562341873716527104'],@Aafss13 I absolutely agree., i absolutely agree,True,False
251,1.5623412924531098e+18,2022-08-24 07:29:25+00:00,['1562341292453109760'],@lucyburkeMcr Brilliant. Thanks for sharing, brilliant thanks for sharing,True,False
255,1.562122053041488e+18,2022-08-23 16:58:14+00:00,['1562122053041487872'],Funny. Not funny. Marina Hyde goes for it. https://t.co/8SRotFlqJ6,funny not funny marina hyde goes for it ,True,False
256,1.562104771829551e+18,2022-08-23 15:49:34+00:00,['1562104771829551109'],"Excellent news!

https://t.co/7QqyW3h701","excellent news

",True,False
280,1.5617227466101105e+18,2022-08-22 14:31:32+00:00,['1561722746610110464'],@MikScarlet Sending love., sending love,True,False
287,1.5617213536020111e+18,2022-08-22 14:26:00+00:00,['1561721353602011139'],@organicsi Even when they don't have to., even when they dont have to,True,False
291,1.5616341779168338e+18,2022-08-22 08:39:36+00:00,['1561634177916833793'],@KathyCo55115034 Terrifying., terrifying,True,False
313,1.5614069932141773e+18,2022-08-21 17:36:51+00:00,['1561406993214177282'],@electra_rhodes Beautiful. Thanks for sharing., beautiful thanks for sharing,True,False
346,1.5605136039245496e+18,2022-08-19 06:26:50+00:00,['1560513603924549634'],@cymrawes Brilliant., brilliant,True,False
362,1.5599927278105764e+18,2022-08-17 19:57:04+00:00,['1559992727810576384'],"@HelenMort This may be a little blunt, but there's a saying in our family :Tell him to fuck off.", this may be a little blunt but theres a saying in our family tell him to fuck off,True,False
366,1.5599898281747866e+18,2022-08-17 19:45:32+00:00,['1559989828174786562'],@Joannechocolat Take care., take care,True,False
373,1.5598472985191547e+18,2022-08-17 10:19:11+00:00,['1559847298519154693'],@Dahabaalihussen @BBCPanorama Excellent! Congratulations.,  excellent congratulations,True,False
381,1.5598040420706918e+18,2022-08-17 07:27:18+00:00,['1559804042070691841'],"@cea_forster Thank you, for the difference you make and for raising awareness.", thank you for the difference you make and for raising awareness,True,False
395,1.5597880065712292e+18,2022-08-17 06:23:34+00:00,['1559788006571229186'],"We need to wake up to this.

Welcome to the freeport, where turbocapitalism tramples over British democracy

https://t.co/Eq40iN3crY","we need to wake up to this

welcome to the freeport where turbocapitalism tramples over british democracy

",True,False
396,1.559594216380154e+18,2022-08-16 17:33:31+00:00,['1559594216380153867'],@Joannechocolat Hope you're both ok., hope youre both ok,True,False
419,1.5594389029764465e+18,2022-08-16 07:16:22+00:00,['1559438902976446464'],@Joannechocolat @Soc_of_Authors @threadreaderapp please unroll. Thanks,   please unroll thanks,True,False
420,1.5594386679235256e+18,2022-08-16 07:15:26+00:00,['1559438667923525635'],@Joannechocolat @Soc_of_Authors Solidarity,  solidarity,True,False
421,1.559437623751594e+18,2022-08-16 07:11:17+00:00,['1559437623751593989'],@crushtheracists Hi from London x, hi from london x,True,False
449,1.559098736449577e+18,2022-08-15 08:44:40+00:00,['1559098736449576961'],I just supported this case! https://t.co/SPtwxTglti via @CrowdJustice,i just supported this case  via ,True,False
463,1.5589138764476088e+18,2022-08-14 20:30:06+00:00,['1558913876447608832'],"Shocling, but hardly surprising.

 Offshore firm links BBC chair to sanction-hit Russian ‘Nickel King’

https://t.co/Q7a0fKPXyB","shocling but hardly surprising

 offshore firm links bbc chair to sanctionhit russian ‘nickel king’

",True,False
473,1.5588005740317243e+18,2022-08-14 12:59:52+00:00,['1558800574031724544'],"Hey @bookingcom Trying to leave a review, as invited by you, about a woeful property we stayed in last week. Oddly, the link in the email keeps freezing. We really think you should know about the dirt, broken furniture and malfunctioning cooker. And that's just for starters.",hey  trying to leave a review as invited by you about a woeful property we stayed in last week oddly the link in the email keeps freezing we really think you should know about the dirt broken furniture and malfunctioning cooker and thats just for starters,True,False
478,1.5587977400411832e+18,2022-08-14 12:48:36+00:00,['1558797740041183234'],"@nazneen372 Appalling! So sorry this happened to you and your son. I hope he's ok. Wrong response @mayflower Why did the woman feel ok to assault a child in your theatre? You have questions to answer,", appalling so sorry this happened to you and your son i hope hes ok wrong response  why did the woman feel ok to assault a child in your theatre you have questions to answer,True,False
494,1.5587165397585838e+18,2022-08-14 07:25:57+00:00,['1558716539758583809'],@80_mcswan Yes, yes,True,False
509,1.5585810116209705e+18,2022-08-13 22:27:24+00:00,['1558581011620970498'],Join me and @GordonBrown and sign this petition via @38degrees calling on the UK government to hold an Emergency Budget to act on poverty and boost Universal Credit immediately!  https://t.co/vbI8xBa3wW,join me and  and sign this petition via  calling on the uk government to hold an emergency budget to act on poverty and boost universal credit immediately  ,True,False
510,1.5582399611278295e+18,2022-08-12 23:52:12+00:00,['1558239961127829505'],https://t.co/m7ZcFyfg2b,,True,False
528,1.5574890181950423e+18,2022-08-10 22:08:13+00:00,['1557489018195042304'],@serenceinwyn @MichaelRosenYes John Agard?,  john agard,True,False
