Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,1.5650693690419855e+18,2022-08-31 20:09:49+00:00,['1565069369041985538'],@rwlesq @Noahpinion Prison is certainly bad but I don’t see devising new forms of punishment as the right direction,  prison is certainly bad but i don’t see devising new forms of punishment as the right direction,True,False
1,1.5650565247703204e+18,2022-08-31 19:18:47+00:00,['1565056524770320386'],@rwlesq @Noahpinion I think that “corporal punishment catagory” could be better rephrased as the “torture category”,  i think that “corporal punishment catagory” could be better rephrased as the “torture category”,True,False
2,1.5645279179582996e+18,2022-08-30 08:18:17+00:00,['1564527917958299652'],"@damienquirk @danielfirmanlfc @Martin_Abrams @guardian Reduced public spending, privatisation of state assets - these are core right wing tenets, being right wing isn’t just flags and vibes",    reduced public spending privatisation of state assets  these are core right wing tenets being right wing isn’t just flags and vibes,True,False
3,1.5643824490979082e+18,2022-08-29 22:40:15+00:00,['1564382449097908224'],@robfordmancs @d_lawrence89 @sexliesballots @philipjcowley Surely you can recognise that I’m illustrating the point using extremes rather than drawing a direct equivalence? To me it seems strange to be drawing an equivalence between conservative voters and “outgroups,    surely you can recognise that i’m illustrating the point using extremes rather than drawing a direct equivalence to me it seems strange to be drawing an equivalence between conservative voters and “outgroups,True,False
4,1.564379735643267e+18,2022-08-29 22:29:28+00:00,['1564379735643267075'],@d_lawrence89 @robfordmancs @sexliesballots @philipjcowley Exactly - just seems like deliberately missing the point,    exactly  just seems like deliberately missing the point,True,False
5,1.5643363372301107e+18,2022-08-29 19:37:01+00:00,['1564336337230110721'],@DavidHerdson @robfordmancs @sexliesballots @philipjcowley Are you under the impression that the right is tolerant?,    are you under the impression that the right is tolerant,True,False
6,1.5643361559817134e+18,2022-08-29 19:36:18+00:00,['1564336155981713411'],"@robfordmancs @sexliesballots @philipjcowley Hi Rob, would you kiss a neo-nazi? Or is it actually very obvious how political viewpoints might be different to simply being a member of an “out group”?",   hi rob would you kiss a neonazi or is it actually very obvious how political viewpoints might be different to simply being a member of an “out group”,True,False
7,1.5643354601131704e+18,2022-08-29 19:33:32+00:00,['1564335460113170434'],@Agathion666_ @fletcherkathy8 @kerrymcnasty @Schneiv Btw that infamous article you shared  previously included (it mentions the deletion at the end) contributions from an anti-trans activist accused of multiple rapes and sexual assaults against women https://t.co/KSrkRpgYEn,    btw that infamous article you shared  previously included it mentions the deletion at the end contributions from an antitrans activist accused of multiple rapes and sexual assaults against women ,True,False
8,1.5643340373758034e+18,2022-08-29 19:27:53+00:00,['1564334037375803398'],"@Agathion666_ @fletcherkathy8 @kerrymcnasty @Schneiv Ppl can have sex, or not, with whoever they want, and some person calling them a mean word for not having sex might not be nice, but it isn’t rape.",    ppl can have sex or not with whoever they want and some person calling them a mean word for not having sex might not be nice but it isn’t rape,True,False
9,1.564322448362951e+18,2022-08-29 18:41:50+00:00,['1564322448362950656'],"@Agathion666_ @fletcherkathy8 @kerrymcnasty @Schneiv Rapes don’t happen because of rhetoric! Although by bleak coincidence, that article quotes lily cade, a cis porn star who has been accused of multiple sexual assaults",    rapes don’t happen because of rhetoric although by bleak coincidence that article quotes lily cade a cis porn star who has been accused of multiple sexual assaults,True,False
10,1.5642727875434414e+18,2022-08-29 15:24:29+00:00,['1564272787543441409'],@LoftusSteve @Nestar_84 @joncstone What’s your business in?,   what’s your business in,True,False
11,1.5642303180177162e+18,2022-08-29 12:35:44+00:00,['1564230318017716225'],"@flying_rodent Cancelled by the woke left, simply for wanting to immiserate the entire country, including myself", cancelled by the woke left simply for wanting to immiserate the entire country including myself,True,False
12,1.5642078549151416e+18,2022-08-29 11:06:28+00:00,['1564207854915141632'],@Not_a_Muse_d @OwenLaw76 @TimesRadio Read the thread again,   read the thread again,True,False
13,1.5642076936650342e+18,2022-08-29 11:05:50+00:00,['1564207693665034240'],"@ColgateSmile72 @mikesimpson1969 @GBNEWS I agree, that isn’t the same as parents not caring, and long hours/shift work is not an exclusively working class problem either - too many of these conversations look at parenting (specifically working class parenting) from a deficit perspective",   i agree that isn’t the same as parents not caring and long hoursshift work is not an exclusively working class problem either  too many of these conversations look at parenting specifically working class parenting from a deficit perspective,True,False
14,1.5641920133937398e+18,2022-08-29 10:03:31+00:00,['1564192013393739776'],"@provokedpedago1 Ppl are always saying how harsh edutwitter is on KB when almost every media appearance she makes revolves around most other schools and teachers being shit. 

Also genuine Q here but does Barry Smith have a…moustache?"," ppl are always saying how harsh edutwitter is on kb when almost every media appearance she makes revolves around most other schools and teachers being shit 

also genuine q here but does barry smith have a…moustache",True,False
15,1.5641910051921633e+18,2022-08-29 09:59:31+00:00,['1564191005192163330'],"@ColgateSmile72 @mikesimpson1969 @GBNEWS Since, as you observe, the school is oversubscribed, it’s a big assumption to say that students there struggle with poor contact time with parents (parents who are clearly invested in their kids’ education)",   since as you observe the school is oversubscribed it’s a big assumption to say that students there struggle with poor contact time with parents parents who are clearly invested in their kids’ education,True,False
16,1.56394129826816e+18,2022-08-28 17:27:16+00:00,['1563941298268160005'],"@provokedpedago1 @imagineinquiry @hopkinsmmi @eugenemcfadden @Trivium21c Couldn’t it be experience that guides people towards their interests and the things they’re good at, rather than the sorting hat of failure?",     couldn’t it be experience that guides people towards their interests and the things they’re good at rather than the sorting hat of failure,True,False
17,1.5638797870174126e+18,2022-08-28 13:22:51+00:00,['1563879787017412608'],"@OwenLaw76 @TimesRadio In that speech he is basically acknowledging that Britain might be invaded and over-run. No surrender, but very possible defeat…",  in that speech he is basically acknowledging that britain might be invaded and overrun no surrender but very possible defeat…,True,False
18,1.563872709905351e+18,2022-08-28 12:54:44+00:00,['1563872709905350658'],"@fletcherkathy8 @kerrymcnasty @Schneiv Ppl can sleep with whoever they want, this hasn’t changed, trans ppl aren’t “demanding (and getting!)” sex with lesbians outside online propaganda and people’s fevered imaginations",   ppl can sleep with whoever they want this hasn’t changed trans ppl aren’t “demanding and getting” sex with lesbians outside online propaganda and people’s fevered imaginations,True,False
19,1.5637936439614505e+18,2022-08-28 07:40:33+00:00,['1563793643961450497'],@NorthExplorer1 @WorldOfOrdinary What is this going to do for women who look “manly” and want to swim? Isn’t it likely they’ll be made to feel uncomfortable as a result of all this?,  what is this going to do for women who look “manly” and want to swim isn’t it likely they’ll be made to feel uncomfortable as a result of all this,True,False
20,1.563790806753968e+18,2022-08-28 07:29:16+00:00,['1563790806753968128'],"@NorthExplorer1 @WorldOfOrdinary The way anyone puts it, until this last year or two, would be adult female human.",  the way anyone puts it until this last year or two would be adult female human,True,False
21,1.5637866651054367e+18,2022-08-28 07:12:49+00:00,['1563786665105436672'],"@Aggiepob @Mathew_Lynch44 @lindsayjskinner In general, secondary strikes are illegal (one union/profession striking in support of another) but idk what happens with NEU, since that has support staff in it as well",   in general secondary strikes are illegal one unionprofession striking in support of another but idk what happens with neu since that has support staff in it as well,True,False
22,1.563785093088428e+18,2022-08-28 07:06:34+00:00,['1563785093088428032'],@Aggiepob @Mathew_Lynch44 @lindsayjskinner What union are you in? I think GMB are maybe looking at support staff strikes.,   what union are you in i think gmb are maybe looking at support staff strikes,True,False
23,1.5637826078459208e+18,2022-08-28 06:56:42+00:00,['1563782607845920769'],"@WorldOfOrdinary Such a weird phrasing - do we talk about adult dog females? Adult giraffe males? When ppl seem so obsessed with this definition, why word it so strangely?", such a weird phrasing  do we talk about adult dog females adult giraffe males when ppl seem so obsessed with this definition why word it so strangely,True,False
24,1.5637818862284308e+18,2022-08-28 06:53:49+00:00,['1563781886228430848'],"@AddictScrabble All the small businesses selling those things will have gone to the wall thanks to the Tories, so, er, yeah great", all the small businesses selling those things will have gone to the wall thanks to the tories so er yeah great,True,False
25,1.563780815351419e+18,2022-08-28 06:49:34+00:00,['1563780815351418881'],"@MarkMarkmash @pakapooticket It’s based on the false idea that trans women go around forcing lesbians to fancy them - ie this is anti-trans rhetoric, at pride, which is more like why they got in trouble",  it’s based on the false idea that trans women go around forcing lesbians to fancy them  ie this is antitrans rhetoric at pride which is more like why they got in trouble,True,False
26,1.563639845087494e+18,2022-08-27 21:29:24+00:00,['1563639845087494144'],@D_Blanchflower The danger is that this totally splits the anti-Tory majority (again), the danger is that this totally splits the antitory majority again,True,False
27,1.5636389683522273e+18,2022-08-27 21:25:55+00:00,['1563638968352227330'],@SarBritcliffeMP Clearly untrue for most normal people - I’d say “wouldn’t you hate a neo-nazi for their political beliefs?” But presumably the answer would be no, clearly untrue for most normal people  i’d say “wouldn’t you hate a neonazi for their political beliefs” but presumably the answer would be no,True,False
28,1.563601084051927e+18,2022-08-27 18:55:23+00:00,['1563601084051927040'],@PhilMcDuff I was so innocently shocked when this didn’t happen in 2017 - “wait we actually can get votes like this? Let’s go!”, i was so innocently shocked when this didn’t happen in 2017  “wait we actually can get votes like this let’s go”,True,False
29,1.5635976906671186e+18,2022-08-27 18:41:54+00:00,['1563597690667118593'],"@MatthewSlyman @D_Blanchflower Come on, at some point the dead cat theories have to stop, and I think near total social collapse is a fair way past that point",  come on at some point the dead cat theories have to stop and i think near total social collapse is a fair way past that point,True,False
30,1.5635939817995796e+18,2022-08-27 18:27:10+00:00,['1563593981799579650'],"@AlisonKriel All power to you Alison, solidarity", all power to you alison solidarity,True,False
31,1.5635927733283226e+18,2022-08-27 18:22:21+00:00,['1563592773328322561'],"@campbellclaret I wonder who laid the foundations for this disgraceful political climate of barefaced lying and media manipulation, Alistair Campbell", i wonder who laid the foundations for this disgraceful political climate of barefaced lying and media manipulation alistair campbell,True,False
32,1.5635922631709532e+18,2022-08-27 18:20:20+00:00,['1563592263170953216'],@NeilDotObrien Stop destroying it then, stop destroying it then,True,False
33,1.5635832377962742e+18,2022-08-27 17:44:28+00:00,['1563583237796274177'],@NEUnion Big supporter of yours but please get the message here - there is one massive game in town right now and we need everyone in the union onside, big supporter of yours but please get the message here  there is one massive game in town right now and we need everyone in the union onside,True,False
34,1.563567487366484e+18,2022-08-27 16:41:53+00:00,['1563567487366483969'],"@WhistleblowingT It is absolutely essential - and don’t fall for the divide and rule; each bargaining victory that raises wages in one sector helps other sectors in their own struggles.

We should make sure that a key demand is for rises to be centrally funded, not taken from school budgets."," it is absolutely essential  and don’t fall for the divide and rule each bargaining victory that raises wages in one sector helps other sectors in their own struggles

we should make sure that a key demand is for rises to be centrally funded not taken from school budgets",True,False
35,1.563289404592259e+18,2022-08-26 22:16:53+00:00,['1563289404592259073'],"@bencsmoke @VICEUK I read your politics stuff and ended up seeing this, couldn’t pass by without commenting on what a beautiful piece it is - incredibly powerful, and a tangible sense of personal change as you articulate your thoughts. All power to you ✊",  i read your politics stuff and ended up seeing this couldn’t pass by without commenting on what a beautiful piece it is  incredibly powerful and a tangible sense of personal change as you articulate your thoughts all power to you ,True,False
36,1.5632845742929551e+18,2022-08-26 21:57:41+00:00,['1563284574292955142'],"@ACJSissons Sorry but that is not going to help small businesses survive (they should, they must, and sure when ppl can reduce they should, but I don’t see the connection)", sorry but that is not going to help small businesses survive they should they must and sure when ppl can reduce they should but i don’t see the connection,True,False
37,1.5632834082013266e+18,2022-08-26 21:53:03+00:00,['1563283408201326594'],"@simonjedge Snort-inducingly funny, and as subtle as a razor - who says satire these days has to be excruciatingly stupid?", snortinducingly funny and as subtle as a razor  who says satire these days has to be excruciatingly stupid,True,False
38,1.5632816829540805e+18,2022-08-26 21:46:12+00:00,['1563281682954080256'],"@HannaLiubakova Sorry, dead *soviets* - presumably including Latvians?!", sorry dead soviets  presumably including latvians,True,False
39,1.5632815348658012e+18,2022-08-26 21:45:36+00:00,['1563281534865801219'],"@HannaLiubakova The people who gave their lives to the Nazis are dead already - they cannot consent to, or dissent from, a war nearly 80 years into the future. In seeking to hold dead Russians accountable you are punishing what, exactly?", the people who gave their lives to the nazis are dead already  they cannot consent to or dissent from a war nearly 80 years into the future in seeking to hold dead russians accountable you are punishing what exactly,True,False
40,1.5632792066785526e+18,2022-08-26 21:36:21+00:00,['1563279206678552578'],"@johnsweeneyroar The people who gave their lives to the Nazis are dead already - they cannot consent to, or dissent from, a war nearly 80 years into the future. In seeking to hold dead Russians accountable you are punishing what, exactly?", the people who gave their lives to the nazis are dead already  they cannot consent to or dissent from a war nearly 80 years into the future in seeking to hold dead russians accountable you are punishing what exactly,True,False
41,1.5632778070477414e+18,2022-08-26 21:30:48+00:00,['1563277807047741443'],“People want other people to do the fighting for them. Well that’s got to stop”. https://t.co/yvYpLUJ6Pl,“people want other people to do the fighting for them well that’s got to stop” ,True,False
