Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,1.56503118780185e+18,2022-08-31 17:38:06+00:00,['1565031187801849858'],@MichaelT1979 Coverlon x, coverlon x,True,False
6,1.5647094593473618e+18,2022-08-30 20:19:40+00:00,['1564709459347361793'],@fayeskelly @DalotDiogo @B_Fernandes8 ❤️Are they there everyday around that time? X,   are they there everyday around that time x,True,False
7,1.564706476291199e+18,2022-08-30 20:07:49+00:00,['1564706476291198980'],@fayeskelly @DalotDiogo @B_Fernandes8 Thanks! My son is desperate to see one of the team x,   thanks my son is desperate to see one of the team x,True,False
8,1.5646611168940687e+18,2022-08-30 17:07:34+00:00,['1564661116894068737'],@fayeskelly @DalotDiogo @B_Fernandes8 Arghhh fab!!!! What time did you go to carrington? X,   arghhh fab what time did you go to carrington x,True,False
10,1.5642851491808256e+18,2022-08-29 16:13:37+00:00,['1564285149180825600'],Great afternoon @CurzonAshton even though it wasn’t the result we wanted!!!⚽️⚽️⚽️ https://t.co/OsX9DBba0i,great afternoon  even though it wasn’t the result we wanted ,True,False
47,1.563465325777404e+18,2022-08-27 09:55:56+00:00,['1563465325777403904'],@_NickNewell_ Arghh wow where were you at the lowry hotel? X, arghh wow where were you at the lowry hotel x,True,False
48,1.5632677557840814e+18,2022-08-26 20:50:51+00:00,['1563267755784081415'],@drewpovey Ooh which part? We’re going back next year to Ocho Rios can’t wait not been for 25 years!!!!, ooh which part we’re going back next year to ocho rios can’t wait not been for 25 years,True,False
51,1.5632670699230413e+18,2022-08-26 20:48:08+00:00,['1563267069923041281'],@_Reading_Rocks_ Go Heather!!!!🌊, go heather,True,False
52,1.5632669190585385e+18,2022-08-26 20:47:32+00:00,['1563266919058538497'],@_Jess_South You &amp; Carlos around at HF at all next week - love to grab a quick drink &amp; a natter…it’s been ages!!!!! X, you amp carlos around at hf at all next week  love to grab a quick drink amp a natter…it’s been ages x,True,False
53,1.5632667453175685e+18,2022-08-26 20:46:50+00:00,['1563266745317568512'],@_Jess_South Oh wowsers!!!! Few tears shed this week Jess!!!!! X, oh wowsers few tears shed this week jess x,True,False
58,1.5628764921067766e+18,2022-08-25 18:56:07+00:00,['1562876492106776577'],@Tonyharrisonart It’s been fab x home 🏡 tomorrow x, it’s been fab x home  tomorrow x,True,False
59,1.5628074093110682e+18,2022-08-25 14:21:36+00:00,['1562807409311068160'],The beautiful Porth Diana in Treaddur Bay - fun in the ☀️☀️☀️ https://t.co/I4cIpMLKS0,the beautiful porth diana in treaddur bay  fun in the  ,True,False
66,1.5625182066944328e+18,2022-08-24 19:12:25+00:00,['1562518206694432768'],#treaddurbay another fabulous night!!!! ❤️😍🍹🥰 https://t.co/gRitwdGXnC, another fabulous night  ,True,False
71,1.5621733957306655e+18,2022-08-23 20:22:15+00:00,['1562173395730665473'],❤️🦭loving downtime with the hubby in the gorgeous Treaddur Bay ☀️😍 https://t.co/FrsuSbCANg,loving downtime with the hubby in the gorgeous treaddur bay  ,True,False
73,1.5620480499077366e+18,2022-08-23 12:04:11+00:00,['1562048049907736576'],@MrPhillipsUK A bed?, a bed,True,False
165,1.561408477712507e+18,2022-08-21 17:42:45+00:00,['1561408477712506889'],@jonwalsh @RochValleyRadio @OfficialBuryAFC @Widnes_FC @andy_welsh11 @ulstershaker @adamc433 Happy hols ❤️👍🏻,       happy hols ,True,False
170,1.5609416540764406e+18,2022-08-20 10:47:45+00:00,['1560941654076440576'],@MrPhillipsUK Good morning Tom ☀️❤️🙌🏻 https://t.co/OM4W8vrL7R, good morning tom  ,True,False
