Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
3,1.5650866950992077e+18,2022-08-31 21:18:40+00:00,['1565086695099207680'],"So day 1, all will be on table in Cost of living U-turn https://t.co/uxBBJgFcwe",so day 1 all will be on table in cost of living uturn ,True,False
4,1.565083638114521e+18,2022-08-31 21:06:31+00:00,['1565083638114521093'],Pleasure to watch City tonight from the Utd fan ⚽ https://t.co/TYTnRx54am,pleasure to watch city tonight from the utd fan  ,True,False
7,1.5650551749510185e+18,2022-08-31 19:13:25+00:00,['1565055174951018497'],@Joanne_Lake Glass froaster!, glass froaster,True,False
9,1.564955386129617e+18,2022-08-31 12:36:54+00:00,['1564955386129616896'],"As a parent of college age twins, @OurPassGM has been brilliant. It has opened Greater Manchester up to my kids. To travel for work, to meet new friends, see events. Thank you @AndyBurnhamGM https://t.co/MiacZUlIgg",as a parent of college age twins  has been brilliant it has opened greater manchester up to my kids to travel for work to meet new friends see events thank you  ,True,False
12,1.5648675426021908e+18,2022-08-31 06:47:50+00:00,['1564867542602190848'],💔 tax cuts will not solve the problem https://t.co/KNE1VzRKhh, tax cuts will not solve the problem ,True,False
22,1.5647267140638802e+18,2022-08-30 21:28:14+00:00,['1564726714063880193'],A nice way to end first day of new academic year 🍷🧀🥖@johnbongo https://t.co/TqaYdDH0c4,a nice way to end first day of new academic year  ,True,False
34,1.563884487787815e+18,2022-08-28 13:41:32+00:00,['1563884487787814916'],@supertanskiii JRM!!!!!!, jrm,True,False
40,1.563831773548757e+18,2022-08-28 10:12:04+00:00,['1563831773548756995'],@supertanskiii Kudos + love from one  shouty woman to another xxxx, kudos  love from one  shouty woman to another xxxx,True,False
41,1.563831008285311e+18,2022-08-28 10:09:01+00:00,['1563831008285310976'],@PaulbernalUK That's one on your tab!, thats one on your tab,True,False
45,1.5638005047396923e+18,2022-08-28 08:07:48+00:00,['1563800504739692544'],"@mrjamesob YOU FORGOT BREXIT - THATS ALL ABOUT SMALL GOVERNMENT, THATS THE GOAL!!!!!!!!! https://t.co/xocpbilCDd", you forgot brexit  thats all about small government thats the goal ,True,False
46,1.5638001429475164e+18,2022-08-28 08:06:22+00:00,['1563800142947516417'],"@Samfr That's all he's got. Not capable of substance, a vacuum of any practical ideas - who could have seen that coming 😱", thats all hes got not capable of substance a vacuum of any practical ideas  who could have seen that coming ,True,False
49,1.563603928574722e+18,2022-08-27 19:06:41+00:00,['1563603928574722048'],"Well if mainstream media dont mention Brexit as the 3rd cause no-one is going to recognise its impact. Inflation 80% due to external forces, Brexit, supply issues after COVID, Russia - Bank of England https://t.co/LyOoSLZ37c",well if mainstream media dont mention brexit as the 3rd cause noone is going to recognise its impact inflation 80 due to external forces brexit supply issues after covid russia  bank of england ,True,False
57,1.563497526963372e+18,2022-08-27 12:03:53+00:00,['1563497526963372032'],Meme of the year so far! https://t.co/2EelEH2UCd,meme of the year so far ,True,False
59,1.5634832146181816e+18,2022-08-27 11:07:01+00:00,['1563483214618181634'],@cyclingkev And gave no extra money for budgets, and gave no extra money for budgets,True,False
