Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
53,1.562883611690279e+18,2022-08-25 19:24:24+00:00,['1562883611690278919'],Add your name on @organisehq to the petition to stop the energy cap from rising: https://t.co/zVzCraZNzF,add your name on  to the petition to stop the energy cap from rising ,True,False
654,1.5496708097440563e+18,2022-07-20 08:21:27+00:00,['1549670809744056321'],@NadineDorries Just wondering which page of the first edition Churchill volumes is the one I helped to pay for!, just wondering which page of the first edition churchill volumes is the one i helped to pay for,True,False
803,1.5482001607101276e+18,2022-07-16 06:57:37+00:00,['1548200160710127618'],Prevent Boris Johnson from having a Resignation Honours List - Sign the Petition! https://t.co/ZIHwnmWRCR via @UKChange,prevent boris johnson from having a resignation honours list  sign the petition  via ,True,False
826,1.5476408782561198e+18,2022-07-14 17:55:13+00:00,['1547640878256119814'],"Dear Tory voters, can you watch this and still vote Tory with a clear conscience? https://t.co/vWHiUVfNX2",dear tory voters can you watch this and still vote tory with a clear conscience ,True,False
843,1.5472486354732646e+18,2022-07-13 15:56:35+00:00,['1547248635473264641'],@NarcAware And didn’t the Speaker Lindsay Hoyle keep calling him ‘Prime Minister’ at PMQ today?, and didn’t the speaker lindsay hoyle keep calling him ‘prime minister’ at pmq today,True,False
985,1.545425826841346e+18,2022-07-08 15:13:24+00:00,['1545425826841346050'],No severance pay for ministers resigning July 2022 - Sign the Petition! https://t.co/5kTnIo7Exo via @UKChange,no severance pay for ministers resigning july 2022  sign the petition  via ,True,False
1243,1.54067785834274e+18,2022-06-25 12:46:40+00:00,['1540677858342739973'],"Conservative MP Takes £22,000 Second Job For American Group Linked to Anti-Abortion Campaigns – Byline Times https://t.co/UNrfBFWERU",conservative mp takes £22000 second job for american group linked to antiabortion campaigns – byline times ,True,False
1532,1.5333553176810783e+18,2022-06-05 07:49:30+00:00,['1533355317681078274'],@kiasazand I’m sure you’ll get other chances to not watch it., i’m sure you’ll get other chances to not watch it,True,False
1893,1.527377388329644e+18,2022-05-19 19:55:21+00:00,['1527377388329644032'],@Josephodriscoll Done 👍, done ,True,False
1894,1.5273772098448712e+18,2022-05-19 19:54:38+00:00,['1527377209844871199'],"Could two followers please copy and re-post this tweet to show that someone is always there? Call 0800 689 5652 (National Suicide Prevention Helpline UK). Just two. Any two. Copy, not retweet.",could two followers please copy and repost this tweet to show that someone is always there call 0800 689 5652 national suicide prevention helpline uk just two any two copy not retweet,True,False
