Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
4,1.5650527054747402e+18,2022-08-31 19:03:36+00:00,['1565052705474740230'],@BeckettUnite Starmer doesn't like 'common ownership'😂 more so if it's Scottish, starmer doesnt like common ownership more so if its scottish,True,False
6,1.565052283892781e+18,2022-08-31 19:01:56+00:00,['1565052283892781058'],@JeremyVineOn5 @Keir_Starmer @theJeremyVine WEAK,   weak,True,False
7,1.5650521756629445e+18,2022-08-31 19:01:30+00:00,['1565052175662944260'],@AaronBastani #COVID19  should have made it clear for #Starmer that we need common ownership now!,   should have made it clear for  that we need common ownership now,True,False
13,1.5650110712278917e+18,2022-08-31 16:18:10+00:00,['1565011071227891714'],@BBCPolitics You know why!, you know why,True,False
14,1.5650106565664315e+18,2022-08-31 16:16:31+00:00,['1565010656566431744'],@BBCLauraKT Wallpaper?, wallpaper,True,False
20,1.564938931279364e+18,2022-08-31 11:31:31+00:00,['1564938931279364096'],@OliviaUtley @GBNEWS It’s not doing very well?,  it’s not doing very well,True,False
23,1.564707553816322e+18,2022-08-30 20:12:06+00:00,['1564707553816322049'],@GothaJonny Adidas socks 😂😂, adidas socks ,True,False
24,1.5647071534657126e+18,2022-08-30 20:10:30+00:00,['1564707153465712640'],@KevinPascoe Hopefully he can use his mayoral platform (like Jonson did), hopefully he can use his mayoral platform like jonson did,True,False
25,1.564706774984401e+18,2022-08-30 20:09:00+00:00,['1564706774984400897'],@JeremyVineOn5 @MiaSertima @Keir_Starmer No,   no,True,False
27,1.5646777332963123e+18,2022-08-30 18:13:36+00:00,['1564677733296312320'],@KevinPascoe At last a real voice!, at last a real voice,True,False
28,1.5646774810382418e+18,2022-08-30 18:12:36+00:00,['1564677481038241795'],@docrussjackson @DanielaNadj @BBCNews Excellent thread on the decline of our democracy #corruption in politics,   excellent thread on the decline of our democracy  in politics,True,False
37,1.5645691119585362e+18,2022-08-30 11:01:59+00:00,['1564569111958536192'],@BeckettUnite #feudal attitudes prevail in the UK,  attitudes prevail in the uk,True,False
46,1.5639477519598305e+18,2022-08-28 17:52:55+00:00,['1563947751959830529'],@ThatTimWalker @SophiaCannon Boris is the anti democrat,  boris is the anti democrat,True,False
47,1.5639474749721887e+18,2022-08-28 17:51:49+00:00,['1563947474972188672'],@MichaelWarbur17 Thanks 👍, thanks ,True,False
51,1.563945986204078e+18,2022-08-28 17:45:54+00:00,['1563945986204078080'],@OhioMomoftwo This is the biproduct of #privatisation and the false promise of professional development., this is the biproduct of  and the false promise of professional development,True,False
53,1.5639449898428908e+18,2022-08-28 17:41:56+00:00,['1563944989842890756'],"@13sarahmurphy @PrivateEyeNews Where are the Tory landowners and fishing, shooting, fox hunting fxxxxs on this?",  where are the tory landowners and fishing shooting fox hunting fxxxxs on this,True,False
56,1.5639057328646267e+18,2022-08-28 15:05:57+00:00,['1563905732864626688'],@garyfoskett @paulmasonnews Spot on. Modern democracy is threatened by the likes of Johnson.,  spot on modern democracy is threatened by the likes of johnson,True,False
62,1.5638235447731036e+18,2022-08-28 09:39:22+00:00,['1563823544773103619'],This is an example of  #corruption in an extremely privatised service. also note: #Academies follow where elite schools lead. https://t.co/X9bPvgtKax,this is an example of   in an extremely privatised service also note  follow where elite schools lead ,True,False
83,1.5603511826018304e+18,2022-08-18 19:41:26+00:00,['1560351182601830400'],@bmay @BarryGardiner Barry is a great guy 👍,  barry is a great guy ,True,False
110,1.5563282214817792e+18,2022-08-07 17:15:37+00:00,['1556328221481779200'],@garyfoskett Earn = Take, earn  take,True,False
129,1.5552866130805473e+18,2022-08-04 20:16:39+00:00,['1555286613080547328'],@SueSuezep Tobacco barons are like ….?, tobacco barons are like …,True,False
131,1.5552862860926157e+18,2022-08-04 20:15:21+00:00,['1555286286092615682'],@Docstockk I think too many academics are avoiding  the discussion you quite rightly are  asking for, i think too many academics are avoiding  the discussion you quite rightly are  asking for,True,False
136,1.5552744940502753e+18,2022-08-04 19:28:29+00:00,['1555274494050275328'],@BBCSportScot Wow, wow,True,False
144,1.5547808496017613e+18,2022-08-03 10:46:55+00:00,['1554780849601761280'],@BriefcaseMike @bbc5live #bbc corruption like oil on water,   corruption like oil on water,True,False
146,1.554780586228781e+18,2022-08-03 10:45:52+00:00,['1554780586228781056'],@RepublicStaff But like Johnson they don’t want to work, but like johnson they don’t want to work,True,False
147,1.5547803598832148e+18,2022-08-03 10:44:58+00:00,['1554780359883214848'],@withorpe The echo of #trackandtrace, the echo of ,True,False
148,1.5547799662980997e+18,2022-08-03 10:43:25+00:00,['1554779966298099712'],@AdamBienkov Part of their ongoing #casualisation of Labour and discourse of dog eat dog., part of their ongoing  of labour and discourse of dog eat dog,True,False
154,1.5547248527367045e+18,2022-08-03 07:04:24+00:00,['1554724852736704512'],@JamesEFoster @theresa_may @trussliz @Conservatives Now we know why the Tories kept saying they don’t have a replacement for Johnson - they knew it was #Truss,    now we know why the tories kept saying they don’t have a replacement for johnson  they knew it was ,True,False
164,1.554071465787523e+18,2022-08-01 11:48:05+00:00,['1554071465787523072'],@SchoolsWeek @trussliz Truss needs to listen to her dad.,  truss needs to listen to her dad,True,False
172,1.5529792723730964e+18,2022-07-29 11:28:06+00:00,['1552979272373096448'],@KevinPascoe #FRILLS and #Foodbanks,  and ,True,False
175,1.552927231667839e+18,2022-07-29 08:01:18+00:00,['1552927231667838981'],@JeremyVineOn5 @RMTunion After years of disruptive privatisation- YES.,  after years of disruptive privatisation yes,True,False
176,1.5529134767665562e+18,2022-07-29 07:06:39+00:00,['1552913476766556160'],@RMTunion @___Naciye___ What Starmer can’t do #endex,  what starmer can’t do ,True,False
188,1.5525651600150118e+18,2022-07-28 08:02:34+00:00,['1552565160015011840'],@RMTunion @thecarolemalone Horrible journalism - UK can be better than this!,  horrible journalism  uk can be better than this,True,False
191,1.5520304842884751e+18,2022-07-26 20:37:57+00:00,['1552030484288475136'],@ConorMcGinn @Keir_Starmer @RachelReevesMP @UKLabour Not a convincing tweet 🙁,    not a convincing tweet ,True,False
193,1.5520286176260628e+18,2022-07-26 20:30:32+00:00,['1552028617626062853'],@SussexUni @DysonRachel @TuringScheme_UK @rfollettsussex As we come close to ditching Boris Starmer will trip and fall after him.,    as we come close to ditching boris starmer will trip and fall after him,True,False
195,1.5520274373739807e+18,2022-07-26 20:25:51+00:00,['1552027437373980673'],@AaronBastani Ditch this guy FAST!, ditch this guy fast,True,False
197,1.5520038433403535e+18,2022-07-26 18:52:05+00:00,['1552003843340353538'],@Keir_Starmer Such crap, such crap,True,False
220,1.5515537169558938e+18,2022-07-25 13:03:27+00:00,['1551553716955893761'],@FisherAndrew79 @MiaSertima @Keir_Starmer @RachelReevesMP The Lib Dems will benefit from this crap.,    the lib dems will benefit from this crap,True,False
230,1.5505349255556833e+18,2022-07-22 17:35:08+00:00,['1550534925555683328'],@thequentinletts Deserved, deserved,True,False
237,1.5476770070218957e+18,2022-07-14 20:18:47+00:00,['1547677007021895690'],RBS online banking appears to have crashed?,rbs online banking appears to have crashed,True,False
242,1.5474843765014528e+18,2022-07-14 07:33:20+00:00,['1547484376501452800'],@AdamBienkov #Trump business,  business,True,False
247,1.547345713247535e+18,2022-07-13 22:22:20+00:00,['1547345713247535106'],@AdamBienkov Army speak for ?, army speak for ,True,False
259,1.5472068277792645e+18,2022-07-13 13:10:28+00:00,['1547206827779264513'],@AdamBienkov #dodgy banker,  banker,True,False
262,1.5472060116431094e+18,2022-07-13 13:07:13+00:00,['1547206011643109379'],@JujuliaGrace London assistance, london assistance,True,False
263,1.5472058126276772e+18,2022-07-13 13:06:26+00:00,['1547205812627677186'],@GyllKing And ‘Sainsbury’fund the increasingly influential Institute of Government think tank!, and ‘sainsbury’fund the increasingly influential institute of government think tank,True,False
264,1.546979603163521e+18,2022-07-12 22:07:33+00:00,['1546979603163521026'],@Jennyflower Sorry but he is so #normanwisdom, sorry but he is so ,True,False
265,1.5469758445094052e+18,2022-07-12 21:52:37+00:00,['1546975844509405187'],"@DanielaNadj Yes. Also, did he make a deal with (the other banker) SJ?", yes also did he make a deal with the other banker sj,True,False
