Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,1.5650365863953777e+18,2022-08-31 17:59:33+00:00,['1565036586395377664'],@provokedpedago1 I understand why!, i understand why,True,False
1,1.5650266137455657e+18,2022-08-31 17:19:56+00:00,['1565026613745565697'],Don’t ask me where I am. #ontheroad #mantleoftheexpert https://t.co/8e0iD57jIN,don’t ask me where i am   ,True,False
3,1.5650168395492923e+18,2022-08-31 16:41:05+00:00,['1565016839549292547'],"@OliverMoyles I know you're a fan, but I don't feel comfortable with that level of control over other people's lives. It makes me uncomfortable, whatever the apparent benefits.", i know youre a fan but i dont feel comfortable with that level of control over other peoples lives it makes me uncomfortable whatever the apparent benefits,True,False
4,1.5650149120988692e+18,2022-08-31 16:33:26+00:00,['1565014912098869248'],"@bennewmark It would be the 53 largest economy in the world - bigger than Algeria, Qatar, or Hungary - https://t.co/Mt5R256dcK", it would be the 53 largest economy in the world  bigger than algeria qatar or hungary  ,True,False
5,1.565013096099418e+18,2022-08-31 16:26:13+00:00,['1565013096099418112'],@OliverMoyles It didn't need ofsted., it didnt need ofsted,True,False
6,1.5650107675770593e+18,2022-08-31 16:16:58+00:00,['1565010767577059328'],Turns out 'no excuses' was not the be all and end all we were told to believe. https://t.co/YmgI4vRCIe,turns out no excuses was not the be all and end all we were told to believe ,True,False
9,1.5649846089612698e+18,2022-08-31 14:33:01+00:00,['1564984608961269760'],Does anyone know if the analysis on energy bills on this wk's @BBCMoreOrLess is accurate or not? I heard a caller on @mrjamesob a couple of wks ago saying the energy companies were making a killing because of 'futures' wholesale prices bought yrs ago. https://t.co/NK51znV525,does anyone know if the analysis on energy bills on this wks  is accurate or not i heard a caller on  a couple of wks ago saying the energy companies were making a killing because of futures wholesale prices bought yrs ago ,True,False
10,1.5649811141120328e+18,2022-08-31 14:19:08+00:00,['1564981114112032770'],What stonking wheezes will JRM come up with to help people with their fuel bills? I’ll start: collect wood from the copse. https://t.co/LYxJ6Ejpls,what stonking wheezes will jrm come up with to help people with their fuel bills i’ll start collect wood from the copse ,True,False
11,1.56497554720947e+18,2022-08-31 13:57:00+00:00,['1564975547209469954'],The govt have given up on governing. They’ve decided just to take the piss. https://t.co/MOFaWnau8O,the govt have given up on governing they’ve decided just to take the piss ,True,False
12,1.564959745420759e+18,2022-08-31 12:54:13+00:00,['1564959745420759041'],"@RethinkingJames Both Finn and Ettie have got to university (Bath and Edinburgh) thru BTEC courses, although they did need top marks D* D* D*. It takes dedication, but they were happy because they enjoyed the courses and knew how they were doing every step of the way.", both finn and ettie have got to university bath and edinburgh thru btec courses although they did need top marks d d d it takes dedication but they were happy because they enjoyed the courses and knew how they were doing every step of the way,True,False
13,1.5649592051062784e+18,2022-08-31 12:52:04+00:00,['1564959205106278401'],"@RethinkingJames I like them because they are graded on course work rather than final exams. Students know exactly where they are and can stay on track, unlike the 'big worry' of A-levels...", i like them because they are graded on course work rather than final exams students know exactly where they are and can stay on track unlike the big worry of alevels,True,False
