Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,1.564705122164392e+18,2022-08-30 20:02:26+00:00,['1564705122164391936'],@Ottojizzmark I’ll f*ck you over, i’ll fck you over,True,False
1,1.5646138912121692e+18,2022-08-30 13:59:55+00:00,['1564613891212169229'],@jw_teach or at least unchallenged, or at least unchallenged,True,False
2,1.5646136529756078e+18,2022-08-30 13:58:58+00:00,['1564613652975607808'],@jw_teach Feeling safe, feeling safe,True,False
3,1.5641531992836424e+18,2022-08-29 07:29:17+00:00,['1564153199283642370'],"Wordle 436 2/6

⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩","wordle 436 26


",True,False
4,1.563940230436094e+18,2022-08-28 17:23:02+00:00,['1563940230436093954'],"Transported back to my very well spent South London youth with #ReggaeattheBBC as I cook. Only one slight problem, someone else enjoying it a bit too much! #dogsoftwitter https://t.co/DYPL6VZ2yQ",transported back to my very well spent south london youth with  as i cook only one slight problem someone else enjoying it a bit too much  ,True,False
5,1.5639253451616952e+18,2022-08-28 16:23:53+00:00,['1563925345161695232'],@sandallf Impressive - I was 5 today!, impressive  i was 5 today,True,False
6,1.5639019595722793e+18,2022-08-28 14:50:57+00:00,['1563901959572279296'],@Gabe55Gabe Because there isn’t profit in it for developers and utility companies.  We would need a government with a sense of collective responsibility rather than a focus on individual profit to change that., because there isn’t profit in it for developers and utility companies  we would need a government with a sense of collective responsibility rather than a focus on individual profit to change that,True,False
9,1.563885639837311e+18,2022-08-28 13:46:06+00:00,['1563885639837310982'],@BobGeor27574923 Redecorate, redecorate,True,False
10,1.5638854921768837e+18,2022-08-28 13:45:31+00:00,['1563885492176883715'],Went here to escape - tough life 😆 https://t.co/OkDahISVII,went here to escape  tough life  ,True,False
12,1.563828295480787e+18,2022-08-28 09:58:14+00:00,['1563828295480786944'],@churchnw6 Yes uk, yes uk,True,False
13,1.5638201097512714e+18,2022-08-28 09:25:43+00:00,['1563820109751271424'],@JakajackKathy and @MarcusRashford @carolecadwalla and @RobbieRinder Need to promote the good ones as orchestrated campaigns to smear, and   and  need to promote the good ones as orchestrated campaigns to smear,True,False
14,1.5638193270857646e+18,2022-08-28 09:22:36+00:00,['1563819327085764608'],😩 The joys of #suburbanlife bouncy castle just being delivered to neighbours. No peace for me in my garden then this afternoon., the joys of  bouncy castle just being delivered to neighbours no peace for me in my garden then this afternoon,True,False
15,1.5638169786488914e+18,2022-08-28 09:13:16+00:00,['1563816978648891392'],@ChrisChivers2 Get richer quicker 😞 for those already wealthy - ever increasing gap between the haves and have nots and under a government cynically claiming to care about #LevellingUp, get richer quicker  for those already wealthy  ever increasing gap between the haves and have nots and under a government cynically claiming to care about ,True,False
16,1.5638112490072474e+18,2022-08-28 08:50:30+00:00,['1563811249007247360'],"@ChrisChivers2 Hedge funds, disaster capitalism and billionaires all seem like growth sectors?", hedge funds disaster capitalism and billionaires all seem like growth sectors,True,False
17,1.56380089498615e+18,2022-08-28 08:09:22+00:00,['1563800894986149888'],@samfranb And unusually for multi season series it stays good until the end. I didn’t want it to finish ❤️, and unusually for multi season series it stays good until the end i didn’t want it to finish ,True,False
18,1.5637988447432294e+18,2022-08-28 08:01:13+00:00,['1563798844743229440'],@williamnhutton People with any integrity from all facets of the political spectrum would find it hard to engage and operate in current climate. Truly a tragedy for democracy. #leadershipmatters, people with any integrity from all facets of the political spectrum would find it hard to engage and operate in current climate truly a tragedy for democracy ,True,False
20,1.5635988428678922e+18,2022-08-27 18:46:29+00:00,['1563598842867892225'],@John_Ravenn The lies peddled by tabloid press, the lies peddled by tabloid press,True,False
22,1.5631142957305364e+18,2022-08-26 10:41:04+00:00,['1563114295730536448'],@DeputyGrocott This vicious beast had to go to the vet today - he’s not a fan! 😆 https://t.co/hku1T7OVqj, this vicious beast had to go to the vet today  he’s not a fan  ,True,False
23,1.5631136266551665e+18,2022-08-26 10:38:24+00:00,['1563113626655166465'],"I marked GCSE #resultsday2022 by meeting up with one of my first ever A grade students, 32 years later! Last time I saw her she was 16. Doing amazing work and using her talents with adults with learning disabilities.",i marked gcse  by meeting up with one of my first ever a grade students 32 years later last time i saw her she was 16 doing amazing work and using her talents with adults with learning disabilities,True,False
24,1.5624416682129613e+18,2022-08-24 14:08:17+00:00,['1562441668212961281'],@Julespickford @matkinson956 @doctor_oxford Same re Nepalese carers in Sussex,   same re nepalese carers in sussex,True,False
25,1.5622037597024256e+18,2022-08-23 22:22:55+00:00,['1562203759702425600'],@debedee21 Then Liz Truss became Prime Minister, then liz truss became prime minister,True,False
26,1.5620011737999114e+18,2022-08-23 08:57:55+00:00,['1562001173799911424'],"@UaMuireadhaigh @Sue_Cowley Madness, huge rockfall in Sidmouth yesterday",  madness huge rockfall in sidmouth yesterday,True,False
27,1.5620009743273e+18,2022-08-23 08:57:07+00:00,['1562000974327300097'],@Sue_Cowley Red flag here may be the rocks, red flag here may be the rocks,True,False
28,1.5620007483506074e+18,2022-08-23 08:56:13+00:00,['1562000748350607361'],@Sue_Cowley You made me google 😆 https://t.co/DReRhz1USj, you made me google  ,True,False
29,1.5620004062338826e+18,2022-08-23 08:54:52+00:00,['1562000406233882625'],"@Sue_Cowley Could be a warning, didn’t inspect closely. Rather miserable day for the beach, but meant West Bay not crowded", could be a warning didn’t inspect closely rather miserable day for the beach but meant west bay not crowded,True,False
30,1.56199924332544e+18,2022-08-23 08:50:14+00:00,['1561999243325440002'],https://t.co/4Et85GGcfI,,True,False
31,1.561039499991425e+18,2022-08-20 17:16:34+00:00,['1561039499991425024'],"@Kezza101064 A wake of Tories, as in vultures", a wake of tories as in vultures,True,False
32,1.561038519585456e+18,2022-08-20 17:12:40+00:00,['1561038519585456128'],"@benniekara I was quite shocked when I visited my daughter’s school a few years ago - long manes of hair for those able to grow it seemed almost compulsory, more variety amongst the boys who had long and short styles.", i was quite shocked when i visited my daughter’s school a few years ago  long manes of hair for those able to grow it seemed almost compulsory more variety amongst the boys who had long and short styles,True,False
33,1.560353922904121e+18,2022-08-18 19:52:19+00:00,['1560353922904121345'],@simon_davies2 Struggling to understand how he’s still there!, struggling to understand how he’s still there,True,False
34,1.5603516757847654e+18,2022-08-18 19:43:24+00:00,['1560351675784765440'],"@JacquesRogues Tabloid papers and now their on line equivalent echo chambers. Tories are great at causing division and distracting from the real problems: No 1, distribution of wealth No 2 affordable housing No 3 better public services.", tabloid papers and now their on line equivalent echo chambers tories are great at causing division and distracting from the real problems no 1 distribution of wealth no 2 affordable housing no 3 better public services,True,False
37,1.5601867970570527e+18,2022-08-18 08:48:13+00:00,['1560186797057052676'],@davejackson1954 Sad and angry in equal measures. My niece desperate to be a Dr has a first in pharmacy instead 😞 Is this what Brexiters wanted? Or anyone else for that matter., sad and angry in equal measures my niece desperate to be a dr has a first in pharmacy instead  is this what brexiters wanted or anyone else for that matter,True,False
39,1.5601680631689216e+18,2022-08-18 07:33:47+00:00,['1560168063168921600'],James Cleverley has basically just said on @BBCr4today that it’s cheaper to employ qualified Drs from overseas than train our own. Meanwhile  talented British students are going to train in Bulgaria &amp; Albania #nhscrisis #NHS,james cleverley has basically just said on  that it’s cheaper to employ qualified drs from overseas than train our own meanwhile  talented british students are going to train in bulgaria amp albania  ,True,False
40,1.5598676237556204e+18,2022-08-17 11:39:57+00:00,['1559867623755620355'],"@neuroteachers NO, context/ intention is everything.", no context intention is everything,True,False
42,1.559857002620375e+18,2022-08-17 10:57:44+00:00,['1559857002620375041'],@thismorning Duet? https://t.co/NexqzR2BqX, duet ,True,False
44,1.5597794558323958e+18,2022-08-17 05:49:36+00:00,['1559779455832395777'],@AdamBienkov Thought she went to school in Leeds? 🤔, thought she went to school in leeds ,True,False
45,1.5596163268675994e+18,2022-08-16 19:01:23+00:00,['1559616326867599365'],@JerryHicksUnite Tragic, tragic,True,False
46,1.5594394174750433e+18,2022-08-16 07:18:24+00:00,['1559439417475043330'],@EPonSea Good luck 😞, good luck ,True,False
47,1.5594391941995725e+18,2022-08-16 07:17:31+00:00,['1559439194199572480'],@GMB @RobbieRinder by far the best guest presenter. More of him and much less of Madeley please. With an occasional bit of Balls.,  by far the best guest presenter more of him and much less of madeley please with an occasional bit of balls,True,False
48,1.559247076579545e+18,2022-08-15 18:34:07+00:00,['1559247076579545089'],@SES6521 My 20 yr old niece has been working in a pub this summer and is quite appalled by the attention of men old enough to be her father or grandfather! Thought that was bad enough 😡 Just revolting., my 20 yr old niece has been working in a pub this summer and is quite appalled by the attention of men old enough to be her father or grandfather thought that was bad enough  just revolting,True,False
50,1.5592451631380972e+18,2022-08-15 18:26:30+00:00,['1559245163138097152'],@TheresaC16 Yes! Quiet neighbours a bonus. A friend of mine lived next to an undertakers and had bodies going up and down a side alley! Think that’s worse 😆, yes quiet neighbours a bonus a friend of mine lived next to an undertakers and had bodies going up and down a side alley think that’s worse ,True,False
53,1.5578313812244603e+18,2022-08-11 20:48:39+00:00,['1557831381224460290'],@EA_Holmes These people are saints. I’m riveted!, these people are saints i’m riveted,True,False
55,1.557824620841128e+18,2022-08-11 20:21:47+00:00,['1557824620841127938'],@petergates3 😱 This can’t be real?!? Who would go? 😳,  this can’t be real who would go ,True,False
56,1.557824023580627e+18,2022-08-11 20:19:24+00:00,['1557824023580626944'],Just come in from the garden to #Ambulance Not something I’d choose to watch normally but wow!!! Horrifying #NHS #savetheNHS 💙 In bits after just 10mins 😩,just come in from the garden to  not something i’d choose to watch normally but wow horrifying    in bits after just 10mins ,True,False
58,1.5576584033418445e+18,2022-08-11 09:21:17+00:00,['1557658403341844480'],@Sue_Cowley That’s petrol. diesel 10p higher, that’s petrol diesel 10p higher,True,False
59,1.5576582704243384e+18,2022-08-11 09:20:46+00:00,['1557658270424338432'],"@Sue_Cowley Down a bit, but our area was higher than anywhere else! Was £195.99 at highest now £172.99 lowest.", down a bit but our area was higher than anywhere else was £19599 at highest now £17299 lowest,True,False
60,1.5574621451593728e+18,2022-08-10 20:21:26+00:00,['1557462145159372800'],@Jennyflower it’s about profits for the few rather than better quality of life for the many., it’s about profits for the few rather than better quality of life for the many,True,False
61,1.5574609177717228e+18,2022-08-10 20:16:33+00:00,['1557460917771722754'],@Jennyflower Because there’s no profit in it for them., because there’s no profit in it for them,True,False
63,1.5573302719675187e+18,2022-08-10 11:37:25+00:00,['1557330271967518720'],@loosewomen Seems to be some confusion between power shortages and high costs. Surely most people are cutting back as far as possible already due to costs? #CostOfLivingCrisis #LooseWomen, seems to be some confusion between power shortages and high costs surely most people are cutting back as far as possible already due to costs  ,True,False
64,1.5573071916773868e+18,2022-08-10 10:05:42+00:00,['1557307191677386752'],"@Aunty_Tori @RyanEL73 Agree actually, the 80s, when greed took hold. 😞",  agree actually the 80s when greed took hold ,True,False
65,1.5567553439501025e+18,2022-08-08 21:32:51+00:00,['1556755343950102529'],"@RyanEL73 Started 2010, accelerated 2016", started 2010 accelerated 2016,True,False
