Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
1,1.5644315772408177e+18,2022-08-30 01:55:28+00:00,['1564431577240817665'],@fishroper Maybe she can wait until after the game? 🤣, maybe she can wait until after the game ,True,False
2,1.5638698049053368e+18,2022-08-28 12:43:11+00:00,['1563869804905336834'],@_ElizabethC99_ @LeicesterTigers Likewise,  likewise,True,False
3,1.5638688848344187e+18,2022-08-28 12:39:32+00:00,['1563868884834418689'],@_ElizabethC99_ @LeicesterTigers See you there!,  see you there,True,False
4,1.5636482382001848e+18,2022-08-27 22:02:45+00:00,['1563648238200184836'],@CharlesAnyan @AnnaLongthorp Certainly was excellent!,  certainly was excellent,True,False
5,1.5635787245574226e+18,2022-08-27 17:26:32+00:00,['1563578724557422592'],@susantomalin @CharlesAnyan He can bring it to the hog roast tonight.,  he can bring it to the hog roast tonight,True,False
7,1.5630619250090437e+18,2022-08-26 07:12:57+00:00,['1563061925009043456'],@tomdabs Quite expensive for a couple of dish cloths... 🤣🤣, quite expensive for a couple of dish cloths ,True,False
9,1.5617999836234383e+18,2022-08-22 19:38:27+00:00,['1561799983623438339'],I can highly recommend Emma for any travel needs. https://t.co/DohA6hOlcZ,i can highly recommend emma for any travel needs ,True,False
10,1.561797275747238e+18,2022-08-22 19:27:41+00:00,['1561797275747237889'],@GrainStorageRob Our local coffee shop changed a note for some tourists., our local coffee shop changed a note for some tourists,True,False
11,1.5617970318191534e+18,2022-08-22 19:26:43+00:00,['1561797031819153408'],@MarkSJordan Well done. Be pleased for yourself as it’s a tricky process and progression is hard. (Says she who is the queen of self-sabotage!), well done be pleased for yourself as it’s a tricky process and progression is hard says she who is the queen of selfsabotage,True,False
12,1.5613208343876444e+18,2022-08-21 11:54:29+00:00,['1561320834387644417'],"@Natty08 Well, I always complain about showing my calves so this would be an option. However, I’m also not keen on showing my thighs. 

It’s a no from me! 🤣"," well i always complain about showing my calves so this would be an option however i’m also not keen on showing my thighs 

it’s a no from me ",True,False
13,1.561303441678426e+18,2022-08-21 10:45:22+00:00,['1561303441678426112'],🐯🏉 Looking forward to this! https://t.co/Jfyel2xfJZ, looking forward to this ,True,False
14,1.56130244309862e+18,2022-08-21 10:41:24+00:00,['1561302443098619904'],"@brassoteach Pros: You’re more refreshed because you have time for yourself/family. You still retain control of your class.

Cons: You still have to do all the reports. 

I felt I was a better teacher when I was on 4 days because I didn’t feel like I was on the treadmill of doom!"," pros you’re more refreshed because you have time for yourselffamily you still retain control of your class

cons you still have to do all the reports 

i felt i was a better teacher when i was on 4 days because i didn’t feel like i was on the treadmill of doom",True,False
15,1.561268070764712e+18,2022-08-21 08:24:49+00:00,['1561268070764711937'],@paulareeves7 @theposhwomen And a trip out to Skeggy!,  and a trip out to skeggy,True,False
16,1.5609564586274734e+18,2022-08-20 11:46:35+00:00,['1560956458627473409'],"@CharmillConsult @CharlesAnyan Lambert is adorable!

Millie says hello. 😻 https://t.co/irylsmTFH6","  lambert is adorable

millie says hello  ",True,False
17,1.5609556511484682e+18,2022-08-20 11:43:23+00:00,['1560955651148468226'],"@adamlondontours @londonwalks One day soon, I hope. Just not this week. 😢",  one day soon i hope just not this week ,True,False
18,1.5609075280321167e+18,2022-08-20 08:32:09+00:00,['1560907528032116739'],"@MrLloydJames @CharlesAnyan As his big sister, I’m more than happy to be that person. 😂😂😂",  as his big sister i’m more than happy to be that person ,True,False
19,1.5606494840776172e+18,2022-08-19 15:26:47+00:00,['1560649484077617153'],"@CharlesAnyan Home grown tomatoes? And cucumber? Not killed by you, obviously.", home grown tomatoes and cucumber not killed by you obviously,True,False
20,1.5603266027472486e+18,2022-08-18 18:03:46+00:00,['1560326602747248640'],@MrsSmanwar Neither my parents nor my brother have had it as yet., neither my parents nor my brother have had it as yet,True,False
22,1.5601896126387487e+18,2022-08-18 08:59:25+00:00,['1560189612638748673'],@birdfortytwo Congratulations to her!  And you. 🍾🥂, congratulations to her  and you ,True,False
24,1.5597511754314588e+18,2022-08-17 03:57:13+00:00,['1559751175431458816'],"@fishroper Yep, same here with YFC - livestock showing/judging etc. Gets them to socialise with likeminded people who don’t necessarily go to their school.", yep same here with yfc  livestock showingjudging etc gets them to socialise with likeminded people who don’t necessarily go to their school,True,False
25,1.5597494801944005e+18,2022-08-17 03:50:29+00:00,['1559749480194400260'],"@fishroper Ah, thank you! Along the same lines as our Young Farmers Club (YFC), but you don’t have to be directly involved in ag classes. Though all the club’s activities are linked with food &amp; farming.", ah thank you along the same lines as our young farmers club yfc but you don’t have to be directly involved in ag classes though all the club’s activities are linked with food amp farming,True,False
26,1.5597349996870697e+18,2022-08-17 02:52:57+00:00,['1559734999687069703'],"@fishroper And what is FFA, please?

From a “we don’t have it in our country that I know of” Brit."," and what is ffa please

from a “we don’t have it in our country that i know of” brit",True,False
27,1.559717124809048e+18,2022-08-17 01:41:55+00:00,['1559717124809048065'],"@fishroper Love the sound of this! 

*moves to Oklahoma*"," love the sound of this 

moves to oklahoma",True,False
28,1.5595109015600497e+18,2022-08-16 12:02:27+00:00,['1559510901560049664'],"@fishroper @CharlesAnyan He doesn't behave on other days of the year, so why bother on his own mother's birthday?! 😂",  he doesnt behave on other days of the year so why bother on his own mothers birthday ,True,False
29,1.5595046029738025e+18,2022-08-16 11:37:26+00:00,['1559504602973802496'],"@fishroper It was one of those indoor sparklers!  Unfortunately, @CharlesAnyan just missed the end of the sparkles. 🙃", it was one of those indoor sparklers  unfortunately  just missed the end of the sparkles ,True,False
30,1.5594262655721513e+18,2022-08-16 06:26:09+00:00,['1559426265572151296'],Last night we went out and celebrated our mother’s birthday. 🥂 https://t.co/ht1aMPHnfI,last night we went out and celebrated our mother’s birthday  ,True,False
32,1.558746159463686e+18,2022-08-14 09:23:39+00:00,['1558746159463686144'],@fishroper 😂😂 Brilliant. And the logo/picture on the box.,  brilliant and the logopicture on the box,True,False
33,1.5585194416584663e+18,2022-08-13 18:22:45+00:00,['1558519441658466306'],@alexmc6875 Thank you!, thank you,True,False
34,1.558089849982407e+18,2022-08-12 13:55:42+00:00,['1558089849982406662'],"We’re ending our holiday here. It’s been an incredible 3 weeks for me (and 10 days for Ian 🤣), catching up with family and exploring a new country. Canada, you have my heart! 🇨🇦 https://t.co/JYXLOHulWa",we’re ending our holiday here it’s been an incredible 3 weeks for me and 10 days for ian  catching up with family and exploring a new country canada you have my heart  ,True,False
35,1.5575899451827405e+18,2022-08-11 04:49:16+00:00,['1557589945182740481'],@fishroper Beautiful 😍, beautiful ,True,False
36,1.5553323188349583e+18,2022-08-04 23:18:16+00:00,['1555332318834958337'],@TCEmmaSavage Have an amazing time, have an amazing time,True,False
37,1.5551647912195604e+18,2022-08-04 12:12:34+00:00,['1555164791219560449'],"@EileenDucksbury @CharlesAnyan Neither works, but both are the boss. 🤣",  neither works but both are the boss ,True,False
38,1.5551644723225436e+18,2022-08-04 12:11:18+00:00,['1555164472322543617'],@CharlesAnyan @Warburtons Always reminds me of https://t.co/240j1otHsJ and @AmandaBrook_ !,  always reminds me of  and  ,True,False
