Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,1.565087475625861e+18,2022-08-31 21:21:46+00:00,['1565087475625861121'],"@sam_gorse @ljmu_education Thanks Sam. School Direct will still be my role, so very much looking forward to continuing our partnership.",  thanks sam school direct will still be my role so very much looking forward to continuing our partnership,True,False
1,1.565053944010838e+18,2022-08-31 19:08:32+00:00,['1565053944010838017'],@ty_goddard Joe’s work on this is brilliant. He’ll tell you much more ., joe’s work on this is brilliant he’ll tell you much more ,True,False
2,1.5650536151271014e+18,2022-08-31 19:07:13+00:00,['1565053615127101442'],@LTeacher123 Your daughter? (I hope) x, your daughter i hope x,True,False
3,1.5650434892677652e+18,2022-08-31 18:26:59+00:00,['1565043489267765249'],"Lots of lovely comments today. Thank you to everyone. This one is what it’s all about, so I’m sharing it for all those involved in ITE. https://t.co/AKvwG8ZmYB",lots of lovely comments today thank you to everyone this one is what it’s all about so i’m sharing it for all those involved in ite ,True,False
4,1.5650429614523433e+18,2022-08-31 18:24:53+00:00,['1565042961452343297'],@LTeacher123 @ljmu_education Thanks Laura ; fabulous mentor to so many of our students x,  thanks laura  fabulous mentor to so many of our students x,True,False
5,1.56504261173547e+18,2022-08-31 18:23:30+00:00,['1565042611735470080'],@tjwallis72 @ljmu_education Thanks Tracy. Give us a shout next time you’re in Liverpool x,  thanks tracy give us a shout next time you’re in liverpool x,True,False
6,1.5650419357017457e+18,2022-08-31 18:20:49+00:00,['1565041935701745664'],@AndyJConnell There’s the golden thread right there.. 😂, there’s the golden thread right there ,True,False
7,1.565041258023846e+18,2022-08-31 18:18:07+00:00,['1565041258023845891'],@AndyJConnell Get back to your golden noodles Connell!, get back to your golden noodles connell,True,False
9,1.5650254117587108e+18,2022-08-31 17:15:09+00:00,['1565025411758710784'],@DrClaireESmith1 @ljmu_education Thank you Claire. Such a great sector to be part of and you’ve definitely not seen the end of me yet!,  thank you claire such a great sector to be part of and you’ve definitely not seen the end of me yet,True,False
10,1.5649994572378317e+18,2022-08-31 15:32:01+00:00,['1564999457237831680'],"“Bauckham appears to be the go-to sector official in these situations. He became interim chair of Ofqual after upheaval at the regulator in 2020 before being give then role permanently.
He also led the initial teacher training market review and the review of modern languages”. https://t.co/ktJCAIH7m7","“bauckham appears to be the goto sector official in these situations he became interim chair of ofqual after upheaval at the regulator in 2020 before being give then role permanently
he also led the initial teacher training market review and the review of modern languages” ",True,False
12,1.564932036678353e+18,2022-08-31 11:04:07+00:00,['1564932036678352901'],@DrAimeeQuicks @ljmu_education That’s a lovely thing to say. Thank you,  that’s a lovely thing to say thank you,True,False
13,1.5649315795955876e+18,2022-08-31 11:02:18+00:00,['1564931579595587586'],@suitedhistorian @ljmu_education This means so much Tony. Thank you.,  this means so much tony thank you,True,False
14,1.564931342613287e+18,2022-08-31 11:01:21+00:00,['1564931342613286912'],@amoor4ed @ljmu_education Thanks Andy - yes definitely- partnerships will be my focus in my new role.,  thanks andy  yes definitely partnerships will be my focus in my new role,True,False
