,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
3405,3405,kick game momentum swung favour,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9630440639215944,False,That kick will cost us this game. Momentum swung entirely in their favour.,that kick will cost us this game momentum swung entirely in their favour,2019-08-24 15:32:17+00:00,None,1,Positive
3406,3406,message photo,6,6_photo_photographer_photography_camera,photo - photographer - photography - camera - image - photograph - picture - photojournalist - photojournalism - clip,0.5858338720598526,False,I heartily approve this message (as I appear to be doing in the photo) https://t.co/nXO84UAzeo,i heartily approve this message as i appear to be doing in the photo ,2019-08-24 19:16:20+00:00,Life,0,None
3407,3407,weather condition showing result prematch,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"Defied the weather conditions to put in a fantastic showing early on, dug in when needed and thoroughly enjoyed the result. And that was just the pre-match pie. https://t.co/WmhQY2k2eK",defied the weather conditions to put in a fantastic showing early on dug in when needed and thoroughly enjoyed the result and that was just the prematch pie ,2019-08-24 19:22:42+00:00,None,1,Positive
3408,3408,consolation majority saint club wembley,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6703230146641405,False,Some consolation for the majority of Saints fans - at least they got to see their hometown club win at Wembley.,some consolation for the majority of saints fans  at least they got to see their hometown club win at wembley,2019-08-24 19:43:28+00:00,None,1,Positive
3409,3409,bloody hell dusty,9,9_woman_violence_rape_gender,woman - violence - rape - gender - misogyny - reporter - abuse - police - feminism - feminist,0.8281608925881797,False,"@ChrisHallas Bloody hell, it’s dusty in here.", bloody hell it’s dusty in here,2019-08-24 19:58:10+00:00,Life,2,Negative
3410,3410,finger millionaire tonight anyone woman,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"She just missed out on ""the fastest finger first"" on Who Wants To Be A Millionaire? tonight. Does anyone know this Luton woman? https://t.co/X61YNPLARJ",she just missed out on the fastest finger first on who wants to be a millionaire tonight does anyone know this luton woman ,2019-08-24 20:18:36+00:00,None,2,Negative
3411,3411,sunday express lack deal headline,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2009327834233033,False,The Sunday Express not stopping total lack of any deal getting in the way of headline. #TomorrowsPapersToday https://t.co/N0meymqwib,the sunday express not stopping total lack of any deal getting in the way of headline  ,2019-08-24 21:31:43+00:00,None,1,Positive
3412,3412,concert family,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Brilliant #EdSheeran concert in #Ipswich this evening. Family outing proved a hit. #livemusic,brilliant  concert in  this evening family outing proved a hit ,2019-08-24 21:35:14+00:00,None,1,Positive
3413,3413,show dont,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@B1Lou Loved hearing @jodiehalford28 @sonwatson @yummybreakfast on Friday thought it was a great show. (Don’t worry @BenFryer love you too!), loved hearing    on friday thought it was a great show dont worry  love you too,2019-08-25 06:48:55+00:00,None,1,Positive
3414,3414,radio whole something mind gender chemistry presenter,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2181890288531484,False,"@B1Lou @jodiehalford28 @sonwatson @yummybreakfast @BenFryer It made me realise how rare it is (across TV and radio as a whole) because it’s something I immediately noticed. To my mind it is irrelevant the gender, it is all about chemistry between presenters",     it made me realise how rare it is across tv and radio as a whole because it’s something i immediately noticed to my mind it is irrelevant the gender it is all about chemistry between presenters,2019-08-25 07:07:07+00:00,None,0,None
