id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5649717940245135e+18,2022-08-31 13:42:06+00:00,['1564971794024513538'],It's been ages since my last sign in here. Louis and #FaithInTheFuture pulled me back! Love me some new Louis music! https://t.co/7JDAagGB8Q,,it's been ages since my last sign in here louis and  pulled me back love me some new louis music ,sign louis music
1.5277066743157883e+18,2022-05-20 17:43:49+00:00,['1527706674315788292'],"@JariTervo1 Vielä on viinat jäljellä😄 Katsotut osat ovat saaneet miettimään, nauramaan, oppimaan ja et ikinä usko, mutta totta on: taidan mennä tänä kesänä katsomaan paikallista pesistä. Upea sarja. Toivottavasti tulee lisää.",, viel on viinat jljell katsotut osat ovat saaneet miettimn nauramaan oppimaan ja et ikin usko mutta totta on taidan menn tn kesn katsomaan paikallista pesist upea sarja toivottavasti tulee lis,viel viinat jljell saaneet miettimn oppimaan mutta totta taidan menn kesn katsomaan pesist sarja toivottavasti tulee
1.4892966684954296e+18,2022-02-03 17:56:10+00:00,['1489296668495429640'],"Vaadi kanssamme, että Israel lopettaa kotien tuhoamisen ja pakkohäädöt välittömästi. https://t.co/abK1krlbgG",,vaadi kanssamme ett israel lopettaa kotien tuhoamisen ja pakkohdt vlittmsti ,vaadi kanssamme israel lopettaa kotien tuhoamisen pakkohdt vlittmsti
1.4892941428825948e+18,2022-02-03 17:46:08+00:00,['1489294142882594816'],"The @ray_ban @Luxottica Stories glasses are a stalker's dream product, and a privacy nightmare. Here's what we can do about it: https://t.co/1f9gFRawaE",,the   stories glasses are a stalker's dream product and a privacy nightmare here's what we can do about it ,story glass dream product privacy nightmare
1.489293013536985e+18,2022-02-03 17:41:38+00:00,['1489293013536985096'],"Nightmare oil expansion can’t go ahead without insurance. If we raise a huge, global outcry today—we can call out @AXA’s climate hypocrisy, and make oil and gas drilling in places like Amazon totally uninsurable. https://t.co/NhwUA5AT2Z",,nightmare oil expansion can’t go ahead without insurance if we raise a huge global outcry todaywe can call out s climate hypocrisy and make oil and gas drilling in places like amazon totally uninsurable ,expansion insurance outcry todaywe climate hypocrisy drilling place amazon
1.488924743709438e+18,2022-02-02 17:18:16+00:00,['1488924743709437957'],"Voimia lakkolaisille! Älkää antako periksi tahoille, jotka eivät kunnioita työntekijöitään. #paperiliitto #upm #lakko https://t.co/VIzzab70Yb",,voimia lakkolaisille lk antako periksi tahoille jotka eivt kunnioita tyntekijitn    ,voimia antako periksi tahoille jotka eivt
1.476274675672314e+18,2021-12-29 19:31:25+00:00,['1476274675672313856'],Really loved this reaction! I was actually there listening to this live. Blessed. Rap Fan Reacts to Nightwish - The Greatest Show on Earth https://t.co/I5SFN4sXln,,really loved this reaction i was actually there listening to this live blessed rap fan reacts to nightwish  the greatest show on earth ,reaction show earth
1.4700823627174502e+18,2021-12-12 17:25:22+00:00,['1470082362717450249'],Can't believe it has been a whole year since #LFL Thank you #LouisTomlinson #PROUDtobeafan https://t.co/0VPIJQ7l50,,can't believe it has been a whole year since  thank you   ,year thank
1.4672169768964833e+18,2021-12-04 19:39:21+00:00,['1467216976896483331'],Kuinkahan kauhean terrori-iskun nämä äärioikeistolaiset olisivat saaneet aikaan? Onneksi poliisi oli valpaana. #ÄärioikeistoOnOngelma #äärioikeisto #terrorismi https://t.co/r8DxCuaHuU,,kuinkahan kauhean terroriiskun nm rioikeistolaiset olisivat saaneet aikaan onneksi poliisi oli valpaana rioikeistoonongelma rioikeisto  ,rioikeistolaiset saaneet onneksi poliisi rioikeistoonongelma rioikeisto
1.4617138950018376e+18,2021-11-19 15:12:04+00:00,['1461713895001837571'],No skips on this one! Wish it included #CopyOfACopyOfACopy and #Change too https://t.co/28bcLAHypb,,no skips on this one wish it included  and  too ,skip wish
1.4530035290319135e+18,2021-10-26 14:20:11+00:00,['1453003529031913473'],My high sensitive brain loves listening to Louis after a hectic day at work. #healingvoice #healinglyrics #LouisTomlinson https://t.co/X9n7hQMGFs,,my high sensitive brain loves listening to louis after a hectic day at work    ,brain love work
1.445071321147265e+18,2021-10-04 17:00:25+00:00,['1445071321147265041'],Lisääkö metsän hakkuu monimuotoisuutta? Tunteet kuumenevat Jyväskylässä – SLL: Virkistysmetsä ei kaipaa pusikoiden siivoamista tai hakkuita #hakkuut #metsät #luonto #monimuotoisuus https://t.co/M2ElkpI00I,,lisk metsn hakkuu monimuotoisuutta tunteet kuumenevat jyvskylss  sll virkistysmets ei kaipaa pusikoiden siivoamista tai hakkuita  t   ,metsn hakkuu monimuotoisuutta tunteet virkistysmets pusikoiden siivoamista hakkuita
1.4447090498037228e+18,2021-10-03 17:00:53+00:00,['1444709049803722753'],Valtava tietovuoto paljastaa Putinin lähipiirin salaiset omistukset – presidentin suomalaiselle ystävälle järjesteltiin miljardi euroa #korruptio #PandoraPapers https://t.co/jADQK2gCHG,,valtava tietovuoto paljastaa putinin lhipiirin salaiset omistukset  presidentin suomalaiselle ystvlle jrjesteltiin miljardi euroa   ,valtava tietovuoto paljastaa putinin lhipiirin salaiset omistukset presidentin suomalaiselle ystvlle jrjesteltiin miljardi euroa
1.4446919921103176e+18,2021-10-03 15:53:06+00:00,['1444691992110317573'],Auta suojelemaan Suomen viimeiset luonnometsät -allekirjoita vetoomus @greenpeacesuomi #luonnonmetsa https://t.co/8iI28PBkhN,,auta suojelemaan suomen viimeiset luonnometst allekirjoita vetoomus   ,auta suojelemaan suomen vetoomus
1.4410891858934047e+18,2021-09-23 17:16:50+00:00,['1441089185893404674'],Maailmanpankin ja valuuttarahaston johdon epäillään suosineen Kiinaa bisnesraportissaan – #IMF:n pääjohtajan uskottavuus vaakalaudalla https://t.co/zihacsbbuI,,maailmanpankin ja valuuttarahaston johdon epilln suosineen kiinaa bisnesraportissaan  n pjohtajan uskottavuus vaakalaudalla ,valuuttarahaston johdon epilln kiinaa bisnesraportissaan vaakalaudalla
1.435993125881852e+18,2021-09-09 15:46:55+00:00,['1435993125881851908'],Saksalainen ihmisoikeusjärjestö teki tutkintapyynnön uiguurien kohtelusta Kiinassa – syyttää Lidlin ja muiden yritysten hyötyneen pakkotyöstä #pakkotyö #uiguurit #Lidl https://t.co/OVVFnnTGw3,,saksalainen ihmisoikeusjrjest teki tutkintapyynnn uiguurien kohtelusta kiinassa  syytt lidlin ja muiden yritysten hytyneen pakkotyst    ,saksalainen teki tutkintapyynnn kohtelusta kiinassa syytt lidlin muiden pakkotyst
1.433092737042092e+18,2021-09-01 15:41:48+00:00,['1433092737042092035'],Away From Home: Louis Tomlinson's Career-Defining Festival #AwayFromHomeFestival #GoodLouisPress https://t.co/dxRAYs25Mk via @soundigest,,away from home louis tomlinson's careerdefining festival    via ,home louis
1.4324268029416735e+18,2021-08-30 19:35:37+00:00,['1432426802941673475'],I want to know more about that project👀 #AwayFromHomeFestival PROUD OF LOUIS https://t.co/GYPydKHIkw,,i want to know more about that project  proud of louis ,project proud louis
1.4324263522008965e+18,2021-08-30 19:33:50+00:00,['1432426352200896518'],@LouiesVoting28 LOUIS DAY AWAY FROM HOME FESTIVAL PROUD OF LOUIS #TheAwayFromHomeFestival #LouisTomlinson #AWAYFROMHOMEFESTIVAL https://t.co/5cXzY0X5WO,, louis day away from home festival proud of louis    ,louis home festival proud
1.4306170687522775e+18,2021-08-25 19:44:23+00:00,['1430617068752277513'],@Louis_Tomlinson Thank you Louis! We are gonna have the BEST of time soon!!,, thank you louis we are gonna have the best of time soon,thank time
1.4291468798587085e+18,2021-08-21 18:22:23+00:00,['1429146879858708481'],Venäjä jatkaa riippumattoman median vastaisia toimia – tutkivan journalismin verkkolehti nimettiin “ulkomaiseksi agentiksi” https://t.co/M0CSTTQgt0,,venj jatkaa riippumattoman median vastaisia toimia  tutkivan journalismin verkkolehti nimettiin ulkomaiseksi agentiksi ,venj jatkaa riippumattoman vastaisia toimia tutkivan journalismin verkkolehti agentiksi
1.4248067914273382e+18,2021-08-09 18:56:25+00:00,['1424806791427338242'],"Ilmaston lämpeneminen tuskin pysähtyy tavoiteltuun 1,5 asteeseen – kansainvälinen ilmastopaneeli luo hälyttävän kuvan uudella raportillaan #IPCC https://t.co/r6mVdPfEwp",,ilmaston lmpeneminen tuskin pyshtyy tavoiteltuun asteeseen  kansainvlinen ilmastopaneeli luo hlyttvn kuvan uudella raportillaan  ,ilmaston lmpeneminen tuskin pyshtyy tavoiteltuun kansainvlinen ilmastopaneeli hlyttvn kuvan uudella raportillaan
1.424303121409454e+18,2021-08-08 09:35:01+00:00,['1424303121409454086'],Kuka lobbaa Euroopan parlamentissa ja ketä? Kävimme läpi 23 000 meppien ilmoittamaa lobbaritapaamista #lobbaus #eu #politiikka https://t.co/l3eIWIZraQ,,kuka lobbaa euroopan parlamentissa ja ket kvimme lpi  meppien ilmoittamaa lobbaritapaamista    ,kuka lobbaa euroopan parlamentissa kvimme meppien ilmoittamaa lobbaritapaamista
1.4157359282204918e+18,2021-07-15 18:12:03+00:00,['1415735928220491779'],"Kun Englannin Saka epäonnistui EM-finaalin rangaistuspotkussaan, hän tiesi heti joutuvansa rasismin kohteeksi – sivaltaa kovin sanoin somejättien toimintaa #rasismi #jalkapallo https://t.co/LjGzw3q3tT",,kun englannin saka eponnistui emfinaalin rangaistuspotkussaan hn tiesi heti joutuvansa rasismin kohteeksi  sivaltaa kovin sanoin somejttien toimintaa   ,englannin saka eponnistui emfinaalin rangaistuspotkussaan tiesi heti joutuvansa rasismin kohteeksi sivaltaa kovin sanoin somejttien toimintaa
1.4157351762321203e+18,2021-07-15 18:09:03+00:00,['1415735176232120322'],"Lahjoitin @finnwatch1 joukkorahoitukseen. Lähde mukaan, ja auta Finnwatchia selvittämään Suomessa toimivien yritysten yhteydet Israelin laittomiin siirtokuntiin. https://t.co/MEDvG9YpQk",,lahjoitin  joukkorahoitukseen lhde mukaan ja auta finnwatchia selvittmn suomessa toimivien yritysten yhteydet israelin laittomiin siirtokuntiin ,lahjoitin joukkorahoitukseen lhde mukaan auta finnwatchia selvittmn suomessa toimivien israelin laittomiin siirtokuntiin
