id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.4726998733424148e+18,2021-12-19 22:46:25+00:00,['1472699873342414852'],How and where to Mint your Music NFTs #blockchain dm us now https://t.co/UJVRV1XdGD,,how and where to mint your music nfts  dm us now ,music nfts
1.4668595083119944e+18,2021-12-03 19:58:54+00:00,['1466859508311994371'],Delusions by Ralph Burg on #SoundCloud https://t.co/pfgKVIq6q0,,delusions by ralph burg on  ,delusion ralph burg
1.4486011907035423e+18,2021-10-14 10:46:52+00:00,['1448601190703542272'],Don't Judge Me by Ralph Burg on #SoundCloud https://t.co/qV8QA0Y6F0,,don't judge me by ralph burg on  ,judge burg
1.4363136732624077e+18,2021-09-10 13:00:39+00:00,['1436313673262407682'],Top of the morning oklama @kendricklamar @babykeem https://t.co/7zBwVhPml7,,top of the morning oklama   ,morning oklama
1.4349773965376348e+18,2021-09-06 20:30:46+00:00,['1434977396537634823'],@BreezusChriste That was me seeing him bike past me on the Williamsburg bridge 🙏🏾 😞,, that was me seeing him bike past me on the williamsburg bridge  ,williamsburg bridge
1.429089368015319e+18,2021-08-21 14:33:51+00:00,['1429089368015319043'],@RuggedZest @davepack13 @andrewchen Not if you own real estate in those destinations 🤔,,   not if you own real estate in those destinations ,estate destination
1.4283410946102436e+18,2021-08-19 13:00:28+00:00,['1428341094610243586'],Max Kellerman the pale white rapper back in 1994 (video) https://t.co/atIPqXO1Gr via @YouTube #tbt,,max kellerman the pale white rapper back in video  via  ,rapper video
1.4227497887984394e+18,2021-08-04 02:42:37+00:00,['1422749788798439432'],Jada in the beach chair with timbs 🏅🏝🏖,,jada in the beach chair with timbs ,jada beach chair timbs
1.4179856400803226e+18,2021-07-21 23:11:36+00:00,['1417985640080322560'],FULL CIRCLE by Ralph Burg on #SoundCloud https://t.co/pXmnc8J2uN,,full circle by ralph burg on  ,circle ralph burg
1.4070719137096049e+18,2021-06-21 20:24:21+00:00,['1407071913709604873'],Father’s Day Tune Zeal (Dear Father) by Ralph Burg on #SoundCloud https://t.co/emhcgdFE6t,,father’s day tune zeal dear father by ralph burg on  ,father ralph burg
1.4013070511087985e+18,2021-06-05 22:36:50+00:00,['1401307051108798464'],Pineapple by EPROM on #SoundCloud https://t.co/OzJWDPCkp8 🍍🍍,,pineapple by eprom on   ,pineapple eprom
1.401306962042704e+18,2021-06-05 22:36:29+00:00,['1401306962042703877'],Laura Mvula - She (Shlohmo Remix) by shlohmo on #SoundCloud https://t.co/JVfPTgc7l5 #Throwback,,laura mvula  she shlohmo remix by shlohmo on   ,laura mvula remix shlohmo
1.3990548618666066e+18,2021-05-30 17:27:26+00:00,['1399054861866606597'],"The Only One Ft. NessRhyme, D' City, KnynoY3K (Prod. By SOB Production) by A. Saneli on #SoundCloud https://t.co/5I1RBRqZIi",,the only one ft nessrhyme d city knynoyk prod by sob production by a saneli on  ,city knynoyk prod production saneli
1.3990477061826232e+18,2021-05-30 16:59:00+00:00,['1399047706182623240'],Kendrick Lamar Mura Masa - Money Trees vs Lotus Eater (What So Not Edit) by What So Not on #SoundCloud https://t.co/N7IplFgppv,,kendrick lamar mura masa  money trees vs lotus eater what so not edit by what so not on  ,kendrick lamar mura masa money tree eater
1.3990476166761226e+18,2021-05-30 16:58:39+00:00,['1399047616676122624'],Fight Club w/ Mr. Carmack by CHEE on #SoundCloud https://t.co/1Ruw4sJSyw,,fight club w mr carmack by chee on  ,fight club carmack chee
1.399047399969067e+18,2021-05-30 16:57:47+00:00,['1399047399969067008'],"Caution by ""KKAAYYTTRRAA"" on #SoundCloud https://t.co/HVDZHuYT3k",,caution by kkaayyttrraa on  ,caution kkaayyttrraa
1.3989767651675382e+18,2021-05-30 12:17:07+00:00,['1398976765167538177'],@souljaboy @elonmusk Superman that Moon 🌚,,  superman that moon ,superman moon
1.3936066883605668e+18,2021-05-15 16:38:21+00:00,['1393606688360566784'],Polygon master #matic https://t.co/dHqFbpokp4,,polygon master  ,polygon master
1.3933432351925002e+18,2021-05-14 23:11:28+00:00,['1393343235192500226'],Ja Morant = grizzly 🐻 https://t.co/N8074Q7dPx,,ja morant  grizzly  ,morant grizzly
1.3844936278885786e+18,2021-04-20 13:06:18+00:00,['1384493627888578560'],@ntsbfh @TheMiddleMoffat @RentedAmmo @AmolSinha I’ve actually seen undercovers stop a kid from riding in the ground floor of the Perth parking lot but only because they were “trespassing.” Never heard them mention bike registration during that exchange. Legal marijuana and police already looking for new ways to harass 🤦🏾‍♂️,,    i’ve actually seen undercovers stop a kid from riding in the ground floor of the perth parking lot but only because they were trespassing never heard them mention bike registration during that exchange legal marijuana and police already looking for new ways to harass ,undercovers ground floor perth parking registration exchange marijuana police
1.3653215498389668e+18,2021-02-26 15:23:18+00:00,['1365321549838966785'],Hey @Beyonce tell Jay I got a cannabis idea 💡 @ncvmedia 💨💨 https://t.co/kL0cw854OT,,hey  tell jay i got a cannabis idea    ,tell cannabis idea
1.3599756046916198e+18,2021-02-11 21:20:25+00:00,['1359975604691619843'],Day N Nite (Just A Tune Flip) by Just A Tune on #SoundCloud https://t.co/lgbDRauCB1,,day n nite just a tune flip by just a tune on  ,tune flip tune
1.3593056797905551e+18,2021-02-10 00:58:23+00:00,['1359305679790555139'],@audiomack now reports music streams to @billboard https://t.co/Rz6Skn7fkO,, now reports music streams to  ,music stream
1.3588680103253934e+18,2021-02-08 19:59:14+00:00,['1358868010325393415'],Politics broken down #dc Dark Money (Prod By. Zumoku) by Ralph Burg on #SoundCloud https://t.co/35CIMxxEAP,,politics broken down  dark money prod by zumoku by ralph burg on  ,politics money prod zumoku ralph burg
1.3584578733160776e+18,2021-02-07 16:49:30+00:00,['1358457873316077568'],TEARS(prod. by SeriousBeats) by Ralph Burg on #SoundCloud https://t.co/rceDBxLSVN #hiphop,,tearsprod by seriousbeats by ralph burg on   ,tearsprod seriousbeats ralph burg
1.3574121183127142e+18,2021-02-04 19:34:03+00:00,['1357412118312714244'],@theneedledrop Don’t self destruct,, don’t self destruct,self destruct
1.3570135846272696e+18,2021-02-03 17:10:25+00:00,['1357013584627269634'],@whasup_doc Property tax and greed,, property tax and greed,property greed
1.3509786364138865e+18,2021-01-18 01:29:41+00:00,['1350978636413886477'],'Positions' - Ariana Grande (Eddy J. Campbell Remix) https://t.co/2bQaT3UFFE via @YouTube @eddyjcampbell,,positions  ariana grande eddy j campbell remix  via  ,position grande eddy campbell remix
1.350192100328018e+18,2021-01-15 21:24:16+00:00,['1350192100328017922'],Gettin' By( prod. by Kush Klein) by Ralph Burg on #SoundCloud https://t.co/rwzd488gyI,,gettin by prod by kush klein by ralph burg on  ,gettin prod kush ralph burg
1.3475384608281723e+18,2021-01-08 13:39:39+00:00,['1347538460828172297'],@DeathEnTaxes @kaylatausche @PeterAlexander Or that her ulterior motive was to break up teacher unions. She thought she had Ronald reagan when she joined,,   or that her ulterior motive was to break up teacher unions she thought she had ronald reagan when she joined,motive teacher union ronald reagan
1.3412193473862902e+18,2020-12-22 03:09:45+00:00,['1341219347386290176'],@phoebe_bridgers Used to work with the lead singers mom. #tbt,, used to work with the lead singers mom ,lead singer
1.3317912123370988e+18,2020-11-26 02:45:43+00:00,['1331791212337098752'],@MILLABOAA @NubineQueen Theory relativity of money man. Loses its worth longer you wait,,  theory relativity of money man loses its worth longer you wait,theory relativity money worth
1.3306547544737137e+18,2020-11-22 23:29:50+00:00,['1330654754473713664'],Studio Session- Ralph Burg Steve Sola( Plain truth Ent.)(360 music video) https://t.co/52oiMXYzuK via @YouTube @PlainTruthEnt,,studio session ralph burg steve sola plain truth ent music video  via  ,studio session ralph burg sola plain truth music video
