id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5649349676621906e+18,2022-08-31 11:15:46+00:00,['1564934967662190595'],@IanProwse ain’t nothing better than a night out, ain’t nothing better than a night out,nothing night
1.5647443597524746e+18,2022-08-30 22:38:21+00:00,['1564744359752474627'],Great to see #TheSouthBankShow back on @SkyArts The new episode with #FrankSkinner is a must-see for anyone who likes to hear artists open the vein and share Love it https://t.co/bfSO0XhrBx,great to see  back on  the new episode with  is a mustsee for anyone who likes to hear artists open the vein and share love it ,episode mustsee anyone artist vein share
1.56473089034906e+18,2022-08-30 21:44:50+00:00,['1564730890349060097'],"@WilliamHill shithouse shout, that W⚓️S", shithouse shout that ws,shithouse shout
1.5641853041515889e+18,2022-08-29 09:36:52+00:00,['1564185304151588864'],🎶 Pre-order details for the first ever Only Child long playing vinyl record come to @Bandcamp this Friday 🤝 Join me on there to be first to know all about it 📱 https://t.co/faj0kOgpGw #NewMusic #NewMusicAlert #BandcampFriday 🎥 @brian_rob https://t.co/YKCoNnRF8b, preorder details for the first ever only child long playing vinyl record come to  this friday  join me on there to be first to know all about it        ,preorder detail vinyl record come join
1.5638167855599124e+18,2022-08-28 09:12:30+00:00,['1563816785559912448'],"Pulled out this belter for the first time in a while last night 🎶 @danauerbach 📍 @easyeyesound Little bit of Wilburys, touch of Steve Cropper soul and a whole lot of what they’re good at in the southern states of America 👌 https://t.co/DtoGUldTVY",pulled out this belter for the first time in a while last night     little bit of wilburys touch of steve cropper soul and a whole lot of what they’re good at in the southern states of america  ,belter time night touch cropper soul state
1.5638116210127053e+18,2022-08-28 08:51:59+00:00,['1563811621012705281'],"@AdamBaig6 I’ll buy that. But unless Dom, Maupay and whoever else comes in 🙏 get as many as the top scorer last season, even between them, we’ll be in a fight come May.", i’ll buy that but unless dom maupay and whoever else comes in  get as many as the top scorer last season even between them we’ll be in a fight come may,maupay whoever scorer season come
1.5636113670550364e+18,2022-08-27 19:36:15+00:00,['1563611367055036416'],"@TonyCottee9 @Everton you did great for us, TC Worked hard and knew where the net was, that’s all we ask Sorry you missed the trophies either side, but you were always a hope when things started going a different way. Ta la 🟣🔵",  you did great for us tc worked hard and knew where the net was that’s all we ask sorry you missed the trophies either side but you were always a hope when things started going a different way ta la ,trophy side hope thing
1.5636056363315855e+18,2022-08-27 19:13:28+00:00,['1563605636331585536'],"@empiresend absolutely. Other side of the mirror, she was boss in Frasier too 😂", absolutely other side of the mirror she was boss in frasier too ,side mirror
1.5636034596009656e+18,2022-08-27 19:04:49+00:00,['1563603459600965632'],"@empiresend in’it. There was something mesmerising about those two on screen though, an undercurrent", init there was something mesmerising about those two on screen though an undercurrent,init something screen undercurrent
1.563595781738664e+18,2022-08-27 18:34:19+00:00,['1563595781738663936'],"@empiresend always been the one flaw, nailed. Edie and Neil, la", always been the one flaw nailed edie and neil la,flaw edie
1.5634636261149942e+18,2022-08-27 09:49:10+00:00,['1563463626114994183'],@brexit_sham this should mean he never sets foot in public office ever again. The lying bastard., this should mean he never sets foot in public office ever again the lying bastard,foot office bastard
1.5634304532262707e+18,2022-08-27 07:37:21+00:00,['1563430453226270720'],@markmcnulty boss article in @liverpoolpost email this morning on Cream 👌, boss article in  email this morning on cream ,article email morning cream
1.563427533609386e+18,2022-08-27 07:25:45+00:00,['1563427533609385984'],"Lots of revelations in this book. Hilarious, heartbreaking searingly honest. I’m late to the party, so the biggest surprise to me is its writer, whose words made me laugh cry, went on to write for… Mrs Brown?! I’d rather be degloved than watch that. #thisisgoingtohurt https://t.co/YMSuMCtNiS",lots of revelations in this book hilarious heartbreaking searingly honest i’m late to the party so the biggest surprise to me is its writer whose words made me laugh cry went on to write for mrs brown i’d rather be degloved than watch that  ,revelation book party surprise writer word watch
1.5631912985420923e+18,2022-08-26 15:47:02+00:00,['1563191298542092294'],"👀 #NewMusicFriday It’s one bastard that grief, eh. What helps you wear the black feathers lighter? New song ‘Bruce’ arrives next Friday, with pre-order details for the first ever Only Child long playing vinyl record. We launch it 23/9 with a party @LEAFonBoldSt, join us… https://t.co/3uGxBpievr",  it’s one bastard that grief eh what helps you wear the black feathers lighter new song bruce arrives next friday with preorder details for the first ever only child long playing vinyl record we launch it with a party  join us ,bastard grief feather song bruce friday preorder detail vinyl record party join
1.5629371658347643e+18,2022-08-25 22:57:12+00:00,['1562937165834764288'],@John_Johno @LauraLianArtist go ed! Shoulda gis a shout brother 👌,  go ed shoulda gis a shout brother ,shoulda shout brother
