id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.564104070717231e+18,2022-08-29 04:14:04+00:00,['1564104070717231104'],"@RoseMarianFinn1 @Judy_Cockerton @fett1111 @liz_davinci @ade_w17 @kelly_kintner @LucasLumic @JLControversy @BlackettMusic @RoseAlaimoMusic @EdHarrisMusic @OxaiRoura @UpsideofMaybe @RadioTfsc @MusicSeibert @JordanESP @EdensEndMusic @MunchLine @edeagle89 @enriclinare @DawnEmilymusic Fantastic, Ladies! Dawn Rose go Glenn Miller! ❤️🎙🎵🎶❤️",,                     fantastic ladies dawn rose go glenn miller ,lady dawn miller
1.563008008044843e+18,2022-08-26 03:38:43+00:00,['1563008008044843008'],"@RodSavage13 @MunkiB @Networktheband @luisetoza @liz_davinci @DignardCatia @kickedoutofthe @Miles8000 @pietlouter @FrankiPineapple @Delerium65 @JordanESP @MarkAlexanderC @indiebdream @TheMetalByrds @InterstitiumAu Thanks, Rod, for adding my song ""De Wind"" to this cool playlist! 🙏👍",,                thanks rod for adding my song de wind to this cool playlist ,thanks song wind playlist
1.562211104243204e+18,2022-08-23 22:52:06+00:00,['1562211104243204096'],"@HelenCounts85 @SugarJunkiesUK @estella_dawn @_maddiemueller_ @decmclaughlin_ @DGloverMusic @AliceLynskey @ROJORMUSIC @JessieGalante @JordanESP @millasampaios @madeleinemayi @zoewrenmusic Helen, thanks a lot for adding ""Skydiving"" to this marvellous playlist! 🙏🙂🍀🔥",,             helen thanks a lot for adding skydiving to this marvellous playlist ,thanks playlist
1.560933506863272e+18,2022-08-20 10:15:23+00:00,['1560933506863271938'],"@LofthouseLeo @RoseMarianFinn1 @RalfDee @RodSavage13 @JordanESP @jam_tako3 You're very welcome, my dear friend Leo. I'm very happy to have your great, wonderful versatile music on my playlists! 🙏👍❤️ I hope you're doing well, Leo! 🍀❤️🍀",,      you're very welcome my dear friend leo i'm very happy to have your great wonderful versatile music on my playlists  i hope you're doing well leo ,friend versatile music playlist
1.560848625193861e+18,2022-08-20 04:38:06+00:00,['1560848625193861121'],@SockCouncil That's years ago that Luuk played with #NUFC He is of big value for #PSV and that's the only thing that counts. And #ruudvannistelrooij likes to work with him. That says enough.,, that's years ago that luuk played with  he is of big value for  and that's the only thing that counts and  likes to work with him that says enough,year value thing count like enough
1.5571910042346043e+18,2022-08-10 02:24:01+00:00,['1557191004234604544'],"@dorner_martina @ManeatGrass I wish you a good recovery, Martina. Take your time to get enough rest and to ""unstress"". 🍀❤️",,  i wish you a good recovery martina take your time to get enough rest and to unstress ,recovery martina time rest
1.5548664679293133e+18,2022-08-03 16:27:08+00:00,['1554866467929313284'],"@EvaVlaar Je bent een verdomd mooi melkmeisje, Eva! ❤️❤️❤️🍀 Ga zo door! Schoonheid waarheid zullen overwinnen! #steunonzeboeren",, je bent een verdomd mooi melkmeisje eva  ga zo door schoonheid waarheid zullen overwinnen ,bent verdomd mooi melkmeisje door schoonheid waarheid zullen overwinnen
1.554299211457479e+18,2022-08-02 02:53:04+00:00,['1554299211457478659'],"@bart_mudde @danvandertuin Dat klopt. Maar artsen of verpleegkundigen die het Covid-vaccin inspuiten doen dit met een middel dat duidelijk nog in de experimentele fase zit, ondanks ""goedkeuringen"" van allerlei instanties. Juridische aansprakelijkheid is hier niet (goed) geregeld, dat beseffen zij vaak niet",,  dat klopt maar artsen of verpleegkundigen die het covidvaccin inspuiten doen dit met een middel dat duidelijk nog in de experimentele fase zit ondanks goedkeuringen van allerlei instanties juridische aansprakelijkheid is hier niet goed geregeld dat beseffen zij vaak niet,klopt maar artsen verpleegkundigen covidvaccin middel duidelijk fase ondanks allerlei instanties aansprakelijkheid goed geregeld beseffen vaak
1.5542929384983142e+18,2022-08-02 02:28:08+00:00,['1554292938498314241'],I just voted for Rose Finn on Ignition Country! Please #vote for her #fantastic #song My Best Life #mybestlife @RoseMarianFinn1 #rosefinn #British #indie #artist #Country #pop #jazz #folk Thanks! #MuseBoost #LGTWO https://t.co/KmfHbwbaMy #ignitionCountry https://t.co/IGXpxu8Hb0 https://t.co/dKVjPukVsw,,i just voted for rose finn on ignition country please  for her   my best life           thanks      ,finn ignition country life thanks
1.5537735929318769e+18,2022-07-31 16:04:26+00:00,['1553773592931876864'],"@dingetjesdinges @danvandertuin Nee, dan moet die huisarts onder geen beding die prik zetten, want zonder informed consent is hij verantwoordelijk. De overheid gaat dan vrijuit, dus is de prikarts eigenlijk de pispaal.",,  nee dan moet die huisarts onder geen beding die prik zetten want zonder informed consent is hij verantwoordelijk de overheid gaat dan vrijuit dus is de prikarts eigenlijk de pispaal,moet huisarts prik zonder consent vrijuit prikarts
