id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.564670728896762e+18,2022-08-30 17:45:46+00:00,['1564670728896761860'],"@TDBC Hope there will be some creative thinking in respect of what will be permitted for the old Debenhams building which dominates #Taunton town centre. Please, not more, expensive “luxury flats” or finance firms’ offices. https://t.co/HsuqKW1UrW", hope there will be some creative thinking in respect of what will be permitted for the old debenhams building which dominates  town centre please not more expensive luxury flats or finance firms offices ,hope thinking respect debenhams building town centre please luxury flat finance firm office
1.5645677454459863e+18,2022-08-30 10:56:33+00:00,['1564567745445986305'],Interesting thought: would all the present @Conservatives Cabinet members voluntarily their asset details for clearance by @NCA? https://t.co/SSAKp3FthT,interesting thought would all the present  cabinet members voluntarily their asset details for clearance by  ,thought cabinet member asset detail clearance
1.5642228057087754e+18,2022-08-29 12:05:53+00:00,['1564222805708775425'],"Of course, we do wonder how many #Tory MPs or their families have shared in said company. https://t.co/vtXTelXi5L",of course we do wonder how many  mps or their families have shared in said company ,course family company
1.564218831463129e+18,2022-08-29 11:50:05+00:00,['1564218831463129092'],"Hopefully, after the murderous rant against #Germany last week by a Putin acolyte, Herr Scholz will now make sure the aid is delivered quickly and in full. #Ukraine https://t.co/Yt0KJ7AubA",hopefully after the murderous rant against  last week by a putin acolyte herr scholz will now make sure the aid is delivered quickly and in full  ,rant week putin acolyte herr scholz
1.5635039166583355e+18,2022-08-27 12:29:16+00:00,['1563503916658335745'],"Dear 🇩🇪- possibly expedite your military assistance to Ukraine and desist from blocking other nations’ efforts? For your own self-defence, if nothing else. https://t.co/CDGFGEGBeU",dear  possibly expedite your military assistance to ukraine and desist from blocking other nations efforts for your own selfdefence if nothing else ,assistance nation effort selfdefence nothing
1.5634992024993956e+18,2022-08-27 12:10:32+00:00,['1563499202499395584'],"@IntlCrimCourt Planning the resources needed to prosecute Putin, Shoygu and their minions at The Hague. Their time will come. https://t.co/wHz4lOBC8Z", planning the resources needed to prosecute putin shoygu and their minions at the hague their time will come ,resource putin shoygu minion hague time
1.5631312605699973e+18,2022-08-26 11:48:28+00:00,['1563131260569997313'],I’m afraid he is right. Clear even to the punters on the Clapham omnibus - no disrespect intended. https://t.co/Ir1vBLYsua,i’m afraid he is right clear even to the punters on the clapham omnibus  no disrespect intended ,afraid punter clapham disrespect
1.5624022469140972e+18,2022-08-24 11:31:38+00:00,['1562402246914097152'],An important account but grim reading. https://t.co/4cgYvSvaOA,an important account but grim reading ,account reading
1.562384347902124e+18,2022-08-24 10:20:30+00:00,['1562384347902124032'],"“Amid encouraging speeches of support for Ukraine from President Recep Taip Erdogan, ships carrying stolen Ukrainian natural resources continue to pass through the Bosphorus In this case, from the occupied Crimea. tanker brought liquefied gas Nothing personal just business?” https://t.co/P0UJv54zQu",amid encouraging speeches of support for ukraine from president recep taip erdogan ships carrying stolen ukrainian natural resources continue to pass through the bosphorus in this case from the occupied crimea tanker brought liquefied gas nothing personal just business ,speech support president recep taip ship resource bosphorus case crimea tanker nothing business
1.562382685686874e+18,2022-08-24 10:13:54+00:00,['1562382685686874112'],"How about some crosshairs so that we know which it is? Or maybe even the coordinates? If it’s worth publishing the image (it is, of course), surely that little bit of extra information would add considerably to value and interest? Just saying :-) https://t.co/x1MME42QKR",how about some crosshairs so that we know which it is or maybe even the coordinates if it’s worth publishing the image it is of course surely that little bit of extra information would add considerably to value and interest just saying  ,crosshairs coordinate worth image course information value interest
1.5621672815217746e+18,2022-08-23 19:57:58+00:00,['1562167281521774592'],"I suspect this analysis is spot-on. It’s going to take some brave and clever people to make headway against it. Meanwhile, Earth gets hotter. https://t.co/aaDOVGNmaw",i suspect this analysis is spoton it’s going to take some brave and clever people to make headway against it meanwhile earth gets hotter ,analysis brave clever people headway
1.5621466816254484e+18,2022-08-23 18:36:06+00:00,['1562146681625448449'],@drbecky_ Congratulations and very best wishes for your future research!, congratulations and very best wishes for your future research,congratulation wish future research
