,id,created_at,edit_history_tweet_ids,text
0,1.5650788838247995e+18,2022-08-31 20:47:38+00:00,['1565078883824799747'],"RT @AGKarlRacine: NEW: Today, we’re suing Michael Saylor - a billionaire tech executive who has lived in the District for more than a decad…"
1,1.564900640865796e+18,2022-08-31 08:59:21+00:00,['1564900640865796097'],RT @David__Osland: Allison Pearson's column in the Torygraph this morning blames the energy crisis on the closure of Britain's coal mines.…
2,1.5649004191548948e+18,2022-08-31 08:58:29+00:00,['1564900419154894849'],"RT @JolyonMaugham: Please, please watch this."
3,1.564900372266754e+18,2022-08-31 08:58:17+00:00,['1564900372266754048'],"RT @lookeyhere4: Do you travel for 1hr 10 mins to get to work?
If so contact Marcus Jones MP Minister at dept for Levelling Up.
You may be…"
4,1.5648989677244744e+18,2022-08-31 08:52:42+00:00,['1564898967724474368'],"RT @eyejosh: @BladeoftheS If Coffey is now privately prosecuted for Misconduct in Public Office, that could lead to publication of the repo…"
5,1.5648988854867397e+18,2022-08-31 08:52:23+00:00,['1564898885486739457'],RT @SocialistNHS: Newspapers are reporting that the public has lost faith in the NHS and Britain has fallen our of love with the National H…
6,1.5648985390875648e+18,2022-08-31 08:51:00+00:00,['1564898539087564800'],"RT @JujuliaGrace: RT this if you’d like to see headlines about elderly patients waiting longer than 12 hours for an ambulance, rather than…"
7,1.5648981362372155e+18,2022-08-31 08:49:24+00:00,['1564898136237215745'],"RT @BeckettUnite: MPs’ menu in Parliament:

“Pressed duck leg and caper terrine with celeriac and mustard rémoulade
and sour dough toast”…"
8,1.5648975334822093e+18,2022-08-31 08:47:01+00:00,['1564897533482209280'],RT @RickyDHale: In England we deny school meals to children and subsidise the canteen in parliament. Something is very wrong with this pict…
9,1.5648973916895355e+18,2022-08-31 08:46:27+00:00,['1564897391689535493'],"RT @PeterStefanovi2: Absolutely heartbreaking
#EnoughlsEnough"
10,1.5648970090767647e+18,2022-08-31 08:44:56+00:00,['1564897009076764673'],RT @coldwarsteve: https://t.co/1DihVfCrxu
11,1.564698980893737e+18,2022-08-30 19:38:02+00:00,['1564698980893736966'],"RT @RMTunion: “It’s about time ordinary British workers got a square deal”
@RMTunion Eddie Dempsey speaking tonight
https://t.co/biYDUGV2iQ"
12,1.5646977592650465e+18,2022-08-30 19:33:11+00:00,['1564697759265046528'],"RT @snb19692: Yay Great news!  From the middle of next year if we travel to the EU We're all going to be fingerprinted, photographed and st…"
13,1.5646976078338826e+18,2022-08-30 19:32:35+00:00,['1564697607833882626'],RT @SueSuezep: Brexit opportunity missed https://t.co/0REdtqhxMF
14,1.5646973799573463e+18,2022-08-30 19:31:40+00:00,['1564697379957346304'],RT @curtisstigers: Oh my God I just realized she’s the woman who gave the cheese speech &amp; now I’m horrified for my UK friends.
