id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5646251164195758e+18,2022-08-30 14:44:31+00:00,['1564625116419575809'],"The guy who played wearing a tag following a drink-driving conviction talking about ""class"" in football 🙃🙃 https://t.co/M61hgk2Dow",the guy who played wearing a tag following a drinkdriving conviction talking about class in football  ,conviction class football
1.5645730374035538e+18,2022-08-30 11:17:35+00:00,['1564573037403553793'],"@Lord_Sugar No supervision? It's work, not school. If your workforce can't be trusted to get on with it unsupervised perhaps you need to work on your recruitment strategy?", no supervision it's work not school if your workforce can't be trusted to get on with it unsupervised perhaps you need to work on your recruitment strategy,supervision work school workforce recruitment strategy
1.5645726762613883e+18,2022-08-30 11:16:09+00:00,['1564572676261388288'],I fucking WISH I had time to watch sports while I'm 'supposed to be working'. I don't. Because I AM working. The fact I live here too has no bearing on my ability to get the work done you fucking dinosaur. I'm working my arse off. https://t.co/rf7UdpXnOJ,i fucking wish i had time to watch sports while i'm supposed to be working i dont because i am working the fact i live here too has no bearing on my ability to get the work done you fucking dinosaur i'm working my arse off ,time sport dont fact bearing ability work arse
1.564572392105689e+18,2022-08-30 11:15:01+00:00,['1564572392105689089'],"@Lord_Sugar You fucking moron. I work hard wherever you put me because that's who I am. My productivity is through the roof though because I haven't got daftys distracting me or dinosaurs calling meetings because they're bored. While we're at it, you're not paying me. My employer is.", you fucking moron i work hard wherever you put me because that's who i am my productivity is through the roof though because i haven't got daftys distracting me or dinosaurs calling meetings because they're bored while we're at it you're not paying me my employer is,work productivity roof meeting employer
1.5645524718879744e+18,2022-08-30 09:55:51+00:00,['1564552471887974402'],Huh so money still can't buy humility then https://t.co/jmnnPiEwY4,huh so money still can't buy humility then ,money humility
1.5645508588299756e+18,2022-08-30 09:49:27+00:00,['1564550858829975552'],@kighofficial Smart casual repress next plsplspls, smart casual repress next plsplspls,repress plsplspls
1.5639454501215928e+18,2022-08-28 17:43:46+00:00,['1563945450121592833'],"Thing is Richarlison will be buzzing off this. Knows he had Johnson rattled. Could only twat him instead of putting a decent challenge in after affording him the time to showboat, I think I comes out looking worse than Richarlison here 😂 https://t.co/akp6rIxcmE",thing is richarlison will be buzzing off this knows he had johnson rattled could only twat him instead of putting a decent challenge in after affording him the time to showboat i think i comes out looking worse than richarlison here  ,thing johnson challenge time richarlison
1.5636663715859292e+18,2022-08-27 23:14:49+00:00,['1563666371585929216'],I was born in the 16th century. We didn't have electricity. Let's get back to the good old days! https://t.co/1fSkQTUQCz,i was born in the century we didn't have electricity let's get back to the good old days ,century electricity
1.563661684342145e+18,2022-08-27 22:56:11+00:00,['1563661684342145029'],Ever so slightly bat shit crazy that my first album is 10 years old in November 🤯,ever so slightly bat shit crazy that my first album is years old in november ,shit crazy album year
1.5631107951178793e+18,2022-08-26 10:27:09+00:00,['1563110795117879296'],12 years of Tory cunts and the best excuse we can come up with for the state of anything is 'spending money on woke things' 🥴 Embarrassing. https://t.co/gyJvSA1Tls,years of tory cunts and the best excuse we can come up with for the state of anything is spending money on woke things  embarrassing ,year tory cunt excuse state anything money thing
1.5630754020208435e+18,2022-08-26 08:06:31+00:00,['1563075402020843520'],"Not sure what's worse, the fact that both candidates are massive transphobes, or the fact that this is probably why they're the front runners",not sure what's worse the fact that both candidates are massive transphobes or the fact that this is probably why they're the front runners,fact candidate transphobes fact front runner
1.5623725499332403e+18,2022-08-24 09:33:38+00:00,['1562372549933240320'],Starting to think taking the piss is an innate trait that comes easier than learning to shit for most humans,starting to think taking the piss is an innate trait that comes easier than learning to shit for most humans,piss trait human
1.562340182371844e+18,2022-08-24 07:25:01+00:00,['1562340182371844096'],What's our obsession with this question in any leadership contest https://t.co/jXQwZsL7tx,what's our obsession with this question in any leadership contest ,obsession question leadership contest
1.5620319109515592e+18,2022-08-23 11:00:03+00:00,['1562031910951559169'],Destination unknown ruby ruby ruby ruby Soho 🎶,destination unknown ruby ruby ruby ruby soho ,destination ruby ruby ruby ruby soho
1.5618127934096056e+18,2022-08-22 20:29:21+00:00,['1561812793409605632'],@AndyRobsonTips cheat sheet working wonders again. Cashed out a 5er off the free bet and still over £200 if it comes in 🤞🤑 https://t.co/Ag2ViS16Ee, cheat sheet working wonders again cashed out a off the free bet and still over  if it comes in  ,cheat sheet wonder
1.5610152821682217e+18,2022-08-20 15:40:20+00:00,['1561015282168221696'],@paulhalufc @AndyRobsonTips He would be in my fantasy team 😭 can't have it all 🤣,  he would be in my fantasy team  can't have it all ,fantasy team
1.561013578873946e+18,2022-08-20 15:33:34+00:00,['1561013578873946112'],@AndyRobsonTips Just one more card at the king power now 🤞, just one more card at the king power now ,card power
1.5609214463224136e+18,2022-08-20 09:27:27+00:00,['1560921446322413570'],"Brb just listening to American Slang and crying that its not Thursday night at Wembley anymore 😪 amazing show, thanks for turning my week around @gaslightanthem @thebrianfallon",brb just listening to american slang and crying that its not thursday night at wembley anymore  amazing show thanks for turning my week around  ,slang night wembley show thanks week
1.56091042104909e+18,2022-08-20 08:43:39+00:00,['1560910421049090048'],@Dan_Coxhead_ @Backpainandwine @Bluespud99 @billieporter_ Loss? She made a personal choice and is seemingly happy with it. She's lost nothing.,    loss she made a personal choice and is seemingly happy with it she's lost nothing,loss choice nothing
1.5609093878200648e+18,2022-08-20 08:39:33+00:00,['1560909387820064770'],@NottsCounty1991 @jlmitchell24 @Backpainandwine Bitch move to spend YOUR wedding with who YOU want to on YOUR terms 😭😂,   bitch move to spend your wedding with who you want to on your terms ,bitch move wedding term
