id,created_at,edit_history_tweet_ids,text,clean_text
1.564247427519058e+18,2022-08-29 13:43:43+00:00,['1564247427519057923'],Awesome morning following the #PillCarnival parade this morning - so many wonderful floats! @FoNMAG1 @NpTbridge @FONSNewportship https://t.co/UMLkA89gFy,awesome morning following parade morning many wonderful float
1.5639408088055194e+18,2022-08-28 17:25:20+00:00,['1563940808805519360'],@KrystalsLowe @kizzkez Sorry not to say hi after x,sorry say
1.5638639016783217e+18,2022-08-28 12:19:44+00:00,['1563863901678321664'],Loved seeing @KrystalsLowe @kizzkez in Whimsey today!! What a fab show! https://t.co/j15VGyLbFr,loved seeing whimsey today fab show
1.563815331268903e+18,2022-08-28 09:06:43+00:00,['1563815331268902912'],Fantastic opportunity on offer for arts facilitators in Gwent from @insideoutcymru Check it out 👇🏻👇🏻 https://t.co/Kgu5SZUNpt,fantastic opportunity offer art facilitator gwent check
1.5638144369635e+18,2022-08-28 09:03:10+00:00,['1563814436963500032'],@KrystalsLowe @NTWtweets @ShermanTheatre @BBCOne @S4C @keithmurrell What time are you performing today @KrystalsLowe ?,time performing today
1.5634330960866632e+18,2022-08-27 07:47:51+00:00,['1563433096086663173'],This morning. Y bore 'ma! 💜 https://t.co/ip4qJeZn6z,morning bore 'ma
1.5632121564764692e+18,2022-08-26 17:09:55+00:00,['1563212156476469248'],"We've been so lucky to be supported by this fund. If you're Newport based, you could access up to £2000 as well. 👍 https://t.co/GctloLecr2",we've lucky supported fund newport based could access well
1.563137595336319e+18,2022-08-26 12:13:39+00:00,['1563137595336318977'],Ymunwch â Dave Dydd Sadwrn yma yng Nglan yr Afon am gerddoriaeth a chanu cynhwysol! Bydd yn ddechrau am 10.30 ac yn rhad ac am ddim. Sesiwn hwyliog i blant bach a'u teuluoedd. Dewch draw! 🎶🌞🪘🎻,ymunwch dave dydd sadwrn yma yng nglan afon gerddoriaeth chanu cynhwysol bydd ddechrau rhad ddim sesiwn hwyliog blant bach a'u teuluoedd dewch draw
1.5631375923920036e+18,2022-08-26 12:13:38+00:00,['1563137592392003584'],Join Dave this Saturday at The Riverfront for some #InclusiveMusic and singing! Starting at 10.30 and completely free it's a fun session for all little ones and their families. Just turn up! @NewportLiveUK @NewportCouncil #SummerOfFun @familyarts1 @NewportParent @EntsSouthWales https://t.co/P01gDKxIPK,join dave saturday riverfront singing starting completely free fun session little one family turn
1.5631368277790884e+18,2022-08-26 12:10:36+00:00,['1563136827779088384'],@RhysOlwyn @BethHouse12 @TheWallich Ooooh we do like this!!! 😆,ooooh like
1.5628895568271974e+18,2022-08-25 19:48:02+00:00,['1562889556827197440'],Hynod o falch i lansio côr newydd yng Nghasnewydd ar gyfer pobl ddigartref. Bydd rhagflas cyntaf gydag arweinydd y côr Eoghan y dydd Iau yma. Mae'r @TheWallich yn cefnogi'r sesiwn gyntaf ac mae Western Power Distribution yn ariannu'r rhaglen! Cadwch lygad allan am ddiweddariadau,hynod falch lansio newydd yng nghasnewydd gyfer pobl ddigartref bydd rhagflas cyntaf gydag arweinydd eoghan dydd iau yma mae'r cefnogi'r sesiwn gyntaf mae western power distribution ariannu'r rhaglen cadwch lygad allan ddiweddariadau
1.562889553626534e+18,2022-08-25 19:48:01+00:00,['1562889553626533890'],We're so proud to be launching a new choir in #Newport for homeless people. Our first taster with choir leader Eoghan here was today! @TheWallich are supporting these first sessions and #WesternPowerDistribution are funding the programme. Keep checking back for updates! 🎶🎸 https://t.co/OQY8QjmV6t,we're proud launching new choir homeless people first taster choir leader eoghan today supporting first session funding programme keep checking back update
1.5627315076549345e+18,2022-08-25 09:20:00+00:00,['1562731507654934528'],Heddiw o 4 tan 6yh mae gennym y sesiwn olaf i bobl ifanc yn eu harddegau yn @friarswalk Uned 9. Yn cloi ein Sesiynau Sonic bydd @nfamady_kouyate  yn gwneud cyflwyniad i Djembe Gorllewin Affrica. Archebwch yma neu trowch lan am 4 https://t.co/fmZXFKplac https://t.co/KUkCukrtiV,heddiw tan mae gennym sesiwn olaf bobl ifanc harddegau uned cloi ein sesiynau sonic bydd gwneud cyflwyniad djembe gorllewin affrica archebwch yma neu trowch lan
1.5623678617793208e+18,2022-08-24 09:15:00+00:00,['1562367861779320832'],Today from 4-6pm we have the last of our sessions for teenagers at @friarswalk Unit 9. Finishing up our Sonic Session is @nfamady_kouyate with an introduction to West African Djembe. Book here or just turn up at 4! https://t.co/fmZXFK7KiE https://t.co/mhLptuJAkQ,today last session teenager unit finishing sonic session introduction west african djembe book turn
1.5618082325528412e+18,2022-08-22 20:11:14+00:00,['1561808232552841216'],@tayla_leigh21 Thank you so much for doing it! 😊,thank much
1.5606605720724234e+18,2022-08-19 16:10:50+00:00,['1560660572072423426'],"Y Fory 10.30yb Ymunwch â Tayla a Josh i chwarae gydag offerynnau taro, gwneud rhywfaint o symud ac i gymryd rhan mewn gemau canu. Sesiynau  rhad ac am ddim i fabanod 0-5 oed a'u teuluoedd. Welwn ni chi yno!! 🎤🎶🎻 https://t.co/C2K3K9qUvk",fory ymunwch tayla josh chwarae gydag offerynnau taro gwneud rhywfaint symud gymryd rhan mewn gemau canu sesiynau rhad ddim fabanod oed a'u teuluoedd welwn chi yno
1.5606605522248745e+18,2022-08-19 16:10:45+00:00,['1560660552224874498'],"Tomorrow 10.30am at National Roman Legion Museum #Caerleon Music Mix-Up with Tayla and Joshua @tayla_leigh21 for little ones. Join Tayla and Josh to play with percussion instruments, do some movement and take part in some singing games! @AmgueddfaCymru FREE #FamilyArts #FamilyFun https://t.co/5lt2K7Gvho",tomorrow national roman legion museum music mixup tayla joshua little one join tayla josh play percussion instrument movement take part singing game free
1.5603062018622095e+18,2022-08-18 16:42:42+00:00,['1560306201862209536'],Fun session learning how to scratch with DJ @FatherOfCain as part of #SummerOfFun. We've moved on to video scratching to finish off! Thanks @NewportCouncil for supporting our #SonicSessions! https://t.co/40Hf944emu,fun session learning scratch part we've moved video scratching finish thanks supporting
1.5602656592499384e+18,2022-08-18 14:01:36+00:00,['1560265659249938436'],"This evening 4pm @friarswalk #Newport for young people
Heno am bobl ifanc ↘️😎 https://t.co/EoWIzIKGId",evening young people heno bobl ifanc
1.5601952025219932e+18,2022-08-18 09:21:37+00:00,['1560195202521993216'],TODAY!!! Unit 9 @friarswalk FREE 👇🏻👇🏻👇🏻👇🏻 https://t.co/EoWIzJ2i6N,today unit free
1.5594809904935117e+18,2022-08-16 10:03:36+00:00,['1559480990493511681'],"This Thursday 4-6pm Dydd Iau yma 
Intro to DJing with @FatherOfCain Cyflwyniad I Djio gyda DJ Father of Cain
Ages 12-18 oedd
Unit 9 @friarswalk #Newport  FREE AM DDIM https://t.co/KHe0rzCgI0 https://t.co/YHcCPL41gK",thursday dydd iau yma intro djing cyflwyniad djio gyda father cain age oedd unit free ddim
1.558397813624656e+18,2022-08-13 10:19:27+00:00,['1558397813624655872'],"Our first ever BABY RAVE is kicking right off here with @FatherOfCain on the decks at @RiverfrontArts!  We've got glo stix, balloons, ball pit balls and disco lights. And the vibe is just gorgeously happy. Video of dancing feet! @NewportCouncil https://t.co/V1ocDRocFx",first ever baby rave kicking right deck we've got glo stix balloon ball pit ball disco light vibe gorgeously happy video dancing foot
1.5580166911702016e+18,2022-08-12 09:05:00+00:00,['1558016691170201600'],Rhowch eich dwylo yn yr awyr! Mae'n Rave Babanod SONIC SINGALONG gyda DJ @FatherOfCain ar gyfer plant 0-5 oed a'u teuluoedd. Dydd Sadwrn 13eg Awst 10.30yb - 12yp @RiverfrontArts Archebwch eich lle AM DDIM yma https://t.co/zSIZ9sYuBF #earlyyears #summeroffun2022 #hafohwyl #Newport https://t.co/6y6wKwBjxV,rhowch eich dwylo awyr mae'n rave babanod sonic singalong gyda gyfer plant oed a'u teuluoedd dydd sadwrn awst archebwch eich lle ddim yma
1.5580154345147845e+18,2022-08-12 09:00:00+00:00,['1558015434514784256'],Move to the music! It's a SONIC SINGALONG Baby Rave with DJ @FatherOfCain for 0-5s and their families. Saturday 13th August 10.30am - 12pm @RiverfrontArts Book your FREE place here https://t.co/zSIZ9sYuBF #earlyyears #summeroffun2022 #hafohwyl #Newport #music #familyfun https://t.co/pFVdChRMat,move music sonic singalong baby rave family saturday august book free place
1.5578365200144507e+18,2022-08-11 21:09:04+00:00,['1557836520014450695'],@npcityradio @NewportFIS @icNewport @TweetNewport @EntsSouthWales @NewportEvents @WhatsonCardiff @southwalesargus @urbancircle @NewportLiveUK @NewportCouncil @newport_future @CentreNewport,
1.5578359648268042e+18,2022-08-11 21:06:51+00:00,['1557835964826804224'],"Ewch i nôl eich Glow-Sticks… DYDD SADWRN YMA am 10.30yb @RiverfrontArts... ie, dyma’n RÊF BABI cynta gyda’r DJ @FatherOfCain 
Rhowch eich dwylo yn yr awyr ac archebwch docyn (neu trowch lan ar y dydd) https://t.co/SIwykATY4M 
I deuluoedd gyda rhai bach 🤩 https://t.co/LLmNCSD0LM",ewch eich glowsticks dydd sadwrn yma dyman babi cynta gydar rhowch eich dwylo awyr archebwch docyn neu trowch lan dydd deuluoedd gyda rhai bach
1.5578007412968243e+18,2022-08-11 18:46:53+00:00,['1557800741296824321'],@Martine_Smith76 Thanks for the share!💙,thanks share
1.5577990510132838e+18,2022-08-11 18:40:10+00:00,['1557799051013283845'],"Get your glow-sticks ready. THIS SATURDAY at 10.30am @RiverfrontArts... yes, it's our very first BABY RAVE with DJ @FatherOfCain. Throw your hands in the air and get booking (or just turn up) https://t.co/SIwykBbztm For families with little 'uns 🤩 https://t.co/v1RcDdJxLk",get glowsticks ready saturday yes first baby rave throw hand air get booking turn family little 'uns
1.557747236406182e+18,2022-08-11 15:14:17+00:00,['1557747236406181889'],Unit 9 is next to JD Sports in the covered area of @friarswalk Newport https://t.co/SRvfEXES0X,unit next sport covered area newport
1.5577402768267756e+18,2022-08-11 14:46:38+00:00,['1557740276826775557'],Starting in 15 mins!! Ddechrau mewn 15 munud!!  Intro to Songwriting and Production with Banshi's @yasminedaviesx Ysgrifennu cerddoriaeth ac elfennau sylfaenol cynhyrchu gyda Yasmine Davies! COME ON DOWN!! Unit 9 @friarswalk Newport (City Centre) https://t.co/x9eeyplamp,starting min ddechrau mewn munud intro songwriting production banshi's ysgrifennu cerddoriaeth elfennau sylfaenol cynhyrchu gyda yasmine davy come unit newport city centre
1.557668647719514e+18,2022-08-11 10:02:00+00:00,['1557668647719514112'],Today!!! SONIC SESSIONS 4pm- 6pm Songwriting and production basics with Yasmine Davies from psyche-rock band Banshi🎸🎤🎹 Unit 9 @friarswalk Newport FREE for 12 - 18 yr olds https://t.co/P4MBwakM5g @NewportCouncil #HafoHwyl #Newport https://t.co/JyaHGg6lHx,today sonic session songwriting production basic yasmine davy psycherock band banshi unit newport free old
1.557668146550653e+18,2022-08-11 10:00:00+00:00,['1557668146550652930'],Heddiw! SESIYNAU SONIC 4pm- 6pm Ysgrifennu caneuon a chynhyrchu gyda Yasmine Davies o'r band psyche-rock Banshi🎸🎤🎹 AM DDIM Uned 9 @friarswalk i rai 12 - 18 oed https://t.co/P4MBwaCntQ @NewportCouncil #HafoHwyl #Casnewydd https://t.co/NulCujmxpv,heddiw sesiynau sonic ysgrifennu caneuon chynhyrchu gyda yasmine davy o'r band psycherock banshi ddim uned rai oed
1.5573515590459105e+18,2022-08-10 13:02:00+00:00,['1557351559045910529'],Yfory!! SESIYNAU SONIC Dydd Iau 11 Awst 4pm- 6pm Ysgrifennu caneuon a chynhyrchu gyda Yasmine Davies o'r band psyche-rock Banshi🎸🎤🎹 AM DDIM Uned 9 @friarswalk i rai 12 - 18 oed https://t.co/P4MBwakM5g @NewportCouncil #HafoHwyl #Casnewydd @PortHour https://t.co/bABGADOrUA,yfory sesiynau sonic dydd iau awst ysgrifennu caneuon chynhyrchu gyda yasmine davy o'r band psycherock banshi ddim uned rai oed
1.5573510574282097e+18,2022-08-10 13:00:00+00:00,['1557351057428209664'],Tomorrow!! SONIC SESSIONS Thursday 11th August 4pm- 6pm Songwriting and production basics with Yasmine Davies from psyche-rock band Banshi🎸🎤🎹Unit 9 @friarswalk Newport FREE for 12 - 18 yr olds https://t.co/P4MBwaCntQ @NewportCouncil #HafoHwyl #Newport https://t.co/midcY63N4F,tomorrow sonic session thursday august songwriting production basic yasmine davy psycherock band banshiunit newport free old
1.5573320795405926e+18,2022-08-10 11:44:36+00:00,['1557332079540592640'],@friarswalk Thanks for the retweet 😉,thanks retweet
1.5573164875342234e+18,2022-08-10 10:42:38+00:00,['1557316487534223361'],Love this!! Free mcing &amp; lyric writing with @urbancircle today 👇🏻 https://t.co/53KzkpXd3M,love free mcing amp lyric writing today
1.557291915346776e+18,2022-08-10 09:05:00+00:00,['1557291915346776064'],Symudwch eich traed at y miwsig! Mae'n Rave Babanod SONIC SINGALONG gyda DJ @FatherOfCain ar gyfer plant 0-5 oed a'u teuluoedd. Dydd Sadwrn 13eg Awst 10.30yb - 12yp @RiverfrontArts AM DDIM! https://t.co/zSIZ9sYuBF #earlyyears #summeroffun2022 #hafohwyl #Newport #music #familyfun https://t.co/uSmOeRpd1e,symudwch eich traed miwsig mae'n rave babanod sonic singalong gyda gyfer plant oed a'u teuluoedd dydd sadwrn awst ddim
1.5572906610319524e+18,2022-08-10 09:00:01+00:00,['1557290661031952384'],Dance moves ahoy! It's a SONIC SINGALONG Baby Rave with DJ @FatherOfCain for 0-5s and their families. Saturday 13th August 10.30am - 12pm @RiverfrontArts Book your FREE place here https://t.co/zSIZ9tg60f #earlyyears #summeroffun2022 #hafohwyl #Newport #music #familyfun https://t.co/7iR1CEAbPD,dance move ahoy sonic singalong baby rave family saturday august book free place
1.557091597136941e+18,2022-08-09 19:49:00+00:00,['1557091597136941056'],@npcityradio @Newport_Market_ @NewportBus @NewportFIS @TweetNewport @FamilySkillsNew @CYP_newport @PillMillCentre @DuffrynLink @MaindeeLibrary @jane_mudd @JBryantWales @jessicamordenmp @NewportShip @NpTbridge @NewportWomen https://t.co/vuKyXCA6Ci,
1.5570835095078994e+18,2022-08-09 19:16:52+00:00,['1557083509507899394'],Dwylo yn yr awyr ar gyfer SINGALONG SONIC!!! Babi Rave gyda DJ @FatherOfCain i blant 0-5 oed a'u teuluoedd. Dydd Sadwrn 13eg Awst 10.30yb - 12yp @RiverfrontArts Archebwch eich lle AM DDIM yma https://t.co/zSIZ9tg60f #earlyyears #cerdd #summeroffun2022 #hafohwyl #Newport https://t.co/YbEDWyhQOH,dwylo awyr gyfer singalong sonic babi rave gyda blant oed a'u teuluoedd dydd sadwrn awst archebwch eich lle ddim yma
1.5570826351674737e+18,2022-08-09 19:13:24+00:00,['1557082635167473664'],Hands in the air for a SONIC SINGALONG!!! Baby Rave with DJ @FatherOfCain for 0-5s and their families. Saturday 13th August 10.30am - 12pm @RiverfrontArts Book your FREE place here https://t.co/zSIZ9tg60f #earlyyears #summeroffun2022 #hafohwyl #Newport #music #familyfun https://t.co/Pc5Fe4lodL,hand air sonic singalong baby rave family saturday august book free place
1.5569589716671816e+18,2022-08-09 11:02:00+00:00,['1556958971667181570'],Ein SESIYNAU SONIC nesaf Dydd Iau 11 Awst 4pm- 6pm Ysgrifennu caneuon a chynhyrchu gyda Yasmine Davies o'r band psyche-rock Banshi🎸🎤🎹 AM DDIM Uned 9 @friarswalk i rai 12 - 18 oed https://t.co/P4MBwakM5g @NewportCouncil #HafoHwyl #Casnewydd https://t.co/5M2MpfAPwb,ein sesiynau sonic nesaf dydd iau awst ysgrifennu caneuon chynhyrchu gyda yasmine davy o'r band psycherock banshi ddim uned rai oed
1.5569584688540754e+18,2022-08-09 11:00:00+00:00,['1556958468854075392'],"Our next SONIC SESSIONS Thursday 11th August 4pm- 6pm Songwriting and production basics with Yasmine Davies from psyche-rock band Banshi🎸🎤🎹
Unit 9 @friarswalk Newport FREE for 12 - 18 yr olds https://t.co/P4MBwakM5g @NewportCouncil #HafoHwyl #Newport https://t.co/DoWcdTyqZY",next sonic session thursday august songwriting production basic yasmine davy psycherock band banshi unit newport free old
1.5567391531355423e+18,2022-08-08 20:28:31+00:00,['1556739153135542274'],Love this @stfactorycic such wise words ❤️ https://t.co/XY6QPFD0DN,love wise word
1.5567320946756485e+18,2022-08-08 20:00:28+00:00,['1556732094675648513'],Please help us spread the word @urbancircle @SayNizzzy @RiverfrontArts @CYP_newport @MaindeeFestival @NewportRising @Lepub @cobramusicwales @GX_Wales @DefyingGA @TheatreDolman @TinShedTheatre @theplacenewport @JustinTedCliffe @CreativeFez https://t.co/5WPlaeQTvV,please help spread word
1.5567299164770304e+18,2022-08-08 19:51:49+00:00,['1556729916477030401'],@PrideinthePort Loving your work @PrideinthePort 👍🏻❤️,loving work
1.5567292181842166e+18,2022-08-08 19:49:02+00:00,['1556729218184216577'],Really excited about this!! #porthour @PrideinthePort https://t.co/MF8FG1gqUV,really excited
1.5567286210789212e+18,2022-08-08 19:46:40+00:00,['1556728621078921216'],@EntsSouthWales Diolch o galon @EntsSouthWales We really appreciate the mention 😄#porthour,diolch galon really appreciate mention
1.556725679177273e+18,2022-08-08 19:34:59+00:00,['1556725679177273347'],Ein SESIYNAU SONIC nesaf Dydd Iau 11 Awst 4pm- 6pm Ysgrifennu caneuon a chynhyrchu gyda Yasmine Davies o'r band psyche-rock Banshi🎸🎤🎹 AM DDIM Uned 9 @friarswalk i rai 12 - 18 oed https://t.co/P4MBwaCntQ @NewportCouncil #HafoHwyl #Casnewydd @PortHour https://t.co/ETk0B7YIec,ein sesiynau sonic nesaf dydd iau awst ysgrifennu caneuon chynhyrchu gyda yasmine davy o'r band psycherock banshi ddim uned rai oed
1.5567246891956306e+18,2022-08-08 19:31:03+00:00,['1556724689195630593'],"Our next SONIC SESSIONS Thursday 11th August 4pm- 6pm Songwriting and production basics with Yasmine Davies from psyche-rock band Banshi🎸🎤🎹
Unit 9 @friarswalk Newport FREE for 12 - 18 yr olds https://t.co/P4MBwaCntQ @NewportCouncil #HafoHwyl #Newport @PortHour https://t.co/vDADIIAiWG",next sonic session thursday august songwriting production basic yasmine davy psycherock band banshi unit newport free old
1.5559833723332895e+18,2022-08-06 18:25:19+00:00,['1555983372333289475'],Sesiwn hyfryd y bore 'ma. Gorgeous session this morning gyda @yasminedaviesx. Lots of little' uns making music. We even wrote our own ditty about mythical creatures! Ysgrifennon ni gân am y dylwyth teg a chewri! Diolch Yasmine! Diolch Community House #HafOHwyl #SummerOfFun https://t.co/9EN1zxBTmZ,sesiwn hyfryd bore 'ma gorgeous session morning gyda lot little' making music even wrote ditty mythical creature ysgrifennon dylwyth teg chewri diolch yasmine diolch community house
1.5555654906758922e+18,2022-08-05 14:44:48+00:00,['1555565490675892225'],"Blant a'ch teuluoedd, ymunwch â ni yfory am 10.30 #TŷCymunedol #Maindee am chwedlau a chaneuon Cymreig gyda @yasminedaviesx o #Banshi ! Archebwch yma neu dewch draw - mae am ddim! https://t.co/odJz9GdSZD",blant a'ch teuluoedd ymunwch yfory cymunedol chwedlau chaneuon cymreig gyda archebwch yma neu dewch draw mae ddim
1.5555654863556526e+18,2022-08-05 14:44:47+00:00,['1555565486355652608'],"Little ones and your families, join us tomorrow at 10.30 #CommunityHouse #Maindee for Welsh myths and songs with @yasminedaviesx of #Banshi! Book here or just turn up- it's free! https://t.co/odJz9GdSZD @NewportFIS @CentreNewport @NewportCouncil @NewportLiveUK #SummerOfFun https://t.co/56Gs0uE6TT",little one family join tomorrow welsh myth song book turn free
1.5555551990281912e+18,2022-08-05 14:03:54+00:00,['1555555199028191232'],@NewportCouncil #SummerOfFun,
1.5555259710710907e+18,2022-08-05 12:07:46+00:00,['1555525971071090690'],WAW! Daeth 26 o bobl ifanc i’n sesiwn cyflwyniad i bît-bocsio neithiwr gyda @beattechnique. Dysgon nhw'r pethau sylfaenol a chreu synau anhygoel. Diolch Dean am arwain y sesiwn.Os ydych chi eisiau gweld beth arall sydd gennym ar gael i bobl ifanc 12-18 oed https://t.co/fmZXFK7KiE,waw daeth bobl ifanc sesiwn cyflwyniad btbocsio neithiwr gyda dysgon nhw'r pethau sylfaenol chreu synau anhygoel diolch dean arwain sesiwnos ydych chi eisiau gweld beth arall sydd gennym gael bobl ifanc oed
1.555525967501824e+18,2022-08-05 12:07:45+00:00,['1555525967501824000'],WOW! 26 young people attended our Intro to Beatboxing session last night with @beattechnique. They learnt the basics and created some amazing sounds. Thank you Dean for leading the session. If you want to see what else we have on offer for 12-18 year olds https://t.co/fmZXFK7KiE https://t.co/SbwdrOhk2l,wow young people attended intro beatboxing session last night learnt basic created amazing sound thank dean leading session want see else offer year old
1.555147787272069e+18,2022-08-04 11:05:00+00:00,['1555147787272069120'],SESIYNAU SONIG! Dysgwch bît-bocsio gyda @beattechnique 🎤 Pobl ifanc 12 - 18 oed yn cymryd rhan yn Uned 9 @friarswalk Dydd Iau 4ydd Awst 4pm - 6pm. AM DDIM!! https://t.co/P4MBwaCntQ @NewportCouncil #HafoHwyl #Casnewydd https://t.co/rrA4rfCbdr,sesiynau sonig dysgwch btbocsio gyda pobl ifanc oed cymryd rhan uned dydd iau ydd awst ddim
1.5551465294297498e+18,2022-08-04 11:00:00+00:00,['1555146529429749760'],"TODAY!! SONIC SESSIONS! Learn to beatbox with 
@beattechnique🎤 12 - 18 yr olds get involved at Unit 9 
@friarswalk Thursday 4th August 4pm - 6pm. FREE!! https://t.co/P4MBwaCntQ @NewportCouncil
 #HafoHwyl #Newport https://t.co/4A4CDfH50q",today sonic session learn beatbox old get involved unit thursday august free
1.5551342700118426e+18,2022-08-04 10:11:17+00:00,['1555134270011842560'],"Heno 4-6yb Sesiwn profi bît-bocsio gyda 
@beattechnique
 i bobl ifanc 12-18 oed. Uned 9 
@friarswalk
 #Casnewydd. Archebu yma AM DDIM https://t.co/aUNrup6Wsg… Dim angen profiad! 💬🎤",heno sesiwn profi btbocsio gyda bobl ifanc oed uned archebu yma ddim dim angen profiad
1.5551339092807393e+18,2022-08-04 10:09:51+00:00,['1555133909280739329'],This evening 4-6pm Beatboxing with @beattechnique for 12-18 year olds at Unit 9 @friarswalk #Newport. Free booking here https://t.co/fmZXFK7KiE or just come down! No experience necessary.🎤💬 https://t.co/dnITjXSLxA,evening beatboxing year old unit free booking come experience necessary
1.5547853992846991e+18,2022-08-03 11:05:00+00:00,['1554785399284699137'],SESIYNAU SONIG! Dysgwch bît-bocsio gyda @beattechnique 🎤 Pobl ifanc 12 - 18 oed yn cymryd rhan yn Uned 9 @friarswalk Dydd Iau 4ydd Awst 4pm - 6pm. AM DDIM!! https://t.co/P4MBwakM5g @NewportCouncil #HafoHwyl #Casnewydd https://t.co/HHthrr5Z1w,sesiynau sonig dysgwch btbocsio gyda pobl ifanc oed cymryd rhan uned dydd iau ydd awst ddim
1.5547841517981082e+18,2022-08-03 11:00:02+00:00,['1554784151798108160'],"SONIC SESSIONS! Learn to beatbox with 
@beattechnique🎤 12 - 18 yr olds get involved at Unit 9 
@friarswalk Thursday 4th August 4pm - 6pm. FREE!! https://t.co/P4MBwakM5g 
@NewportCouncil #HafoHwyl #Newport @PortHour https://t.co/KmUm6QvnXG",sonic session learn beatbox old get involved unit thursday august free
1.554554337866748e+18,2022-08-02 19:46:51+00:00,['1554554337866747905'],@MaindeeFestival @2pm Oooh sounds great!!!,oooh sound great
1.5544532105212887e+18,2022-08-02 13:05:00+00:00,['1554453210521288704'],DOD I FYNY - SESIYNAU SONIG! Dysgwch bît-bocsio gyda @beattechnique 🎤 Pobl ifanc 12 - 18 oed yn cymryd rhan yn Uned 9 @friarswalk Dydd Iau 4ydd Awst 4pm - 6pm. AM DDIM!! https://t.co/P4MBwaCntQ @NewportCouncil #HafoHwyl #Casnewydd https://t.co/R78iotQeh3,dod fyny sesiynau sonig dysgwch btbocsio gyda pobl ifanc oed cymryd rhan uned dydd iau ydd awst ddim
1.5544519570744484e+18,2022-08-02 13:00:01+00:00,['1554451957074448385'],"SONIC SESSIONS! Learn to beatbox with 
@beattechnique🎤 12 - 18 yr olds get involved at Unit 9 
@friarswalk Thursday 4th August 4pm - 6pm. FREE!! https://t.co/P4MBwakM5g 
@NewportCouncil #HafoHwyl #Newport https://t.co/fTwUMuQm7Y",sonic session learn beatbox old get involved unit thursday august free
1.5543710226898657e+18,2022-08-02 07:38:25+00:00,['1554371022689865729'],Diolch @KrystalsLowe @Saaed_Ahmed02  @NewportCouncil @JBryantWales for the retweets ❤️👍🏻,diolch retweets
1.5542314174118707e+18,2022-08-01 22:23:40+00:00,['1554231417411870720'],@TinShedTheatre Thanks for the shout out @TinShedTheatre ❤️,thanks shout
1.5541877441333903e+18,2022-08-01 19:30:08+00:00,['1554187744133390338'],@urbancircle @RiverfrontArts @npcityradio @NewportFIS @TweetNewport @NewportBus @MICasnewydd @Casnewydd_Cycle @YouthNewport @CYP_newport @BarnabasArts https://t.co/cStBqK6SEy,
1.5541836257925284e+18,2022-08-01 19:13:46+00:00,['1554183625792528386'],DOD I FYNY - SESIYNAU SONIG! Dysgwch bît-bocsio gyda @beattechnique 🎤 Pobl ifanc 12 - 18 oed yn cymryd rhan yn Uned 9 @friarswalk Dydd Iau 4ydd Awst 4pm - 6pm. AM DDIM!! https://t.co/P4MBwaCntQ @CasnewyddCouncil #HafoHwyl #Casnewydd https://t.co/pazBd8JAIm,dod fyny sesiynau sonig dysgwch btbocsio gyda pobl ifanc oed cymryd rhan uned dydd iau ydd awst ddim
1.5541821278220206e+18,2022-08-01 19:07:49+00:00,['1554182127822020610'],SONIC SESSIONS! Learn to beatbox with @beattechnique 🎤 12 - 18 yr olds get involved at Unit 9 @friarswalk Thursday 4th August 4pm - 6pm. FREE!! https://t.co/P4MBwaCntQ @NewportCouncil #HafoHwyl #Newport @PortHour https://t.co/32CS7VSjNC,sonic session learn beatbox old get involved unit thursday august free
1.5538298692257382e+18,2022-07-31 19:48:04+00:00,['1553829869225738244'],@EntsSouthWales Thank you so much for the plug! It was lovely to meet you. Great pics too!,thank much plug lovely meet great pic
1.5530208903376404e+18,2022-07-29 14:13:28+00:00,['1553020890337640448'],"Os ydych chi rhwng 16 a 25 oed ac wedi methu ein cyfarfod, ond am gael eich ystyried i ddod yn rhan o'n grŵp cerddorion ifanc a derbyn hyfforddiant a chymorth GYDA THÂL, mae lle ar gael o hyd. Llenwch y ffurflen yma https://t.co/6qpRacHwAX
ac fe gysylltwn. Dyddiad cau 14/08 5yh",ydych chi rhwng oed wedi methu ein cyfarfod ond gael eich ystyried ddod rhan o'n grp cerddorion ifanc derbyn hyfforddiant chymorth gyda thl mae lle gael hyd llenwch ffurflen yma gysylltwn dyddiad cau
1.553020887040934e+18,2022-07-29 14:13:27+00:00,['1553020887040933888'],"If you're 16-25 and missed our meet-up, but would like to be considered to become part of our young musician's group and access PAID training and support, there are still spaces. Just fill in this form https://t.co/6qpRacHwAX
and we'll be in touch. Deadline 14th August 5pm https://t.co/mmE1WCDes2",missed meetup would like considered become part young musician's group access paid training support still space fill form we'll touch deadline august
1.552996481631658e+18,2022-07-29 12:36:29+00:00,['1552996481631657986'],Thanks  Diolch @BelleVueTeaRoom for helping make this happen!,thanks diolch helping make happen
1.5529942278685573e+18,2022-07-29 12:27:31+00:00,['1552994227868557313'],"Ymunwch â ni fory (Dydd Sadwrn) am 10.30 yn y bandstand ym Mharc Bellevue, Casnewydd. Bydd yr actor a cherddor Francesca Dimech yn creu hwyl i deuluoedd gyda phlant ifanc drwy ganu Gwerin Cymreig. Eli haul ymlaen a dewch draw, mae’n rhad ac am ddim! #HwylYrHaf @NewportCouncil🌞🎶",ymunwch fory dydd sadwrn bandstand mharc bellevue casnewydd bydd actor cherddor francesca dimech creu hwyl deuluoedd gyda phlant ifanc drwy ganu gwerin cymreig eli haul ymlaen dewch draw maen rhad ddim
